-277.4655497905111,18.973409701224313
730.0153891629403,0.733181008727784
346.7550529201205,-545.5787038340762
-153.9394693843569,-226.51838663322923
9.405485941742832,296.7854355964101
306.0212159288289,-192.03417931452188
-426.4126789703471,-389.43572446411355
-567.4459684598947,151.32270684682638
-278.00434354940825,293.96838411062316
-169.90587374490192,582.296205438715
75.71772776538268,-165.08992635437383
-179.16364320581775,-567.8117192026368
555.4794415289174,360.4133495680098
538.433904482609,-269.1812300531747
-500.2102975556992,448.4437112277412
474.06128995752556,82.72060067347323
-754.6011342887425,-457.33480382062913
260.6682117070604,660.5916383830776
-25.257298702841464,53.69908855952028
88.10852865734871,-420.78148718357454
255.96810804898732,338.12491046073865
216.66485978255855,66.04667234734225
-524.892958231501,-120.35313306209999
