Time Stamp,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-12-27 22:45:22.500000,49.957777,49.960852,49.959638,49.95942233333333,165,2325
2021-12-27 22:45:22.520000,49.957262,49.95625,49.958096,49.95720266666666,165,2325
2021-12-27 22:45:22.540000,49.957694,49.958926,49.958163,49.95826099999999,165,2325
2021-12-27 22:45:22.560000,49.958086,49.958384,49.959343,49.958604333333334,165,2325
2021-12-27 22:45:22.580000,49.958139,49.958139,49.959715,49.95866433333333,165,2325
2021-12-27 22:45:22.600000,49.957641,49.964226,49.957048,49.95963833333334,165,2325
2021-12-27 22:45:22.620000,49.956996,49.948241,49.954868,49.95336833333334,165,2325
2021-12-27 22:45:22.640000,49.957252,49.955232,49.957742,49.956742,165,2325
2021-12-27 22:45:22.660000,49.957088,49.962782,49.960261,49.96004366666667,165,2325
2021-12-27 22:45:22.680000,49.956379,49.96193,49.959823,49.95937733333333,165,2325
2021-12-27 22:45:22.700000,49.956197,49.958546,49.958332,49.95769166666667,165,2325
2021-12-27 22:45:22.720000,49.956445,49.958685,49.956959,49.95736300000001,165,2325
2021-12-27 22:45:22.740000,49.957278,49.956667,49.957657,49.957200666666665,165,2325
2021-12-27 22:45:22.760000,49.958137,49.961944,49.958944,49.959675000000004,165,2325
2021-12-27 22:45:22.780000,49.957079,49.959037,49.9568,49.95763866666667,165,2325
2021-12-27 22:45:22.800000,49.955527,49.946296,49.953908,49.95191033333333,165,2325
2021-12-27 22:45:22.820000,49.955444,49.955389,49.955465,49.95543266666667,165,2325
2021-12-27 22:45:22.840000,49.956055,49.961445,49.958048,49.958515999999996,165,2325
2021-12-27 22:45:22.860000,49.956467,49.958537,49.958594,49.957866,165,2325
2021-12-27 22:45:22.880000,49.956073,49.954848,49.956708,49.95587633333333,165,2325
2021-12-27 22:45:22.900000,49.955463,49.952421,49.954301,49.95406166666667,165,2325
2021-12-27 22:45:22.920000,49.956716,49.95863,49.956372,49.95723933333333,165,2325
2021-12-27 22:45:22.940000,49.957794,49.957907,49.959167,49.95828933333333,165,2325
2021-12-27 22:45:22.960000,49.956256,49.953695,49.956103,49.95535133333334,165,2325
2021-12-27 22:45:22.980000,49.954771,49.950472,49.952573,49.95260533333334,165,2325
2021-12-27 22:45:23.000000,49.955093,49.957241,49.954318,49.95555066666666,165,2325
2021-12-27 22:45:23.020000,49.955988,49.959019,49.957636,49.95754766666667,165,2325
2021-12-27 22:45:23.040000,49.957029,49.954014,49.957908,49.956317000000006,165,2325
2021-12-27 22:45:23.060000,49.957298,49.954014,49.955811,49.95570766666666,165,2325
2021-12-27 22:45:23.080000,49.956988,49.954014,49.954601,49.955200999999995,165,2325
2021-12-27 22:45:23.100000,49.957183,49.95712,49.955845,49.956716,165,2325
2021-12-27 22:45:23.120000,49.956826,49.957213,49.956684,49.956907666666666,165,2325
2021-12-27 22:45:23.140000,49.955953,49.954685,49.95562,49.95541933333334,165,2325
2021-12-27 22:45:23.160000,49.955802,49.955343,49.955969,49.95570466666667,165,2325
2021-12-27 22:45:23.180000,49.956011,49.960286,49.957918,49.95807166666666,165,2325
2021-12-27 22:45:23.200000,49.956449,49.956093,49.958402,49.95698133333334,165,2325
2021-12-27 22:45:23.220000,49.956631,49.961639,49.955922,49.958064,165,2325
2021-12-27 22:45:23.240000,49.956261,49.94651,49.954089,49.95228666666667,165,2325
2021-12-27 22:45:23.260000,49.956889,49.958093,49.956501,49.957161000000006,165,2325
2021-12-27 22:45:23.280000,49.957154,49.960778,49.956017,49.957983000000006,165,2325
2021-12-27 22:45:23.300000,49.955988,49.949898,49.952146,49.95267733333333,165,2325
2021-12-27 22:45:23.320000,49.956046,49.949547,49.953209,49.952934000000006,165,2325
2021-12-27 22:45:23.340000,49.95683,49.959768,49.956463,49.957687,165,2325
2021-12-27 22:45:23.360000,49.956137,49.952232,49.956703,49.955024,165,2325
2021-12-27 22:45:23.380000,49.955345,49.959019,49.956381,49.956915,165,2325
2021-12-27 22:45:23.400000,49.955275,49.955704,49.956305,49.95576133333333,165,2325
2021-12-27 22:45:23.420000,49.955346,49.95375,49.955378,49.95482466666667,165,2325
2021-12-27 22:45:23.440000,49.955452,49.957259,49.954506,49.955739,165,2325
2021-12-27 22:45:23.460000,49.955937,49.957426,49.955593,49.95631866666667,165,2325
2021-12-27 22:45:23.480000,49.956467,49.95888,49.957773,49.95770666666667,165,2325
2021-12-27 22:45:23.500000,49.956239,49.958129,49.955961,49.95677633333333,165,2325
2021-12-27 22:45:23.520000,49.955465,49.949445,49.952926,49.952611999999995,165,2325
2021-12-27 22:45:23.540000,49.954703,49.953009,49.953122,49.953611333333335,165,2325
2021-12-27 22:45:23.560000,49.953921,49.95138,49.953228,49.952843,165,2325
2021-12-27 22:45:23.580000,49.954157,49.953213,49.954315,49.953894999999996,165,2325
2021-12-27 22:45:23.600000,49.954637,49.954694,49.955635,49.95498866666667,165,2325
2021-12-27 22:45:23.620000,49.953975,49.948741,49.952733,49.95181633333333,165,2325
2021-12-27 22:45:23.640000,49.953385,49.954777,49.950978,49.953046666666665,165,2325
2021-12-27 22:45:23.660000,49.953651,49.958278,49.954677,49.95553533333333,165,2325
2021-12-27 22:45:23.680000,49.954138,49.958907,49.958185,49.95707666666667,165,2325
2021-12-27 22:45:23.700000,49.954246,49.953232,49.9569,49.95479266666666,165,2325
2021-12-27 22:45:23.720000,49.95429,49.951324,49.95381,49.95314133333333,165,2325
2021-12-27 22:45:23.740000,49.953986,49.953538,49.953525,49.95368299999999,165,2325
2021-12-27 22:45:23.760000,49.953293,49.95524,49.955307,49.954613333333334,165,2325
2021-12-27 22:45:23.780000,49.953382,49.957343,49.956206,49.95564366666667,165,2325
2021-12-27 22:45:23.800000,49.953572,49.95575,49.953988,49.95443666666667,165,2325
2021-12-27 22:45:23.820000,49.952946,49.948018,49.950508,49.95049066666667,165,2325
2021-12-27 22:45:23.840000,49.953005,49.947102,49.951488,49.950531666666656,165,2325
2021-12-27 22:45:23.860000,49.954319,49.959259,49.955089,49.956222333333336,165,2325
2021-12-27 22:45:23.880000,49.955458,49.957028,49.954363,49.95561633333333,165,2325
2021-12-27 22:45:23.900000,49.9561,49.951333,49.95287,49.95343433333333,165,2325
2021-12-27 22:45:23.920000,49.955775,49.95187,49.954449,49.95403133333334,165,2325
2021-12-27 22:45:23.940000,49.95383,49.959408,49.954065,49.95576766666667,165,2325
2021-12-27 22:45:23.960000,49.952417,49.950685,49.952346,49.951816,165,2325
2021-12-27 22:45:23.980000,49.952645,49.954426,49.953456,49.953509,165,2325
2021-12-27 22:45:24.000000,49.952466,49.956575,49.954847,49.95462933333334,165,2325
2021-12-27 22:45:24.020000,49.951904,49.958055,49.954345,49.954768,165,2325
2021-12-27 22:45:24.040000,49.952301,49.954463,49.953891,49.95355166666667,165,2325
2021-12-27 22:45:24.060000,49.953203,49.954796,49.954159,49.95405266666666,165,2325
2021-12-27 22:45:24.080000,49.953347,49.94976,49.954048,49.952385,165,2325
2021-12-27 22:45:24.100000,49.952973,49.953852,49.953338,49.953387666666664,165,2325
2021-12-27 22:45:24.120000,49.952902,49.95712,49.95337,49.954464,165,2325
2021-12-27 22:45:24.140000,49.953192,49.948047,49.954966,49.95206833333333,165,2325
2021-12-27 22:45:24.160000,49.953265,49.956647,49.953461,49.95445766666666,165,2325
2021-12-27 22:45:24.180000,49.952799,49.942065,49.948982,49.94794866666666,165,2325
2021-12-27 22:45:24.200000,49.953032,49.950018,49.95009,49.95104666666666,165,2325
2021-12-27 22:45:24.220000,49.953118,49.961982,49.954102,49.95640066666667,165,2325
2021-12-27 22:45:24.240000,49.952952,49.948403,49.955263,49.952206,165,2325
2021-12-27 22:45:24.260000,49.953735,49.957366,49.955096,49.955399,165,2325
2021-12-27 22:45:24.280000,49.954537,49.953481,49.954192,49.95407,165,2325
2021-12-27 22:45:24.300000,49.955129,49.95625,49.954427,49.95526866666666,165,2325
2021-12-27 22:45:24.320000,49.955107,49.955162,49.954883,49.955050666666665,165,2325
2021-12-27 22:45:24.340000,49.954177,49.950413,49.954888,49.95315933333333,165,2325
2021-12-27 22:45:24.360000,49.9539,49.957083,49.955613,49.955532,165,2325
2021-12-27 22:45:24.380000,49.954137,49.958172,49.954818,49.95570899999999,165,2325
2021-12-27 22:45:24.400000,49.954195,49.955879,49.953311,49.95446166666667,165,2325
2021-12-27 22:45:24.420000,49.954105,49.952329,49.954142,49.953525333333324,165,2325
2021-12-27 22:45:24.440000,49.954333,49.956551,49.955127,49.95533699999999,165,2325
2021-12-27 22:45:24.460000,49.954737,49.960125,49.954559,49.95647366666666,165,2325
2021-12-27 22:45:24.480000,49.955059,49.951945,49.953619,49.953541,165,2325
2021-12-27 22:45:24.500000,49.954775,49.951384,49.952373,49.952844,165,2325
2021-12-27 22:45:24.520000,49.954805,49.949713,49.953106,49.95254133333333,165,2325
2021-12-27 22:45:24.540000,49.955713,49.956676,49.956128,49.956172333333335,165,2325
2021-12-27 22:45:24.560000,49.955861,49.957514,49.955768,49.956381,165,2325
2021-12-27 22:45:24.580000,49.955489,49.954718,49.954288,49.95483166666667,165,2325
2021-12-27 22:45:24.600000,49.9554,49.956125,49.954792,49.95543899999999,165,2325
2021-12-27 22:45:24.620000,49.954665,49.95444,49.953658,49.95425433333333,165,2325
2021-12-27 22:45:24.640000,49.954177,49.952893,49.952355,49.95314166666666,165,2325
2021-12-27 22:45:24.660000,49.954322,49.951416,49.954078,49.953272,165,2325
2021-12-27 22:45:24.680000,49.954671,49.955801,49.956462,49.95564466666667,165,2325
2021-12-27 22:45:24.700000,49.954788,49.96032,49.955201,49.95676966666667,165,2325
2021-12-27 22:45:24.720000,49.954507,49.943732,49.953417,49.950551999999995,165,2325
2021-12-27 22:45:24.740000,49.95454,49.954426,49.955854,49.95494,165,2325
2021-12-27 22:45:24.760000,49.95396,49.960565,49.955664,49.95672966666666,165,2325
2021-12-27 22:45:24.780000,49.953415,49.948185,49.952482,49.951360666666666,165,2325
2021-12-27 22:45:24.800000,49.953938,49.954741,49.954854,49.954511000000004,165,2325
2021-12-27 22:45:24.820000,49.954082,49.959444,49.956796,49.956773999999996,165,2325
2021-12-27 22:45:24.840000,49.953762,49.954172,49.953954,49.95396266666666,165,2325
2021-12-27 22:45:24.860000,49.954339,49.951513,49.952891,49.95291433333333,165,2325
2021-12-27 22:45:24.880000,49.955292,49.952255,49.955906,49.95448433333333,165,2325
2021-12-27 22:45:24.900000,49.955542,49.960241,49.957518,49.957767,165,2325
2021-12-27 22:45:24.920000,49.955,49.959579,49.955361,49.95664666666667,165,2325
2021-12-27 22:45:24.940000,49.954523,49.951402,49.953991,49.95330533333333,165,2325
2021-12-27 22:45:24.960000,49.954279,49.954024,49.955274,49.95452566666666,165,2325
2021-12-27 22:45:24.980000,49.954079,49.955495,49.956391,49.95532166666666,165,2325
2021-12-27 22:45:25.000000,49.953638,49.957869,49.954447,49.955318,165,2325
2021-12-27 22:45:25.020000,49.953279,49.949283,49.952097,49.951553,165,2325
2021-12-27 22:45:25.040000,49.953216,49.952653,49.95234,49.95273633333333,165,2325
2021-12-27 22:45:25.060000,49.954284,49.952203,49.953907,49.95346466666666,165,2325
2021-12-27 22:45:25.080000,49.955826,49.957231,49.956253,49.95643666666667,165,2325
2021-12-27 22:45:25.100000,49.95625,49.960535,49.957282,49.95802233333333,165,2325
2021-12-27 22:45:25.120000,49.955782,49.95611,49.956082,49.95599133333334,165,2325
2021-12-27 22:45:25.140000,49.955223,49.956009,49.95391,49.95504733333333,165,2325
2021-12-27 22:45:25.160000,49.954554,49.951667,49.953248,49.95315633333333,165,2325
2021-12-27 22:45:25.180000,49.954673,49.954023,49.954464,49.954386666666664,165,2325
2021-12-27 22:45:25.200000,49.954248,49.954972,49.954151,49.954457,165,2325
