Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-09-01 07:28:00.000000,50.022032,50.021417,50.021724500000005,101,2580
2021-09-01 07:28:00.020000,50.022032,50.021417,50.021724500000005,101,2580
2021-09-01 07:28:00.040000,50.021881,50.029986,50.0259335,101,2580
2021-09-01 07:28:00.060000,50.022256,50.021092,50.021674000000004,101,2580
2021-09-01 07:28:00.080000,50.023373,50.033612,50.0284925,101,2580
2021-09-01 07:28:00.100000,50.023339,50.019314,50.0213265,101,2580
2021-09-01 07:28:00.120000,50.023951,50.023606,50.0237785,101,2580
2021-09-01 07:28:00.140000,50.0243,50.02682,50.02556,101,2580
2021-09-01 07:28:00.160000,50.023215,50.019601,50.021408,101,2580
2021-09-01 07:28:00.180000,50.022589,50.026102,50.0243455,101,2580
2021-09-01 07:28:00.200000,50.022854,50.023336,50.023095,101,2580
2021-09-01 07:28:00.220000,50.023155,50.020541,50.021848000000006,101,2580
2021-09-01 07:28:00.240000,50.02274,50.017854,50.020297,101,2580
2021-09-01 07:28:00.260000,50.023221,50.023406,50.0233135,101,2580
2021-09-01 07:28:00.280000,50.025164,50.027348,50.026256000000004,101,2580
2021-09-01 07:28:00.300000,50.025618,50.027075,50.0263465,101,2580
2021-09-01 07:28:00.320000,50.024967,50.020846,50.0229065,101,2580
2021-09-01 07:28:00.340000,50.024198,50.027496,50.025847,101,2580
2021-09-01 07:28:00.360000,50.023263,50.02793,50.0255965,101,2580
2021-09-01 07:28:00.380000,50.023485,50.012633,50.018059,101,2580
2021-09-01 07:28:00.400000,50.025674,50.021106,50.023390000000006,101,2580
2021-09-01 07:28:00.420000,50.027439,50.036141,50.03179,101,2580
2021-09-01 07:28:00.440000,50.027681,50.016762,50.0222215,101,2580
2021-09-01 07:28:00.460000,50.027713,50.023896,50.0258045,101,2580
2021-09-01 07:28:00.480000,50.027404,50.03156,50.029482,101,2580
2021-09-01 07:28:00.500000,50.025978,50.033711,50.029844499999996,101,2580
2021-09-01 07:28:00.520000,50.023522,50.014888,50.019205,101,2580
2021-09-01 07:28:00.540000,50.024052,50.011499,50.0177755,101,2580
2021-09-01 07:28:00.560000,50.026486,50.033347,50.0299165,101,2580
2021-09-01 07:28:00.580000,50.025873,50.025832,50.0258525,101,2580
2021-09-01 07:28:00.600000,50.025285,50.02807,50.0266775,101,2580
2021-09-01 07:28:00.620000,50.026719,50.027217,50.026968,101,2580
2021-09-01 07:28:00.640000,50.027784,50.027103,50.0274435,101,2580
2021-09-01 07:28:00.660000,50.026938,50.029301,50.0281195,101,2580
2021-09-01 07:28:00.680000,50.025999,50.018469,50.022234,101,2580
2021-09-01 07:28:00.700000,50.027117,50.034136,50.0306265,101,2580
2021-09-01 07:28:00.720000,50.027652,50.027233,50.02744250000001,101,2580
2021-09-01 07:28:00.740000,50.026994,50.019296,50.023145,101,2580
2021-09-01 07:28:00.760000,50.025961,50.024472,50.0252165,101,2580
2021-09-01 07:28:00.780000,50.023452,50.028448,50.025949999999995,101,2580
2021-09-01 07:28:00.800000,50.022041,50.019024,50.0205325,101,2580
2021-09-01 07:28:00.820000,50.024452,50.028511,50.0264815,101,2580
2021-09-01 07:28:00.840000,50.027207,50.03012,50.02866349999999,101,2580
2021-09-01 07:28:00.860000,50.02735,50.028486,50.027918,101,2580
2021-09-01 07:28:00.880000,50.026983,50.024726,50.0258545,101,2580
2021-09-01 07:28:00.900000,50.027275,50.022622,50.0249485,101,2580
2021-09-01 07:28:00.920000,50.027184,50.02596,50.026572,101,2580
2021-09-01 07:28:00.940000,50.027096,50.027349,50.0272225,101,2580
2021-09-01 07:28:00.960000,50.027503,50.029348,50.0284255,101,2580
2021-09-01 07:28:00.980000,50.027007,50.023739,50.025373,101,2580
2021-09-01 07:28:01.000000,50.026876,50.032634,50.029755,101,2580
2021-09-01 07:28:01.020000,50.027522,50.034583,50.0310525,101,2580
2021-09-01 07:28:01.040000,50.026964,50.027093,50.0270285,101,2580
2021-09-01 07:28:01.060000,50.02651,50.022908,50.024709,101,2580
2021-09-01 07:28:01.080000,50.02787,50.034865,50.0313675,101,2580
2021-09-01 07:28:01.100000,50.029123,50.031923,50.030523,101,2580
2021-09-01 07:28:01.120000,50.028781,50.02807,50.0284255,101,2580
2021-09-01 07:28:01.140000,50.027614,50.031515,50.0295645,101,2580
2021-09-01 07:28:01.160000,50.02694,50.02793,50.027435,101,2580
2021-09-01 07:28:01.180000,50.027518,50.03067,50.029094,101,2580
2021-09-01 07:28:01.200000,50.028847,50.024465,50.026656,101,2580
2021-09-01 07:28:01.220000,50.029213,50.036262,50.032737499999996,101,2580
2021-09-01 07:28:01.240000,50.030361,50.021118,50.0257395,101,2580
2021-09-01 07:28:01.260000,50.033093,50.040378,50.0367355,101,2580
2021-09-01 07:28:01.280000,50.032339,50.024327,50.028333,101,2580
2021-09-01 07:28:01.300000,50.030069,50.030847,50.030457999999996,101,2580
2021-09-01 07:28:01.320000,50.028416,50.033299,50.030857499999996,101,2580
2021-09-01 07:28:01.340000,50.027865,50.022651,50.025258,101,2580
2021-09-01 07:28:01.360000,50.030671,50.036687,50.033679,101,2580
2021-09-01 07:28:01.380000,50.032791,50.029858,50.0313245,101,2580
2021-09-01 07:28:01.400000,50.031168,50.027918,50.029543000000004,101,2580
2021-09-01 07:28:01.420000,50.029736,50.026373,50.028054499999996,101,2580
2021-09-01 07:28:01.440000,50.032046,50.031413,50.0317295,101,2580
2021-09-01 07:28:01.460000,50.034241,50.044423,50.039332,101,2580
2021-09-01 07:28:01.480000,50.033203,50.033173,50.033187999999996,101,2580
2021-09-01 07:28:01.500000,50.032116,50.023358,50.027737,101,2580
2021-09-01 07:28:01.520000,50.032287,50.035275,50.033781,101,2580
2021-09-01 07:28:01.540000,50.032727,50.026548,50.0296375,101,2580
2021-09-01 07:28:01.560000,50.03401,50.041095,50.037552500000004,101,2580
2021-09-01 07:28:01.580000,50.034144,50.03987,50.037007,101,2580
2021-09-01 07:28:01.600000,50.032008,50.033334,50.032671,101,2580
2021-09-01 07:28:01.620000,50.030254,50.031914,50.031084,101,2580
2021-09-01 07:28:01.640000,50.030566,50.027497,50.0290315,101,2580
2021-09-01 07:28:01.660000,50.033436,50.031413,50.032424500000005,101,2580
2021-09-01 07:28:01.680000,50.036598,50.041382,50.03899,101,2580
2021-09-01 07:28:01.700000,50.0368,50.043732,50.040266,101,2580
2021-09-01 07:28:01.720000,50.034926,50.029337,50.0321315,101,2580
2021-09-01 07:28:01.740000,50.034653,50.024454,50.0295535,101,2580
2021-09-01 07:28:01.760000,50.036222,50.039282,50.037752,101,2580
2021-09-01 07:28:01.780000,50.037191,50.041655,50.039423,101,2580
2021-09-01 07:28:01.800000,50.037694,50.045421,50.041557499999996,101,2580
2021-09-01 07:28:01.820000,50.03668,50.030588,50.033634,101,2580
2021-09-01 07:28:01.840000,50.034838,50.033704,50.034271000000004,101,2580
2021-09-01 07:28:01.860000,50.035811,50.022655,50.029233000000005,101,2580
2021-09-01 07:28:01.880000,50.038584,50.039886,50.039235000000005,101,2580
2021-09-01 07:28:01.900000,50.038786,50.045671,50.0422285,101,2580
2021-09-01 07:28:01.920000,50.036764,50.040304,50.038534,101,2580
2021-09-01 07:28:01.940000,50.036241,50.023184,50.0297125,101,2580
2021-09-01 07:28:01.960000,50.038528,50.048616,50.043572,101,2580
2021-09-01 07:28:01.980000,50.038226,50.033997,50.036111500000004,101,2580
2021-09-01 07:28:02.000000,50.036366,50.032937,50.034651499999995,101,2580
2021-09-01 07:28:02.020000,50.036947,50.038039,50.037493,101,2580
2021-09-01 07:28:02.040000,50.038615,50.032377,50.035495999999995,101,2580
2021-09-01 07:28:02.060000,50.040704,50.047615,50.0441595,101,2580
2021-09-01 07:28:02.080000,50.042513,50.03725,50.0398815,101,2580
2021-09-01 07:28:02.100000,50.041148,50.03376,50.037454,101,2580
2021-09-01 07:28:02.120000,50.038459,50.036764,50.0376115,101,2580
2021-09-01 07:28:02.140000,50.036399,50.046699,50.041549,101,2580
2021-09-01 07:28:02.160000,50.035945,50.025842,50.0308935,101,2580
2021-09-01 07:28:02.180000,50.037736,50.042088,50.039912,101,2580
2021-09-01 07:28:02.200000,50.039254,50.040828,50.040041,101,2580
2021-09-01 07:28:02.220000,50.038884,50.037625,50.0382545,101,2580
