Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-07-14 16:06:50.000000,50.040001,50.039621,50.033167,50.03915,50.03798475,327,3270
2021-07-14 16:06:50.020000,50.040001,50.039621,50.033167,50.03915,50.03798475,327,3270
2021-07-14 16:06:50.040000,50.037955,50.039737,50.031037,50.040263,50.037248,327,3270
2021-07-14 16:06:50.060000,50.039191,50.038724,50.037499,50.040994,50.039102,327,3270
2021-07-14 16:06:50.080000,50.039618,50.038079,50.046204,50.040441,50.041085499999994,327,3270
2021-07-14 16:06:50.100000,50.038282,50.038323,50.054898,50.039168,50.04266775,327,3270
2021-07-14 16:06:50.120000,50.037244,50.039246,50.03313,50.038807,50.03710675,327,3270
2021-07-14 16:06:50.140000,50.038155,50.040066,50.028523,50.039472,50.03655400000001,327,3270
2021-07-14 16:06:50.160000,50.039887,50.039966,50.043189,50.040327,50.04084225,327,3270
2021-07-14 16:06:50.180000,50.040221,50.039967,50.047602,50.041032,50.0422055,327,3270
2021-07-14 16:06:50.200000,50.039366,50.040867,50.046824,50.041004,50.04201524999999,327,3270
2021-07-14 16:06:50.220000,50.039168,50.04116,50.034227,50.039755,50.0385775,327,3270
2021-07-14 16:06:50.240000,50.040176,50.041053,50.030064,50.038863,50.037539,327,3270
2021-07-14 16:06:50.260000,50.041013,50.041568,50.043643,50.038692,50.041229,327,3270
2021-07-14 16:06:50.280000,50.040447,50.041534,50.051213,50.038819,50.04300325,327,3270
2021-07-14 16:06:50.300000,50.040222,50.040733,50.04006,50.039249,50.040065999999996,327,3270
2021-07-14 16:06:50.320000,50.041001,50.04013,50.031181,50.039479,50.03794775,327,3270
2021-07-14 16:06:50.340000,50.039886,50.040176,50.028547,50.039324,50.03698325,327,3270
2021-07-14 16:06:50.360000,50.038435,50.040722,50.059287,50.039484,50.044482,327,3270
2021-07-14 16:06:50.380000,50.039494,50.04093,50.041111,50.040817,50.040588,327,3270
2021-07-14 16:06:50.400000,50.041499,50.040761,50.037866,50.041874,50.0405,327,3270
2021-07-14 16:06:50.420000,50.042434,50.040818,50.030749,50.041818,50.03895475,327,3270
2021-07-14 16:06:50.440000,50.041316,50.041748,50.045283,50.040361,50.042177,327,3270
2021-07-14 16:06:50.460000,50.040024,50.042114,50.050398,50.038439,50.04274375,327,3270
2021-07-14 16:06:50.480000,50.040662,50.041805,50.047926,50.038443,50.042209,327,3270
2021-07-14 16:06:50.500000,50.04161,50.041945,50.032204,50.040088,50.03896175,327,3270
2021-07-14 16:06:50.520000,50.041466,50.041997,50.035518,50.040977,50.0399895,327,3270
2021-07-14 16:06:50.540000,50.04133,50.041704,50.051435,50.04104,50.04387725,327,3270
2021-07-14 16:06:50.560000,50.040537,50.04163,50.049871,50.041311,50.04333725,327,3270
2021-07-14 16:06:50.580000,50.039206,50.0413,50.042037,50.041191,50.0409335,327,3270
2021-07-14 16:06:50.600000,50.039448,50.040667,50.033408,50.040888,50.03860275,327,3270
2021-07-14 16:06:50.620000,50.040748,50.041167,50.034018,50.040966,50.03922475,327,3270
2021-07-14 16:06:50.640000,50.042889,50.041767,50.048584,50.042017,50.04381425,327,3270
2021-07-14 16:06:50.660000,50.043933,50.040658,50.053333,50.043985,50.04547725,327,3270
2021-07-14 16:06:50.680000,50.043062,50.039515,50.042926,50.044434,50.04248425,327,3270
2021-07-14 16:06:50.700000,50.042417,50.040114,50.029121,50.042152,50.038450999999995,327,3270
2021-07-14 16:06:50.720000,50.043825,50.041651,50.042694,50.041208,50.0423445,327,3270
2021-07-14 16:06:50.740000,50.04484,50.043344,50.054556,50.043476,50.046554,327,3270
2021-07-14 16:06:50.760000,50.042949,50.044002,50.050264,50.044987,50.0455505,327,3270
2021-07-14 16:06:50.780000,50.042615,50.04359,50.033921,50.044775,50.04122525,327,3270
2021-07-14 16:06:50.800000,50.046852,50.042497,50.033893,50.043994,50.041809,327,3270
2021-07-14 16:06:50.820000,50.048676,50.042926,50.047741,50.043481,50.045705999999996,327,3270
2021-07-14 16:06:50.840000,50.047256,50.045466,50.051287,50.044164,50.047043249999994,327,3270
2021-07-14 16:06:50.860000,50.045858,50.047013,50.051944,50.044758,50.04739325,327,3270
2021-07-14 16:06:50.880000,50.044598,50.0463,50.032204,50.044845,50.04198675000001,327,3270
2021-07-14 16:06:50.900000,50.044415,50.045606,50.036672,50.045883,50.043144000000005,327,3270
2021-07-14 16:06:50.920000,50.04336,50.045401,50.050269,50.04647,50.046375,327,3270
2021-07-14 16:06:50.940000,50.042279,50.044772,50.053042,50.04481,50.046225750000005,327,3270
2021-07-14 16:06:50.960000,50.043691,50.043142,50.036273,50.043165,50.04156775,327,3270
2021-07-14 16:06:50.980000,50.045965,50.042159,50.034324,50.043829,50.041569249999995,327,3270
2021-07-14 16:06:51.000000,50.046301,50.042169,50.042185,50.045447,50.0440255,327,3270
2021-07-14 16:06:51.020000,50.043305,50.042353,50.056944,50.045543,50.047036250000005,327,3270
2021-07-14 16:06:51.040000,50.040943,50.042596,50.049759,50.044724,50.0445055,327,3270
2021-07-14 16:06:51.060000,50.043643,50.042836,50.035556,50.044698,50.04168324999999,327,3270
2021-07-14 16:06:51.080000,50.046511,50.042973,50.032324,50.044489,50.04157425,327,3270
2021-07-14 16:06:51.100000,50.045321,50.043583,50.046982,50.043994,50.04497,327,3270
2021-07-14 16:06:51.120000,50.045192,50.044298,50.052606,50.044126,50.0465555,327,3270
2021-07-14 16:06:51.140000,50.04819,50.045556,50.049301,50.045222,50.04706725,327,3270
2021-07-14 16:06:51.160000,50.04878,50.04692,50.034755,50.046223,50.044169499999995,327,3270
2021-07-14 16:06:51.180000,50.04603,50.04709,50.035259,50.045383,50.0434405,327,3270
