Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-05-04 23:50:00.000000,50.056158,50.055953,50.061074,50.05772833333333,231,1950
2021-05-04 23:50:00.020000,50.056158,50.055953,50.061074,50.05772833333333,231,1950
2021-05-04 23:50:00.040000,50.055482,50.055237,50.055175,50.05529799999999,231,1950
2021-05-04 23:50:00.060000,50.05442,50.054442,50.052668,50.05384333333333,231,1950
2021-05-04 23:50:00.080000,50.055051,50.055098,50.056731,50.05562666666666,231,1950
2021-05-04 23:50:00.100000,50.055509,50.055385,50.054732,50.055208666666665,231,1950
2021-05-04 23:50:00.120000,50.054028,50.054318,50.053213,50.053853000000004,231,1950
2021-05-04 23:50:00.140000,50.053519,50.053589,50.052917,50.053341666666675,231,1950
2021-05-04 23:50:00.160000,50.054673,50.05399,50.052398,50.053687000000004,231,1950
2021-05-04 23:50:00.180000,50.05557,50.054869,50.054926,50.05512166666667,231,1950
2021-05-04 23:50:00.200000,50.055097,50.055265,50.061315,50.057225666666675,231,1950
2021-05-04 23:50:00.220000,50.054184,50.055259,50.055074,50.054838999999994,231,1950
2021-05-04 23:50:00.240000,50.054172,50.05505,50.054222,50.054481333333335,231,1950
2021-05-04 23:50:00.260000,50.055353,50.0559,50.056408,50.055887000000006,231,1950
2021-05-04 23:50:00.280000,50.056292,50.056609,50.060222,50.057707666666666,231,1950
2021-05-04 23:50:00.300000,50.055424,50.054956,50.05462,50.055,231,1950
2021-05-04 23:50:00.320000,50.054458,50.053903,50.050445,50.05293533333333,231,1950
2021-05-04 23:50:00.340000,50.055177,50.055482,50.058389,50.05634933333334,231,1950
2021-05-04 23:50:00.360000,50.056014,50.057255,50.060334,50.057867666666674,231,1950
2021-05-04 23:50:00.380000,50.055892,50.057117,50.056481,50.05649666666667,231,1950
2021-05-04 23:50:00.400000,50.054573,50.055334,50.052935,50.05428066666666,231,1950
2021-05-04 23:50:00.420000,50.05332,50.054117,50.051723,50.05305333333334,231,1950
2021-05-04 23:50:00.440000,50.053987,50.054548,50.051518,50.053351,231,1950
2021-05-04 23:50:00.460000,50.055259,50.055755,50.061204,50.05740599999999,231,1950
2021-05-04 23:50:00.480000,50.055954,50.056645,50.058444,50.057014333333335,231,1950
2021-05-04 23:50:00.500000,50.056353,50.056751,50.059917,50.057673666666666,231,1950
2021-05-04 23:50:00.520000,50.056707,50.056122,50.05932,50.057382999999994,231,1950
2021-05-04 23:50:00.540000,50.056259,50.055384,50.05719,50.05627766666666,231,1950
2021-05-04 23:50:00.560000,50.054713,50.054257,50.047884,50.05228466666667,231,1950
2021-05-04 23:50:00.580000,50.053852,50.05442,50.050912,50.053061333333325,231,1950
2021-05-04 23:50:00.600000,50.055357,50.056089,50.063288,50.05824466666667,231,1950
2021-05-04 23:50:00.620000,50.057069,50.057599,50.05987,50.05817933333333,231,1950
2021-05-04 23:50:00.640000,50.057657,50.057922,50.059148,50.05824233333333,231,1950
2021-05-04 23:50:00.660000,50.057427,50.05762,50.0645,50.05984900000001,231,1950
2021-05-04 23:50:00.680000,50.056727,50.057424,50.054398,50.056183,231,1950
2021-05-04 23:50:00.700000,50.056819,50.057455,50.059194,50.05782266666666,231,1950
2021-05-04 23:50:00.720000,50.058102,50.058052,50.05369,50.05661466666667,231,1950
2021-05-04 23:50:00.740000,50.058657,50.058233,50.060764,50.059217999999994,231,1950
2021-05-04 23:50:00.760000,50.057842,50.057442,50.053463,50.056249,231,1950
2021-05-04 23:50:00.780000,50.057022,50.056659,50.052982,50.05555433333334,231,1950
2021-05-04 23:50:00.800000,50.057455,50.057786,50.051694,50.055645,231,1950
2021-05-04 23:50:00.820000,50.059204,50.059931,50.070046,50.06306033333333,231,1950
2021-05-04 23:50:00.840000,50.060009,50.060636,50.058676,50.059773666666665,231,1950
2021-05-04 23:50:00.860000,50.056522,50.059834,50.057649,50.05800166666666,231,1950
2021-05-04 23:50:00.880000,50.054348,50.058817,50.054768,50.05597766666667,231,1950
2021-05-04 23:50:00.900000,50.060325,50.058591,50.056491,50.058469,231,1950
2021-05-04 23:50:00.920000,50.063944,50.059641,50.055333,50.05963933333333,231,1950
2021-05-04 23:50:00.940000,50.061292,50.060588,50.071389,50.064423000000005,231,1950
2021-05-04 23:50:00.960000,50.060685,50.060909,50.058889,50.060161,231,1950
2021-05-04 23:50:00.980000,50.062096,50.06061,50.059255,50.06065366666667,231,1950
2021-05-04 23:50:01.000000,50.061148,50.059428,50.060875,50.06048366666667,231,1950
2021-05-04 23:50:01.020000,50.060412,50.059252,50.055666,50.05844333333334,231,1950
2021-05-04 23:50:01.040000,50.062064,50.060734,50.061518,50.06143866666667,231,1950
2021-05-04 23:50:01.060000,50.062977,50.062012,50.061834,50.062274333333335,231,1950
2021-05-04 23:50:01.080000,50.062445,50.062405,50.061917,50.062255666666665,231,1950
2021-05-04 23:50:01.100000,50.062482,50.062153,50.065546,50.06339366666666,231,1950
