Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-06-16 15:46:43.360000,49.937699,49.939317,49.938634,49.93855,81,3195
2021-06-16 15:46:43.380000,49.935787,49.9395,49.936104,49.937130333333336,81,3195
2021-06-16 15:46:43.400000,49.934444,49.938634,49.93555,49.93620933333333,81,3195
2021-06-16 15:46:43.420000,49.936309,49.937661,49.937001,49.936990333333334,81,3195
2021-06-16 15:46:43.440000,49.938832,49.93797,49.938355,49.93838566666667,81,3195
2021-06-16 15:46:43.460000,49.939121,49.9391,49.938884,49.939035,81,3195
2021-06-16 15:46:43.480000,49.938274,49.939696,49.939357,49.939109,81,3195
2021-06-16 15:46:43.500000,49.937528,49.939136,49.938753,49.93847233333333,81,3195
2021-06-16 15:46:43.520000,49.937547,49.937849,49.936835,49.93741033333333,81,3195
2021-06-16 15:46:43.540000,49.937958,49.937721,49.935906,49.937195,81,3195
2021-06-16 15:46:43.560000,49.938264,49.939115,49.937065,49.93814799999999,81,3195
2021-06-16 15:46:43.580000,49.9387,49.940064,49.938918,49.93922733333333,81,3195
2021-06-16 15:46:43.600000,49.939432,49.939806,49.9391,49.939446,81,3195
2021-06-16 15:46:43.620000,49.940769,49.939189,49.938378,49.93944533333333,81,3195
2021-06-16 15:46:43.640000,49.941588,49.938685,49.938739,49.939670666666665,81,3195
2021-06-16 15:46:43.660000,49.941429,49.938631,49.939793,49.939951,81,3195
2021-06-16 15:46:43.680000,49.941304,49.938754,49.939913,49.939990333333334,81,3195
2021-06-16 15:46:43.700000,49.940371,49.938911,49.939662,49.939648,81,3195
2021-06-16 15:46:43.720000,49.939177,49.93893,49.940456,49.93952099999999,81,3195
2021-06-16 15:46:43.740000,49.939129,49.93834,49.940958,49.93947566666666,81,3195
2021-06-16 15:46:43.760000,49.939287,49.93885,49.939759,49.93929866666667,81,3195
2021-06-16 15:46:43.780000,49.93852,49.939726,49.938813,49.93901966666667,81,3195
2021-06-16 15:46:43.800000,49.938561,49.939994,49.940184,49.93957966666667,81,3195
2021-06-16 15:46:43.820000,49.940292,49.939739,49.941847,49.940626,81,3195
2021-06-16 15:46:43.840000,49.941589,49.939304,49.941841,49.94091133333333,81,3195
2021-06-16 15:46:43.860000,49.941353,49.939817,49.939927,49.94036566666667,81,3195
2021-06-16 15:46:43.880000,49.939838,49.940457,49.938644,49.939646333333336,81,3195
2021-06-16 15:46:43.900000,49.938884,49.939811,49.939442,49.939378999999995,81,3195
2021-06-16 15:46:43.920000,49.939212,49.938996,49.939763,49.93932366666667,81,3195
2021-06-16 15:46:43.940000,49.939337,49.939364,49.939417,49.939372666666664,81,3195
2021-06-16 15:46:43.960000,49.938959,49.939932,49.940509,49.9398,81,3195
