Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-10-14 19:32:00.000000,49.949829,49.948718,49.949273500000004,288,2955
2021-10-14 19:32:00.020000,49.949829,49.948718,49.949273500000004,288,2955
2021-10-14 19:32:00.040000,49.948571,49.949194,49.948882499999996,288,2955
2021-10-14 19:32:00.060000,49.948395,49.945528,49.9469615,288,2955
2021-10-14 19:32:00.080000,49.949329,49.951546,49.9504375,288,2955
2021-10-14 19:32:00.100000,49.94977,49.950018,49.949894,288,2955
2021-10-14 19:32:00.120000,49.949885,49.950537,49.950210999999996,288,2955
2021-10-14 19:32:00.140000,49.950846,49.947037,49.948941500000004,288,2955
2021-10-14 19:32:00.160000,49.950526,49.950556,49.950541,288,2955
2021-10-14 19:32:00.180000,49.948782,49.948593,49.948687500000005,288,2955
2021-10-14 19:32:00.200000,49.948574,49.949481,49.9490275,288,2955
2021-10-14 19:32:00.220000,49.94945,49.947768,49.948609000000005,288,2955
2021-10-14 19:32:00.240000,49.949858,49.948389,49.9491235,288,2955
2021-10-14 19:32:00.260000,49.949523,49.949231,49.949377,288,2955
2021-10-14 19:32:00.280000,49.949998,49.953666,49.951831999999996,288,2955
2021-10-14 19:32:00.300000,49.951359,49.950648,49.9510035,288,2955
2021-10-14 19:32:00.320000,49.951402,49.950898,49.95115,288,2955
2021-10-14 19:32:00.340000,49.950094,49.947602,49.948848,288,2955
2021-10-14 19:32:00.360000,49.94946,49.951408,49.950434,288,2955
2021-10-14 19:32:00.380000,49.949727,49.949509,49.949618,288,2955
2021-10-14 19:32:00.400000,49.950616,49.947537,49.9490765,288,2955
2021-10-14 19:32:00.420000,49.951104,49.949972,49.950538,288,2955
2021-10-14 19:32:00.440000,49.950241,49.94824,49.9492405,288,2955
2021-10-14 19:32:00.460000,49.948336,49.95182,49.950078,288,2955
2021-10-14 19:32:00.480000,49.947558,49.948486,49.948022,288,2955
2021-10-14 19:32:00.500000,49.948134,49.951731,49.9499325,288,2955
2021-10-14 19:32:00.520000,49.948427,49.948666,49.948546500000006,288,2955
2021-10-14 19:32:00.540000,49.948991,49.94901,49.9490005,288,2955
2021-10-14 19:32:00.560000,49.950435,49.947657,49.949045999999996,288,2955
2021-10-14 19:32:00.580000,49.950939,49.949981,49.95046,288,2955
2021-10-14 19:32:00.600000,49.950347,49.94775,49.9490485,288,2955
2021-10-14 19:32:00.620000,49.949564,49.948958,49.949261,288,2955
2021-10-14 19:32:00.640000,49.948936,49.947301,49.94811850000001,288,2955
2021-10-14 19:32:00.660000,49.948584,49.952102,49.950343,288,2955
2021-10-14 19:32:00.680000,49.948724,49.94668,49.947702,288,2955
2021-10-14 19:32:00.700000,49.949268,49.950245,49.9497565,288,2955
2021-10-14 19:32:00.720000,49.94974,49.947236,49.948488,288,2955
2021-10-14 19:32:00.740000,49.949323,49.949033,49.949178,288,2955
2021-10-14 19:32:00.760000,49.948208,49.948606,49.948407,288,2955
2021-10-14 19:32:00.780000,49.948307,49.950139,49.949223,288,2955
2021-10-14 19:32:00.800000,49.948819,49.9475,49.9481595,288,2955
2021-10-14 19:32:00.820000,49.94844,49.95082,49.94963,288,2955
