Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-05-28 14:58:20.000000,49.941434,49.940502,49.940556,49.94083066666667,154,2370
2021-05-28 14:58:20.020000,49.941434,49.940502,49.940556,49.94083066666667,154,2370
2021-05-28 14:58:20.040000,49.940744,49.941003,49.943278,49.941675000000004,154,2370
2021-05-28 14:58:20.060000,49.940921,49.940409,49.940315,49.94054833333333,154,2370
2021-05-28 14:58:20.080000,49.941134,49.940235,49.941083,49.940817333333335,154,2370
2021-05-28 14:58:20.100000,49.940676,49.941322,49.935444,49.93914733333333,154,2370
2021-05-28 14:58:20.120000,49.940537,49.942935,49.950982,49.944818,154,2370
2021-05-28 14:58:20.140000,49.940916,49.94335,49.936222,49.94016266666667,154,2370
2021-05-28 14:58:20.160000,49.940921,49.942407,49.944324,49.94255066666667,154,2370
2021-05-28 14:58:20.180000,49.940714,49.941223,49.934324,49.93875366666666,154,2370
2021-05-28 14:58:20.200000,49.940792,49.94098,49.94188,49.941217333333334,154,2370
2021-05-28 14:58:20.220000,49.941369,49.941827,49.933546,49.938914000000004,154,2370
2021-05-28 14:58:20.240000,49.942245,49.941908,49.950259,49.944804,154,2370
2021-05-28 14:58:20.260000,49.941755,49.940233,49.933991,49.938659666666666,154,2370
2021-05-28 14:58:20.280000,49.941162,49.939372,49.935269,49.938601,154,2370
2021-05-28 14:58:20.300000,49.941741,49.940222,49.941037,49.941,154,2370
2021-05-28 14:58:20.320000,49.942569,49.941293,49.944231,49.94269766666667,154,2370
2021-05-28 14:58:20.340000,49.942473,49.941347,49.935037,49.939619,154,2370
2021-05-28 14:58:20.360000,49.941273,49.940411,49.93987,49.940518,154,2370
2021-05-28 14:58:20.380000,49.940213,49.939297,49.944454,49.94132133333334,154,2370
2021-05-28 14:58:20.400000,49.940727,49.93983,49.945916,49.942157666666674,154,2370
2021-05-28 14:58:20.420000,49.942426,49.941211,49.937278,49.940304999999995,154,2370
2021-05-28 14:58:20.440000,49.942972,49.940832,49.948139,49.943981,154,2370
2021-05-28 14:58:20.460000,49.941152,49.940184,49.937278,49.939538,154,2370
2021-05-28 14:58:20.480000,49.940032,49.94111,49.94013,49.94042400000001,154,2370
