Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-10-23 18:34:02.700000,50.075889,50.084547,50.079502,50.079979333333334,175,2310
2021-10-23 18:34:02.720000,50.072853,50.072772,50.074417,50.073347333333324,175,2310
2021-10-23 18:34:02.740000,50.071972,50.068225,50.073353,50.07118333333333,175,2310
2021-10-23 18:34:02.760000,50.072924,50.073875,50.074023,50.073607333333335,175,2310
2021-10-23 18:34:02.780000,50.072056,50.069301,50.070013,50.070456666666665,175,2310
2021-10-23 18:34:02.800000,50.071993,50.066551,50.069466,50.069336666666665,175,2310
2021-10-23 18:34:02.820000,50.074367,50.080681,50.075546,50.076864666666665,175,2310
2021-10-23 18:34:02.840000,50.076341,50.077236,50.078422,50.077333,175,2310
2021-10-23 18:34:02.860000,50.074327,50.079977,50.072588,50.07563066666666,175,2310
2021-10-23 18:34:02.880000,50.071243,50.05944,50.06716,50.065947666666666,175,2310
2021-10-23 18:34:02.900000,50.073187,50.076111,50.072599,50.07396566666666,175,2310
2021-10-23 18:34:02.920000,50.077453,50.084333,50.080393,50.08072633333334,175,2310
2021-10-23 18:34:02.940000,50.078258,50.085245,50.080357,50.081286666666664,175,2310
2021-10-23 18:34:02.960000,50.077156,50.067917,50.078176,50.07441633333334,175,2310
2021-10-23 18:34:02.980000,50.076481,50.076542,50.074743,50.075922,175,2310
2021-10-23 18:34:03.000000,50.074648,50.063084,50.069756,50.06916266666667,175,2310
2021-10-23 18:34:03.020000,50.074834,50.076375,50.073342,50.07485033333333,175,2310
2021-10-23 18:34:03.040000,50.076468,50.088593,50.079283,50.081448,175,2310
2021-10-23 18:34:03.060000,50.077151,50.072926,50.079074,50.076383666666665,175,2310
2021-10-23 18:34:03.080000,50.076656,50.074311,50.076365,50.07577733333334,175,2310
2021-10-23 18:34:03.100000,50.077136,50.068319,50.076956,50.074137,175,2310
2021-10-23 18:34:03.120000,50.078729,50.091407,50.07921,50.08311533333333,175,2310
2021-10-23 18:34:03.140000,50.0785,50.071926,50.077611,50.07601233333333,175,2310
2021-10-23 18:34:03.160000,50.077989,50.077657,50.076367,50.077337666666665,175,2310
2021-10-23 18:34:03.180000,50.078778,50.078065,50.077956,50.07826633333334,175,2310
2021-10-23 18:34:03.200000,50.079861,50.076889,50.081757,50.07950233333333,175,2310
2021-10-23 18:34:03.220000,50.080661,50.086157,50.082798,50.08320533333333,175,2310
2021-10-23 18:34:03.240000,50.079407,50.073593,50.076906,50.076635333333336,175,2310
2021-10-23 18:34:03.260000,50.077969,50.074898,50.073851,50.075572666666666,175,2310
2021-10-23 18:34:03.280000,50.078489,50.080426,50.079367,50.079427333333335,175,2310
2021-10-23 18:34:03.300000,50.078664,50.089083,50.0825,50.08341566666667,175,2310
2021-10-23 18:34:03.320000,50.077929,50.074084,50.079004,50.07700566666667,175,2310
2021-10-23 18:34:03.340000,50.078251,50.079056,50.077941,50.078416000000004,175,2310
