Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-06-06 17:27:00.000000,49.920402,49.918167,49.917639,49.918736,260,2235
2021-06-06 17:27:00.020000,49.920402,49.918167,49.917639,49.918736,260,2235
2021-06-06 17:27:00.040000,49.919591,49.918057,49.915712,49.917786666666665,260,2235
2021-06-06 17:27:00.060000,49.916475,49.917664,49.918399,49.91751266666666,260,2235
2021-06-06 17:27:00.080000,49.914713,49.917635,49.918685,49.917011,260,2235
2021-06-06 17:27:00.100000,49.915756,49.918306,49.921204,49.918422,260,2235
2021-06-06 17:27:00.120000,49.917727,49.919078,49.919305,49.91870333333333,260,2235
2021-06-06 17:27:00.140000,49.920125,49.918948,49.918898,49.91932366666666,260,2235
2021-06-06 17:27:00.160000,49.920861,49.918514,49.918366,49.919247000000006,260,2235
2021-06-06 17:27:00.180000,49.919298,49.918103,49.920217,49.919206,260,2235
2021-06-06 17:27:00.200000,49.918278,49.918328,49.918333,49.918313000000005,260,2235
2021-06-06 17:27:00.220000,49.918726,49.91906,49.917111,49.918299,260,2235
2021-06-06 17:27:00.240000,49.91906,49.919583,49.919472,49.91937166666667,260,2235
2021-06-06 17:27:00.260000,49.91927,49.91932,49.917908,49.91883266666667,260,2235
2021-06-06 17:27:00.280000,49.918955,49.919125,49.918731,49.918937,260,2235
2021-06-06 17:27:00.300000,49.918344,49.919069,49.919732,49.919048333333336,260,2235
2021-06-06 17:27:00.320000,49.917727,49.918857,49.918167,49.91825033333333,260,2235
2021-06-06 17:27:00.340000,49.917163,49.918607,49.917754,49.917841333333335,260,2235
2021-06-06 17:27:00.360000,49.918921,49.918649,49.917125,49.918231666666664,260,2235
2021-06-06 17:27:00.380000,49.921419,49.918911,49.920296,49.92020866666667,260,2235
2021-06-06 17:27:00.400000,49.920907,49.919022,49.919027,49.919652000000006,260,2235
2021-06-06 17:27:00.420000,49.918894,49.919089,49.919834,49.91927233333334,260,2235
2021-06-06 17:27:00.440000,49.918329,49.918955,49.920417,49.91923366666666,260,2235
2021-06-06 17:27:00.460000,49.91918,49.918811,49.919768,49.919253,260,2235
2021-06-06 17:27:00.480000,49.918671,49.919121,49.919528,49.919106666666664,260,2235
2021-06-06 17:27:00.500000,49.917992,49.919341,49.91999,49.91910766666666,260,2235
2021-06-06 17:27:00.520000,49.920198,49.919469,49.919333,49.919666666666664,260,2235
2021-06-06 17:27:00.540000,49.920227,49.919213,49.917639,49.919026333333335,260,2235
2021-06-06 17:27:00.560000,49.917408,49.918689,49.917527,49.91787466666667,260,2235
2021-06-06 17:27:00.580000,49.916935,49.918412,49.918907,49.918084666666665,260,2235
2021-06-06 17:27:00.600000,49.918204,49.91842,49.91713,49.91791800000001,260,2235
2021-06-06 17:27:00.620000,49.918439,49.91842,49.916333,49.91773066666667,260,2235
2021-06-06 17:27:00.640000,49.917838,49.918485,49.917288,49.917870333333326,260,2235
2021-06-06 17:27:00.660000,49.917524,49.91905,49.919102,49.91855866666666,260,2235
2021-06-06 17:27:00.680000,49.918167,49.919309,49.917916,49.918464,260,2235
2021-06-06 17:27:00.700000,49.918911,49.918939,49.92063,49.91949333333334,260,2235
2021-06-06 17:27:00.720000,49.918786,49.918543,49.917398,49.91824233333333,260,2235
2021-06-06 17:27:00.740000,49.917801,49.918298,49.916472,49.91752366666666,260,2235
2021-06-06 17:27:00.760000,49.916894,49.918015,49.919908,49.918272333333334,260,2235
2021-06-06 17:27:00.780000,49.917053,49.917541,49.92138,49.918658,260,2235
2021-06-06 17:27:00.800000,49.91818,49.917194,49.917417,49.917597,260,2235
2021-06-06 17:27:00.820000,49.919278,49.917227,49.916583,49.917696,260,2235
2021-06-06 17:27:00.840000,49.919245,49.917401,49.918546,49.91839733333333,260,2235
2021-06-06 17:27:00.860000,49.918149,49.918191,49.919649,49.918663,260,2235
2021-06-06 17:27:00.880000,49.917089,49.918542,49.920546,49.91872566666667,260,2235
2021-06-06 17:27:00.900000,49.917589,49.918152,49.920778,49.91883966666666,260,2235
2021-06-06 17:27:00.920000,49.919724,49.918138,49.918148,49.91867,260,2235
2021-06-06 17:27:00.940000,49.920402,49.918422,49.917685,49.91883633333333,260,2235
2021-06-06 17:27:00.960000,49.919454,49.918541,49.916491,49.918162,260,2235
2021-06-06 17:27:00.980000,49.919571,49.918407,49.919297,49.91909166666667,260,2235
2021-06-06 17:27:01.000000,49.920065,49.918184,49.91949,49.91924633333333,260,2235
2021-06-06 17:27:01.020000,49.919396,49.917932,49.917926,49.918418,260,2235
2021-06-06 17:27:01.040000,49.917965,49.918132,49.917324,49.917807,260,2235
2021-06-06 17:27:01.060000,49.915483,49.918975,49.918583,49.91768033333333,260,2235
2021-06-06 17:27:01.080000,49.91417,49.919125,49.915843,49.91637933333333,260,2235
2021-06-06 17:27:01.100000,49.916357,49.918773,49.920676,49.918602,260,2235
2021-06-06 17:27:01.120000,49.918686,49.918874,49.919936,49.91916533333333,260,2235
2021-06-06 17:27:01.140000,49.918319,49.918968,49.918602,49.91862966666667,260,2235
2021-06-06 17:27:01.160000,49.917861,49.91921,49.919676,49.91891566666667,260,2235
2021-06-06 17:27:01.180000,49.919921,49.919538,49.919778,49.91974566666667,260,2235
2021-06-06 17:27:01.200000,49.921219,49.919624,49.92075,49.920531000000004,260,2235
2021-06-06 17:27:01.220000,49.920379,49.919966,49.918528,49.91962433333333,260,2235
2021-06-06 17:27:01.240000,49.919425,49.92087,49.918028,49.919441,260,2235
2021-06-06 17:27:01.260000,49.918851,49.921464,49.920315,49.92021,260,2235
2021-06-06 17:27:01.280000,49.919796,49.921145,49.921203,49.92071466666667,260,2235
2021-06-06 17:27:01.300000,49.921769,49.920366,49.920038,49.92072433333333,260,2235
2021-06-06 17:27:01.320000,49.920995,49.91968,49.919027,49.91990066666667,260,2235
2021-06-06 17:27:01.340000,49.919154,49.919475,49.918574,49.91906766666667,260,2235
2021-06-06 17:27:01.360000,49.919394,49.919597,49.917769,49.91891999999999,260,2235
2021-06-06 17:27:01.380000,49.92075,49.919862,49.918518,49.91971,260,2235
2021-06-06 17:27:01.400000,49.921043,49.919998,49.922167,49.92106933333333,260,2235
2021-06-06 17:27:01.420000,49.920265,49.920298,49.921306,49.920623,260,2235
2021-06-06 17:27:01.440000,49.920041,49.920478,49.919889,49.92013599999999,260,2235
2021-06-06 17:27:01.460000,49.920379,49.920236,49.920356,49.92032366666666,260,2235
2021-06-06 17:27:01.480000,49.920069,49.91957,49.921134,49.920257666666664,260,2235
2021-06-06 17:27:01.500000,49.919644,49.919462,49.921093,49.92006633333333,260,2235
2021-06-06 17:27:01.520000,49.92113,49.919645,49.919338,49.92003766666667,260,2235
2021-06-06 17:27:01.540000,49.922453,49.919736,49.918315,49.920168,260,2235
2021-06-06 17:27:01.560000,49.921361,49.919695,49.920394,49.92048333333333,260,2235
2021-06-06 17:27:01.580000,49.919445,49.919291,49.920695,49.91981033333334,260,2235
2021-06-06 17:27:01.600000,49.918399,49.919255,49.92,49.919218,260,2235
2021-06-06 17:27:01.620000,49.91876,49.919581,49.919741,49.91936066666667,260,2235
2021-06-06 17:27:01.640000,49.920065,49.920071,49.918898,49.919678,260,2235
2021-06-06 17:27:01.660000,49.920655,49.919849,49.91831,49.919604666666665,260,2235
2021-06-06 17:27:01.680000,49.920476,49.919337,49.91875,49.919520999999996,260,2235
2021-06-06 17:27:01.700000,49.920055,49.919598,49.919666,49.919773,260,2235
2021-06-06 17:27:01.720000,49.920117,49.920187,49.9205,49.920268,260,2235
2021-06-06 17:27:01.740000,49.920589,49.92007,49.917921,49.91952666666666,260,2235
2021-06-06 17:27:01.760000,49.920238,49.919542,49.919444,49.91974133333333,260,2235
2021-06-06 17:27:01.780000,49.919098,49.91933,49.921949,49.92012566666667,260,2235
2021-06-06 17:27:01.800000,49.918832,49.919603,49.921628,49.920021,260,2235
2021-06-06 17:27:01.820000,49.920124,49.920147,49.92031,49.92019366666667,260,2235
2021-06-06 17:27:01.840000,49.921105,49.92033,49.919691,49.92037533333333,260,2235
2021-06-06 17:27:01.860000,49.919759,49.919548,49.920996,49.920100999999995,260,2235
2021-06-06 17:27:01.880000,49.918121,49.91884,49.921679,49.91954666666667,260,2235
2021-06-06 17:27:01.900000,49.918122,49.919355,49.92039,49.919289,260,2235
2021-06-06 17:27:01.920000,49.91935,49.919917,49.919592,49.91961966666667,260,2235
2021-06-06 17:27:01.940000,49.920084,49.919657,49.91819,49.919310333333335,260,2235
2021-06-06 17:27:01.960000,49.919458,49.918733,49.916925,49.918372,260,2235
2021-06-06 17:27:01.980000,49.918749,49.91846,49.919476,49.918895,260,2235
2021-06-06 17:27:02.000000,49.919109,49.918673,49.919582,49.91912133333333,260,2235
2021-06-06 17:27:02.020000,49.9191,49.918937,49.918449,49.91882866666666,260,2235
2021-06-06 17:27:02.040000,49.918662,49.91914,49.918357,49.91871966666667,260,2235
2021-06-06 17:27:02.060000,49.918398,49.918745,49.917504,49.91821566666667,260,2235
2021-06-06 17:27:02.080000,49.918306,49.918326,49.920244,49.91895866666667,260,2235
2021-06-06 17:27:02.100000,49.918006,49.918182,49.919037,49.91840833333333,260,2235
2021-06-06 17:27:02.120000,49.917871,49.91817,49.917072,49.917704333333326,260,2235
2021-06-06 17:27:02.140000,49.918329,49.917199,49.917121,49.917549666666666,260,2235
2021-06-06 17:27:02.160000,49.918499,49.916217,49.918739,49.91781833333334,260,2235
2021-06-06 17:27:02.180000,49.91833,49.917017,49.920278,49.91854166666667,260,2235
2021-06-06 17:27:02.200000,49.917727,49.918367,49.917785,49.91795966666667,260,2235
2021-06-06 17:27:02.220000,49.916926,49.91899,49.917228,49.91771466666666,260,2235
2021-06-06 17:27:02.240000,49.917138,49.91892,49.917336,49.917798000000005,260,2235
2021-06-06 17:27:02.260000,49.918195,49.918466,49.918408,49.91835633333333,260,2235
2021-06-06 17:27:02.280000,49.919097,49.918285,49.919102,49.918828,260,2235
2021-06-06 17:27:02.300000,49.919615,49.918605,49.919143,49.919121,260,2235
2021-06-06 17:27:02.320000,49.918781,49.918619,49.919063,49.918821,260,2235
2021-06-06 17:27:02.340000,49.91791,49.918336,49.917485,49.91791033333333,260,2235
2021-06-06 17:27:02.360000,49.919015,49.917984,49.917352,49.918116999999995,260,2235
2021-06-06 17:27:02.380000,49.918846,49.918083,49.917777,49.918235333333335,260,2235
2021-06-06 17:27:02.400000,49.917385,49.918326,49.918466,49.918059,260,2235
2021-06-06 17:27:02.420000,49.916713,49.918669,49.919032,49.918138,260,2235
2021-06-06 17:27:02.440000,49.916498,49.918927,49.919041,49.918155333333324,260,2235
2021-06-06 17:27:02.460000,49.917374,49.918705,49.919993,49.91869066666667,260,2235
2021-06-06 17:27:02.480000,49.91832,49.918473,49.918477,49.91842333333333,260,2235
2021-06-06 17:27:02.500000,49.919225,49.918231,49.918607,49.91868766666667,260,2235
2021-06-06 17:27:02.520000,49.918593,49.917965,49.918333,49.918296999999995,260,2235
2021-06-06 17:27:02.540000,49.916271,49.918111,49.918907,49.917763,260,2235
2021-06-06 17:27:02.560000,49.916673,49.918175,49.920135,49.91832766666666,260,2235
2021-06-06 17:27:02.580000,49.918731,49.918154,49.918315,49.9184,260,2235
2021-06-06 17:27:02.600000,49.918745,49.918163,49.916958,49.91795533333333,260,2235
2021-06-06 17:27:02.620000,49.918492,49.918321,49.91707,49.917961,260,2235
2021-06-06 17:27:02.640000,49.9193,49.918392,49.918597,49.918763000000006,260,2235
2021-06-06 17:27:02.660000,49.918466,49.918555,49.918921,49.91864733333333,260,2235
2021-06-06 17:27:02.680000,49.916868,49.918944,49.917907,49.91790633333333,260,2235
2021-06-06 17:27:02.700000,49.918169,49.919019,49.915537,49.917575,260,2235
2021-06-06 17:27:02.720000,49.919896,49.918988,49.915857,49.91824700000001,260,2235
2021-06-06 17:27:02.740000,49.920236,49.919331,49.91944,49.919669,260,2235
2021-06-06 17:27:02.760000,49.919963,49.919648,49.918069,49.91922666666667,260,2235
2021-06-06 17:27:02.780000,49.91866,49.919953,49.918467,49.91902666666667,260,2235
2021-06-06 17:27:02.800000,49.918284,49.920116,49.922496,49.92029866666667,260,2235
2021-06-06 17:27:02.820000,49.919521,49.919976,49.920227,49.919908,260,2235
2021-06-06 17:27:02.840000,49.920432,49.919712,49.921468,49.92053733333333,260,2235
2021-06-06 17:27:02.860000,49.920534,49.919645,49.921115,49.92043133333334,260,2235
2021-06-06 17:27:02.880000,49.919214,49.91953,49.921778,49.920173999999996,260,2235
2021-06-06 17:27:02.900000,49.918847,49.919753,49.919972,49.919524,260,2235
2021-06-06 17:27:02.920000,49.920288,49.920245,49.9215,49.92067766666667,260,2235
2021-06-06 17:27:02.940000,49.921026,49.920665,49.921464,49.92105166666666,260,2235
2021-06-06 17:27:02.960000,49.920025,49.920999,49.919536,49.920186666666666,260,2235
2021-06-06 17:27:02.980000,49.919628,49.921354,49.916954,49.919312,260,2235
2021-06-06 17:27:03.000000,49.921114,49.921317,49.920945,49.92112533333333,260,2235
2021-06-06 17:27:03.020000,49.921069,49.921074,49.919732,49.920625,260,2235
2021-06-06 17:27:03.040000,49.920055,49.92099,49.921732,49.92092566666667,260,2235
2021-06-06 17:27:03.060000,49.920695,49.921302,49.920083,49.92069333333333,260,2235
2021-06-06 17:27:03.080000,49.921676,49.921378,49.91975,49.92093466666666,260,2235
2021-06-06 17:27:03.100000,49.922254,49.921285,49.923324,49.92228766666667,260,2235
2021-06-06 17:27:03.120000,49.921781,49.921489,49.923065,49.922111666666666,260,2235
2021-06-06 17:27:03.140000,49.920884,49.921806,49.920454,49.921048000000006,260,2235
2021-06-06 17:27:03.160000,49.921663,49.921949,49.920546,49.921386000000005,260,2235
2021-06-06 17:27:03.180000,49.92246,49.922273,49.922342,49.92235833333333,260,2235
2021-06-06 17:27:03.200000,49.922615,49.922765,49.923315,49.922898333333336,260,2235
2021-06-06 17:27:03.220000,49.922791,49.922711,49.92262,49.922707333333335,260,2235
2021-06-06 17:27:03.240000,49.922606,49.922531,49.921963,49.92236666666667,260,2235
