Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-12 07:26:04.220000,49.877538,49.876954,49.877627,49.877373,120,2670
2021-08-12 07:26:04.240000,49.878144,49.879167,49.876878,49.878063,120,2670
2021-08-12 07:26:04.260000,49.879384,49.878472,49.878035,49.87863033333334,120,2670
2021-08-12 07:26:04.280000,49.878931,49.877148,49.879365,49.87848133333333,120,2670
2021-08-12 07:26:04.300000,49.877056,49.88125,49.877653,49.87865300000001,120,2670
2021-08-12 07:26:04.320000,49.87712,49.870694,49.876039,49.874617666666666,120,2670
2021-08-12 07:26:04.340000,49.880418,49.880991,49.877652,49.879687,120,2670
2021-08-12 07:26:04.360000,49.882278,49.882129,49.87999,49.881465666666664,120,2670
2021-08-12 07:26:04.380000,49.879398,49.879658,49.880176,49.879743999999995,120,2670
2021-08-12 07:26:04.400000,49.876264,49.879899,49.878365,49.878175999999996,120,2670
2021-08-12 07:26:04.420000,49.876504,49.87399,49.876468,49.875654,120,2670
2021-08-12 07:26:04.440000,49.877315,49.869658,49.875534,49.874168999999995,120,2670
2021-08-12 07:26:04.460000,49.877362,49.877463,49.875704,49.876843,120,2670
2021-08-12 07:26:04.480000,49.878169,49.881213,49.876392,49.87859133333333,120,2670
2021-08-12 07:26:04.500000,49.878497,49.881028,49.877638,49.87905433333333,120,2670
2021-08-12 07:26:04.520000,49.877717,49.874296,49.879356,49.877123000000005,120,2670
2021-08-12 07:26:04.540000,49.876763,49.878722,49.878954,49.878146333333326,120,2670
2021-08-12 07:26:04.560000,49.876106,49.872667,49.876435,49.87506933333333,120,2670
2021-08-12 07:26:04.580000,49.876403,49.87612,49.875768,49.876096999999994,120,2670
2021-08-12 07:26:04.600000,49.876977,49.875528,49.877222,49.87657566666667,120,2670
2021-08-12 07:26:04.620000,49.876791,49.874611,49.877776,49.87639266666667,120,2670
2021-08-12 07:26:04.640000,49.876995,49.875134,49.877372,49.87650033333333,120,2670
2021-08-12 07:26:04.660000,49.877069,49.88081,49.876388,49.878088999999996,120,2670
2021-08-12 07:26:04.680000,49.87636,49.874741,49.875141,49.875414,120,2670
2021-08-12 07:26:04.700000,49.877296,49.879579,49.876115,49.87766333333334,120,2670
2021-08-12 07:26:04.720000,49.877397,49.882227,49.876878,49.878834000000005,120,2670
2021-08-12 07:26:04.740000,49.875746,49.869301,49.875958,49.873668333333335,120,2670
2021-08-12 07:26:04.760000,49.87676,49.88138,49.87691,49.878350000000005,120,2670
2021-08-12 07:26:04.780000,49.87787,49.879014,49.878153,49.87834566666667,120,2670
2021-08-12 07:26:04.800000,49.876235,49.872537,49.876408,49.87506,120,2670
2021-08-12 07:26:04.820000,49.874875,49.874579,49.874469,49.874641,120,2670
2021-08-12 07:26:04.840000,49.875068,49.874132,49.875362,49.874854,120,2670
2021-08-12 07:26:04.860000,49.876508,49.882669,49.87728,49.878819,120,2670
2021-08-12 07:26:04.880000,49.877242,49.87706,49.877885,49.877395666666665,120,2670
2021-08-12 07:26:04.900000,49.877241,49.875294,49.876802,49.87644566666666,120,2670
2021-08-12 07:26:04.920000,49.876852,49.872658,49.875472,49.874993999999994,120,2670
2021-08-12 07:26:04.940000,49.875343,49.882882,49.875025,49.87775,120,2670
2021-08-12 07:26:04.960000,49.875032,49.870141,49.875623,49.87359866666666,120,2670
2021-08-12 07:26:04.980000,49.876221,49.880994,49.876705,49.87797333333333,120,2670
2021-08-12 07:26:05.000000,49.875017,49.883457,49.876555,49.878343,120,2670
2021-08-12 07:26:05.020000,49.873878,49.871653,49.875433,49.873654666666674,120,2670
2021-08-12 07:26:05.040000,49.875833,49.871953,49.874471,49.874085666666666,120,2670
2021-08-12 07:26:05.060000,49.877148,49.877775,49.874106,49.876343,120,2670
2021-08-12 07:26:05.080000,49.876757,49.873492,49.875574,49.87527433333333,120,2670
2021-08-12 07:26:05.100000,49.875607,49.875263,49.877498,49.87612266666667,120,2670
2021-08-12 07:26:05.120000,49.875016,49.872228,49.877792,49.875012,120,2670
2021-08-12 07:26:05.140000,49.875867,49.878356,49.876701,49.87697466666666,120,2670
2021-08-12 07:26:05.160000,49.876012,49.87416,49.875089,49.87508700000001,120,2670
2021-08-12 07:26:05.180000,49.874884,49.875425,49.874355,49.874888,120,2670
2021-08-12 07:26:05.200000,49.875143,49.877769,49.875042,49.875984666666675,120,2670
2021-08-12 07:26:05.220000,49.876027,49.880956,49.875294,49.87742566666666,120,2670
2021-08-12 07:26:05.240000,49.876769,49.877386,49.875531,49.876562,120,2670
2021-08-12 07:26:05.260000,49.876387,49.87915,49.876256,49.877264333333336,120,2670
2021-08-12 07:26:05.280000,49.874786,49.87057,49.875736,49.87369733333333,120,2670
2021-08-12 07:26:05.300000,49.874583,49.875106,49.874762,49.874817,120,2670
2021-08-12 07:26:05.320000,49.875707,49.87281,49.87513,49.874549,120,2670
2021-08-12 07:26:05.340000,49.876254,49.875417,49.876469,49.87604666666667,120,2670
2021-08-12 07:26:05.360000,49.875477,49.869005,49.87663,49.873704000000004,120,2670
2021-08-12 07:26:05.380000,49.875028,49.877796,49.875867,49.87623033333333,120,2670
2021-08-12 07:26:05.400000,49.876064,49.877208,49.875254,49.87617533333334,120,2670
2021-08-12 07:26:05.420000,49.876277,49.872218,49.87451,49.874334999999995,120,2670
2021-08-12 07:26:05.440000,49.875265,49.87694,49.873856,49.87535366666666,120,2670
2021-08-12 07:26:05.460000,49.874357,49.879046,49.873946,49.875783000000006,120,2670
2021-08-12 07:26:05.480000,49.87537,49.871505,49.875191,49.874022,120,2670
2021-08-12 07:26:05.500000,49.877046,49.879875,49.8767,49.877873666666666,120,2670
2021-08-12 07:26:05.520000,49.876504,49.878223,49.876076,49.87693433333334,120,2670
2021-08-12 07:26:05.540000,49.874894,49.873259,49.873829,49.873994,120,2670
2021-08-12 07:26:05.560000,49.875278,49.870444,49.874012,49.873244666666665,120,2670
2021-08-12 07:26:05.580000,49.876222,49.872491,49.876684,49.87513233333333,120,2670
2021-08-12 07:26:05.600000,49.875792,49.879879,49.877407,49.87769266666667,120,2670
2021-08-12 07:26:05.620000,49.875222,49.87088,49.875678,49.87392666666667,120,2670
2021-08-12 07:26:05.640000,49.876125,49.874398,49.874791,49.875104666666665,120,2670
