Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-11-07 07:15:40.000000,50.028828,50.02705,50.026497,50.027244,50.02740475,106,3180
2021-11-07 07:15:40.020000,50.028828,50.02705,50.026497,50.027244,50.02740475,106,3180
2021-11-07 07:15:40.040000,50.028675,50.027016,50.027509,50.027317,50.027629250000004,106,3180
2021-11-07 07:15:40.060000,50.027291,50.027559,50.029583,50.02695,50.02784575,106,3180
2021-11-07 07:15:40.080000,50.026195,50.027735,50.027809,50.026653,50.027098,106,3180
2021-11-07 07:15:40.100000,50.026807,50.027812,50.02497,50.027267,50.026714,106,3180
2021-11-07 07:15:40.120000,50.028061,50.027615,50.027489,50.028567,50.027933000000004,106,3180
2021-11-07 07:15:40.140000,50.028827,50.027395,50.028056,50.028727,50.02825125,106,3180
2021-11-07 07:15:40.160000,50.028822,50.027348,50.02905,50.02799,50.028302499999995,106,3180
2021-11-07 07:15:40.180000,50.028205,50.027447,50.026514,50.027544,50.0274275,106,3180
2021-11-07 07:15:40.200000,50.027494,50.027403,50.027361,50.027493,50.02743775,106,3180
2021-11-07 07:15:40.220000,50.026919,50.027054,50.027919,50.027521,50.02735325,106,3180
2021-11-07 07:15:40.240000,50.02682,50.027022,50.027373,50.027645,50.027215,106,3180
2021-11-07 07:15:40.260000,50.027535,50.027519,50.027612,50.027371,50.027509249999994,106,3180
2021-11-07 07:15:40.280000,50.028043,50.027812,50.025306,50.026898,50.027014750000006,106,3180
2021-11-07 07:15:40.300000,50.027708,50.027514,50.027207,50.027011,50.02736,106,3180
2021-11-07 07:15:40.320000,50.027255,50.02689,50.026931,50.027376,50.027113,106,3180
2021-11-07 07:15:40.340000,50.027249,50.02648,50.028929,50.027351,50.027502250000005,106,3180
2021-11-07 07:15:40.360000,50.027451,50.026464,50.025681,50.027187,50.026695749999995,106,3180
2021-11-07 07:15:40.380000,50.026521,50.026958,50.028865,50.027314,50.0274145,106,3180
2021-11-07 07:15:40.400000,50.022708,50.027626,50.025994,50.027625,50.02598825,106,3180
2021-11-07 07:15:40.420000,50.022761,50.027552,50.030707,50.027548,50.027142,106,3180
2021-11-07 07:15:40.440000,50.028574,50.027439,50.026116,50.027172,50.027325250000004,106,3180
2021-11-07 07:15:40.460000,50.03035,50.028021,50.027468,50.02745,50.02832225,106,3180
2021-11-07 07:15:40.480000,50.028077,50.028558,50.022526,50.027836,50.02674925,106,3180
2021-11-07 07:15:40.500000,50.027556,50.027907,50.032076,50.027521,50.028765,106,3180
2021-11-07 07:15:40.520000,50.027807,50.02694,50.025946,50.027016,50.02692725,106,3180
2021-11-07 07:15:40.540000,50.027903,50.026532,50.027535,50.026964,50.0272335,106,3180
2021-11-07 07:15:40.560000,50.027305,50.026964,50.026105,50.027292,50.0269165,106,3180
2021-11-07 07:15:40.580000,50.026776,50.027174,50.029449,50.027485,50.027721,106,3180
2021-11-07 07:15:40.600000,50.026958,50.026953,50.025141,50.027318,50.0265925,106,3180
2021-11-07 07:15:40.620000,50.02731,50.026879,50.027355,50.027416,50.027240000000006,106,3180
2021-11-07 07:15:40.640000,50.027943,50.027402,50.02695,50.027783,50.0275195,106,3180
2021-11-07 07:15:40.660000,50.027948,50.02814,50.029169,50.028037,50.0283235,106,3180
