Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-24 10:41:50.000000,50.167658,50.161227,50.16729,50.165391666666665,125,2970
2021-08-24 10:41:50.020000,50.167658,50.161227,50.16729,50.165391666666665,125,2970
2021-08-24 10:41:50.040000,50.167389,50.152518,50.167728,50.162545,125,2970
2021-08-24 10:41:50.060000,50.169476,50.174283,50.16954,50.17109966666667,125,2970
2021-08-24 10:41:50.080000,50.17113,50.183921,50.17061,50.175220333333336,125,2970
2021-08-24 10:41:50.100000,50.170686,50.15987,50.171731,50.167429,125,2970
2021-08-24 10:41:50.120000,50.168977,50.158884,50.171936,50.166599,125,2970
2021-08-24 10:41:50.140000,50.167634,50.165532,50.169185,50.167450333333335,125,2970
2021-08-24 10:41:50.160000,50.167912,50.175879,50.16673,50.17017366666667,125,2970
2021-08-24 10:41:50.180000,50.168722,50.173973,50.168164,50.17028633333333,125,2970
2021-08-24 10:41:50.200000,50.168982,50.17262,50.171591,50.171064333333334,125,2970
2021-08-24 10:41:50.220000,50.169033,50.166334,50.171839,50.16906866666667,125,2970
2021-08-24 10:41:50.240000,50.169389,50.16937,50.168805,50.169188,125,2970
2021-08-24 10:41:50.260000,50.169903,50.176509,50.166479,50.170963666666665,125,2970
2021-08-24 10:41:50.280000,50.170333,50.180157,50.167192,50.17256066666667,125,2970
2021-08-24 10:41:50.300000,50.169921,50.160065,50.169171,50.16638566666666,125,2970
2021-08-24 10:41:50.320000,50.168955,50.163028,50.17014,50.16737433333333,125,2970
2021-08-24 10:41:50.340000,50.168824,50.17587,50.17098,50.17189133333333,125,2970
2021-08-24 10:41:50.360000,50.169606,50.178843,50.172125,50.17352466666667,125,2970
2021-08-24 10:41:50.380000,50.170264,50.164397,50.170844,50.16850166666668,125,2970
2021-08-24 10:41:50.400000,50.172061,50.164603,50.167552,50.168071999999995,125,2970
2021-08-24 10:41:50.420000,50.173042,50.16736,50.167652,50.16935133333334,125,2970
2021-08-24 10:41:50.440000,50.171231,50.168648,50.170832,50.17023699999999,125,2970
2021-08-24 10:41:50.460000,50.16969,50.176084,50.171449,50.172407666666665,125,2970
2021-08-24 10:41:50.480000,50.169894,50.165824,50.169294,50.168337333333334,125,2970
2021-08-24 10:41:50.500000,50.170506,50.160588,50.168375,50.16648966666667,125,2970
2021-08-24 10:41:50.520000,50.17013,50.171922,50.169611,50.170554333333335,125,2970
2021-08-24 10:41:50.540000,50.169666,50.181704,50.170377,50.173915666666666,125,2970
2021-08-24 10:41:50.560000,50.170258,50.176408,50.170505,50.17239033333333,125,2970
2021-08-24 10:41:50.580000,50.171096,50.155921,50.171578,50.166198333333334,125,2970
2021-08-24 10:41:50.600000,50.171165,50.163468,50.171736,50.16878966666667,125,2970
2021-08-24 10:41:50.620000,50.170643,50.177648,50.170002,50.172764333333326,125,2970
2021-08-24 10:41:50.640000,50.170097,50.178223,50.168256,50.172191999999995,125,2970
2021-08-24 10:41:50.660000,50.169952,50.174717,50.168508,50.17105900000001,125,2970
2021-08-24 10:41:50.680000,50.170199,50.165819,50.171286,50.16910133333334,125,2970
2021-08-24 10:41:50.700000,50.170949,50.16288,50.172926,50.16891833333333,125,2970
2021-08-24 10:41:50.720000,50.171973,50.172546,50.171296,50.17193833333332,125,2970
2021-08-24 10:41:50.740000,50.172023,50.180861,50.169522,50.17413533333333,125,2970
2021-08-24 10:41:50.760000,50.169454,50.164806,50.170295,50.168185,125,2970
2021-08-24 10:41:50.780000,50.167703,50.158528,50.172253,50.16616133333334,125,2970
2021-08-24 10:41:50.800000,50.169125,50.16913,50.172776,50.17034366666667,125,2970
2021-08-24 10:41:50.820000,50.170907,50.180741,50.172445,50.17469766666667,125,2970
2021-08-24 10:41:50.840000,50.171611,50.175269,50.173203,50.173361,125,2970
2021-08-24 10:41:50.860000,50.171672,50.171514,50.172707,50.171964333333335,125,2970
2021-08-24 10:41:50.880000,50.171935,50.158476,50.170074,50.166828333333335,125,2970
2021-08-24 10:41:50.900000,50.17249,50.171098,50.169977,50.17118833333334,125,2970
2021-08-24 10:41:50.920000,50.172184,50.182801,50.172963,50.17598266666667,125,2970
2021-08-24 10:41:50.940000,50.171078,50.175639,50.174623,50.17378,125,2970
2021-08-24 10:41:50.960000,50.170916,50.157899,50.172931,50.167248666666666,125,2970
2021-08-24 10:41:50.980000,50.171801,50.166523,50.170313,50.169545666666664,125,2970
2021-08-24 10:41:51.000000,50.172524,50.178347,50.170219,50.17369666666667,125,2970
2021-08-24 10:41:51.020000,50.173007,50.183797,50.172298,50.17636733333333,125,2970
2021-08-24 10:41:51.040000,50.173433,50.161935,50.173281,50.16954966666666,125,2970
