Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-11-29 00:31:00.000000,50.07893,50.0799,50.083894,50.080694,50.0808545,155,2235
2021-11-29 00:31:00.020000,50.07893,50.0799,50.083894,50.080694,50.0808545,155,2235
2021-11-29 00:31:00.040000,50.080179,50.079776,50.085129,50.081146,50.081557499999995,155,2235
2021-11-29 00:31:00.060000,50.079962,50.078723,50.075112,50.077721,50.077879499999995,155,2235
2021-11-29 00:31:00.080000,50.078648,50.078127,50.070323,50.074979,50.07551925,155,2235
2021-11-29 00:31:00.100000,50.078611,50.079052,50.081084,50.078789,50.079384,155,2235
2021-11-29 00:31:00.120000,50.079875,50.080522,50.090835,50.084294,50.083881500000004,155,2235
2021-11-29 00:31:00.140000,50.079695,50.080317,50.084729,50.083343,50.082021,155,2235
2021-11-29 00:31:00.160000,50.078926,50.079358,50.073589,50.078875,50.077687,155,2235
2021-11-29 00:31:00.180000,50.079555,50.079464,50.071415,50.077914,50.077087,155,2235
2021-11-29 00:31:00.200000,50.081407,50.080674,50.08485,50.081269,50.08205,155,2235
2021-11-29 00:31:00.220000,50.081898,50.080865,50.088194,50.082553,50.083377500000005,155,2235
2021-11-29 00:31:00.240000,50.080986,50.079953,50.07293,50.080484,50.07858825000001,155,2235
2021-11-29 00:31:00.260000,50.079907,50.078516,50.078466,50.077897,50.0786965,155,2235
2021-11-29 00:31:00.280000,50.078468,50.077666,50.07499,50.075157,50.07657025,155,2235
2021-11-29 00:31:00.300000,50.078857,50.07915,50.07544,50.078177,50.077906,155,2235
2021-11-29 00:31:00.320000,50.081657,50.081804,50.085663,50.084695,50.08345475,155,2235
2021-11-29 00:31:00.340000,50.082824,50.082558,50.088328,50.084425,50.08453375,155,2235
2021-11-29 00:31:00.360000,50.082209,50.082767,50.080693,50.082532,50.082050249999995,155,2235
2021-11-29 00:31:00.380000,50.082203,50.083637,50.08667,50.085161,50.08441775,155,2235
2021-11-29 00:31:00.400000,50.082149,50.083212,50.085839,50.084594,50.083948500000005,155,2235
2021-11-29 00:31:00.420000,50.081121,50.081113,50.082078,50.079571,50.080970750000006,155,2235
2021-11-29 00:31:00.440000,50.080745,50.08008,50.07545,50.077889,50.078541,155,2235
2021-11-29 00:31:00.460000,50.081912,50.081353,50.076386,50.081744,50.08034875,155,2235
2021-11-29 00:31:00.480000,50.083227,50.082948,50.087887,50.085111,50.084793250000004,155,2235
2021-11-29 00:31:00.500000,50.082625,50.082493,50.08795,50.082861,50.083982250000005,155,2235
2021-11-29 00:31:00.520000,50.081681,50.081723,50.076634,50.079685,50.07993075,155,2235
2021-11-29 00:31:00.540000,50.082111,50.082293,50.075302,50.081641,50.080336749999994,155,2235
2021-11-29 00:31:00.560000,50.083389,50.083023,50.085963,50.084566,50.08423525,155,2235
2021-11-29 00:31:00.580000,50.083402,50.081882,50.082065,50.081804,50.08228825,155,2235
2021-11-29 00:31:00.600000,50.081847,50.080771,50.07375,50.078675,50.07876075,155,2235
2021-11-29 00:31:00.620000,50.081569,50.082351,50.078213,50.082197,50.0810825,155,2235
2021-11-29 00:31:00.640000,50.082917,50.083982,50.089315,50.085253,50.08536675,155,2235
2021-11-29 00:31:00.660000,50.083093,50.083165,50.084555,50.082806,50.08340475,155,2235
2021-11-29 00:31:00.680000,50.083241,50.082419,50.078472,50.081434,50.0813915,155,2235
2021-11-29 00:31:00.700000,50.083148,50.082248,50.08169,50.080839,50.08198125,155,2235
2021-11-29 00:31:00.720000,50.082472,50.082459,50.084005,50.080514,50.082362499999995,155,2235
2021-11-29 00:31:00.740000,50.084004,50.084205,50.079162,50.085313,50.08317099999999,155,2235
2021-11-29 00:31:00.760000,50.085001,50.085237,50.098519,50.087743,50.089124999999996,155,2235
2021-11-29 00:31:00.780000,50.083981,50.084462,50.081528,50.084626,50.08364924999999,155,2235
2021-11-29 00:31:00.800000,50.083862,50.083716,50.087615,50.082827,50.08450500000001,155,2235
2021-11-29 00:31:00.820000,50.084069,50.083313,50.079879,50.082523,50.082446000000004,155,2235
2021-11-29 00:31:00.840000,50.083755,50.083769,50.080833,50.083353,50.0829275,155,2235
2021-11-29 00:31:00.860000,50.083931,50.084274,50.086079,50.084406,50.084672499999996,155,2235
2021-11-29 00:31:00.880000,50.084222,50.083428,50.083893,50.083357,50.083725,155,2235
2021-11-29 00:31:00.900000,50.083639,50.082586,50.076269,50.081318,50.080953,155,2235
2021-11-29 00:31:00.920000,50.083759,50.083736,50.077065,50.083667,50.08205675,155,2235
2021-11-29 00:31:00.940000,50.084958,50.085439,50.091019,50.0879,50.087329,155,2235
2021-11-29 00:31:00.960000,50.084393,50.084427,50.084527,50.085392,50.084684749999994,155,2235
2021-11-29 00:31:00.980000,50.083209,50.08273,50.082954,50.08133,50.082555750000004,155,2235
2021-11-29 00:31:01.000000,50.08462,50.083691,50.084806,50.08486,50.08449425,155,2235
2021-11-29 00:31:01.020000,50.086403,50.08499,50.09044,50.087618,50.08736275,155,2235
2021-11-29 00:31:01.040000,50.085361,50.084044,50.080875,50.08306,50.083335000000005,155,2235
2021-11-29 00:31:01.060000,50.084084,50.083243,50.083055,50.080895,50.08281925,155,2235
2021-11-29 00:31:01.080000,50.083861,50.08341,50.087871,50.082791,50.084483250000005,155,2235
2021-11-29 00:31:01.100000,50.08376,50.083954,50.080593,50.084442,50.083187249999995,155,2235
2021-11-29 00:31:01.120000,50.084384,50.084295,50.087787,50.084156,50.0851555,155,2235
2021-11-29 00:31:01.140000,50.084935,50.084354,50.083343,50.083324,50.083989,155,2235
2021-11-29 00:31:01.160000,50.08587,50.085453,50.090268,50.086791,50.087095500000004,155,2235
2021-11-29 00:31:01.180000,50.086069,50.086078,50.091491,50.089283,50.088230249999995,155,2235
2021-11-29 00:31:01.200000,50.084255,50.084675,50.078037,50.084302,50.08281725,155,2235
2021-11-29 00:31:01.220000,50.082927,50.083197,50.076732,50.07933,50.0805465,155,2235
2021-11-29 00:31:01.240000,50.083875,50.08362,50.082639,50.081752,50.0829715,155,2235
