Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-12-14 18:58:00.000000,50.024273,50.024877,50.024583,50.023366,50.024274750000004,113,3720
2021-12-14 18:58:00.020000,50.024273,50.024877,50.024583,50.023366,50.024274750000004,113,3720
2021-12-14 18:58:00.040000,50.02462,50.024193,50.023954,50.023404,50.02404275,113,3720
2021-12-14 18:58:00.060000,50.02513,50.024369,50.026148,50.024139,50.0249465,113,3720
2021-12-14 18:58:00.080000,50.024529,50.024975,50.026009,50.024281,50.0249485,113,3720
2021-12-14 18:58:00.100000,50.024004,50.024989,50.024278,50.024199,50.024367500000004,113,3720
2021-12-14 18:58:00.120000,50.024129,50.024223,50.022759,50.024142,50.02381325,113,3720
2021-12-14 18:58:00.140000,50.024004,50.02372,50.026935,50.024182,50.02471025,113,3720
2021-12-14 18:58:00.160000,50.023856,50.023876,50.023212,50.024134,50.0237695,113,3720
2021-12-14 18:58:00.180000,50.024371,50.024426,50.024704,50.023795,50.02432400000001,113,3720
2021-12-14 18:58:00.200000,50.024348,50.024442,50.022658,50.023736,50.023796000000004,113,3720
2021-12-14 18:58:00.220000,50.023834,50.023857,50.024833,50.024029,50.02413824999999,113,3720
2021-12-14 18:58:00.240000,50.024122,50.022991,50.021852,50.023874,50.02320975,113,3720
2021-12-14 18:58:00.260000,50.024203,50.022823,50.025009,50.023734,50.02394225,113,3720
2021-12-14 18:58:00.280000,50.023551,50.023188,50.025362,50.023859,50.02399,113,3720
2021-12-14 18:58:00.300000,50.023107,50.023306,50.022676,50.023606,50.02317375,113,3720
2021-12-14 18:58:00.320000,50.022704,50.02289,50.024047,50.023008,50.02316225,113,3720
2021-12-14 18:58:00.340000,50.022102,50.022686,50.022092,50.022587,50.02236675,113,3720
2021-12-14 18:58:00.360000,50.021893,50.022412,50.023028,50.022299,50.022408000000006,113,3720
2021-12-14 18:58:00.380000,50.022103,50.022102,50.02374,50.022103,50.022512000000006,113,3720
2021-12-14 18:58:00.400000,50.022685,50.022286,50.022519,50.022122,50.022403000000004,113,3720
2021-12-14 18:58:00.420000,50.023217,50.022591,50.021259,50.022164,50.02230775,113,3720
2021-12-14 18:58:00.440000,50.023015,50.021952,50.022611,50.021911,50.022372250000004,113,3720
2021-12-14 18:58:00.460000,50.022376,50.021473,50.022093,50.021062,50.021751,113,3720
2021-12-14 18:58:00.480000,50.021963,50.021759,50.023611,50.020868,50.02205025000001,113,3720
2021-12-14 18:58:00.500000,50.021894,50.022384,50.019602,50.021973,50.021463250000004,113,3720
2021-12-14 18:58:00.520000,50.022245,50.022875,50.022778,50.022692,50.022647500000005,113,3720
2021-12-14 18:58:00.540000,50.022647,50.022102,50.020287,50.022176,50.021803,113,3720
2021-12-14 18:58:00.560000,50.021431,50.020977,50.022074,50.021946,50.021607,113,3720
2021-12-14 18:58:00.580000,50.02025,50.021342,50.016676,50.022249,50.02012925,113,3720
2021-12-14 18:58:00.600000,50.020709,50.021889,50.019944,50.021924,50.021116500000005,113,3720
2021-12-14 18:58:00.620000,50.020718,50.021067,50.022676,50.021134,50.02139875,113,3720
2021-12-14 18:58:00.640000,50.019824,50.019973,50.022806,50.02036,50.02074075,113,3720
2021-12-14 18:58:00.660000,50.01942,50.020216,50.019842,50.019889,50.019841750000005,113,3720
2021-12-14 18:58:00.680000,50.019519,50.021452,50.019389,50.020149,50.02012725,113,3720
2021-12-14 18:58:00.700000,50.019935,50.021999,50.023232,50.021139,50.02157625,113,3720
2021-12-14 18:58:00.720000,50.02025,50.021685,50.020574,50.021792,50.02107525,113,3720
2021-12-14 18:58:00.740000,50.020339,50.021208,50.019685,50.021401,50.020658250000004,113,3720
2021-12-14 18:58:00.760000,50.02063,50.020773,50.022676,50.020745,50.021206,113,3720
2021-12-14 18:58:00.780000,50.020328,50.020564,50.021407,50.020528,50.02070675,113,3720
2021-12-14 18:58:00.800000,50.019083,50.02031,50.021917,50.020473,50.02044575,113,3720
2021-12-14 18:58:00.820000,50.019315,50.020102,50.01863,50.019883,50.019482499999995,113,3720
2021-12-14 18:58:00.840000,50.020834,50.020031,50.022204,50.019865,50.0207335,113,3720
2021-12-14 18:58:00.860000,50.021245,50.019752,50.019417,50.020556,50.0202425,113,3720
2021-12-14 18:58:00.880000,50.020421,50.019355,50.019972,50.020911,50.02016474999999,113,3720
2021-12-14 18:58:00.900000,50.019717,50.01914,50.021824,50.020404,50.02027125000001,113,3720
2021-12-14 18:58:00.920000,50.019223,50.019294,50.019602,50.019896,50.01950375,113,3720
2021-12-14 18:58:00.940000,50.01887,50.019444,50.020842,50.01976,50.019729,113,3720
2021-12-14 18:58:00.960000,50.018884,50.01911,50.016361,50.019308,50.018415749999996,113,3720
2021-12-14 18:58:00.980000,50.019431,50.018945,50.017556,50.018847,50.018694749999995,113,3720
2021-12-14 18:58:01.000000,50.020338,50.018995,50.019426,50.01924,50.01949975,113,3720
2021-12-14 18:58:01.020000,50.020291,50.019217,50.021083,50.019747,50.020084499999996,113,3720
2021-12-14 18:58:01.040000,50.018962,50.019285,50.020009,50.019855,50.01952775000001,113,3720
2021-12-14 18:58:01.060000,50.018177,50.018967,50.019047,50.019774,50.01899125,113,3720
2021-12-14 18:58:01.080000,50.018399,50.01882,50.019676,50.019064,50.01898975,113,3720
2021-12-14 18:58:01.100000,50.018518,50.019106,50.018231,50.018383,50.0185595,113,3720
2021-12-14 18:58:01.120000,50.018667,50.019368,50.020158,50.018699,50.019223000000004,113,3720
2021-12-14 18:58:01.140000,50.018963,50.018855,50.016778,50.019218,50.0184535,113,3720
2021-12-14 18:58:01.160000,50.019186,50.018798,50.020324,50.01927,50.019394500000004,113,3720
2021-12-14 18:58:01.180000,50.019208,50.019641,50.019027,50.019188,50.019266,113,3720
2021-12-14 18:58:01.200000,50.018681,50.019811,50.019352,50.018764,50.019152,113,3720
2021-12-14 18:58:01.220000,50.018496,50.01842,50.016537,50.018241,50.017923499999995,113,3720
2021-12-14 18:58:01.240000,50.01938,50.017022,50.021676,50.018414,50.019123,113,3720
2021-12-14 18:58:01.260000,50.020176,50.01755,50.015481,50.018528,50.01793375,113,3720
2021-12-14 18:58:01.280000,50.019495,50.018925,50.019019,50.018174,50.018903249999994,113,3720
2021-12-14 18:58:01.300000,50.018796,50.019187,50.016528,50.017773,50.018071,113,3720
2021-12-14 18:58:01.320000,50.018624,50.018294,50.018694,50.017537,50.01828725,113,3720
