Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-07-11 08:22:00.000000,49.996884,49.997844,49.998694,49.997639,49.99776525,97,3015
2021-07-11 08:22:00.020000,49.996884,49.997844,49.998694,49.997639,49.99776525,97,3015
2021-07-11 08:22:00.040000,49.99776,49.998339,49.99788,49.999106,49.99827125,97,3015
2021-07-11 08:22:00.060000,49.997293,49.997092,49.99875,49.998694,49.99795725,97,3015
2021-07-11 08:22:00.080000,49.996023,49.99618,49.990722,49.996509,49.9948585,97,3015
2021-07-11 08:22:00.100000,49.995445,49.996306,49.997343,49.994709,49.99595075,97,3015
2021-07-11 08:22:00.120000,49.996949,49.998103,49.993899,49.996338,49.99632225,97,3015
2021-07-11 08:22:00.140000,49.999537,49.999816,50.006037,49.999574,50.001241,97,3015
2021-07-11 08:22:00.160000,49.999431,49.998569,49.999787,50.000198,49.99949625000001,97,3015
2021-07-11 08:22:00.180000,49.997268,49.996125,49.9975,49.998552,49.99736125,97,3015
2021-07-11 08:22:00.200000,49.996277,49.994701,49.987528,49.996444,49.993737499999995,97,3015
2021-07-11 08:22:00.220000,49.995903,49.994291,49.997195,49.994565,49.9954885,97,3015
2021-07-11 08:22:00.240000,49.996139,49.995668,49.988898,49.995542,49.99406175,97,3015
2021-07-11 08:22:00.260000,49.997818,49.997571,50.00212,49.998445,49.9989885,97,3015
2021-07-11 08:22:00.280000,49.998242,49.996763,50.000296,49.998982,49.99857075,97,3015
2021-07-11 08:22:00.300000,49.996884,49.995557,49.999315,49.99731,49.9972665,97,3015
2021-07-11 08:22:00.320000,49.996129,49.997287,49.990759,49.995676,49.99496275,97,3015
2021-07-11 08:22:00.340000,49.997065,49.99881,50.00237,49.995815,49.998515,97,3015
2021-07-11 08:22:00.360000,49.997871,49.998012,50.000463,49.997871,49.998554250000005,97,3015
2021-07-11 08:22:00.380000,49.997198,49.996453,49.989019,49.997982,49.995163,97,3015
2021-07-11 08:22:00.400000,49.996147,49.996104,49.996972,49.996434,49.99641425,97,3015
2021-07-11 08:22:00.420000,49.996227,49.996396,50.003167,49.996532,49.9980805,97,3015
2021-07-11 08:22:00.440000,49.996967,49.99634,49.988148,49.996671,49.994531499999994,97,3015
2021-07-11 08:22:00.460000,49.997389,49.99676,49.993074,49.995958,49.99579525,97,3015
2021-07-11 08:22:00.480000,49.997658,49.998093,50.001704,49.996718,49.99854325,97,3015
2021-07-11 08:22:00.500000,49.998004,49.999179,50.003157,49.99806,49.9996,97,3015
2021-07-11 08:22:00.520000,49.998292,49.999661,49.997935,49.998073,49.998490249999996,97,3015
2021-07-11 08:22:00.540000,49.997676,49.998579,50.000667,49.997607,49.99863225,97,3015
2021-07-11 08:22:00.560000,49.996435,49.996365,49.985166,49.996245,49.99355274999999,97,3015
2021-07-11 08:22:00.580000,49.996893,49.994879,49.998759,49.995383,49.9964785,97,3015
2021-07-11 08:22:00.600000,49.998848,49.996473,50.003843,49.997186,49.9990875,97,3015
2021-07-11 08:22:00.620000,49.999391,49.998759,50.00463,49.999255,50.00050875,97,3015
2021-07-11 08:22:00.640000,49.997275,49.997966,49.99613,49.998736,49.99752675,97,3015
2021-07-11 08:22:00.660000,49.996233,49.997764,49.989269,49.997828,49.995273499999996,97,3015
2021-07-11 08:22:00.680000,49.997837,49.998919,50.017527,49.997796,50.00301975,97,3015
2021-07-11 08:22:00.700000,49.997687,49.998046,49.991121,49.996357,49.995802749999996,97,3015
2021-07-11 08:22:00.720000,49.996013,49.997526,49.986796,49.995973,49.994077,97,3015
2021-07-11 08:22:00.740000,49.996246,49.997901,50.005995,49.997648,49.999447499999995,97,3015
