Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-09-23 20:03:55.000000,50.015098,50.014238,50.017102,50.01547933333333,100,3525
2021-09-23 20:03:55.020000,50.015098,50.014238,50.017102,50.01547933333333,100,3525
2021-09-23 20:03:55.040000,50.014939,50.014808,50.009695,50.013147333333336,100,3525
2021-09-23 20:03:55.060000,50.015682,50.014415,50.018764,50.016287,100,3525
2021-09-23 20:03:55.080000,50.01649,50.014415,50.008731,50.01321199999999,100,3525
2021-09-23 20:03:55.100000,50.016781,50.016116,50.027778,50.020225,100,3525
2021-09-23 20:03:55.120000,50.013972,50.014412,50.007111,50.011831666666666,100,3525
2021-09-23 20:03:55.140000,50.012782,50.013015,50.006213,50.010670000000005,100,3525
2021-09-23 20:03:55.160000,50.01623,50.015707,50.014722,50.015553000000004,100,3525
2021-09-23 20:03:55.180000,50.017441,50.016621,50.025283,50.01978166666667,100,3525
2021-09-23 20:03:55.200000,50.014877,50.014857,50.013625,50.014452999999996,100,3525
2021-09-23 20:03:55.220000,50.014229,50.015202,50.013913,50.014447999999994,100,3525
2021-09-23 20:03:55.240000,50.015431,50.015588,50.017056,50.01602499999999,100,3525
2021-09-23 20:03:55.260000,50.015189,50.014716,50.010296,50.01340033333333,100,3525
2021-09-23 20:03:55.280000,50.014451,50.014489,50.014579,50.01450633333334,100,3525
2021-09-23 20:03:55.300000,50.014427,50.01478,50.014014,50.014407000000006,100,3525
2021-09-23 20:03:55.320000,50.015312,50.014999,50.015555,50.01528866666667,100,3525
2021-09-23 20:03:55.340000,50.015075,50.014289,50.021931,50.01709833333334,100,3525
2021-09-23 20:03:55.360000,50.014351,50.014238,50.013222,50.013937,100,3525
2021-09-23 20:03:55.380000,50.014722,50.014522,50.013598,50.01428066666667,100,3525
2021-09-23 20:03:55.400000,50.013919,50.01348,50.011657,50.013018666666675,100,3525
2021-09-23 20:03:55.420000,50.013765,50.013573,50.015303,50.01421366666667,100,3525
2021-09-23 20:03:55.440000,50.014934,50.014568,50.023317,50.01760633333333,100,3525
2021-09-23 20:03:55.460000,50.014215,50.014412,50.012906,50.01384433333334,100,3525
2021-09-23 20:03:55.480000,50.01368,50.015006,50.005174,50.01128666666667,100,3525
