Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-11-15 11:21:20.000000,50.027515,50.027573,50.032111,50.027777,50.028744,188,2445
2021-11-15 11:21:20.020000,50.027515,50.027573,50.032111,50.027777,50.028744,188,2445
2021-11-15 11:21:20.040000,50.02807,50.027349,50.040676,50.027653,50.030936999999994,188,2445
2021-11-15 11:21:20.060000,50.027314,50.026894,50.029278,50.027599,50.02777125,188,2445
2021-11-15 11:21:20.080000,50.027038,50.027246,50.018213,50.028529,50.0252565,188,2445
2021-11-15 11:21:20.100000,50.026646,50.027878,50.028593,50.028934,50.02801275,188,2445
2021-11-15 11:21:20.120000,50.026224,50.028593,50.028889,50.027669,50.02784375,188,2445
2021-11-15 11:21:20.140000,50.0275,50.028998,50.029879,50.027325,50.0284255,188,2445
2021-11-15 11:21:20.160000,50.029558,50.029045,50.025806,50.028785,50.0282985,188,2445
2021-11-15 11:21:20.180000,50.030863,50.029069,50.018926,50.029371,50.02705725,188,2445
2021-11-15 11:21:20.200000,50.030683,50.0293,50.031379,50.028847,50.03005225,188,2445
2021-11-15 11:21:20.220000,50.029172,50.029559,50.030741,50.029239,50.02967775,188,2445
2021-11-15 11:21:20.240000,50.027714,50.02977,50.027037,50.030347,50.028717,188,2445
2021-11-15 11:21:20.260000,50.027838,50.029297,50.021768,50.030388,50.027322749999996,188,2445
2021-11-15 11:21:20.280000,50.028827,50.028993,50.028093,50.029513,50.0288565,188,2445
2021-11-15 11:21:20.300000,50.030304,50.030058,50.033861,50.029273,50.030874,188,2445
2021-11-15 11:21:20.320000,50.032222,50.031374,50.03251,50.030573,50.03166975,188,2445
2021-11-15 11:21:20.340000,50.032964,50.031119,50.03025,50.032281,50.031653500000004,188,2445
2021-11-15 11:21:20.360000,50.031921,50.030104,50.028379,50.031827,50.03055775,188,2445
2021-11-15 11:21:20.380000,50.03106,50.030352,50.029732,50.030562,50.0304265,188,2445
2021-11-15 11:21:20.400000,50.030306,50.031319,50.039722,50.030694,50.033010250000004,188,2445
2021-11-15 11:21:20.420000,50.030001,50.032401,50.034704,50.0314,50.0321265,188,2445
2021-11-15 11:21:20.440000,50.031259,50.032605,50.03324,50.031331,50.03210875,188,2445
2021-11-15 11:21:20.460000,50.032529,50.03186,50.028046,50.031212,50.03091175,188,2445
2021-11-15 11:21:20.480000,50.033173,50.031405,50.034528,50.032175,50.03282025,188,2445
2021-11-15 11:21:20.500000,50.033876,50.031971,50.041583,50.033569,50.03524975,188,2445
2021-11-15 11:21:20.520000,50.033784,50.033056,50.036889,50.033406,50.03428375,188,2445
2021-11-15 11:21:20.540000,50.032574,50.033093,50.022935,50.032171,50.030193249999996,188,2445
2021-11-15 11:21:20.560000,50.031948,50.032305,50.028167,50.031784,50.031051000000005,188,2445
2021-11-15 11:21:20.580000,50.031934,50.032294,50.039509,50.032146,50.033970749999995,188,2445
2021-11-15 11:21:20.600000,50.032013,50.033076,50.039731,50.033331,50.034537750000005,188,2445
2021-11-15 11:21:20.620000,50.033206,50.034213,50.027741,50.035089,50.03256225,188,2445
2021-11-15 11:21:20.640000,50.034358,50.034567,50.025102,50.035262,50.03232225000001,188,2445
2021-11-15 11:21:20.660000,50.035107,50.033645,50.036875,50.034163,50.0349475,188,2445
2021-11-15 11:21:20.680000,50.035255,50.033316,50.043005,50.033997,50.036393249999996,188,2445
2021-11-15 11:21:20.700000,50.034431,50.033937,50.033667,50.034047,50.0340205,188,2445
2021-11-15 11:21:20.720000,50.033639,50.034653,50.029509,50.033818,50.03290475,188,2445
2021-11-15 11:21:20.740000,50.034115,50.035156,50.036962,50.034304,50.03513425,188,2445
2021-11-15 11:21:20.760000,50.034949,50.035252,50.032954,50.034678,50.03445825,188,2445
2021-11-15 11:21:20.780000,50.035788,50.034457,50.036481,50.033997,50.03518075,188,2445
2021-11-15 11:21:20.800000,50.0362,50.034301,50.034176,50.033809,50.0346215,188,2445
2021-11-15 11:21:20.820000,50.034982,50.035049,50.031824,50.034751,50.0341515,188,2445
2021-11-15 11:21:20.840000,50.033771,50.035392,50.034814,50.035918,50.03497375,188,2445
2021-11-15 11:21:20.860000,50.034434,50.035044,50.042426,50.037059,50.03724075,188,2445
2021-11-15 11:21:20.880000,50.035338,50.034726,50.037667,50.038016,50.03643675,188,2445
2021-11-15 11:21:20.900000,50.036117,50.03512,50.029259,50.037837,50.03458325,188,2445
2021-11-15 11:21:20.920000,50.036919,50.036268,50.02375,50.036286,50.03330575,188,2445
2021-11-15 11:21:20.940000,50.036442,50.03724,50.046083,50.035205,50.0387425,188,2445
2021-11-15 11:21:20.960000,50.035932,50.037445,50.046574,50.036047,50.038999499999996,188,2445
2021-11-15 11:21:20.980000,50.036722,50.037086,50.036931,50.036835,50.0368935,188,2445
2021-11-15 11:21:21.000000,50.037002,50.037513,50.024968,50.036525,50.034002,188,2445
2021-11-15 11:21:21.020000,50.036435,50.038059,50.033083,50.036111,50.035922,188,2445
2021-11-15 11:21:21.040000,50.03644,50.0375,50.044436,50.036549,50.03873125,188,2445
2021-11-15 11:21:21.060000,50.03671,50.036415,50.040314,50.037498,50.03773425,188,2445
2021-11-15 11:21:21.080000,50.036838,50.035659,50.030269,50.037769,50.03513375,188,2445
2021-11-15 11:21:21.100000,50.037139,50.03556,50.034981,50.036968,50.036162000000004,188,2445
2021-11-15 11:21:21.120000,50.037052,50.037121,50.036648,50.036791,50.036902999999995,188,2445
2021-11-15 11:21:21.140000,50.037845,50.038929,50.048121,50.037834,50.04068225,188,2445
2021-11-15 11:21:21.160000,50.0394,50.038971,50.038037,50.038722,50.0387825,188,2445
2021-11-15 11:21:21.180000,50.038599,50.038602,50.030268,50.038744,50.036553250000004,188,2445
