Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-06-26 18:41:20.000000,49.96169,49.963829,49.963613,49.963189,49.96308025,160,1770
2021-06-26 18:41:20.020000,49.96169,49.963829,49.963613,49.963189,49.96308025,160,1770
2021-06-26 18:41:20.040000,49.962643,49.964384,49.965408,49.963044,49.96386975,160,1770
2021-06-26 18:41:20.060000,49.963838,49.964292,49.9671,49.963765,49.964748750000005,160,1770
2021-06-26 18:41:20.080000,49.964045,49.96431,49.961672,49.964721,49.963687,160,1770
2021-06-26 18:41:20.100000,49.963638,49.964235,49.962783,49.96476,49.963854,160,1770
2021-06-26 18:41:20.120000,49.963395,49.963984,49.959583,49.964262,49.962806,160,1770
2021-06-26 18:41:20.140000,49.963871,49.964084,49.96389,49.964256,49.96402525,160,1770
2021-06-26 18:41:20.160000,49.964134,49.964555,49.965837,49.96482,49.9648365,160,1770
2021-06-26 18:41:20.180000,49.963643,49.964522,49.964017,49.965151,49.964333249999996,160,1770
2021-06-26 18:41:20.200000,49.964028,49.964417,49.963719,49.965078,49.964310499999996,160,1770
2021-06-26 18:41:20.220000,49.965583,49.964193,49.96502,49.964814,49.9649025,160,1770
2021-06-26 18:41:20.240000,49.9658,49.963784,49.962344,49.964775,49.96417575,160,1770
2021-06-26 18:41:20.260000,49.964741,49.963694,49.966525,49.965027,49.96499675,160,1770
2021-06-26 18:41:20.280000,49.96408,49.963873,49.966947,49.96507,49.9649925,160,1770
2021-06-26 18:41:20.300000,49.964497,49.963719,49.965138,49.965094,49.964611999999995,160,1770
2021-06-26 18:41:20.320000,49.964991,49.963615,49.963623,49.965219,49.964361999999994,160,1770
2021-06-26 18:41:20.340000,49.965115,49.963746,49.964291,49.964993,49.964536249999995,160,1770
2021-06-26 18:41:20.360000,49.964944,49.963682,49.964066,49.964796,49.964372000000004,160,1770
2021-06-26 18:41:20.380000,49.964584,49.963662,49.961918,49.965122,49.9638215,160,1770
2021-06-26 18:41:20.400000,49.964675,49.964369,49.966692,49.965172,49.965227,160,1770
2021-06-26 18:41:20.420000,49.965097,49.965192,49.965407,49.96455,49.9650615,160,1770
2021-06-26 18:41:20.440000,49.965301,49.965669,49.964692,49.964586,49.965062,160,1770
2021-06-26 18:41:20.460000,49.965663,49.965686,49.966843,49.965018,49.965802499999995,160,1770
2021-06-26 18:41:20.480000,49.965944,49.966215,49.962612,49.965214,49.96499625,160,1770
2021-06-26 18:41:20.500000,49.965741,49.967263,49.966976,49.965593,49.96639325000001,160,1770
2021-06-26 18:41:20.520000,49.965185,49.966876,49.963441,49.965543,49.965261250000005,160,1770
2021-06-26 18:41:20.540000,49.964986,49.965788,49.963619,49.964954,49.96483675,160,1770
2021-06-26 18:41:20.560000,49.965171,49.96499,49.965822,49.965265,49.965312,160,1770
2021-06-26 18:41:20.580000,49.965356,49.964669,49.967216,49.965833,49.9657685,160,1770
2021-06-26 18:41:20.600000,49.965783,49.964329,49.966421,49.965413,49.9654865,160,1770
2021-06-26 18:41:20.620000,49.966204,49.964258,49.967507,49.965259,49.965807,160,1770
2021-06-26 18:41:20.640000,49.966441,49.964856,49.967505,49.965924,49.9661815,160,1770
2021-06-26 18:41:20.660000,49.966014,49.964819,49.968864,49.965821,49.9663795,160,1770
2021-06-26 18:41:20.680000,49.964996,49.963416,49.959308,49.965009,49.96318225,160,1770
2021-06-26 18:41:20.700000,49.965389,49.963448,49.964012,49.965088,49.964484250000005,160,1770
2021-06-26 18:41:20.720000,49.966953,49.965098,49.969168,49.966038,49.96681425,160,1770
2021-06-26 18:41:20.740000,49.967158,49.965917,49.961959,49.965867,49.96522525,160,1770
2021-06-26 18:41:20.760000,49.966444,49.966165,49.965983,49.965314,49.965976500000004,160,1770
2021-06-26 18:41:20.780000,49.966435,49.96663,49.96637,49.966195,49.966407499999995,160,1770
2021-06-26 18:41:20.800000,49.966647,49.967106,49.969197,49.966847,49.96744925,160,1770
2021-06-26 18:41:20.820000,49.966583,49.96748,49.966091,49.966534,49.966672,160,1770
2021-06-26 18:41:20.840000,49.966647,49.967495,49.965291,49.966231,49.966416,160,1770
2021-06-26 18:41:20.860000,49.967065,49.967643,49.965827,49.966282,49.96670425,160,1770
2021-06-26 18:41:20.880000,49.967899,49.968495,49.971087,49.967124,49.96865125000001,160,1770
2021-06-26 18:41:20.900000,49.968286,49.968688,49.969337,49.967882,49.96854825,160,1770
2021-06-26 18:41:20.920000,49.967981,49.967882,49.965563,49.967856,49.9673205,160,1770
2021-06-26 18:41:20.940000,49.967903,49.967279,49.96468,49.967365,49.966806749999996,160,1770
2021-06-26 18:41:20.960000,49.968108,49.968021,49.967372,49.966822,49.96758075,160,1770
2021-06-26 18:41:20.980000,49.967815,49.969488,49.970284,49.966814,49.96860025,160,1770
2021-06-26 18:41:21.000000,49.967306,49.969642,49.969464,49.967661,49.968518249999995,160,1770
2021-06-26 18:41:21.020000,49.967741,49.968841,49.967063,49.968687,49.96808299999999,160,1770
2021-06-26 18:41:21.040000,49.968765,49.968129,49.971519,49.969588,49.969500249999996,160,1770
2021-06-26 18:41:21.060000,49.968814,49.967991,49.968637,49.970367,49.96895225,160,1770
2021-06-26 18:41:21.080000,49.968639,49.968156,49.965256,49.969792,49.96796075,160,1770
