Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CIO,Potencia,Inicio
2021-10-20 16:20:45.420000,49.954788,49.951545,49.9531665,128,1410
2021-10-20 16:20:45.440000,49.953346,49.960256,49.956801,128,1410
2021-10-20 16:20:45.460000,49.952768,49.955313,49.9540405,128,1410
2021-10-20 16:20:45.480000,49.954778,49.949443,49.9521105,128,1410
2021-10-20 16:20:45.500000,49.956709,49.950668,49.9536885,128,1410
2021-10-20 16:20:45.520000,49.955967,49.95207,49.954018500000004,128,1410
2021-10-20 16:20:45.540000,49.954447,49.954055,49.954251,128,1410
2021-10-20 16:20:45.560000,49.954435,49.959448,49.9569415,128,1410
2021-10-20 16:20:45.580000,49.954247,49.953181,49.953714000000005,128,1410
2021-10-20 16:20:45.600000,49.951629,49.956934,49.95428149999999,128,1410
2021-10-20 16:20:45.620000,49.950696,49.950989,49.9508425,128,1410
2021-10-20 16:20:45.640000,49.953518,49.955669,49.9545935,128,1410
2021-10-20 16:20:45.660000,49.956221,49.958364,49.9572925,128,1410
2021-10-20 16:20:45.680000,49.957675,49.959857,49.958766,128,1410
2021-10-20 16:20:45.700000,49.957382,49.959834,49.958608,128,1410
2021-10-20 16:20:45.720000,49.955338,49.954482,49.95491,128,1410
2021-10-20 16:20:45.740000,49.954158,49.952621,49.9533895,128,1410
2021-10-20 16:20:45.760000,49.954701,49.955537,49.955118999999996,128,1410
2021-10-20 16:20:45.780000,49.955515,49.957954,49.956734499999996,128,1410
2021-10-20 16:20:45.800000,49.956328,49.95533,49.955828999999994,128,1410
2021-10-20 16:20:45.820000,49.956864,49.953416,49.95514,128,1410
2021-10-20 16:20:45.840000,49.956358,49.955241,49.9557995,128,1410
2021-10-20 16:20:45.860000,49.954915,49.954592,49.954753499999995,128,1410
2021-10-20 16:20:45.880000,49.955008,49.953482,49.954245,128,1410
2021-10-20 16:20:45.900000,49.95516,49.960286,49.957723,128,1410
2021-10-20 16:20:45.920000,49.953471,49.958616,49.9560435,128,1410
2021-10-20 16:20:45.940000,49.952313,49.954148,49.953230500000004,128,1410
2021-10-20 16:20:45.960000,49.953617,49.952916,49.9532665,128,1410
2021-10-20 16:20:45.980000,49.955246,49.951403,49.9533245,128,1410
2021-10-20 16:20:46.000000,49.955417,49.956115,49.955766,128,1410
2021-10-20 16:20:46.020000,49.954828,49.957773,49.9563005,128,1410
2021-10-20 16:20:46.040000,49.955212,49.95319,49.954201,128,1410
2021-10-20 16:20:46.060000,49.955389,49.95112,49.9532545,128,1410
2021-10-20 16:20:46.080000,49.954992,49.95931,49.957150999999996,128,1410
2021-10-20 16:20:46.100000,49.954681,49.95387,49.9542755,128,1410
2021-10-20 16:20:46.120000,49.954717,49.956551,49.955634,128,1410
2021-10-20 16:20:46.140000,49.955591,49.950519,49.953055,128,1410
2021-10-20 16:20:46.160000,49.956085,49.952649,49.954367000000005,128,1410
2021-10-20 16:20:46.180000,49.955967,49.954167,49.955067,128,1410
2021-10-20 16:20:46.200000,49.955774,49.96112,49.958447,128,1410
2021-10-20 16:20:46.220000,49.954603,49.952625,49.953614,128,1410
2021-10-20 16:20:46.240000,49.953265,49.957509,49.955387,128,1410
2021-10-20 16:20:46.260000,49.952607,49.954041,49.953323999999995,128,1410
2021-10-20 16:20:46.280000,49.952866,49.954695,49.9537805,128,1410
2021-10-20 16:20:46.300000,49.954609,49.950579,49.952594,128,1410
2021-10-20 16:20:46.320000,49.95573,49.952657,49.9541935,128,1410
2021-10-20 16:20:46.340000,49.954829,49.95387,49.9543495,128,1410
2021-10-20 16:20:46.360000,49.953959,49.957481,49.95572,128,1410
2021-10-20 16:20:46.380000,49.954102,49.948204,49.951153,128,1410
2021-10-20 16:20:46.400000,49.954056,49.953611,49.9538335,128,1410
2021-10-20 16:20:46.420000,49.953638,49.953931,49.9537845,128,1410
2021-10-20 16:20:46.440000,49.953619,49.955232,49.9544255,128,1410
2021-10-20 16:20:46.460000,49.954074,49.952245,49.9531595,128,1410
2021-10-20 16:20:46.480000,49.954491,49.956495,49.955493,128,1410
2021-10-20 16:20:46.500000,49.95463,49.950195,49.9524125,128,1410
2021-10-20 16:20:46.520000,49.953992,49.955083,49.9545375,128,1410
2021-10-20 16:20:46.540000,49.95294,49.948889,49.950914499999996,128,1410
2021-10-20 16:20:46.560000,49.952809,49.948889,49.950849000000005,128,1410
2021-10-20 16:20:46.580000,49.953774,49.948889,49.9513315,128,1410
2021-10-20 16:20:46.600000,49.954529,49.948889,49.951709,128,1410
2021-10-20 16:20:46.620000,49.953907,49.95238,49.953143499999996,128,1410
2021-10-20 16:20:46.640000,49.952446,49.950842,49.951644,128,1410
2021-10-20 16:20:46.660000,49.952102,49.955713,49.9539075,128,1410
2021-10-20 16:20:46.680000,49.953505,49.956398,49.9549515,128,1410
2021-10-20 16:20:46.700000,49.954747,49.953148,49.9539475,128,1410
2021-10-20 16:20:46.720000,49.954853,49.951658,49.9532555,128,1410
2021-10-20 16:20:46.740000,49.954032,49.950203,49.9521175,128,1410
2021-10-20 16:20:46.760000,49.952769,49.950352,49.9515605,128,1410
2021-10-20 16:20:46.780000,49.953532,49.958315,49.9559235,128,1410
2021-10-20 16:20:46.800000,49.955656,49.955584,49.955619999999996,128,1410
2021-10-20 16:20:46.820000,49.95581,49.954703,49.955256500000004,128,1410
2021-10-20 16:20:46.840000,49.954418,49.953805,49.954111499999996,128,1410
2021-10-20 16:20:46.860000,49.953417,49.953177,49.953297,128,1410
2021-10-20 16:20:46.880000,49.953385,49.95612,49.9547525,128,1410
2021-10-20 16:20:46.900000,49.954181,49.96,49.9570905,128,1410
2021-10-20 16:20:46.920000,49.954967,49.955834,49.9554005,128,1410
2021-10-20 16:20:46.940000,49.954458,49.957638,49.956048,128,1410
2021-10-20 16:20:46.960000,49.953643,49.954019,49.953831,128,1410
2021-10-20 16:20:46.980000,49.954293,49.952768,49.9535305,128,1410
2021-10-20 16:20:47.000000,49.955548,49.954621,49.9550845,128,1410
2021-10-20 16:20:47.020000,49.955761,49.958713,49.957237000000006,128,1410
2021-10-20 16:20:47.040000,49.956175,49.952889,49.954532,128,1410
2021-10-20 16:20:47.060000,49.956887,49.951704,49.9542955,128,1410
2021-10-20 16:20:47.080000,49.955326,49.954416,49.954871,128,1410
2021-10-20 16:20:47.100000,49.953861,49.956555,49.955208,128,1410
2021-10-20 16:20:47.120000,49.954521,49.951232,49.9528765,128,1410
2021-10-20 16:20:47.140000,49.95531,49.956926,49.956118000000004,128,1410
2021-10-20 16:20:47.160000,49.955561,49.955046,49.9553035,128,1410
2021-10-20 16:20:47.180000,49.956041,49.956343,49.956192,128,1410
2021-10-20 16:20:47.200000,49.956977,49.956852,49.956914499999996,128,1410
2021-10-20 16:20:47.220000,49.957015,49.959037,49.958026000000004,128,1410
2021-10-20 16:20:47.240000,49.955592,49.964259,49.9599255,128,1410
2021-10-20 16:20:47.260000,49.954129,49.960833,49.957481,128,1410
2021-10-20 16:20:47.280000,49.954644,49.951833,49.9532385,128,1410
2021-10-20 16:20:47.300000,49.956851,49.953982,49.9554165,128,1410
2021-10-20 16:20:47.320000,49.95805,49.959787,49.958918499999996,128,1410
2021-10-20 16:20:47.340000,49.95721,49.95738,49.957295,128,1410
2021-10-20 16:20:47.360000,49.955789,49.954815,49.955302,128,1410
2021-10-20 16:20:47.380000,49.955509,49.947592,49.951550499999996,128,1410
2021-10-20 16:20:47.400000,49.956422,49.960861,49.9586415,128,1410
2021-10-20 16:20:47.420000,49.957305,49.955398,49.9563515,128,1410
2021-10-20 16:20:47.440000,49.958016,49.958908,49.958462,128,1410
2021-10-20 16:20:47.460000,49.958833,49.952102,49.9554675,128,1410
