Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-05 07:43:40.000000,50.087894,50.08774,50.081666,50.087602,50.0862255,157,3375
2021-08-05 07:43:40.020000,50.087894,50.08774,50.081666,50.087602,50.0862255,157,3375
2021-08-05 07:43:40.040000,50.090199,50.089498,50.090028,50.090942,50.090166749999995,157,3375
2021-08-05 07:43:40.060000,50.090903,50.090382,50.095713,50.093126,50.092530999999994,157,3375
2021-08-05 07:43:40.080000,50.089727,50.089339,50.08275,50.091044,50.088215000000005,157,3375
2021-08-05 07:43:40.100000,50.089912,50.088772,50.094454,50.088703,50.09046025000001,157,3375
2021-08-05 07:43:40.120000,50.089463,50.088403,50.080657,50.088324,50.08671175,157,3375
2021-08-05 07:43:40.140000,50.088815,50.088618,50.089472,50.089765,50.0891675,157,3375
2021-08-05 07:43:40.160000,50.089191,50.089359,50.092546,50.090986,50.0905205,157,3375
2021-08-05 07:43:40.180000,50.09,50.090389,50.091047,50.090894,50.0905825,157,3375
2021-08-05 07:43:40.200000,50.090256,50.09071,50.092759,50.090124,50.090962250000004,157,3375
2021-08-05 07:43:40.220000,50.089514,50.090183,50.090009,50.088985,50.089672750000005,157,3375
2021-08-05 07:43:40.240000,50.089384,50.090019,50.093343,50.089273,50.09050475,157,3375
2021-08-05 07:43:40.260000,50.089763,50.090025,50.086111,50.090389,50.089072,157,3375
2021-08-05 07:43:40.280000,50.09043,50.090118,50.090213,50.091287,50.090512,157,3375
2021-08-05 07:43:40.300000,50.090278,50.090069,50.093454,50.091213,50.0912535,157,3375
2021-08-05 07:43:40.320000,50.088639,50.089822,50.083685,50.0905,50.0881615,157,3375
2021-08-05 07:43:40.340000,50.087885,50.089894,50.097222,50.089709,50.0911775,157,3375
2021-08-05 07:43:40.360000,50.088838,50.090083,50.085019,50.088978,50.0882295,157,3375
2021-08-05 07:43:40.380000,50.089786,50.089833,50.096222,50.089283,50.091281,157,3375
2021-08-05 07:43:40.400000,50.09005,50.088924,50.083815,50.090763,50.088388,157,3375
2021-08-05 07:43:40.420000,50.09025,50.088671,50.089583,50.091486,50.0899975,157,3375
2021-08-05 07:43:40.440000,50.091135,50.089742,50.089695,50.090416,50.090247000000005,157,3375
2021-08-05 07:43:40.460000,50.091783,50.090929,50.084888,50.089334,50.089233500000006,157,3375
2021-08-05 07:43:40.480000,50.090337,50.090665,50.097731,50.089029,50.09194050000001,157,3375
2021-08-05 07:43:40.500000,50.088874,50.090385,50.083825,50.089393,50.08811925,157,3375
2021-08-05 07:43:40.520000,50.090389,50.091933,50.09624,50.090625,50.09229675,157,3375
2021-08-05 07:43:40.540000,50.092713,50.092616,50.09299,50.091297,50.092404,157,3375
2021-08-05 07:43:40.560000,50.093199,50.091808,50.085009,50.090972,50.090247,157,3375
2021-08-05 07:43:40.580000,50.092333,50.091343,50.091815,50.090938,50.091607249999996,157,3375
2021-08-05 07:43:40.600000,50.090902,50.091317,50.09338,50.091186,50.09169625,157,3375
2021-08-05 07:43:40.620000,50.088953,50.090738,50.092639,50.091088,50.09085449999999,157,3375
