Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-01 06:04:30.000000,50.069978,50.07013,50.069977,50.0711,50.07029625,150,2625
2021-08-01 06:04:30.020000,50.069978,50.07013,50.069977,50.0711,50.07029625,150,2625
2021-08-01 06:04:30.040000,50.070149,50.070515,50.071384,50.071176,50.070806000000005,150,2625
2021-08-01 06:04:30.060000,50.07098,50.070287,50.068338,50.070778,50.07009575,150,2625
2021-08-01 06:04:30.080000,50.070392,50.070102,50.071245,50.071002,50.07068525,150,2625
2021-08-01 06:04:30.100000,50.069236,50.070217,50.071824,50.071018,50.07057375,150,2625
2021-08-01 06:04:30.120000,50.069812,50.070792,50.071658,50.070686,50.070737,150,2625
2021-08-01 06:04:30.140000,50.070288,50.071546,50.069528,50.070517,50.070469749999994,150,2625
2021-08-01 06:04:30.160000,50.069583,50.071716,50.071861,50.07031,50.070867500000006,150,2625
2021-08-01 06:04:30.180000,50.069593,50.071556,50.071481,50.070184,50.07070349999999,150,2625
2021-08-01 06:04:30.200000,50.070431,50.071508,50.069454,50.070488,50.07047025,150,2625
2021-08-01 06:04:30.220000,50.070682,50.071718,50.070449,50.070739,50.070897,150,2625
2021-08-01 06:04:30.240000,50.070158,50.071686,50.072773,50.070407,50.07125599999999,150,2625
2021-08-01 06:04:30.260000,50.069991,50.071463,50.07087,50.07,50.070581000000004,150,2625
2021-08-01 06:04:30.280000,50.069889,50.070657,50.071047,50.069866,50.070364749999996,150,2625
2021-08-01 06:04:30.300000,50.070021,50.070194,50.071444,50.069895,50.0703885,150,2625
2021-08-01 06:04:30.320000,50.070649,50.070695,50.07013,50.070245,50.07042975,150,2625
2021-08-01 06:04:30.340000,50.071389,50.071192,50.070963,50.07068,50.071056000000006,150,2625
2021-08-01 06:04:30.360000,50.071532,50.071144,50.072528,50.070381,50.07139625,150,2625
2021-08-01 06:04:30.380000,50.071539,50.071094,50.072722,50.069818,50.07129325,150,2625
2021-08-01 06:04:30.400000,50.071733,50.071205,50.072366,50.069762,50.0712665,150,2625
2021-08-01 06:04:30.420000,50.071177,50.071504,50.072093,50.07044,50.0713035,150,2625
2021-08-01 06:04:30.440000,50.070467,50.071982,50.072384,50.070652,50.07137125,150,2625
2021-08-01 06:04:30.460000,50.070177,50.072403,50.072223,50.070216,50.07125475000001,150,2625
2021-08-01 06:04:30.480000,50.070274,50.072019,50.071638,50.070218,50.07103725,150,2625
2021-08-01 06:04:30.500000,50.071165,50.071506,50.071542,50.071047,50.071315,150,2625
2021-08-01 06:04:30.520000,50.071268,50.071715,50.072476,50.07157,50.071757250000005,150,2625
2021-08-01 06:04:30.540000,50.071146,50.07233,50.072658,50.071482,50.071903999999996,150,2625
2021-08-01 06:04:30.560000,50.072674,50.07289,50.072074,50.071682,50.07233000000001,150,2625
2021-08-01 06:04:30.580000,50.074473,50.07323,50.072222,50.071828,50.07293824999999,150,2625
2021-08-01 06:04:30.600000,50.074536,50.072976,50.072717,50.071921,50.073037500000005,150,2625
2021-08-01 06:04:30.620000,50.073606,50.072538,50.071727,50.071854,50.07243125,150,2625
2021-08-01 06:04:30.640000,50.072869,50.07191,50.072078,50.071876,50.07218325,150,2625
