Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2021-09-16 08:50:52.060000,50.113269,50.113484,50.1133765,122,2910
2021-09-16 08:50:52.080000,50.11338,50.114696,50.114038,122,2910
2021-09-16 08:50:52.100000,50.113931,50.115074,50.1145025,122,2910
2021-09-16 08:50:52.120000,50.113832,50.114719,50.114275500000005,122,2910
2021-09-16 08:50:52.140000,50.113926,50.114564,50.114245,122,2910
2021-09-16 08:50:52.160000,50.113926,50.114878,50.114402,122,2910
2021-09-16 08:50:52.180000,50.113227,50.114944,50.1140855,122,2910
2021-09-16 08:50:52.200000,50.111964,50.114048,50.113006,122,2910
2021-09-16 08:50:52.220000,50.111676,50.112748,50.112212,122,2910
2021-09-16 08:50:52.240000,50.113166,50.111962,50.112564,122,2910
2021-09-16 08:50:52.260000,50.11411,50.112017,50.113063499999996,122,2910
2021-09-16 08:50:52.280000,50.113366,50.112713,50.1130395,122,2910
2021-09-16 08:50:52.300000,50.112028,50.1133,50.112664,122,2910
2021-09-16 08:50:52.320000,50.1115,50.1132,50.11235,122,2910
2021-09-16 08:50:52.340000,50.111463,50.112686,50.1120745,122,2910
2021-09-16 08:50:52.360000,50.111791,50.112395,50.112093,122,2910
2021-09-16 08:50:52.380000,50.112009,50.112068,50.1120385,122,2910
2021-09-16 08:50:52.400000,50.111699,50.111829,50.111764,122,2910
2021-09-16 08:50:52.420000,50.111181,50.111534,50.1113575,122,2910
2021-09-16 08:50:52.440000,50.11076,50.111567,50.1111635,122,2910
2021-09-16 08:50:52.460000,50.111176,50.111518,50.111346999999995,122,2910
2021-09-16 08:50:52.480000,50.111871,50.111899,50.111885,122,2910
2021-09-16 08:50:52.500000,50.112141,50.112617,50.112379000000004,122,2910
2021-09-16 08:50:52.520000,50.112434,50.112916,50.112674999999996,122,2910
2021-09-16 08:50:52.540000,50.112364,50.111762,50.112063,122,2910
2021-09-16 08:50:52.560000,50.111765,50.110344,50.111054499999995,122,2910
2021-09-16 08:50:52.580000,50.111571,50.110458,50.111014499999996,122,2910
2021-09-16 08:50:52.600000,50.111686,50.111107,50.1113965,122,2910
2021-09-16 08:50:52.620000,50.111452,50.111196,50.111323999999996,122,2910
2021-09-16 08:50:52.640000,50.111508,50.111551,50.1115295,122,2910
2021-09-16 08:50:52.660000,50.11133,50.111454,50.111392,122,2910
2021-09-16 08:50:52.680000,50.111617,50.111956,50.1117865,122,2910
2021-09-16 08:50:52.700000,50.11232,50.113174,50.112747,122,2910
2021-09-16 08:50:52.720000,50.11235,50.11264,50.112494999999996,122,2910
2021-09-16 08:50:52.740000,50.111742,50.111289,50.111515499999996,122,2910
2021-09-16 08:50:52.760000,50.11229,50.111636,50.111963,122,2910
2021-09-16 08:50:52.780000,50.113006,50.112499,50.1127525,122,2910
2021-09-16 08:50:52.800000,50.112596,50.111908,50.112252,122,2910
2021-09-16 08:50:52.820000,50.112193,50.11123,50.1117115,122,2910
2021-09-16 08:50:52.840000,50.113067,50.111472,50.1122695,122,2910
2021-09-16 08:50:52.860000,50.113611,50.112073,50.112842,122,2910
2021-09-16 08:50:52.880000,50.112477,50.113072,50.1127745,122,2910
2021-09-16 08:50:52.900000,50.111249,50.114176,50.1127125,122,2910
2021-09-16 08:50:52.920000,50.110668,50.113216,50.111942,122,2910
2021-09-16 08:50:52.940000,50.110759,50.111005,50.110882000000004,122,2910
2021-09-16 08:50:52.960000,50.112316,50.109767,50.1110415,122,2910
2021-09-16 08:50:52.980000,50.113402,50.110262,50.111832,122,2910
2021-09-16 08:50:53.000000,50.112706,50.111729,50.1122175,122,2910
2021-09-16 08:50:53.020000,50.111547,50.112466,50.1120065,122,2910
2021-09-16 08:50:53.040000,50.111182,50.112158,50.111670000000004,122,2910
2021-09-16 08:50:53.060000,50.1123,50.112088,50.112194,122,2910
2021-09-16 08:50:53.080000,50.113462,50.112695,50.1130785,122,2910
2021-09-16 08:50:53.100000,50.112922,50.113262,50.113091999999995,122,2910
2021-09-16 08:50:53.120000,50.111834,50.112682,50.112258,122,2910
2021-09-16 08:50:53.140000,50.111737,50.111218,50.1114775,122,2910
2021-09-16 08:50:53.160000,50.111399,50.109931,50.110665,122,2910
2021-09-16 08:50:53.180000,50.11087,50.109844,50.110357,122,2910
2021-09-16 08:50:53.200000,50.110977,50.111005,50.110991,122,2910
2021-09-16 08:50:53.220000,50.111074,50.111722,50.111398,122,2910
2021-09-16 08:50:53.240000,50.111004,50.1116,50.111302,122,2910
2021-09-16 08:50:53.260000,50.111158,50.111662,50.11141000000001,122,2910
2021-09-16 08:50:53.280000,50.110773,50.111928,50.1113505,122,2910
2021-09-16 08:50:53.300000,50.110417,50.111757,50.111087,122,2910
2021-09-16 08:50:53.320000,50.110689,50.110569,50.110629,122,2910
2021-09-16 08:50:53.340000,50.111,50.109458,50.110229,122,2910
2021-09-16 08:50:53.360000,50.111203,50.108972,50.110087500000006,122,2910
2021-09-16 08:50:53.380000,50.110675,50.108871,50.109773000000004,122,2910
2021-09-16 08:50:53.400000,50.109616,50.109426,50.109521,122,2910
2021-09-16 08:50:53.420000,50.108676,50.11015,50.109413,122,2910
2021-09-16 08:50:53.440000,50.108824,50.109461,50.109142500000004,122,2910
2021-09-16 08:50:53.460000,50.109055,50.108042,50.1085485,122,2910
2021-09-16 08:50:53.480000,50.108527,50.108452,50.108489500000005,122,2910
2021-09-16 08:50:53.500000,50.108593,50.11023,50.1094115,122,2910
2021-09-16 08:50:53.520000,50.109366,50.111093,50.1102295,122,2910
2021-09-16 08:50:53.540000,50.109357,50.110972,50.110164499999996,122,2910
2021-09-16 08:50:53.560000,50.108647,50.10957,50.1091085,122,2910
2021-09-16 08:50:53.580000,50.108222,50.108288,50.108255,122,2910
2021-09-16 08:50:53.600000,50.10856,50.1092,50.10888,122,2910
2021-09-16 08:50:53.620000,50.10893,50.10963,50.10928,122,2910
2021-09-16 08:50:53.640000,50.108297,50.108217,50.108257,122,2910
2021-09-16 08:50:53.660000,50.107662,50.107923,50.1077925,122,2910
2021-09-16 08:50:53.680000,50.108445,50.1091,50.1087725,122,2910
2021-09-16 08:50:53.700000,50.108801,50.109422,50.1091115,122,2910
2021-09-16 08:50:53.720000,50.107409,50.107437,50.107423,122,2910
2021-09-16 08:50:53.740000,50.106829,50.105476,50.1061525,122,2910
2021-09-16 08:50:53.760000,50.106796,50.10526,50.106028,122,2910
2021-09-16 08:50:53.780000,50.106384,50.106115,50.106249500000004,122,2910
2021-09-16 08:50:53.800000,50.106454,50.107383,50.1069185,122,2910
2021-09-16 08:50:53.820000,50.10756,50.108406,50.107983000000004,122,2910
2021-09-16 08:50:53.840000,50.108407,50.108065,50.108236000000005,122,2910
2021-09-16 08:50:53.860000,50.107635,50.107456,50.1075455,122,2910
2021-09-16 08:50:53.880000,50.106097,50.107611,50.106854,122,2910
2021-09-16 08:50:53.900000,50.105663,50.107766,50.106714499999995,122,2910
2021-09-16 08:50:53.920000,50.10687,50.107818,50.107344,122,2910
2021-09-16 08:50:53.940000,50.107833,50.1066,50.1072165,122,2910
2021-09-16 08:50:53.960000,50.107713,50.10451,50.1061115,122,2910
2021-09-16 08:50:53.980000,50.10762,50.104778,50.106199000000004,122,2910
2021-09-16 08:50:54.000000,50.108014,50.106416,50.107215,122,2910
2021-09-16 08:50:54.020000,50.10725,50.106778,50.107014,122,2910
2021-09-16 08:50:54.040000,50.106685,50.106849,50.106767,122,2910
2021-09-16 08:50:54.060000,50.106898,50.106844,50.106871,122,2910
2021-09-16 08:50:54.080000,50.107036,50.10613,50.106583,122,2910
2021-09-16 08:50:54.100000,50.107092,50.106074,50.106583,122,2910
2021-09-16 08:50:54.120000,50.107143,50.106764,50.1069535,122,2910
2021-09-16 08:50:54.140000,50.10677,50.10637,50.10657,122,2910
2021-09-16 08:50:54.160000,50.10593,50.10532,50.105625,122,2910
2021-09-16 08:50:54.180000,50.105416,50.105301,50.105358499999994,122,2910
2021-09-16 08:50:54.200000,50.106143,50.10619,50.1061665,122,2910
2021-09-16 08:50:54.220000,50.106917,50.106819,50.106868000000006,122,2910
2021-09-16 08:50:54.240000,50.107018,50.106837,50.1069275,122,2910
2021-09-16 08:50:54.260000,50.106806,50.106215,50.1065105,122,2910
2021-09-16 08:50:54.280000,50.106472,50.105748,50.10611,122,2910
2021-09-16 08:50:54.300000,50.106688,50.106969,50.1068285,122,2910
2021-09-16 08:50:54.320000,50.107167,50.10811,50.1076385,122,2910
2021-09-16 08:50:54.340000,50.107265,50.107729,50.107496999999995,122,2910
2021-09-16 08:50:54.360000,50.106857,50.107532,50.1071945,122,2910
2021-09-16 08:50:54.380000,50.1063,50.107873,50.107086499999994,122,2910
2021-09-16 08:50:54.400000,50.106332,50.108258,50.107295,122,2910
2021-09-16 08:50:54.420000,50.107024,50.107966,50.107495,122,2910
2021-09-16 08:50:54.440000,50.107139,50.107248,50.107193499999994,122,2910
2021-09-16 08:50:54.460000,50.10662,50.107342,50.106981000000005,122,2910
2021-09-16 08:50:54.480000,50.107305,50.10761,50.107457499999995,122,2910
2021-09-16 08:50:54.500000,50.108496,50.106938,50.107717,122,2910
2021-09-16 08:50:54.520000,50.108719,50.107105,50.107912,122,2910
2021-09-16 08:50:54.540000,50.108329,50.108383,50.108356,122,2910
2021-09-16 08:50:54.560000,50.108354,50.108857,50.108605499999996,122,2910
2021-09-16 08:50:54.580000,50.108699,50.108772,50.1087355,122,2910
2021-09-16 08:50:54.600000,50.109072,50.109103,50.1090875,122,2910
2021-09-16 08:50:54.620000,50.108821,50.108701,50.108761,122,2910
2021-09-16 08:50:54.640000,50.108162,50.107958,50.10806,122,2910
2021-09-16 08:50:54.660000,50.107328,50.108878,50.108103,122,2910
2021-09-16 08:50:54.680000,50.107208,50.109999,50.1086035,122,2910
2021-09-16 08:50:54.700000,50.108112,50.109939,50.1090255,122,2910
2021-09-16 08:50:54.720000,50.108837,50.1098,50.1093185,122,2910
2021-09-16 08:50:54.740000,50.109039,50.109221,50.10913,122,2910
2021-09-16 08:50:54.760000,50.109331,50.107987,50.108659,122,2910
2021-09-16 08:50:54.780000,50.10973,50.107677,50.108703500000004,122,2910
2021-09-16 08:50:54.800000,50.110434,50.109075,50.109754499999994,122,2910
2021-09-16 08:50:54.820000,50.110718,50.11031,50.110513999999995,122,2910
2021-09-16 08:50:54.840000,50.110333,50.110083,50.110208,122,2910
2021-09-16 08:50:54.860000,50.109458,50.109409,50.109433499999994,122,2910
2021-09-16 08:50:54.880000,50.109041,50.109636,50.1093385,122,2910
2021-09-16 08:50:54.900000,50.109352,50.109925,50.1096385,122,2910
2021-09-16 08:50:54.920000,50.109273,50.109196,50.1092345,122,2910
2021-09-16 08:50:54.940000,50.108774,50.108352,50.108563,122,2910
2021-09-16 08:50:54.960000,50.108195,50.108565,50.10838,122,2910
2021-09-16 08:50:54.980000,50.107379,50.109344,50.1083615,122,2910
2021-09-16 08:50:55.000000,50.107283,50.109785,50.108534000000006,122,2910
2021-09-16 08:50:55.020000,50.107945,50.109312,50.1086285,122,2910
2021-09-16 08:50:55.040000,50.108446,50.108735,50.108590500000005,122,2910
2021-09-16 08:50:55.060000,50.108551,50.10882,50.1086855,122,2910
2021-09-16 08:50:55.080000,50.108509,50.108967,50.108738,122,2910
2021-09-16 08:50:55.100000,50.109088,50.109172,50.10913,122,2910
2021-09-16 08:50:55.120000,50.10934,50.109065,50.1092025,122,2910
2021-09-16 08:50:55.140000,50.108467,50.108568,50.1085175,122,2910
2021-09-16 08:50:55.160000,50.107563,50.108358,50.107960500000004,122,2910
2021-09-16 08:50:55.180000,50.10739,50.108618,50.108004,122,2910
2021-09-16 08:50:55.200000,50.107643,50.108753,50.108198,122,2910
2021-09-16 08:50:55.220000,50.1075,50.108139,50.107819500000005,122,2910
2021-09-16 08:50:55.240000,50.108074,50.107558,50.107816,122,2910
2021-09-16 08:50:55.260000,50.108995,50.108266,50.108630500000004,122,2910
2021-09-16 08:50:55.280000,50.108416,50.108868,50.108642,122,2910
2021-09-16 08:50:55.300000,50.107254,50.107676,50.107465,122,2910
2021-09-16 08:50:55.320000,50.107338,50.106376,50.106857,122,2910
2021-09-16 08:50:55.340000,50.108171,50.106333,50.107252,122,2910
2021-09-16 08:50:55.360000,50.108996,50.106588,50.107792,122,2910
2021-09-16 08:50:55.380000,50.108268,50.106566,50.107417,122,2910
2021-09-16 08:50:55.400000,50.106116,50.106778,50.106447,122,2910
2021-09-16 08:50:55.420000,50.106269,50.107145,50.106707,122,2910
2021-09-16 08:50:55.440000,50.107625,50.107039,50.107332,122,2910
2021-09-16 08:50:55.460000,50.107575,50.107145,50.10736,122,2910
2021-09-16 08:50:55.480000,50.108138,50.107599,50.107868499999995,122,2910
2021-09-16 08:50:55.500000,50.109421,50.107518,50.1084695,122,2910
2021-09-16 08:50:55.520000,50.108407,50.1074,50.1079035,122,2910
2021-09-16 08:50:55.540000,50.10636,50.107,50.10668,122,2910
2021-09-16 08:50:55.560000,50.106149,50.105261,50.105705,122,2910
2021-09-16 08:50:55.580000,50.106898,50.104597,50.1057475,122,2910
2021-09-16 08:50:55.600000,50.107958,50.106147,50.1070525,122,2910
2021-09-16 08:50:55.620000,50.108731,50.107378,50.108054499999994,122,2910
2021-09-16 08:50:55.640000,50.107831,50.107498,50.1076645,122,2910
2021-09-16 08:50:55.660000,50.106488,50.107914,50.107201,122,2910
2021-09-16 08:50:55.680000,50.106085,50.107734,50.1069095,122,2910
2021-09-16 08:50:55.700000,50.106669,50.106063,50.106365999999994,122,2910
2021-09-16 08:50:55.720000,50.106914,50.10626,50.106587000000005,122,2910
2021-09-16 08:50:55.740000,50.106784,50.107711,50.1072475,122,2910
2021-09-16 08:50:55.760000,50.106836,50.10755,50.107193,122,2910
2021-09-16 08:50:55.780000,50.106894,50.107128,50.107011,122,2910
2021-09-16 08:50:55.800000,50.1065,50.107472,50.106986,122,2910
2021-09-16 08:50:55.820000,50.10594,50.107081,50.1065105,122,2910
2021-09-16 08:50:55.840000,50.105859,50.105658,50.1057585,122,2910
2021-09-16 08:50:55.860000,50.10633,50.104302,50.105316,122,2910
2021-09-16 08:50:55.880000,50.105875,50.104608,50.1052415,122,2910
2021-09-16 08:50:55.900000,50.104368,50.105659,50.1050135,122,2910
2021-09-16 08:50:55.920000,50.103692,50.105684,50.104687999999996,122,2910
2021-09-16 08:50:55.940000,50.104723,50.104823,50.104773,122,2910
2021-09-16 08:50:55.960000,50.105182,50.104455,50.1048185,122,2910
2021-09-16 08:50:55.980000,50.104545,50.104758,50.1046515,122,2910
2021-09-16 08:50:56.000000,50.10426,50.104843,50.1045515,122,2910
2021-09-16 08:50:56.020000,50.104907,50.104442,50.1046745,122,2910
2021-09-16 08:50:56.040000,50.105248,50.104161,50.1047045,122,2910
2021-09-16 08:50:56.060000,50.105057,50.104419,50.104738,122,2910
2021-09-16 08:50:56.080000,50.105293,50.104712,50.1050025,122,2910
2021-09-16 08:50:56.100000,50.105616,50.105167,50.105391499999996,122,2910
2021-09-16 08:50:56.120000,50.104782,50.104766,50.104774,122,2910
2021-09-16 08:50:56.140000,50.103114,50.103596,50.103355,122,2910
2021-09-16 08:50:56.160000,50.102065,50.102999,50.102532,122,2910
2021-09-16 08:50:56.180000,50.101964,50.103395,50.1026795,122,2910
2021-09-16 08:50:56.200000,50.102836,50.104048,50.103442,122,2910
2021-09-16 08:50:56.220000,50.102976,50.10418,50.103578,122,2910
2021-09-16 08:50:56.240000,50.102569,50.103689,50.103129,122,2910
2021-09-16 08:50:56.260000,50.102551,50.103176,50.1028635,122,2910
2021-09-16 08:50:56.280000,50.102083,50.102801,50.102441999999996,122,2910
2021-09-16 08:50:56.300000,50.1016,50.102425,50.1020125,122,2910
2021-09-16 08:50:56.320000,50.101662,50.102022,50.101842,122,2910
2021-09-16 08:50:56.340000,50.102051,50.101723,50.101887000000005,122,2910
2021-09-16 08:50:56.360000,50.102304,50.101235,50.1017695,122,2910
2021-09-16 08:50:56.380000,50.101651,50.100553,50.101102,122,2910
2021-09-16 08:50:56.400000,50.100893,50.100295,50.100594,122,2910
2021-09-16 08:50:56.420000,50.10051,50.100109,50.1003095,122,2910
2021-09-16 08:50:56.440000,50.100721,50.100075,50.100398,122,2910
2021-09-16 08:50:56.460000,50.101101,50.100802,50.1009515,122,2910
2021-09-16 08:50:56.480000,50.101071,50.101292,50.101181499999996,122,2910
2021-09-16 08:50:56.500000,50.100884,50.101466,50.101175,122,2910
2021-09-16 08:50:56.520000,50.10077,50.101424,50.101096999999996,122,2910
2021-09-16 08:50:56.540000,50.100454,50.100991,50.1007225,122,2910
2021-09-16 08:50:56.560000,50.100746,50.100183,50.1004645,122,2910
2021-09-16 08:50:56.580000,50.10088,50.099463,50.1001715,122,2910
2021-09-16 08:50:56.600000,50.100384,50.099007,50.099695499999996,122,2910
2021-09-16 08:50:56.620000,50.100102,50.09868,50.099391,122,2910
2021-09-16 08:50:56.640000,50.099306,50.098312,50.098809,122,2910
2021-09-16 08:50:56.660000,50.098449,50.098288,50.0983685,122,2910
2021-09-16 08:50:56.680000,50.098991,50.098459,50.098725,122,2910
2021-09-16 08:50:56.700000,50.100398,50.099393,50.0998955,122,2910
2021-09-16 08:50:56.720000,50.100806,50.100246,50.100526,122,2910
2021-09-16 08:50:56.740000,50.09937,50.099769,50.0995695,122,2910
2021-09-16 08:50:56.760000,50.098116,50.098969,50.09854249999999,122,2910
