Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-05-24 05:12:00.000000,50.011578,50.009554,50.009981,50.010156,50.01031725,130,2760
2022-05-24 05:12:00.020000,50.011578,50.009554,50.009981,50.010156,50.01031725,130,2760
2022-05-24 05:12:00.040000,50.011277,50.009898,50.009893,50.009974,50.0102605,130,2760
2022-05-24 05:12:00.060000,50.011817,50.010366,50.010481,50.011075,50.010934750000004,130,2760
2022-05-24 05:12:00.080000,50.012723,50.010241,50.010854,50.011773,50.01139775,130,2760
2022-05-24 05:12:00.100000,50.013042,50.0115,50.011286,50.011774,50.011900499999996,130,2760
2022-05-24 05:12:00.120000,50.012377,50.012155,50.011405,50.0112,50.01178425,130,2760
2022-05-24 05:12:00.140000,50.011519,50.011451,50.011184,50.010883,50.01125925,130,2760
2022-05-24 05:12:00.160000,50.011322,50.0112,50.010929,50.011399,50.0112125,130,2760
2022-05-24 05:12:00.180000,50.011127,50.011319,50.010708,50.01151,50.011166,130,2760
2022-05-24 05:12:00.200000,50.010502,50.010721,50.010774,50.011289,50.0108215,130,2760
2022-05-24 05:12:00.220000,50.010888,50.010176,50.011316,50.01104,50.010855,130,2760
2022-05-24 05:12:00.240000,50.011942,50.010606,50.011878,50.011235,50.01141525,130,2760
2022-05-24 05:12:00.260000,50.012026,50.011343,50.011536,50.011639,50.011636,130,2760
2022-05-24 05:12:00.280000,50.011253,50.011717,50.010866,50.011472,50.011327,130,2760
2022-05-24 05:12:00.300000,50.010483,50.012581,50.01093,50.011333,50.011331750000004,130,2760
2022-05-24 05:12:00.320000,50.010262,50.01298,50.011257,50.011217,50.01142899999999,130,2760
2022-05-24 05:12:00.340000,50.010818,50.012704,50.011382,50.011208,50.011528,130,2760
2022-05-24 05:12:00.360000,50.011357,50.012945,50.011422,50.011561,50.011821250000004,130,2760
2022-05-24 05:12:00.380000,50.012182,50.013338,50.012059,50.011955,50.0123835,130,2760
2022-05-24 05:12:00.400000,50.013219,50.013925,50.013214,50.01244,50.0131995,130,2760
2022-05-24 05:12:00.420000,50.013016,50.013898,50.013482,50.012442,50.0132095,130,2760
2022-05-24 05:12:00.440000,50.011776,50.013269,50.013003,50.012249,50.01257425,130,2760
2022-05-24 05:12:00.460000,50.01109,50.012471,50.012572,50.012355,50.012122000000005,130,2760
2022-05-24 05:12:00.480000,50.011378,50.012205,50.011982,50.012387,50.011988,130,2760
2022-05-24 05:12:00.500000,50.011454,50.012487,50.011839,50.012427,50.012051750000005,130,2760
2022-05-24 05:12:00.520000,50.011014,50.011518,50.011766,50.012083,50.01159525,130,2760
2022-05-24 05:12:00.540000,50.01147,50.010699,50.011659,50.011849,50.01141925,130,2760
2022-05-24 05:12:00.560000,50.012767,50.012175,50.011786,50.012168,50.012223999999996,130,2760
2022-05-24 05:12:00.580000,50.012363,50.012857,50.011644,50.012088,50.012237999999996,130,2760
2022-05-24 05:12:00.600000,50.010536,50.01212,50.010848,50.011918,50.01135550000001,130,2760
2022-05-24 05:12:00.620000,50.010472,50.012574,50.010938,50.011512,50.011374,130,2760
2022-05-24 05:12:00.640000,50.01153,50.014106,50.01151,50.011034,50.012045,130,2760
2022-05-24 05:12:00.660000,50.011321,50.014357,50.011518,50.01157,50.0121915,130,2760
2022-05-24 05:12:00.680000,50.010971,50.013278,50.012368,50.012585,50.0123005,130,2760
2022-05-24 05:12:00.700000,50.011051,50.013209,50.013898,50.013271,50.01285725,130,2760
2022-05-24 05:12:00.720000,50.010865,50.014352,50.013942,50.012987,50.0130365,130,2760
2022-05-24 05:12:00.740000,50.011211,50.014408,50.01334,50.012195,50.0127885,130,2760
2022-05-24 05:12:00.760000,50.012207,50.013884,50.012827,50.012255,50.01279325,130,2760
2022-05-24 05:12:00.780000,50.012674,50.013718,50.011595,50.012682,50.01266724999999,130,2760
2022-05-24 05:12:00.800000,50.012637,50.013245,50.011459,50.012655,50.012499,130,2760
2022-05-24 05:12:00.820000,50.01364,50.012806,50.013019,50.01321,50.013168750000006,130,2760
2022-05-24 05:12:00.840000,50.014135,50.012268,50.014228,50.013469,50.013525,130,2760
2022-05-24 05:12:00.860000,50.012918,50.012278,50.013441,50.012568,50.012801249999995,130,2760
2022-05-24 05:12:00.880000,50.011992,50.013784,50.012902,50.012526,50.012801,130,2760
2022-05-24 05:12:00.900000,50.012369,50.014778,50.013257,50.012904,50.013327,130,2760
2022-05-24 05:12:00.920000,50.013199,50.014722,50.013482,50.013027,50.0136075,130,2760
