Time Stamp,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-12-31 00:39:50.000000,50.032945,50.034981,50.034834,50.03425333333333,225,2820
2022-12-31 00:39:50.020000,50.032945,50.034981,50.034834,50.03425333333333,225,2820
2022-12-31 00:39:50.040000,50.031723,50.034115,50.034575,50.033471,225,2820
2022-12-31 00:39:50.060000,50.031721,50.034012,50.033232,50.03298833333333,225,2820
2022-12-31 00:39:50.080000,50.03218,50.033555,50.033466,50.033066999999996,225,2820
2022-12-31 00:39:50.100000,50.032797,50.032698,50.033317,50.03293733333334,225,2820
2022-12-31 00:39:50.120000,50.033245,50.032943,50.033603,50.03326366666667,225,2820
2022-12-31 00:39:50.140000,50.033413,50.03425,50.034203,50.03395533333333,225,2820
2022-12-31 00:39:50.160000,50.033921,50.034923,50.03413,50.03432466666666,225,2820
2022-12-31 00:39:50.180000,50.034379,50.034301,50.033194,50.033958000000005,225,2820
2022-12-31 00:39:50.200000,50.0343,50.033447,50.032227,50.033324666666665,225,2820
2022-12-31 00:39:50.220000,50.034634,50.032997,50.032099,50.03324333333334,225,2820
2022-12-31 00:39:50.240000,50.034246,50.03331,50.032784,50.03344666666666,225,2820
2022-12-31 00:39:50.260000,50.032607,50.033535,50.033468,50.033203333333326,225,2820
2022-12-31 00:39:50.280000,50.031907,50.033704,50.03307,50.032893666666666,225,2820
2022-12-31 00:39:50.300000,50.032936,50.034017,50.033166,50.033373000000005,225,2820
2022-12-31 00:39:50.320000,50.033524,50.033762,50.033768,50.033684666666666,225,2820
2022-12-31 00:39:50.340000,50.033087,50.032986,50.033311,50.033128,225,2820
2022-12-31 00:39:50.360000,50.033277,50.032566,50.03306,50.03296766666667,225,2820
2022-12-31 00:39:50.380000,50.034477,50.032982,50.033611,50.03369,225,2820
2022-12-31 00:39:50.400000,50.034621,50.033357,50.03182,50.033266000000005,225,2820
2022-12-31 00:39:50.420000,50.033708,50.032955,50.032782,50.03314833333334,225,2820
2022-12-31 00:39:50.440000,50.03291,50.032281,50.0325,50.03256366666667,225,2820
2022-12-31 00:39:50.460000,50.032032,50.032001,50.033731,50.032588,225,2820
2022-12-31 00:39:50.480000,50.031519,50.031965,50.033074,50.032186,225,2820
2022-12-31 00:39:50.500000,50.031353,50.03207,50.031236,50.031553,225,2820
2022-12-31 00:39:50.520000,50.031551,50.031958,50.032246,50.03191833333333,225,2820
2022-12-31 00:39:50.540000,50.032587,50.031781,50.031518,50.031962,225,2820
2022-12-31 00:39:50.560000,50.033621,50.031824,50.031954,50.03246633333333,225,2820
2022-12-31 00:39:50.580000,50.033453,50.032214,50.03219,50.032619000000004,225,2820
2022-12-31 00:39:50.600000,50.031986,50.032838,50.031273,50.032032333333326,225,2820
2022-12-31 00:39:50.620000,50.030764,50.032754,50.032634,50.03205066666666,225,2820
2022-12-31 00:39:50.640000,50.031514,50.032032,50.032755,50.03210033333334,225,2820
2022-12-31 00:39:50.660000,50.032954,50.03145,50.030713,50.03170566666666,225,2820
2022-12-31 00:39:50.680000,50.032519,50.031212,50.032482,50.032070999999995,225,2820
2022-12-31 00:39:50.700000,50.030754,50.03106,50.031536,50.03111666666666,225,2820
2022-12-31 00:39:50.720000,50.030008,50.030838,50.032223,50.031023000000005,225,2820
2022-12-31 00:39:50.740000,50.030273,50.030779,50.031116,50.03072266666667,225,2820
2022-12-31 00:39:50.760000,50.030509,50.030727,50.031519,50.03091833333334,225,2820
2022-12-31 00:39:50.780000,50.03107,50.030513,50.031972,50.031185,225,2820
2022-12-31 00:39:50.800000,50.031592,50.030144,50.030819,50.03085166666667,225,2820
2022-12-31 00:39:50.820000,50.031172,50.029862,50.030676,50.030570000000004,225,2820
2022-12-31 00:39:50.840000,50.031065,50.030389,50.030449,50.03063433333333,225,2820
2022-12-31 00:39:50.860000,50.030759,50.031106,50.03194,50.03126833333334,225,2820
2022-12-31 00:39:50.880000,50.029603,50.030806,50.030546,50.030318333333334,225,2820
2022-12-31 00:39:50.900000,50.028917,50.030125,50.030282,50.02977466666667,225,2820
2022-12-31 00:39:50.920000,50.029073,50.030014,50.030407,50.029831333333334,225,2820
