Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-10-23 20:24:30.000000,50.063311,50.06287,50.064747,50.067977,50.06472624999999,132,3600
2022-10-23 20:24:30.020000,50.063311,50.06287,50.064747,50.067977,50.06472624999999,132,3600
2022-10-23 20:24:30.040000,50.063778,50.063047,50.064073,50.063833,50.06368275,132,3600
2022-10-23 20:24:30.060000,50.063205,50.062893,50.063763,50.0625,50.06309025,132,3600
2022-10-23 20:24:30.080000,50.062675,50.06269,50.063815,50.065537,50.06367925,132,3600
2022-10-23 20:24:30.100000,50.063273,50.063639,50.063657,50.062565,50.063283500000004,132,3600
2022-10-23 20:24:30.120000,50.063639,50.065448,50.06332,50.062157,50.063641000000004,132,3600
2022-10-23 20:24:30.140000,50.063288,50.065995,50.06279,50.06543,50.064375749999996,132,3600
2022-10-23 20:24:30.160000,50.062809,50.065333,50.062514,50.061107,50.062940749999996,132,3600
2022-10-23 20:24:30.180000,50.06238,50.064542,50.062908,50.064917,50.06368675,132,3600
2022-10-23 20:24:30.200000,50.062365,50.063922,50.063505,50.062852,50.063160999999994,132,3600
2022-10-23 20:24:30.220000,50.061598,50.063204,50.063776,50.062981,50.06288975,132,3600
2022-10-23 20:24:30.240000,50.061357,50.062236,50.06347,50.064102,50.06279125,132,3600
2022-10-23 20:24:30.260000,50.062653,50.061542,50.062807,50.062379,50.06234525,132,3600
2022-10-23 20:24:30.280000,50.063089,50.061037,50.062444,50.061139,50.06192725,132,3600
2022-10-23 20:24:30.300000,50.062655,50.060236,50.062171,50.063745,50.06220175,132,3600
2022-10-23 20:24:30.320000,50.062677,50.060347,50.061458,50.060144,50.0611565,132,3600
2022-10-23 20:24:30.340000,50.062621,50.062514,50.061449,50.064167,50.06268775,132,3600
2022-10-23 20:24:30.360000,50.062264,50.064347,50.061885,50.063726,50.0630555,132,3600
2022-10-23 20:24:30.380000,50.062239,50.064191,50.061805,50.062505,50.062685,132,3600
2022-10-23 20:24:30.400000,50.062665,50.063667,50.062097,50.064268,50.06317425,132,3600
2022-10-23 20:24:30.420000,50.062542,50.063047,50.063171,50.063509,50.06306725,132,3600
2022-10-23 20:24:30.440000,50.062531,50.061981,50.064272,50.06138,50.062540999999996,132,3600
2022-10-23 20:24:30.460000,50.062453,50.06136,50.065385,50.066352,50.0638875,132,3600
2022-10-23 20:24:30.480000,50.062064,50.062375,50.065286,50.060213,50.062484500000004,132,3600
2022-10-23 20:24:30.500000,50.062472,50.063421,50.064032,50.062427,50.06308799999999,132,3600
2022-10-23 20:24:30.520000,50.063083,50.06281,50.063202,50.062949,50.063010999999996,132,3600
2022-10-23 20:24:30.540000,50.06257,50.062287,50.06276,50.060866,50.06212075,132,3600
2022-10-23 20:24:30.560000,50.062491,50.062963,50.062068,50.062574,50.062523999999996,132,3600
2022-10-23 20:24:30.580000,50.063371,50.063894,50.061226,50.063092,50.062895749999996,132,3600
2022-10-23 20:24:30.600000,50.063052,50.063106,50.061158,50.060139,50.06186375,132,3600
2022-10-23 20:24:30.620000,50.061926,50.061361,50.061547,50.063232,50.0620165,132,3600
2022-10-23 20:24:30.640000,50.061934,50.061024,50.061459,50.060356,50.06119325,132,3600
2022-10-23 20:24:30.660000,50.062269,50.061537,50.06123,50.061589,50.06165625,132,3600
2022-10-23 20:24:30.680000,50.062883,50.061375,50.06122,50.063324,50.062200499999996,132,3600
2022-10-23 20:24:30.700000,50.062599,50.061092,50.061591,50.059732,50.0612535,132,3600
2022-10-23 20:24:30.720000,50.061394,50.06094,50.0618,50.061676,50.0614525,132,3600
2022-10-23 20:24:30.740000,50.060791,50.06125,50.061734,50.062509,50.061571,132,3600
2022-10-23 20:24:30.760000,50.060837,50.061175,50.061083,50.059796,50.060722750000004,132,3600
2022-10-23 20:24:30.780000,50.060523,50.061195,50.060994,50.0625,50.061303,132,3600
2022-10-23 20:24:30.800000,50.060453,50.061981,50.061294,50.060166,50.0609735,132,3600
2022-10-23 20:24:30.820000,50.06122,50.062093,50.061165,50.059718,50.061049000000004,132,3600
2022-10-23 20:24:30.840000,50.061051,50.060982,50.060393,50.062764,50.061297499999995,132,3600
2022-10-23 20:24:30.860000,50.059998,50.060204,50.059899,50.059898,50.05999975,132,3600
2022-10-23 20:24:30.880000,50.060122,50.059852,50.059881,50.059815,50.0599175,132,3600
2022-10-23 20:24:30.900000,50.060578,50.059208,50.059922,50.062213,50.06048025,132,3600
2022-10-23 20:24:30.920000,50.059411,50.059102,50.059806,50.057268,50.05889675,132,3600
2022-10-23 20:24:30.940000,50.058277,50.060143,50.059812,50.061954,50.0600465,132,3600
2022-10-23 20:24:30.960000,50.058643,50.060565,50.060182,50.060213,50.05990075,132,3600
2022-10-23 20:24:30.980000,50.059167,50.060065,50.060343,50.057139,50.0591785,132,3600
2022-10-23 20:24:31.000000,50.05963,50.05994,50.059977,50.061065,50.060153,132,3600
2022-10-23 20:24:31.020000,50.059681,50.059675,50.059871,50.057639,50.0592165,132,3600
2022-10-23 20:24:31.040000,50.059037,50.058829,50.059968,50.058741,50.05914375,132,3600
2022-10-23 20:24:31.060000,50.05882,50.058176,50.059738,50.059472,50.0590515,132,3600
2022-10-23 20:24:31.080000,50.059285,50.058087,50.059243,50.055944,50.058139749999995,132,3600
2022-10-23 20:24:31.100000,50.059191,50.058672,50.058888,50.060167,50.0592295,132,3600
2022-10-23 20:24:31.120000,50.058857,50.058838,50.058431,50.059018,50.058786000000005,132,3600
2022-10-23 20:24:31.140000,50.058874,50.058065,50.058101,50.057371,50.05810275,132,3600
2022-10-23 20:24:31.160000,50.058833,50.057649,50.057668,50.061398,50.058887,132,3600
2022-10-23 20:24:31.180000,50.058533,50.058051,50.057277,50.058232,50.05802325,132,3600
2022-10-23 20:24:31.200000,50.058265,50.058278,50.057212,50.05831,50.05801625,132,3600
2022-10-23 20:24:31.220000,50.057906,50.058273,50.057564,50.05918,50.05823075,132,3600
2022-10-23 20:24:31.240000,50.057889,50.057703,50.057497,50.057612,50.05767525,132,3600
2022-10-23 20:24:31.260000,50.057918,50.056518,50.056942,50.058055,50.05735825,132,3600
2022-10-23 20:24:31.280000,50.058139,50.056218,50.056969,50.059065,50.05759775,132,3600
2022-10-23 20:24:31.300000,50.058232,50.056301,50.057472,50.056065,50.05701749999999,132,3600
2022-10-23 20:24:31.320000,50.057774,50.056388,50.058253,50.059454,50.057967250000004,132,3600
2022-10-23 20:24:31.340000,50.057353,50.05663,50.058962,50.05775,50.05767375,132,3600
2022-10-23 20:24:31.360000,50.057634,50.0565,50.059083,50.055884,50.05727525,132,3600
2022-10-23 20:24:31.380000,50.057773,50.056236,50.05872,50.058569,50.0578245,132,3600
2022-10-23 20:24:31.400000,50.057908,50.055864,50.057546,50.057121,50.057109749999995,132,3600
2022-10-23 20:24:31.420000,50.057459,50.055031,50.056376,50.055389,50.05606375,132,3600
2022-10-23 20:24:31.440000,50.056809,50.055574,50.056485,50.058805,50.05691825,132,3600
2022-10-23 20:24:31.460000,50.056976,50.05719,50.057033,50.054927,50.0565315,132,3600
2022-10-23 20:24:31.480000,50.057236,50.05676,50.056825,50.057648,50.05711725,132,3600
2022-10-23 20:24:31.500000,50.05708,50.054888,50.056942,50.058454,50.05684099999999,132,3600
2022-10-23 20:24:31.520000,50.057079,50.054375,50.057325,50.054305,50.055771,132,3600
2022-10-23 20:24:31.540000,50.056642,50.055329,50.056891,50.056686,50.056387,132,3600
2022-10-23 20:24:31.560000,50.056009,50.056065,50.056314,50.057213,50.056400249999996,132,3600
2022-10-23 20:24:31.580000,50.055935,50.055676,50.056165,50.054491,50.05556675,132,3600
2022-10-23 20:24:31.600000,50.056267,50.054869,50.05607,50.057481,50.05617175,132,3600
2022-10-23 20:24:31.620000,50.056435,50.054875,50.055868,50.054463,50.05541025,132,3600
2022-10-23 20:24:31.640000,50.056069,50.054833,50.055738,50.057213,50.05596325,132,3600
2022-10-23 20:24:31.660000,50.055534,50.054,50.055643,50.056768,50.05548625,132,3600
2022-10-23 20:24:31.680000,50.055927,50.05369,50.055402,50.054333,50.054838000000004,132,3600
2022-10-23 20:24:31.700000,50.056407,50.053921,50.055301,50.056482,50.05552775000001,132,3600
2022-10-23 20:24:31.720000,50.055645,50.053621,50.055215,50.055778,50.05506475,132,3600
2022-10-23 20:24:31.740000,50.054472,50.053463,50.055198,50.05274,50.05396825,132,3600
2022-10-23 20:24:31.760000,50.053883,50.054,50.055287,50.057121,50.05507275,132,3600
2022-10-23 20:24:31.780000,50.054458,50.054777,50.055049,50.053314,50.0543995,132,3600
2022-10-23 20:24:31.800000,50.054972,50.055283,50.054566,50.054148,50.05474225,132,3600
2022-10-23 20:24:31.820000,50.054723,50.054949,50.054159,50.055278,50.05477725,132,3600
2022-10-23 20:24:31.840000,50.054311,50.05432,50.053757,50.052495,50.05372075,132,3600
2022-10-23 20:24:31.860000,50.054134,50.053959,50.053308,50.053237,50.0536595,132,3600
2022-10-23 20:24:31.880000,50.054101,50.053917,50.05286,50.055916,50.0541985,132,3600
2022-10-23 20:24:31.900000,50.053523,50.054315,50.052265,50.049467,50.052392499999996,132,3600
2022-10-23 20:24:31.920000,50.052478,50.053935,50.052069,50.05388,50.053090499999996,132,3600
2022-10-23 20:24:31.940000,50.05193,50.052661,50.052622,50.050135,50.051837000000006,132,3600
2022-10-23 20:24:31.960000,50.052083,50.052245,50.053045,50.050009,50.0518455,132,3600
2022-10-23 20:24:31.980000,50.052643,50.053074,50.053303,50.054449,50.05336725,132,3600
2022-10-23 20:24:32.000000,50.05292,50.053917,50.053464,50.05168,50.05299525,132,3600
2022-10-23 20:24:32.020000,50.052649,50.054907,50.053295,50.053199,50.053512500000004,132,3600
2022-10-23 20:24:32.040000,50.052328,50.054643,50.052915,50.056236,50.054030499999996,132,3600
2022-10-23 20:24:32.060000,50.051937,50.053158,50.052647,50.049028,50.0516925,132,3600
2022-10-23 20:24:32.080000,50.051684,50.052449,50.052404,50.05487,50.05285175,132,3600
2022-10-23 20:24:32.100000,50.052091,50.052236,50.051777,50.05124,50.051836,132,3600
2022-10-23 20:24:32.120000,50.051718,50.051866,50.051106,50.049843,50.05113325,132,3600
2022-10-23 20:24:32.140000,50.050634,50.052389,50.050796,50.053347,50.0517915,132,3600
2022-10-23 20:24:32.160000,50.049261,50.053102,50.05068,50.051111,50.0510385,132,3600
2022-10-23 20:24:32.180000,50.04886,50.052963,50.050568,50.051236,50.050906749999996,132,3600
2022-10-23 20:24:32.200000,50.050862,50.053533,50.050557,50.053347,50.05207475,132,3600
2022-10-23 20:24:32.220000,50.052253,50.053644,50.05043,50.04862,50.05123675,132,3600
2022-10-23 20:24:32.240000,50.051461,50.052657,50.050494,50.053445,50.05201425,132,3600
2022-10-23 20:24:32.260000,50.05079,50.052408,50.050611,50.050162,50.05099275,132,3600
2022-10-23 20:24:32.280000,50.050331,50.052542,50.050773,50.050125,50.050942750000004,132,3600
2022-10-23 20:24:32.300000,50.049062,50.051616,50.05087,50.053333,50.05122025,132,3600
2022-10-23 20:24:32.320000,50.048481,50.050435,50.051107,50.048875,50.0497245,132,3600
2022-10-23 20:24:32.340000,50.049697,50.050417,50.051125,50.050167,50.050351500000005,132,3600
2022-10-23 20:24:32.360000,50.051204,50.050851,50.051003,50.052213,50.05131775,132,3600
2022-10-23 20:24:32.380000,50.051498,50.051393,50.050542,50.04738,50.05020325,132,3600
2022-10-23 20:24:32.400000,50.050805,50.0515,50.04996,50.052343,50.051152,132,3600
2022-10-23 20:24:32.420000,50.04953,50.051717,50.049458,50.049023,50.049932000000005,132,3600
2022-10-23 20:24:32.440000,50.048323,50.051951,50.048863,50.047653,50.0491975,132,3600
2022-10-23 20:24:32.460000,50.048292,50.051035,50.048296,50.051641,50.04981599999999,132,3600
2022-10-23 20:24:32.480000,50.049673,50.049932,50.048491,50.049614,50.0494275,132,3600
2022-10-23 20:24:32.500000,50.051652,50.050394,50.049466,50.048186,50.0499245,132,3600
2022-10-23 20:24:32.520000,50.052147,50.051173,50.050392,50.051671,50.051345749999996,132,3600
2022-10-23 20:24:32.540000,50.050779,50.051129,50.050469,50.048044,50.05010525,132,3600
2022-10-23 20:24:32.560000,50.050122,50.050726,50.050129,50.049857,50.050208500000004,132,3600
2022-10-23 20:24:32.580000,50.05048,50.05034,50.050431,50.050709,50.050489999999996,132,3600
2022-10-23 20:24:32.600000,50.050192,50.050532,50.05137,50.048624,50.0501795,132,3600
2022-10-23 20:24:32.620000,50.04998,50.050838,50.051739,50.051521,50.0510195,132,3600
2022-10-23 20:24:32.640000,50.051042,50.050454,50.051261,50.049416,50.050543250000004,132,3600
2022-10-23 20:24:32.660000,50.05201,50.05013,50.050551,50.047778,50.05011725,132,3600
2022-10-23 20:24:32.680000,50.051907,50.049904,50.050666,50.052814,50.05132275,132,3600
2022-10-23 20:24:32.700000,50.051499,50.049249,50.050506,50.048287,50.04988525,132,3600
2022-10-23 20:24:32.720000,50.050154,50.049578,50.049732,50.049739,50.04980075,132,3600
2022-10-23 20:24:32.740000,50.048582,50.050495,50.048819,50.052232,50.050032,132,3600
2022-10-23 20:24:32.760000,50.049043,50.050564,50.04873,50.048736,50.04926825,132,3600
2022-10-23 20:24:32.780000,50.050872,50.049923,50.049501,50.051404,50.050425,132,3600
2022-10-23 20:24:32.800000,50.052499,50.049122,50.050069,50.050987,50.05066925,132,3600
2022-10-23 20:24:32.820000,50.051911,50.048374,50.049587,50.047347,50.049304750000005,132,3600
2022-10-23 20:24:32.840000,50.049729,50.048208,50.049139,50.051374,50.0496125,132,3600
2022-10-23 20:24:32.860000,50.048895,50.04844,50.049262,50.049859,50.049113999999996,132,3600
2022-10-23 20:24:32.880000,50.049214,50.048723,50.049324,50.047216,50.04861925,132,3600
2022-10-23 20:24:32.900000,50.049177,50.048383,50.049375,50.050991,50.0494815,132,3600
2022-10-23 20:24:32.920000,50.049031,50.047257,50.049923,50.047619,50.0484575,132,3600
2022-10-23 20:24:32.940000,50.049588,50.046582,50.050103,50.049471,50.048936,132,3600
2022-10-23 20:24:32.960000,50.049938,50.047696,50.049269,50.049434,50.04908425,132,3600
2022-10-23 20:24:32.980000,50.049404,50.048743,50.048731,50.048067,50.048736250000005,132,3600
2022-10-23 20:24:33.000000,50.048831,50.04799,50.048542,50.05011,50.04886825,132,3600
2022-10-23 20:24:33.020000,50.048334,50.047465,50.048333,50.048349,50.048120250000004,132,3600
2022-10-23 20:24:33.040000,50.047271,50.047742,50.04818,50.046383,50.047394,132,3600
2022-10-23 20:24:33.060000,50.047146,50.047204,50.047878,50.050863,50.048272749999995,132,3600
2022-10-23 20:24:33.080000,50.049006,50.047076,50.048082,50.047354,50.04787949999999,132,3600
2022-10-23 20:24:33.100000,50.050243,50.048038,50.048777,50.04722,50.048569500000006,132,3600
2022-10-23 20:24:33.120000,50.04978,50.04792,50.049115,50.0489,50.04892875,132,3600
2022-10-23 20:24:33.140000,50.048476,50.047225,50.048177,50.046497,50.047593750000004,132,3600
2022-10-23 20:24:33.160000,50.046653,50.046894,50.047637,50.047908,50.047273000000004,132,3600
2022-10-23 20:24:33.180000,50.045107,50.046696,50.047866,50.048063,50.046932999999996,132,3600
2022-10-23 20:24:33.200000,50.045499,50.046481,50.047884,50.046107,50.046492750000006,132,3600
2022-10-23 20:24:33.220000,50.047143,50.046026,50.047412,50.048914,50.04737375,132,3600
2022-10-23 20:24:33.240000,50.047927,50.045714,50.046975,50.046356,50.046743,132,3600
2022-10-23 20:24:33.260000,50.047695,50.046086,50.046815,50.047384,50.046995,132,3600
2022-10-23 20:24:33.280000,50.047314,50.045811,50.046956,50.048043,50.047031000000004,132,3600
2022-10-23 20:24:33.300000,50.046716,50.04542,50.046709,50.045424,50.04606725,132,3600
2022-10-23 20:24:33.320000,50.044972,50.046241,50.046228,50.045689,50.04578250000001,132,3600
2022-10-23 20:24:33.340000,50.043275,50.047065,50.046321,50.047905,50.046141500000004,132,3600
2022-10-23 20:24:33.360000,50.044198,50.04659,50.046446,50.043637,50.04521775,132,3600
2022-10-23 20:24:33.380000,50.046577,50.046059,50.046435,50.049023,50.0470235,132,3600
2022-10-23 20:24:33.400000,50.047513,50.046198,50.046063,50.045698,50.046368,132,3600
2022-10-23 20:24:33.420000,50.046029,50.045935,50.045466,50.044594,50.045505999999996,132,3600
