Time Stamp,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-06 06:37:30.000000,50.007439,50.002519,50.006558,50.00550533333333,270,2655
2022-01-06 06:37:30.020000,50.007439,50.002519,50.006558,50.00550533333333,270,2655
2022-01-06 06:37:30.040000,50.007445,50.008074,50.008113,50.00787733333333,270,2655
2022-01-06 06:37:30.060000,50.007298,50.007648,50.008557,50.007834333333335,270,2655
2022-01-06 06:37:30.080000,50.006802,50.008454,50.007316,50.007524,270,2655
2022-01-06 06:37:30.100000,50.006094,50.008074,50.006147,50.00677166666666,270,2655
2022-01-06 06:37:30.120000,50.006449,50.004713,50.005978,50.00571333333334,270,2655
2022-01-06 06:37:30.140000,50.00714,50.006542,50.006588,50.00675666666667,270,2655
2022-01-06 06:37:30.160000,50.006826,50.007311,50.007026,50.007054333333336,270,2655
2022-01-06 06:37:30.180000,50.005941,50.006879,50.006789,50.00653633333334,270,2655
2022-01-06 06:37:30.200000,50.005447,50.005194,50.005678,50.00543966666667,270,2655
2022-01-06 06:37:30.220000,50.005522,50.006704,50.005179,50.00580166666666,270,2655
2022-01-06 06:37:30.240000,50.005557,50.005018,50.005623,50.00539933333334,270,2655
2022-01-06 06:37:30.260000,50.005274,50.005797,50.005403,50.00549133333334,270,2655
2022-01-06 06:37:30.280000,50.00491,50.004009,50.004708,50.00454233333334,270,2655
2022-01-06 06:37:30.300000,50.004784,50.006575,50.004571,50.00531,270,2655
2022-01-06 06:37:30.320000,50.005159,50.004583,50.004848,50.00486333333333,270,2655
2022-01-06 06:37:30.340000,50.005112,50.002528,50.004712,50.00411733333333,270,2655
2022-01-06 06:37:30.360000,50.004672,50.003259,50.004062,50.00399766666666,270,2655
2022-01-06 06:37:30.380000,50.004426,50.004787,50.003677,50.00429666666667,270,2655
2022-01-06 06:37:30.400000,50.004479,50.002704,50.003842,50.003674999999994,270,2655
2022-01-06 06:37:30.420000,50.004259,50.004805,50.003615,50.00422633333333,270,2655
2022-01-06 06:37:30.440000,50.004343,50.004148,50.003309,50.00393333333333,270,2655
2022-01-06 06:37:30.460000,50.004936,50.002097,50.004068,50.003700333333335,270,2655
2022-01-06 06:37:30.480000,50.00551,50.005245,50.004701,50.005152,270,2655
2022-01-06 06:37:30.500000,50.005314,50.004445,50.003934,50.00456433333333,270,2655
2022-01-06 06:37:30.520000,50.00432,50.002796,50.003865,50.00366033333333,270,2655
2022-01-06 06:37:30.540000,50.003505,50.005657,50.004288,50.00448333333333,270,2655
2022-01-06 06:37:30.560000,50.00313,50.004695,50.00394,50.00392166666666,270,2655
2022-01-06 06:37:30.580000,50.003149,50.002268,50.003946,50.003121,270,2655
2022-01-06 06:37:30.600000,50.002976,50.004981,50.004104,50.00402033333334,270,2655
2022-01-06 06:37:30.620000,50.002847,50.001648,50.003873,50.00278933333334,270,2655
2022-01-06 06:37:30.640000,50.002801,50.005148,50.003495,50.00381466666666,270,2655
2022-01-06 06:37:30.660000,50.002886,49.999861,50.002867,50.001871333333334,270,2655
2022-01-06 06:37:30.680000,50.003125,50.00313,50.002879,50.00304466666666,270,2655
2022-01-06 06:37:30.700000,50.002907,50.004009,50.002519,50.003144999999996,270,2655
2022-01-06 06:37:30.720000,50.002796,50.002658,50.002356,50.002603333333326,270,2655
2022-01-06 06:37:30.740000,50.002865,50.001898,50.003035,50.00259933333333,270,2655
2022-01-06 06:37:30.760000,50.002585,50.00338,50.003157,50.003040666666664,270,2655
2022-01-06 06:37:30.780000,50.002007,50.001611,50.002547,50.00205499999999,270,2655
2022-01-06 06:37:30.800000,50.001381,50.004315,50.002358,50.002684666666674,270,2655
2022-01-06 06:37:30.820000,50.001431,49.99962,50.002596,50.00121566666667,270,2655
2022-01-06 06:37:30.840000,50.002353,50.00375,50.002413,50.00283866666666,270,2655
