Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-02-23 03:36:00.000000,49.890485,49.891403,49.89142,49.891121,49.890734,49.8910326,100,1800
2022-02-23 03:36:00.020000,49.890485,49.891403,49.89142,49.891121,49.890734,49.8910326,100,1800
2022-02-23 03:36:00.040000,49.890467,49.890765,49.890725,49.891814,49.890486,49.89085140000001,100,1800
2022-02-23 03:36:00.060000,49.891209,49.889043,49.889935,49.891814,49.890497,49.890499600000005,100,1800
2022-02-23 03:36:00.080000,49.891287,49.888542,49.889267,49.891814,49.890213,49.890224599999996,100,1800
2022-02-23 03:36:00.100000,49.890264,49.889139,49.889299,49.891814,49.889417,49.8899866,100,1800
2022-02-23 03:36:00.120000,49.889241,49.89012,49.889953,49.885185,49.889365,49.8887728,100,1800
2022-02-23 03:36:00.140000,49.890249,49.891777,49.890844,49.893297,49.891272,49.89148779999999,100,1800
2022-02-23 03:36:00.160000,49.892375,49.891584,49.890915,49.891537,49.891605,49.891603200000006,100,1800
2022-02-23 03:36:00.180000,49.89233,49.890069,49.890222,49.895111,49.889223,49.891391,100,1800
2022-02-23 03:36:00.200000,49.890208,49.88931,49.889765,49.885621,49.887932,49.888567200000004,100,1800
2022-02-23 03:36:00.220000,49.889536,49.888883,49.890338,49.885055,49.889679,49.8886982,100,1800
2022-02-23 03:36:00.240000,49.889656,49.888806,49.890611,49.892806,49.890449,49.8904656,100,1800
2022-02-23 03:36:00.260000,49.888764,49.888597,49.890204,49.892806,49.88912,49.8898982,100,1800
2022-02-23 03:36:00.280000,49.888055,49.888487,49.889537,49.892806,49.888574,49.8894918,100,1800
2022-02-23 03:36:00.300000,49.887834,49.889255,49.889057,49.892806,49.888591,49.8895086,100,1800
2022-02-23 03:36:00.320000,49.887713,49.889907,49.889346,49.890667,49.889769,49.889480400000004,100,1800
2022-02-23 03:36:00.340000,49.888468,49.890352,49.890056,49.888712,49.890983,49.8897142,100,1800
2022-02-23 03:36:00.360000,49.889809,49.891181,49.890452,49.889843,49.890543,49.8903656,100,1800
2022-02-23 03:36:00.380000,49.888759,49.891598,49.889887,49.893084,49.889072,49.890480000000004,100,1800
2022-02-23 03:36:00.400000,49.887198,49.891217,49.888914,49.888074,49.888299,49.8887404,100,1800
2022-02-23 03:36:00.420000,49.888902,49.890964,49.889165,49.885175,49.890189,49.888878999999996,100,1800
2022-02-23 03:36:00.440000,49.889224,49.889532,49.889028,49.89425,49.89073,49.8905528,100,1800
2022-02-23 03:36:00.460000,49.886868,49.887995,49.88762,49.89425,49.887543,49.8888552,100,1800
2022-02-23 03:36:00.480000,49.887439,49.88831,49.887223,49.89425,49.886997,49.888843800000004,100,1800
2022-02-23 03:36:00.500000,49.887743,49.889032,49.887679,49.89425,49.888913,49.8895234,100,1800
2022-02-23 03:36:00.520000,49.885557,49.88964,49.88784,49.89162,49.889262,49.88878379999999,100,1800
2022-02-23 03:36:00.540000,49.887118,49.890638,49.888575,49.887778,49.889651,49.888752,100,1800
2022-02-23 03:36:00.560000,49.889787,49.889857,49.888725,49.890555,49.888381,49.889461,100,1800
2022-02-23 03:36:00.580000,49.889337,49.889518,49.888727,49.877538,49.887982,49.8866204,100,1800
2022-02-23 03:36:00.600000,49.889045,49.890023,49.88904,49.894527,49.890326,49.8905922,100,1800
2022-02-23 03:36:00.620000,49.888879,49.888815,49.887918,49.889371,49.888901,49.8887768,100,1800
2022-02-23 03:36:00.640000,49.88819,49.888269,49.886832,49.886111,49.885702,49.8870208,100,1800
2022-02-23 03:36:00.660000,49.888652,49.889074,49.887853,49.886111,49.887297,49.8877974,100,1800
2022-02-23 03:36:00.680000,49.890004,49.889477,49.888943,49.886111,49.890174,49.888941800000005,100,1800
2022-02-23 03:36:00.700000,49.890977,49.889754,49.889183,49.886111,49.891124,49.8894298,100,1800
2022-02-23 03:36:00.720000,49.890315,49.889533,49.888759,49.900306,49.889864,49.8917554,100,1800
2022-02-23 03:36:00.740000,49.888823,49.889116,49.88812,49.881111,49.88751,49.886936000000006,100,1800
2022-02-23 03:36:00.760000,49.888258,49.889787,49.888231,49.891472,49.886338,49.88881719999999,100,1800
2022-02-23 03:36:00.780000,49.888694,49.890306,49.889182,49.885019,49.887666,49.8881734,100,1800
2022-02-23 03:36:00.800000,49.889639,49.889856,49.889997,49.890583,49.890327,49.8900804,100,1800
2022-02-23 03:36:00.820000,49.889755,49.889481,49.889712,49.889833,49.890622,49.889880600000005,100,1800
2022-02-23 03:36:00.840000,49.888886,49.889486,49.888865,49.890556,49.888662,49.889291,100,1800
2022-02-23 03:36:00.860000,49.888487,49.888768,49.888419,49.890556,49.88657,49.88856,100,1800
2022-02-23 03:36:00.880000,49.888699,49.88851,49.888533,49.890556,49.885874,49.8884344,100,1800
2022-02-23 03:36:00.900000,49.888727,49.888699,49.888766,49.890556,49.887365,49.888822600000005,100,1800
2022-02-23 03:36:00.920000,49.888667,49.889241,49.889013,49.888074,49.889874,49.8889738,100,1800
2022-02-23 03:36:00.940000,49.888793,49.890129,49.889209,49.897917,49.889897,49.891189,100,1800
2022-02-23 03:36:00.960000,49.889843,49.890584,49.889879,49.884032,49.889636,49.8887948,100,1800
2022-02-23 03:36:00.980000,49.891255,49.89068,49.890737,49.88943,49.891537,49.8907278,100,1800
2022-02-23 03:36:01.000000,49.890574,49.889685,49.890126,49.894875,49.889697,49.890991400000004,100,1800
2022-02-23 03:36:01.020000,49.88976,49.889556,49.88961,49.888482,49.888326,49.889146800000006,100,1800
2022-02-23 03:36:01.040000,49.890606,49.889732,49.890026,49.888462,49.890779,49.889921,100,1800
2022-02-23 03:36:01.060000,49.890371,49.889278,49.889859,49.888462,49.891146,49.8898232,100,1800
2022-02-23 03:36:01.080000,49.889144,49.890203,49.889681,49.888462,49.890743,49.889646600000006,100,1800
2022-02-23 03:36:01.100000,49.888991,49.890005,49.889847,49.888462,49.890782,49.889617400000006,100,1800
2022-02-23 03:36:01.120000,49.88899,49.888547,49.889092,49.892385,49.888841,49.889571000000004,100,1800
2022-02-23 03:36:01.140000,49.888996,49.889407,49.888131,49.883194,49.888004,49.887546400000005,100,1800
2022-02-23 03:36:01.160000,49.889764,49.890514,49.888183,49.891926,49.889247,49.8899268,100,1800
2022-02-23 03:36:01.180000,49.890084,49.890093,49.888904,49.890005,49.88977,49.8897712,100,1800
2022-02-23 03:36:01.200000,49.889685,49.89019,49.889384,49.894565,49.88989,49.890742800000005,100,1800
2022-02-23 03:36:01.220000,49.889047,49.889764,49.889092,49.892259,49.88934,49.8899004,100,1800
2022-02-23 03:36:01.240000,49.889013,49.888792,49.889188,49.887181,49.888688,49.8885724,100,1800
2022-02-23 03:36:01.260000,49.889324,49.888361,49.889492,49.887181,49.888725,49.8886166,100,1800
2022-02-23 03:36:01.280000,49.889941,49.888716,49.889575,49.887181,49.888922,49.888867000000005,100,1800
2022-02-23 03:36:01.300000,49.890617,49.889092,49.889903,49.887181,49.889889,49.889336400000005,100,1800
2022-02-23 03:36:01.320000,49.89062,49.888469,49.890102,49.892516,49.890963,49.890534,100,1800
2022-02-23 03:36:01.340000,49.890045,49.88754,49.889951,49.88932,49.890518,49.8894748,100,1800
