Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-09-09 21:14:30.000000,49.905165,49.908565,49.904691,49.906268,49.90617225,380,1980
2022-09-09 21:14:30.020000,49.905165,49.908565,49.904691,49.906268,49.90617225,380,1980
2022-09-09 21:14:30.040000,49.905784,49.906746,49.905444,49.905574,49.905887,380,1980
2022-09-09 21:14:30.060000,49.90437,49.905685,49.906418,49.906417,49.9057225,380,1980
2022-09-09 21:14:30.080000,49.903238,49.906135,49.906443,49.905575,49.90534775,380,1980
2022-09-09 21:14:30.100000,49.90402,49.90664,49.905402,49.905518,49.905395000000006,380,1980
2022-09-09 21:14:30.120000,49.904942,49.906897,49.904629,49.906695,49.905790749999994,380,1980
2022-09-09 21:14:30.140000,49.904899,49.907875,49.904348,49.903157,49.905069749999996,380,1980
2022-09-09 21:14:30.160000,49.904852,49.908995,49.905234,49.90587,49.906237749999995,380,1980
2022-09-09 21:14:30.180000,49.905299,49.90911,49.906259,49.904861,49.90638224999999,380,1980
2022-09-09 21:14:30.200000,49.904792,49.90881,49.905513,49.904166,49.90582025,380,1980
2022-09-09 21:14:30.220000,49.904001,49.908991,49.903581,49.906486,49.90576475,380,1980
2022-09-09 21:14:30.240000,49.904803,49.908394,49.903293,49.903468,49.9049895,380,1980
2022-09-09 21:14:30.260000,49.905568,49.905964,49.903829,49.904866,49.90505675,380,1980
2022-09-09 21:14:30.280000,49.904883,49.903712,49.903081,49.906398,49.9045185,380,1980
2022-09-09 21:14:30.300000,49.903894,49.903898,49.902492,49.902505,49.90319725,380,1980
2022-09-09 21:14:30.320000,49.903735,49.905176,49.903366,49.906495,49.904693,380,1980
2022-09-09 21:14:30.340000,49.90464,49.90543,49.90513,49.904602,49.9049505,380,1980
2022-09-09 21:14:30.360000,49.905599,49.906379,49.906651,49.903736,49.90559125000001,380,1980
2022-09-09 21:14:30.380000,49.905806,49.90869,49.905833,49.908361,49.9071725,380,1980
2022-09-09 21:14:30.400000,49.904838,49.909829,49.90417,49.904306,49.90578575,380,1980
2022-09-09 21:14:30.420000,49.904199,49.907926,49.904025,49.904421,49.905142749999996,380,1980
2022-09-09 21:14:30.440000,49.904876,49.906088,49.905013,49.905995,49.905493,380,1980
2022-09-09 21:14:30.460000,49.90507,49.906463,49.905536,49.903625,49.9051735,380,1980
2022-09-09 21:14:30.480000,49.904635,49.906255,49.904768,49.906912,49.9056425,380,1980
2022-09-09 21:14:30.500000,49.904176,49.903773,49.903495,49.904435,49.90396975,380,1980
2022-09-09 21:14:30.520000,49.903979,49.902793,49.903657,49.900174,49.90265075,380,1980
2022-09-09 21:14:30.540000,49.903777,49.904922,49.904531,49.906514,49.90493599999999,380,1980
2022-09-09 21:14:30.560000,49.903703,49.90594,49.904775,49.902615,49.90425825,380,1980
2022-09-09 21:14:30.580000,49.904254,49.905909,49.904864,49.904306,49.90483325,380,1980
2022-09-09 21:14:30.600000,49.904394,49.906852,49.904326,49.905854,49.9053565,380,1980
2022-09-09 21:14:30.620000,49.90402,49.907465,49.904038,49.901518,49.90426025000001,380,1980
2022-09-09 21:14:30.640000,49.904961,49.906354,49.904552,49.905712,49.90539475,380,1980
2022-09-09 21:14:30.660000,49.906148,49.904847,49.904542,49.905536,49.90526824999999,380,1980
2022-09-09 21:14:30.680000,49.905793,49.903668,49.904192,49.904018,49.90441775,380,1980
2022-09-09 21:14:30.700000,49.904921,49.902708,49.904232,49.906838,49.90467475,380,1980
2022-09-09 21:14:30.720000,49.90456,49.901717,49.904935,49.901942,49.903288499999995,380,1980
2022-09-09 21:14:30.740000,49.904102,49.901632,49.905267,49.904023,49.903756,380,1980
2022-09-09 21:14:30.760000,49.904612,49.903488,49.904498,49.905565,49.904540749999995,380,1980
2022-09-09 21:14:30.780000,49.905944,49.905322,49.904091,49.902768,49.90453125,380,1980
2022-09-09 21:14:30.800000,49.905779,49.905833,49.904624,49.903872,49.905027,380,1980
2022-09-09 21:14:30.820000,49.904505,49.90681,49.904874,49.904474,49.90516575,380,1980
2022-09-09 21:14:30.840000,49.904097,49.907972,49.904767,49.900976,49.904453000000004,380,1980
2022-09-09 21:14:30.860000,49.904591,49.907224,49.905151,49.907619,49.90614624999999,380,1980
2022-09-09 21:14:30.880000,49.90483,49.904679,49.904937,49.904849,49.90482374999999,380,1980
2022-09-09 21:14:30.900000,49.904223,49.903016,49.903194,49.906414,49.90421175,380,1980
2022-09-09 21:14:30.920000,49.903657,49.902136,49.902283,49.903718,49.9029485,380,1980
2022-09-09 21:14:30.940000,49.903805,49.901511,49.903237,49.90087,49.90235575,380,1980
2022-09-09 21:14:30.960000,49.904351,49.901909,49.903604,49.905676,49.903885,380,1980
2022-09-09 21:14:30.980000,49.905093,49.903132,49.903683,49.905564,49.904368,380,1980
2022-09-09 21:14:31.000000,49.905206,49.905245,49.903609,49.903464,49.904381,380,1980
2022-09-09 21:14:31.020000,49.904564,49.90653,49.903543,49.905967,49.905151,380,1980
2022-09-09 21:14:31.040000,49.904303,49.906241,49.904669,49.902492,49.90442625,380,1980
2022-09-09 21:14:31.060000,49.904351,49.905478,49.905449,49.904722,49.905,380,1980
2022-09-09 21:14:31.080000,49.904362,49.90395,49.905246,49.905173,49.90468275,380,1980
2022-09-09 21:14:31.100000,49.905117,49.902167,49.905795,49.902902,49.903995249999994,380,1980
2022-09-09 21:14:31.120000,49.905909,49.901217,49.905939,49.905708,49.90469325,380,1980
2022-09-09 21:14:31.140000,49.905363,49.901287,49.905328,49.905264,49.904310499999994,380,1980
2022-09-09 21:14:31.160000,49.904631,49.901417,49.905013,49.902893,49.9034885,380,1980
2022-09-09 21:14:31.180000,49.904148,49.901074,49.904122,49.907954,49.904324499999994,380,1980
2022-09-09 21:14:31.200000,49.903622,49.902268,49.903289,49.901764,49.902735750000005,380,1980
2022-09-09 21:14:31.220000,49.903616,49.904574,49.903832,49.905185,49.90430175,380,1980
2022-09-09 21:14:31.240000,49.904504,49.904801,49.904914,49.904537,49.904689,380,1980
2022-09-09 21:14:31.260000,49.905588,49.904296,49.905485,49.902537,49.9044765,380,1980
2022-09-09 21:14:31.280000,49.905805,49.904749,49.904768,49.906648,49.905492499999994,380,1980
