Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-19 18:20:50.000000,49.882045,49.882953,49.882003,49.882761,49.8824405,132,2070
2022-07-19 18:20:50.020000,49.882045,49.882953,49.882003,49.882761,49.8824405,132,2070
2022-07-19 18:20:50.040000,49.882269,49.882587,49.881657,49.88295,49.88236575,132,2070
2022-07-19 18:20:50.060000,49.882042,49.882737,49.881306,49.88224,49.88208125,132,2070
2022-07-19 18:20:50.080000,49.881998,49.883481,49.881332,49.881711,49.8821305,132,2070
2022-07-19 18:20:50.100000,49.882056,49.883036,49.88149,49.881641,49.88205575,132,2070
2022-07-19 18:20:50.120000,49.881683,49.881754,49.881354,49.881048,49.88145975,132,2070
2022-07-19 18:20:50.140000,49.88158,49.882019,49.881181,49.880797,49.88139425,132,2070
2022-07-19 18:20:50.160000,49.882026,49.883214,49.881002,49.881136,49.8818445,132,2070
2022-07-19 18:20:50.180000,49.882267,49.882356,49.88121,49.881474,49.88182675,132,2070
2022-07-19 18:20:50.200000,49.882029,49.880852,49.881395,49.88163,49.8814765,132,2070
2022-07-19 18:20:50.220000,49.881685,49.881264,49.881001,49.881145,49.88127375,132,2070
2022-07-19 18:20:50.240000,49.881475,49.881898,49.880594,49.880586,49.88113825,132,2070
2022-07-19 18:20:50.260000,49.881377,49.880889,49.880466,49.880258,49.880747500000005,132,2070
2022-07-19 18:20:50.280000,49.881727,49.880342,49.880495,49.880842,49.8808515,132,2070
2022-07-19 18:20:50.300000,49.881693,49.880399,49.88067,49.882096,49.8812145,132,2070
2022-07-19 18:20:50.320000,49.880764,49.880185,49.880858,49.881951,49.8809395,132,2070
2022-07-19 18:20:50.340000,49.881191,49.880713,49.880649,49.880979,49.880883,132,2070
2022-07-19 18:20:50.360000,49.881983,49.881232,49.880293,49.880953,49.88111525,132,2070
2022-07-19 18:20:50.380000,49.880846,49.880274,49.88043,49.881816,49.8808415,132,2070
