Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-05-19 18:18:15.000000,50.217388,50.217242,50.217173,50.217254,50.21726425,170,2145
2022-05-19 18:18:15.020000,50.217388,50.217242,50.217173,50.217254,50.21726425,170,2145
2022-05-19 18:18:15.040000,50.216661,50.218968,50.217165,50.217837,50.21765775,170,2145
2022-05-19 18:18:15.060000,50.21708,50.219482,50.218246,50.218492,50.218325,170,2145
2022-05-19 18:18:15.080000,50.218473,50.217935,50.218401,50.218144,50.21823825,170,2145
2022-05-19 18:18:15.100000,50.218246,50.217518,50.217925,50.21753,50.21780475,170,2145
2022-05-19 18:18:15.120000,50.217588,50.218903,50.218019,50.21737,50.217969999999994,170,2145
2022-05-19 18:18:15.140000,50.217906,50.219541,50.218052,50.217535,50.2182585,170,2145
2022-05-19 18:18:15.160000,50.217615,50.219143,50.217951,50.217805,50.2181285,170,2145
2022-05-19 18:18:15.180000,50.21699,50.219346,50.217494,50.217868,50.21792450000001,170,2145
2022-05-19 18:18:15.200000,50.217588,50.219404,50.216988,50.217814,50.2179485,170,2145
2022-05-19 18:18:15.220000,50.218326,50.218285,50.217395,50.217934,50.217985,170,2145
2022-05-19 18:18:15.240000,50.218599,50.217649,50.217677,50.218411,50.218084000000005,170,2145
2022-05-19 18:18:15.260000,50.218415,50.218513,50.217843,50.21888,50.21841275,170,2145
2022-05-19 18:18:15.280000,50.216855,50.219804,50.218381,50.218855,50.21847375,170,2145
2022-05-19 18:18:15.300000,50.215722,50.219393,50.218664,50.218655,50.2181085,170,2145
2022-05-19 18:18:15.320000,50.216312,50.218184,50.218616,50.218705,50.21795425,170,2145
2022-05-19 18:18:15.340000,50.217913,50.218648,50.218772,50.2185,50.218458250000005,170,2145
2022-05-19 18:18:15.360000,50.219269,50.219439,50.218626,50.217908,50.2188105,170,2145
2022-05-19 18:18:15.380000,50.219552,50.218985,50.218916,50.217764,50.218804250000005,170,2145
2022-05-19 18:18:15.400000,50.218805,50.2181,50.218946,50.218408,50.21856475,170,2145
2022-05-19 18:18:15.420000,50.218054,50.217779,50.218514,50.218775,50.2182805,170,2145
2022-05-19 18:18:15.440000,50.217638,50.217704,50.218467,50.218782,50.21814775,170,2145
2022-05-19 18:18:15.460000,50.21726,50.217193,50.218462,50.218732,50.21791175,170,2145
2022-05-19 18:18:15.480000,50.218236,50.217559,50.218568,50.21881,50.218293249999995,170,2145
2022-05-19 18:18:15.500000,50.219322,50.21973,50.219026,50.219005,50.21927075,170,2145
2022-05-19 18:18:15.520000,50.219046,50.220335,50.21906,50.21933,50.21944275,170,2145
2022-05-19 18:18:15.540000,50.218871,50.219647,50.219261,50.219492,50.21931775,170,2145
2022-05-19 18:18:15.560000,50.218927,50.219871,50.219481,50.219194,50.21936825,170,2145
2022-05-19 18:18:15.580000,50.218665,50.220309,50.21938,50.218446,50.2192,170,2145
2022-05-19 18:18:15.600000,50.218282,50.219317,50.219075,50.217996,50.2186675,170,2145
2022-05-19 18:18:15.620000,50.219125,50.218426,50.218065,50.218123,50.21843475,170,2145
2022-05-19 18:18:15.640000,50.221224,50.218842,50.217707,50.218667,50.21911,170,2145
2022-05-19 18:18:15.660000,50.221441,50.219152,50.21806,50.219269,50.2194805,170,2145
2022-05-19 18:18:15.680000,50.219371,50.218369,50.217708,50.219247,50.21867375,170,2145
2022-05-19 18:18:15.700000,50.218537,50.218268,50.217889,50.219329,50.218505750000006,170,2145
2022-05-19 18:18:15.720000,50.218875,50.219477,50.218403,50.219161,50.218979000000004,170,2145
2022-05-19 18:18:15.740000,50.218727,50.220866,50.218204,50.218902,50.21917475000001,170,2145
2022-05-19 18:18:15.760000,50.218908,50.220741,50.218562,50.219393,50.219401,170,2145
2022-05-19 18:18:15.780000,50.220055,50.219913,50.219059,50.2203,50.21983175,170,2145
2022-05-19 18:18:15.800000,50.221471,50.218994,50.219245,50.220759,50.22011725,170,2145
2022-05-19 18:18:15.820000,50.22172,50.21854,50.219878,50.220758,50.220223999999995,170,2145
2022-05-19 18:18:15.840000,50.220761,50.219135,50.220351,50.220124,50.22009275,170,2145
2022-05-19 18:18:15.860000,50.219876,50.219292,50.220629,50.219655,50.219863000000004,170,2145
2022-05-19 18:18:15.880000,50.219397,50.21899,50.220807,50.219926,50.21978,170,2145
2022-05-19 18:18:15.900000,50.219425,50.219195,50.220641,50.220423,50.219921,170,2145
2022-05-19 18:18:15.920000,50.220473,50.219609,50.221307,50.220213,50.2204005,170,2145
2022-05-19 18:18:15.940000,50.221722,50.220261,50.221744,50.220129,50.220963999999995,170,2145
2022-05-19 18:18:15.960000,50.221518,50.220657,50.221262,50.220088,50.220881250000005,170,2145
2022-05-19 18:18:15.980000,50.21974,50.220281,50.220684,50.22007,50.22019375,170,2145
2022-05-19 18:18:16.000000,50.218626,50.220157,50.220105,50.22013,50.21975449999999,170,2145
2022-05-19 18:18:16.020000,50.219085,50.220254,50.219888,50.219954,50.21979525,170,2145
2022-05-19 18:18:16.040000,50.219714,50.219884,50.219942,50.219748,50.219822,170,2145
2022-05-19 18:18:16.060000,50.220462,50.219624,50.219494,50.219569,50.21978725,170,2145
2022-05-19 18:18:16.080000,50.221024,50.220277,50.219591,50.219399,50.22007275000001,170,2145
2022-05-19 18:18:16.100000,50.220945,50.220908,50.220045,50.219906,50.220451000000004,170,2145
2022-05-19 18:18:16.120000,50.220917,50.220464,50.220111,50.220565,50.22051425,170,2145
2022-05-19 18:18:16.140000,50.220332,50.220279,50.220525,50.220201,50.22033425,170,2145
2022-05-19 18:18:16.160000,50.21898,50.221269,50.220955,50.219821,50.22025625,170,2145
2022-05-19 18:18:16.180000,50.218546,50.222204,50.220975,50.220666,50.22059775,170,2145
2022-05-19 18:18:16.200000,50.219921,50.220977,50.220814,50.221279,50.22074775,170,2145
2022-05-19 18:18:16.220000,50.220801,50.219902,50.220673,50.221102,50.2206195,170,2145
2022-05-19 18:18:16.240000,50.220728,50.221055,50.221898,50.221124,50.22120125,170,2145
2022-05-19 18:18:16.260000,50.220713,50.221606,50.222848,50.221363,50.2216325,170,2145
2022-05-19 18:18:16.280000,50.220425,50.220625,50.222151,50.221401,50.22115049999999,170,2145
2022-05-19 18:18:16.300000,50.219555,50.220121,50.221647,50.221195,50.220629499999994,170,2145
2022-05-19 18:18:16.320000,50.219412,50.220741,50.221409,50.22087,50.220608,170,2145
2022-05-19 18:18:16.340000,50.220696,50.22113,50.220935,50.220643,50.220850999999996,170,2145
2022-05-19 18:18:16.360000,50.221452,50.221222,50.220541,50.220484,50.220924749999995,170,2145
2022-05-19 18:18:16.380000,50.221362,50.22169,50.2199,50.22035,50.2208255,170,2145
2022-05-19 18:18:16.400000,50.221276,50.222384,50.219532,50.220301,50.22087325,170,2145
2022-05-19 18:18:16.420000,50.220998,50.222624,50.219821,50.220754,50.22104925,170,2145
2022-05-19 18:18:16.440000,50.220536,50.221787,50.219934,50.22119,50.220861750000005,170,2145
2022-05-19 18:18:16.460000,50.220478,50.221009,50.220234,50.221351,50.220768,170,2145
2022-05-19 18:18:16.480000,50.2214,50.22081,50.220617,50.221661,50.221121999999994,170,2145
2022-05-19 18:18:16.500000,50.222333,50.220686,50.220628,50.221671,50.221329499999996,170,2145
2022-05-19 18:18:16.520000,50.22219,50.220898,50.220856,50.221527,50.22136775,170,2145
2022-05-19 18:18:16.540000,50.222115,50.221241,50.221429,50.221806,50.22164775,170,2145
2022-05-19 18:18:16.560000,50.222615,50.221676,50.22214,50.222232,50.222165749999995,170,2145
2022-05-19 18:18:16.580000,50.222226,50.221953,50.222687,50.222164,50.2222575,170,2145
2022-05-19 18:18:16.600000,50.221099,50.222161,50.222516,50.222121,50.22197425,170,2145
2022-05-19 18:18:16.620000,50.221256,50.222596,50.222837,50.222399,50.222272,170,2145
