Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2022-03-24 06:32:51.040000,50.080323,50.079687,50.080005,267,2835
2022-03-24 06:32:51.060000,50.079667,50.079659,50.079663,267,2835
2022-03-24 06:32:51.080000,50.079657,50.080148,50.0799025,267,2835
2022-03-24 06:32:51.100000,50.080366,50.0808,50.080583000000004,267,2835
2022-03-24 06:32:51.120000,50.08069,50.080959,50.0808245,267,2835
2022-03-24 06:32:51.140000,50.080991,50.080518,50.0807545,267,2835
2022-03-24 06:32:51.160000,50.080653,50.079884,50.0802685,267,2835
2022-03-24 06:32:51.180000,50.080023,50.07975,50.0798865,267,2835
2022-03-24 06:32:51.200000,50.079967,50.080039,50.080003000000005,267,2835
2022-03-24 06:32:51.220000,50.080402,50.080537,50.0804695,267,2835
2022-03-24 06:32:51.240000,50.081324,50.080792,50.081058,267,2835
2022-03-24 06:32:51.260000,50.08194,50.080666,50.081303000000005,267,2835
2022-03-24 06:32:51.280000,50.081872,50.08056,50.081216,267,2835
2022-03-24 06:32:51.300000,50.081662,50.080802,50.081232,267,2835
2022-03-24 06:32:51.320000,50.082222,50.081178,50.0817,267,2835
2022-03-24 06:32:51.340000,50.082968,50.081626,50.082297,267,2835
2022-03-24 06:32:51.360000,50.082922,50.081748,50.082335,267,2835
2022-03-24 06:32:51.380000,50.082454,50.081594,50.082024000000004,267,2835
2022-03-24 06:32:51.400000,50.082541,50.081481,50.082010999999994,267,2835
2022-03-24 06:32:51.420000,50.082962,50.081818,50.082390000000004,267,2835
2022-03-24 06:32:51.440000,50.08238,50.082185,50.082282500000005,267,2835
2022-03-24 06:32:51.460000,50.081783,50.082711,50.082247,267,2835
2022-03-24 06:32:51.480000,50.082727,50.083144,50.0829355,267,2835
2022-03-24 06:32:51.500000,50.083935,50.082643,50.08328899999999,267,2835
2022-03-24 06:32:51.520000,50.083689,50.082033,50.082861,267,2835
2022-03-24 06:32:51.540000,50.0825,50.083204,50.082852,267,2835
2022-03-24 06:32:51.560000,50.082478,50.084628,50.083553,267,2835
2022-03-24 06:32:51.580000,50.084381,50.08481,50.0845955,267,2835
2022-03-24 06:32:51.600000,50.085657,50.084232,50.0849445,267,2835
2022-03-24 06:32:51.620000,50.084953,50.083993,50.084473,267,2835
2022-03-24 06:32:51.640000,50.083717,50.084409,50.084063,267,2835
2022-03-24 06:32:51.660000,50.082944,50.084887,50.0839155,267,2835
2022-03-24 06:32:51.680000,50.08335,50.084773,50.084061500000004,267,2835
2022-03-24 06:32:51.700000,50.08362,50.084564,50.084092,267,2835
2022-03-24 06:32:51.720000,50.084051,50.084502,50.0842765,267,2835
2022-03-24 06:32:51.740000,50.084375,50.084028,50.084201500000006,267,2835
2022-03-24 06:32:51.760000,50.08401,50.083783,50.083896499999994,267,2835
2022-03-24 06:32:51.780000,50.083796,50.083866,50.083831,267,2835
2022-03-24 06:32:51.800000,50.084422,50.083908,50.084165,267,2835
2022-03-24 06:32:51.820000,50.085048,50.083862,50.084455000000005,267,2835
2022-03-24 06:32:51.840000,50.084968,50.083964,50.084466000000006,267,2835
2022-03-24 06:32:51.860000,50.084662,50.083648,50.084154999999996,267,2835
2022-03-24 06:32:51.880000,50.084385,50.083231,50.083808,267,2835
2022-03-24 06:32:51.900000,50.083833,50.083416,50.0836245,267,2835
2022-03-24 06:32:51.920000,50.083537,50.083911,50.083724000000004,267,2835
2022-03-24 06:32:51.940000,50.084295,50.084208,50.08425149999999,267,2835
2022-03-24 06:32:51.960000,50.084884,50.084083,50.084483500000005,267,2835
2022-03-24 06:32:51.980000,50.084101,50.083528,50.0838145,267,2835
2022-03-24 06:32:52.000000,50.083153,50.083236,50.083194500000005,267,2835
2022-03-24 06:32:52.020000,50.082634,50.083281,50.0829575,267,2835
2022-03-24 06:32:52.040000,50.083041,50.08357,50.0833055,267,2835
2022-03-24 06:32:52.060000,50.083732,50.08402,50.083876000000004,267,2835
2022-03-24 06:32:52.080000,50.083765,50.084605,50.084185000000005,267,2835
2022-03-24 06:32:52.100000,50.083842,50.084605,50.0842235,267,2835
2022-03-24 06:32:52.120000,50.084394,50.083537,50.083965500000005,267,2835
2022-03-24 06:32:52.140000,50.084115,50.082913,50.083513999999994,267,2835
2022-03-24 06:32:52.160000,50.082737,50.083017,50.082876999999996,267,2835
2022-03-24 06:32:52.180000,50.08269,50.08331,50.083,267,2835
2022-03-24 06:32:52.200000,50.083464,50.083561,50.0835125,267,2835
2022-03-24 06:32:52.220000,50.083954,50.083992,50.083973,267,2835
2022-03-24 06:32:52.240000,50.084222,50.084326,50.08427399999999,267,2835
2022-03-24 06:32:52.260000,50.084847,50.084376,50.0846115,267,2835
2022-03-24 06:32:52.280000,50.084903,50.084055,50.084479,267,2835
2022-03-24 06:32:52.300000,50.083398,50.083408,50.083403000000004,267,2835
2022-03-24 06:32:52.320000,50.08149,50.083019,50.082254500000005,267,2835
2022-03-24 06:32:52.340000,50.081759,50.083689,50.082724,267,2835
2022-03-24 06:32:52.360000,50.084028,50.084175,50.0841015,267,2835
2022-03-24 06:32:52.380000,50.084842,50.084077,50.0844595,267,2835
2022-03-24 06:32:52.400000,50.084084,50.083837,50.0839605,267,2835
2022-03-24 06:32:52.420000,50.084246,50.083315,50.0837805,267,2835
2022-03-24 06:32:52.440000,50.084393,50.083217,50.083805,267,2835
2022-03-24 06:32:52.460000,50.083745,50.083713,50.083729000000005,267,2835
2022-03-24 06:32:52.480000,50.082664,50.083824,50.083244,267,2835
2022-03-24 06:32:52.500000,50.082383,50.083325,50.082854,267,2835
2022-03-24 06:32:52.520000,50.083364,50.083194,50.083279000000005,267,2835
2022-03-24 06:32:52.540000,50.084077,50.083511,50.083794,267,2835
2022-03-24 06:32:52.560000,50.084232,50.083697,50.0839645,267,2835
2022-03-24 06:32:52.580000,50.083856,50.083548,50.083702,267,2835
2022-03-24 06:32:52.600000,50.083255,50.083412,50.0833335,267,2835
2022-03-24 06:32:52.620000,50.082926,50.083579,50.0832525,267,2835
2022-03-24 06:32:52.640000,50.083347,50.083799,50.083573,267,2835
2022-03-24 06:32:52.660000,50.08354,50.083521,50.083530499999995,267,2835
2022-03-24 06:32:52.680000,50.083356,50.083364,50.08336,267,2835
2022-03-24 06:32:52.700000,50.084101,50.083765,50.083933,267,2835
2022-03-24 06:32:52.720000,50.085061,50.084327,50.084694,267,2835
2022-03-24 06:32:52.740000,50.084887,50.084316,50.084601500000005,267,2835
2022-03-24 06:32:52.760000,50.083512,50.083898,50.083704999999995,267,2835
2022-03-24 06:32:52.780000,50.082825,50.08373,50.0832775,267,2835
2022-03-24 06:32:52.800000,50.083534,50.083815,50.0836745,267,2835
2022-03-24 06:32:52.820000,50.084019,50.083309,50.083664,267,2835
2022-03-24 06:32:52.840000,50.084008,50.081813,50.0829105,267,2835
2022-03-24 06:32:52.860000,50.08428,50.081698,50.082989,267,2835
2022-03-24 06:32:52.880000,50.083873,50.082381,50.083127,267,2835
2022-03-24 06:32:52.900000,50.083175,50.082445,50.082809999999995,267,2835
2022-03-24 06:32:52.920000,50.082946,50.08244,50.082693,267,2835
2022-03-24 06:32:52.940000,50.083296,50.082411,50.0828535,267,2835
2022-03-24 06:32:52.960000,50.083899,50.082661,50.08328,267,2835
2022-03-24 06:32:52.980000,50.083705,50.082982,50.0833435,267,2835
2022-03-24 06:32:53.000000,50.082309,50.083278,50.0827935,267,2835
2022-03-24 06:32:53.020000,50.081871,50.082926,50.0823985,267,2835
2022-03-24 06:32:53.040000,50.08215,50.081855,50.0820025,267,2835
2022-03-24 06:32:53.060000,50.082331,50.081227,50.081779,267,2835
2022-03-24 06:32:53.080000,50.082621,50.082692,50.0826565,267,2835
2022-03-24 06:32:53.100000,50.082708,50.084151,50.083429499999994,267,2835
2022-03-24 06:32:53.120000,50.082181,50.083643,50.082912,267,2835
2022-03-24 06:32:53.140000,50.081384,50.082469,50.0819265,267,2835
2022-03-24 06:32:53.160000,50.08164,50.082154,50.081897,267,2835
2022-03-24 06:32:53.180000,50.082561,50.081936,50.0822485,267,2835
2022-03-24 06:32:53.200000,50.082254,50.08173,50.081992,267,2835
2022-03-24 06:32:53.220000,50.081866,50.08242,50.082143,267,2835
2022-03-24 06:32:53.240000,50.082787,50.082961,50.082874000000004,267,2835
2022-03-24 06:32:53.260000,50.083704,50.082745,50.0832245,267,2835
2022-03-24 06:32:53.280000,50.082912,50.082301,50.0826065,267,2835
2022-03-24 06:32:53.300000,50.081348,50.08184,50.081593999999996,267,2835
2022-03-24 06:32:53.320000,50.080644,50.081793,50.0812185,267,2835
2022-03-24 06:32:53.340000,50.081124,50.08198,50.081552,267,2835
2022-03-24 06:32:53.360000,50.081705,50.082137,50.081921,267,2835
2022-03-24 06:32:53.380000,50.082351,50.082029,50.08219,267,2835
2022-03-24 06:32:53.400000,50.082718,50.082191,50.0824545,267,2835
2022-03-24 06:32:53.420000,50.082552,50.08253,50.082541,267,2835
2022-03-24 06:32:53.440000,50.081648,50.082456,50.082052000000004,267,2835
2022-03-24 06:32:53.460000,50.079922,50.081869,50.0808955,267,2835
2022-03-24 06:32:53.480000,50.078964,50.081315,50.0801395,267,2835
2022-03-24 06:32:53.500000,50.080295,50.081279,50.080787,267,2835
2022-03-24 06:32:53.520000,50.082033,50.081411,50.081722,267,2835
2022-03-24 06:32:53.540000,50.082635,50.081571,50.082103000000004,267,2835
2022-03-24 06:32:53.560000,50.082435,50.081698,50.082066499999996,267,2835
2022-03-24 06:32:53.580000,50.082222,50.082251,50.0822365,267,2835
2022-03-24 06:32:53.600000,50.081079,50.082768,50.0819235,267,2835
2022-03-24 06:32:53.620000,50.079801,50.08229,50.0810455,267,2835
2022-03-24 06:32:53.640000,50.080625,50.08173,50.081177499999995,267,2835
2022-03-24 06:32:53.660000,50.081602,50.081645,50.0816235,267,2835
2022-03-24 06:32:53.680000,50.08163,50.081904,50.081767,267,2835
2022-03-24 06:32:53.700000,50.083383,50.08241,50.082896500000004,267,2835
2022-03-24 06:32:53.720000,50.085292,50.082613,50.0839525,267,2835
2022-03-24 06:32:53.740000,50.08475,50.082469,50.0836095,267,2835
2022-03-24 06:32:53.760000,50.08287,50.08244,50.082655,267,2835
2022-03-24 06:32:53.780000,50.081621,50.082463,50.082042,267,2835
2022-03-24 06:32:53.800000,50.082175,50.082638,50.082406500000005,267,2835
2022-03-24 06:32:53.820000,50.082778,50.083047,50.0829125,267,2835
2022-03-24 06:32:53.840000,50.082472,50.08332,50.082896000000005,267,2835
2022-03-24 06:32:53.860000,50.083014,50.083317,50.0831655,267,2835
2022-03-24 06:32:53.880000,50.083922,50.08334,50.083631,267,2835
2022-03-24 06:32:53.900000,50.083691,50.083195,50.083443,267,2835
2022-03-24 06:32:53.920000,50.082921,50.082747,50.082834,267,2835
2022-03-24 06:32:53.940000,50.082755,50.082942,50.0828485,267,2835
2022-03-24 06:32:53.960000,50.083828,50.08395,50.083889,267,2835
2022-03-24 06:32:53.980000,50.084532,50.084251,50.0843915,267,2835
2022-03-24 06:32:54.000000,50.083856,50.083639,50.0837475,267,2835
2022-03-24 06:32:54.020000,50.083495,50.083403,50.083449,267,2835
2022-03-24 06:32:54.040000,50.08413,50.08356,50.083845,267,2835
2022-03-24 06:32:54.060000,50.084884,50.08336,50.084122,267,2835
2022-03-24 06:32:54.080000,50.084465,50.083031,50.083748,267,2835
2022-03-24 06:32:54.100000,50.083462,50.082788,50.083124999999995,267,2835
2022-03-24 06:32:54.120000,50.083995,50.083057,50.083526,267,2835
2022-03-24 06:32:54.140000,50.084621,50.083383,50.084002,267,2835
2022-03-24 06:32:54.160000,50.083814,50.083357,50.0835855,267,2835
2022-03-24 06:32:54.180000,50.082958,50.082692,50.082825,267,2835
2022-03-24 06:32:54.200000,50.083301,50.081992,50.082646499999996,267,2835
2022-03-24 06:32:54.220000,50.083217,50.082176,50.0826965,267,2835
2022-03-24 06:32:54.240000,50.082458,50.082912,50.082685,267,2835
2022-03-24 06:32:54.260000,50.081991,50.083385,50.082688000000005,267,2835
2022-03-24 06:32:54.280000,50.082343,50.083328,50.0828355,267,2835
2022-03-24 06:32:54.300000,50.082667,50.083019,50.082843,267,2835
2022-03-24 06:32:54.320000,50.082163,50.082936,50.0825495,267,2835
2022-03-24 06:32:54.340000,50.08131,50.082976,50.082143,267,2835
2022-03-24 06:32:54.360000,50.081588,50.082703,50.0821455,267,2835
2022-03-24 06:32:54.380000,50.082944,50.082443,50.0826935,267,2835
2022-03-24 06:32:54.400000,50.083583,50.082727,50.083155,267,2835
2022-03-24 06:32:54.420000,50.082982,50.082799,50.082890500000005,267,2835
2022-03-24 06:32:54.440000,50.082342,50.082512,50.082426999999996,267,2835
2022-03-24 06:32:54.460000,50.082176,50.082339,50.0822575,267,2835
2022-03-24 06:32:54.480000,50.082454,50.08243,50.082442,267,2835
2022-03-24 06:32:54.500000,50.082513,50.082554,50.0825335,267,2835
2022-03-24 06:32:54.520000,50.082125,50.082901,50.082513,267,2835
2022-03-24 06:32:54.540000,50.082093,50.083411,50.082752,267,2835
2022-03-24 06:32:54.560000,50.082167,50.083417,50.082792,267,2835
2022-03-24 06:32:54.580000,50.082217,50.083186,50.0827015,267,2835
2022-03-24 06:32:54.600000,50.082018,50.083098,50.082558,267,2835
2022-03-24 06:32:54.620000,50.081616,50.082713,50.0821645,267,2835
2022-03-24 06:32:54.640000,50.081718,50.082394,50.082056,267,2835
2022-03-24 06:32:54.660000,50.082417,50.082614,50.0825155,267,2835
2022-03-24 06:32:54.680000,50.083547,50.083114,50.0833305,267,2835
2022-03-24 06:32:54.700000,50.084167,50.083662,50.0839145,267,2835
2022-03-24 06:32:54.720000,50.083833,50.083845,50.083839,267,2835
2022-03-24 06:32:54.740000,50.083033,50.083217,50.083124999999995,267,2835
2022-03-24 06:32:54.760000,50.082717,50.082344,50.082530500000004,267,2835
2022-03-24 06:32:54.780000,50.082602,50.082247,50.0824245,267,2835
2022-03-24 06:32:54.800000,50.082639,50.082814,50.0827265,267,2835
2022-03-24 06:32:54.820000,50.083654,50.083481,50.0835675,267,2835
2022-03-24 06:32:54.840000,50.084449,50.083657,50.084053,267,2835
2022-03-24 06:32:54.860000,50.083917,50.083869,50.083893,267,2835
2022-03-24 06:32:54.880000,50.083329,50.083691,50.083510000000004,267,2835
2022-03-24 06:32:54.900000,50.083634,50.083206,50.083420000000004,267,2835
2022-03-24 06:32:54.920000,50.084112,50.083555,50.0838335,267,2835
2022-03-24 06:32:54.940000,50.08425,50.084437,50.0843435,267,2835
2022-03-24 06:32:54.960000,50.084301,50.084574,50.08443750000001,267,2835
2022-03-24 06:32:54.980000,50.084616,50.084106,50.084361,267,2835
2022-03-24 06:32:55.000000,50.084444,50.083607,50.084025499999996,267,2835
2022-03-24 06:32:55.020000,50.084369,50.083733,50.084051,267,2835
2022-03-24 06:32:55.040000,50.085042,50.083969,50.084505500000006,267,2835
2022-03-24 06:32:55.060000,50.08525,50.084124,50.084687,267,2835
2022-03-24 06:32:55.080000,50.084379,50.084549,50.084464,267,2835
2022-03-24 06:32:55.100000,50.083745,50.08494,50.084342500000005,267,2835
2022-03-24 06:32:55.120000,50.084425,50.084625,50.084525,267,2835
2022-03-24 06:32:55.140000,50.085445,50.084323,50.084884,267,2835
2022-03-24 06:32:55.160000,50.086226,50.084347,50.0852865,267,2835
2022-03-24 06:32:55.180000,50.086652,50.084166,50.085409,267,2835
2022-03-24 06:32:55.200000,50.084944,50.083962,50.084452999999996,267,2835
2022-03-24 06:32:55.220000,50.082718,50.083984,50.083351,267,2835
2022-03-24 06:32:55.240000,50.082657,50.08406,50.0833585,267,2835
2022-03-24 06:32:55.260000,50.084083,50.084276,50.084179500000005,267,2835
2022-03-24 06:32:55.280000,50.085296,50.084377,50.0848365,267,2835
2022-03-24 06:32:55.300000,50.08558,50.084325,50.0849525,267,2835
2022-03-24 06:32:55.320000,50.085792,50.084473,50.0851325,267,2835
2022-03-24 06:32:55.340000,50.086153,50.084659,50.085406000000006,267,2835
2022-03-24 06:32:55.360000,50.086319,50.084964,50.0856415,267,2835
2022-03-24 06:32:55.380000,50.085417,50.08545,50.0854335,267,2835
2022-03-24 06:32:55.400000,50.084496,50.08556,50.085028,267,2835
2022-03-24 06:32:55.420000,50.085056,50.085471,50.085263499999996,267,2835
2022-03-24 06:32:55.440000,50.085826,50.08605,50.085938,267,2835
2022-03-24 06:32:55.460000,50.085533,50.087482,50.086507499999996,267,2835
2022-03-24 06:32:55.480000,50.085134,50.087444,50.086288999999994,267,2835
2022-03-24 06:32:55.500000,50.084796,50.086242,50.085519,267,2835
2022-03-24 06:32:55.520000,50.08419,50.085795,50.0849925,267,2835
2022-03-24 06:32:55.540000,50.083685,50.085815,50.08475,267,2835
2022-03-24 06:32:55.560000,50.084361,50.086191,50.085276,267,2835
2022-03-24 06:32:55.580000,50.086,50.086657,50.0863285,267,2835
2022-03-24 06:32:55.600000,50.086212,50.086693,50.0864525,267,2835
2022-03-24 06:32:55.620000,50.085273,50.08657,50.0859215,267,2835
2022-03-24 06:32:55.640000,50.085126,50.086831,50.085978499999996,267,2835
2022-03-24 06:32:55.660000,50.085324,50.087128,50.086225999999996,267,2835
2022-03-24 06:32:55.680000,50.085213,50.087077,50.086145,267,2835
2022-03-24 06:32:55.700000,50.085648,50.086616,50.086132,267,2835
2022-03-24 06:32:55.720000,50.086782,50.086554,50.086668,267,2835
2022-03-24 06:32:55.740000,50.087406,50.086791,50.087098499999996,267,2835
2022-03-24 06:32:55.760000,50.086657,50.086946,50.0868015,267,2835
2022-03-24 06:32:55.780000,50.085657,50.086329,50.085993,267,2835
2022-03-24 06:32:55.800000,50.08563,50.085517,50.0855735,267,2835
2022-03-24 06:32:55.820000,50.086621,50.085754,50.0861875,267,2835
2022-03-24 06:32:55.840000,50.08768,50.08655,50.087115,267,2835
2022-03-24 06:32:55.860000,50.087509,50.086726,50.0871175,267,2835
2022-03-24 06:32:55.880000,50.086992,50.086644,50.086818,267,2835
2022-03-24 06:32:55.900000,50.087588,50.086656,50.087121999999994,267,2835
2022-03-24 06:32:55.920000,50.0883,50.086861,50.0875805,267,2835
2022-03-24 06:32:55.940000,50.087722,50.086628,50.087175,267,2835
2022-03-24 06:32:55.960000,50.087306,50.086276,50.086791,267,2835
2022-03-24 06:32:55.980000,50.088603,50.086694,50.0876485,267,2835
2022-03-24 06:32:56.000000,50.089509,50.087683,50.088595999999995,267,2835
2022-03-24 06:32:56.020000,50.089074,50.088344,50.088708999999994,267,2835
2022-03-24 06:32:56.040000,50.088898,50.088464,50.088681,267,2835
2022-03-24 06:32:56.060000,50.089524,50.087688,50.088606,267,2835
2022-03-24 06:32:56.080000,50.089227,50.086623,50.087925,267,2835
2022-03-24 06:32:56.100000,50.088287,50.087051,50.087669000000005,267,2835
2022-03-24 06:32:56.120000,50.08857,50.088192,50.088381,267,2835
2022-03-24 06:32:56.140000,50.090185,50.088889,50.089537,267,2835
2022-03-24 06:32:56.160000,50.090755,50.089559,50.090157000000005,267,2835
2022-03-24 06:32:56.180000,50.090258,50.090059,50.0901585,267,2835
2022-03-24 06:32:56.200000,50.089944,50.090204,50.090074,267,2835
2022-03-24 06:32:56.220000,50.089936,50.09033,50.090133,267,2835
2022-03-24 06:32:56.240000,50.089968,50.090081,50.0900245,267,2835
2022-03-24 06:32:56.260000,50.08968,50.089692,50.089686,267,2835
2022-03-24 06:32:56.280000,50.089763,50.089587,50.089675,267,2835
2022-03-24 06:32:56.300000,50.0905,50.089963,50.0902315,267,2835
2022-03-24 06:32:56.320000,50.090824,50.090356,50.09059,267,2835
2022-03-24 06:32:56.340000,50.090435,50.090301,50.090368,267,2835
2022-03-24 06:32:56.360000,50.09012,50.090122,50.090120999999996,267,2835
2022-03-24 06:32:56.380000,50.089468,50.089984,50.089726,267,2835
2022-03-24 06:32:56.400000,50.088846,50.090045,50.0894455,267,2835
2022-03-24 06:32:56.420000,50.089614,50.090516,50.090064999999996,267,2835
2022-03-24 06:32:56.440000,50.090792,50.090997,50.090894500000005,267,2835
2022-03-24 06:32:56.460000,50.091026,50.090908,50.090967,267,2835
2022-03-24 06:32:56.480000,50.090614,50.090281,50.090447499999996,267,2835
2022-03-24 06:32:56.500000,50.090395,50.089761,50.090078000000005,267,2835
2022-03-24 06:32:56.520000,50.089974,50.089427,50.0897005,267,2835
2022-03-24 06:32:56.540000,50.088802,50.089543,50.089172500000004,267,2835
2022-03-24 06:32:56.560000,50.088568,50.090042,50.089304999999996,267,2835
2022-03-24 06:32:56.580000,50.089972,50.090382,50.090177,267,2835
2022-03-24 06:32:56.600000,50.090816,50.090253,50.0905345,267,2835
2022-03-24 06:32:56.620000,50.089939,50.089803,50.089871,267,2835
2022-03-24 06:32:56.640000,50.089044,50.089827,50.0894355,267,2835
2022-03-24 06:32:56.660000,50.089254,50.090128,50.089691,267,2835
2022-03-24 06:32:56.680000,50.088993,50.090252,50.089622500000004,267,2835
2022-03-24 06:32:56.700000,50.088444,50.09028,50.089362,267,2835
2022-03-24 06:32:56.720000,50.088564,50.090505,50.0895345,267,2835
2022-03-24 06:32:56.740000,50.089284,50.09088,50.090081999999995,267,2835
2022-03-24 06:32:56.760000,50.089863,50.0905,50.0901815,267,2835
2022-03-24 06:32:56.780000,50.089233,50.089856,50.0895445,267,2835
2022-03-24 06:32:56.800000,50.088298,50.089293,50.0887955,267,2835
2022-03-24 06:32:56.820000,50.088134,50.089376,50.088755,267,2835
2022-03-24 06:32:56.840000,50.088975,50.090127,50.089551,267,2835
2022-03-24 06:32:56.860000,50.089716,50.09065,50.090182999999996,267,2835
2022-03-24 06:32:56.880000,50.090496,50.090793,50.090644499999996,267,2835
2022-03-24 06:32:56.900000,50.091876,50.090825,50.091350500000004,267,2835
2022-03-24 06:32:56.920000,50.092891,50.09085,50.0918705,267,2835
2022-03-24 06:32:56.940000,50.09187,50.091205,50.0915375,267,2835
2022-03-24 06:32:56.960000,50.090056,50.091366,50.090711,267,2835
2022-03-24 06:32:56.980000,50.089391,50.091151,50.090271,267,2835
2022-03-24 06:32:57.000000,50.08944,50.090721,50.0900805,267,2835
2022-03-24 06:32:57.020000,50.089603,50.090572,50.090087499999996,267,2835
2022-03-24 06:32:57.040000,50.090537,50.090296,50.0904165,267,2835
2022-03-24 06:32:57.060000,50.091453,50.090098,50.0907755,267,2835
2022-03-24 06:32:57.080000,50.091607,50.090275,50.090941,267,2835
2022-03-24 06:32:57.100000,50.091351,50.090702,50.0910265,267,2835
2022-03-24 06:32:57.120000,50.091217,50.091041,50.091128999999995,267,2835
2022-03-24 06:32:57.140000,50.091478,50.091104,50.091291,267,2835
2022-03-24 06:32:57.160000,50.092055,50.091478,50.091766500000006,267,2835
2022-03-24 06:32:57.180000,50.092542,50.09188,50.092211000000006,267,2835
2022-03-24 06:32:57.200000,50.092245,50.091882,50.092063499999995,267,2835
2022-03-24 06:32:57.220000,50.091754,50.091603,50.0916785,267,2835
2022-03-24 06:32:57.240000,50.091801,50.091539,50.09166999999999,267,2835
2022-03-24 06:32:57.260000,50.092643,50.091674,50.0921585,267,2835
2022-03-24 06:32:57.280000,50.093162,50.092025,50.0925935,267,2835
2022-03-24 06:32:57.300000,50.093384,50.092332,50.092858,267,2835
2022-03-24 06:32:57.320000,50.093788,50.092463,50.0931255,267,2835
2022-03-24 06:32:57.340000,50.093815,50.092913,50.093364,267,2835
2022-03-24 06:32:57.360000,50.093709,50.092688,50.0931985,267,2835
2022-03-24 06:32:57.380000,50.093352,50.092033,50.0926925,267,2835
2022-03-24 06:32:57.400000,50.092703,50.092108,50.0924055,267,2835
2022-03-24 06:32:57.420000,50.092744,50.09263,50.092687,267,2835
2022-03-24 06:32:57.440000,50.093787,50.093018,50.093402499999996,267,2835
