Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-20 02:11:50.000000,50.064786,50.066865,50.064625,50.064737,50.065253250000005,160,1620
2022-07-20 02:11:50.020000,50.064786,50.066865,50.064625,50.064737,50.065253250000005,160,1620
2022-07-20 02:11:50.040000,50.065146,50.066338,50.064344,50.065287,50.065278750000004,160,1620
2022-07-20 02:11:50.060000,50.065802,50.066856,50.064331,50.065588,50.06564425,160,1620
2022-07-20 02:11:50.080000,50.065743,50.067323,50.064506,50.06507,50.0656605,160,1620
2022-07-20 02:11:50.100000,50.065279,50.066329,50.065189,50.064685,50.0653705,160,1620
2022-07-20 02:11:50.120000,50.065263,50.064838,50.065373,50.065108,50.0651455,160,1620
2022-07-20 02:11:50.140000,50.065851,50.064973,50.065231,50.065768,50.06545575,160,1620
2022-07-20 02:11:50.160000,50.066176,50.066009,50.065366,50.065791,50.06583549999999,160,1620
2022-07-20 02:11:50.180000,50.065857,50.066144,50.065142,50.065754,50.06572425,160,1620
2022-07-20 02:11:50.200000,50.065523,50.066675,50.064922,50.065436,50.065639,160,1620
2022-07-20 02:11:50.220000,50.065241,50.067708,50.064939,50.064832,50.06568,160,1620
2022-07-20 02:11:50.240000,50.065185,50.067744,50.065033,50.064881,50.065710749999994,160,1620
2022-07-20 02:11:50.260000,50.065408,50.067125,50.065075,50.065371,50.06574475,160,1620
2022-07-20 02:11:50.280000,50.065648,50.066848,50.065319,50.065789,50.065901,160,1620
2022-07-20 02:11:50.300000,50.065726,50.06769,50.065398,50.065656,50.0661175,160,1620
2022-07-20 02:11:50.320000,50.065427,50.068231,50.065614,50.065329,50.06615025,160,1620
2022-07-20 02:11:50.340000,50.064858,50.067246,50.065878,50.065274,50.065814,160,1620
2022-07-20 02:11:50.360000,50.064994,50.065856,50.066293,50.065029,50.065543,160,1620
2022-07-20 02:11:50.380000,50.066525,50.066121,50.066455,50.06486,50.06599025,160,1620
2022-07-20 02:11:50.400000,50.067487,50.066879,50.06579,50.065572,50.066432,160,1620
2022-07-20 02:11:50.420000,50.066526,50.066796,50.066049,50.066553,50.066480999999996,160,1620
2022-07-20 02:11:50.440000,50.065587,50.066949,50.067019,50.066774,50.06658225,160,1620
2022-07-20 02:11:50.460000,50.065295,50.067532,50.067044,50.066361,50.066558,160,1620
2022-07-20 02:11:50.480000,50.065328,50.067139,50.066149,50.06574,50.066089,160,1620
