Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-17 12:20:00.000000,50.089334,50.088945,50.089404,50.088664,50.08908675,151,3435
2022-07-17 12:20:00.020000,50.089334,50.088945,50.089404,50.088664,50.08908675,151,3435
2022-07-17 12:20:00.040000,50.088856,50.088051,50.088872,50.088739,50.0886295,151,3435
2022-07-17 12:20:00.060000,50.087669,50.088227,50.088785,50.088414,50.08827375,151,3435
2022-07-17 12:20:00.080000,50.087938,50.088171,50.089241,50.088571,50.08848025,151,3435
2022-07-17 12:20:00.100000,50.088923,50.087899,50.089742,50.088956,50.08888,151,3435
2022-07-17 12:20:00.120000,50.088777,50.087888,50.0893,50.089055,50.088755,151,3435
2022-07-17 12:20:00.140000,50.088657,50.08856,50.088216,50.088732,50.08854125,151,3435
2022-07-17 12:20:00.160000,50.089644,50.089624,50.088259,50.088853,50.089095,151,3435
2022-07-17 12:20:00.180000,50.090061,50.090597,50.088889,50.088747,50.0895735,151,3435
2022-07-17 12:20:00.200000,50.088911,50.09125,50.088807,50.088439,50.08935175,151,3435
2022-07-17 12:20:00.220000,50.08728,50.091065,50.088169,50.088544,50.088764499999996,151,3435
2022-07-17 12:20:00.240000,50.086764,50.089722,50.088036,50.088669,50.08829775,151,3435
2022-07-17 12:20:00.260000,50.087256,50.088232,50.088895,50.088963,50.088336500000004,151,3435
2022-07-17 12:20:00.280000,50.087852,50.088467,50.0896,50.089512,50.08885775,151,3435
2022-07-17 12:20:00.300000,50.088397,50.089713,50.089268,50.089338,50.089179,151,3435
2022-07-17 12:20:00.320000,50.089122,50.089638,50.08864,50.088915,50.08907875,151,3435
2022-07-17 12:20:00.340000,50.089129,50.089018,50.088821,50.089005,50.08899325,151,3435
2022-07-17 12:20:00.360000,50.088641,50.090356,50.089676,50.088995,50.089417,151,3435
2022-07-17 12:20:00.380000,50.08837,50.092343,50.090256,50.088386,50.08983875,151,3435
2022-07-17 12:20:00.400000,50.088442,50.092866,50.089779,50.08813,50.08980425,151,3435
2022-07-17 12:20:00.420000,50.08833,50.092023,50.088896,50.088668,50.08947925,151,3435
2022-07-17 12:20:00.440000,50.088097,50.091092,50.088784,50.088691,50.089166000000006,151,3435
2022-07-17 12:20:00.460000,50.087807,50.090292,50.08876,50.088375,50.0888085,151,3435
