Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-02-23 06:17:30.000000,49.902047,49.901204,49.901872,49.899445,49.901778,49.90126920000001,337,2865
2022-02-23 06:17:30.020000,49.902047,49.901204,49.901872,49.899445,49.901778,49.90126920000001,337,2865
2022-02-23 06:17:30.040000,49.901338,49.899764,49.901687,49.798889,49.901391,49.8806138,337,2865
2022-02-23 06:17:30.060000,49.900939,49.89926,49.901225,49.798889,49.900749,49.88021239999999,337,2865
2022-02-23 06:17:30.080000,49.900912,49.900268,49.901029,49.798889,49.900655,49.8803506,337,2865
2022-02-23 06:17:30.100000,49.901306,49.900847,49.901378,49.798889,49.901312,49.8807464,337,2865
2022-02-23 06:17:30.120000,49.902124,49.900621,49.901831,49.904592,49.90207,49.9022476,337,2865
2022-02-23 06:17:30.140000,49.902681,49.900676,49.901975,49.900658,49.902369,49.901671799999995,337,2865
2022-02-23 06:17:30.160000,49.902561,49.901023,49.902125,49.90532,49.902515,49.902708800000006,337,2865
2022-02-23 06:17:30.180000,49.901922,49.901699,49.902107,49.901787,49.902768,49.902056599999995,337,2865
2022-02-23 06:17:30.200000,49.901675,49.902806,49.90225,49.90431,49.903033,49.9028148,337,2865
2022-02-23 06:17:30.220000,49.901879,49.903694,49.902697,49.901352,49.903247,49.902573800000006,337,2865
2022-02-23 06:17:30.240000,49.902181,49.90389,49.903365,49.90463,49.902923,49.90339780000001,337,2865
2022-02-23 06:17:30.260000,49.902121,49.903208,49.903422,49.90463,49.901938,49.9030638,337,2865
2022-02-23 06:17:30.280000,49.901788,49.901801,49.902646,49.90463,49.901218,49.902416599999995,337,2865
2022-02-23 06:17:30.300000,49.902254,49.901208,49.90193,49.90463,49.90178,49.9023604,337,2865
2022-02-23 06:17:30.320000,49.902982,49.901986,49.902068,49.9028,49.902417,49.90245060000001,337,2865
2022-02-23 06:17:30.340000,49.902643,49.903055,49.90266,49.90194,49.902022,49.902463999999995,337,2865
2022-02-23 06:17:30.360000,49.902301,49.903361,49.902777,49.903083,49.901938,49.902692,337,2865
2022-02-23 06:17:30.380000,49.902158,49.902561,49.902808,49.902583,49.902848,49.9025916,337,2865
2022-02-23 06:17:30.400000,49.902177,49.901736,49.903228,49.903806,49.903778,49.902945,337,2865
2022-02-23 06:17:30.420000,49.9027,49.902412,49.903973,49.903889,49.904221,49.903439000000006,337,2865
2022-02-23 06:17:30.440000,49.903245,49.904241,49.903972,49.902787,49.903796,49.903608199999994,337,2865
2022-02-23 06:17:30.460000,49.903116,49.905055,49.903254,49.902787,49.902685,49.90337939999999,337,2865
2022-02-23 06:17:30.480000,49.902824,49.904574,49.903274,49.902787,49.902917,49.9032752,337,2865
2022-02-23 06:17:30.500000,49.903037,49.903782,49.903624,49.902787,49.903948,49.9034356,337,2865
2022-02-23 06:17:30.520000,49.902879,49.902764,49.90323,49.90374,49.903442,49.903211,337,2865
2022-02-23 06:17:30.540000,49.902529,49.90207,49.90261,49.901686,49.902305,49.902240000000006,337,2865
