Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-06-08 12:48:00.000000,50.160052,50.161715,50.162705,50.161389,50.161903,50.161552799999996,244,3300
2022-06-08 12:48:00.020000,50.160052,50.161715,50.162705,50.161389,50.161903,50.161552799999996,244,3300
2022-06-08 12:48:00.040000,50.160245,50.16059,50.161535,50.160417,50.161679,50.1608932,244,3300
2022-06-08 12:48:00.060000,50.160601,50.159982,50.160626,50.160401,50.161483,50.16061860000001,244,3300
2022-06-08 12:48:00.080000,50.160954,50.159257,50.160612,50.15917,50.161015,50.1602016,244,3300
2022-06-08 12:48:00.100000,50.16106,50.160159,50.160828,50.160859,50.160565,50.160694199999995,244,3300
2022-06-08 12:48:00.120000,50.161138,50.162123,50.161197,50.161513,50.160957,50.1613856,244,3300
2022-06-08 12:48:00.140000,50.161285,50.162616,50.161589,50.163463,50.162056,50.162201800000005,244,3300
2022-06-08 12:48:00.160000,50.161042,50.161342,50.16151,50.162244,50.161887,50.161605,244,3300
2022-06-08 12:48:00.180000,50.160751,50.159876,50.16193,50.161802,50.161421,50.16115599999999,244,3300
2022-06-08 12:48:00.200000,50.160981,50.160339,50.16308,50.160976,50.16203,50.161481200000004,244,3300
2022-06-08 12:48:00.220000,50.160881,50.160738,50.162903,50.161947,50.162468,50.161787399999994,244,3300
2022-06-08 12:48:00.240000,50.16092,50.159276,50.162317,50.161806,50.161555,50.1611748,244,3300
2022-06-08 12:48:00.260000,50.161671,50.159629,50.161506,50.160963,50.16,50.1607538,244,3300
2022-06-08 12:48:00.280000,50.161412,50.161761,50.16089,50.161236,50.159995,50.1610588,244,3300
2022-06-08 12:48:00.300000,50.160696,50.161621,50.161377,50.159755,50.161158,50.1609214,244,3300
2022-06-08 12:48:00.320000,50.161357,50.159982,50.161519,50.161097,50.161118,50.1610146,244,3300
2022-06-08 12:48:00.340000,50.161793,50.160036,50.160847,50.163334,50.160361,50.161274199999994,244,3300
2022-06-08 12:48:00.360000,50.160528,50.160579,50.16041,50.160986,50.160957,50.160692,244,3300
2022-06-08 12:48:00.380000,50.159438,50.159851,50.160071,50.161625,50.162427,50.1606824,244,3300
2022-06-08 12:48:00.400000,50.15933,50.158525,50.160689,50.159158,50.162306,50.1600016,244,3300
2022-06-08 12:48:00.420000,50.159821,50.157569,50.161198,50.1595,50.161013,50.1598202,244,3300
2022-06-08 12:48:00.440000,50.161052,50.158551,50.160899,50.160936,50.160373,50.160362199999994,244,3300
2022-06-08 12:48:00.460000,50.162717,50.160468,50.160411,50.158917,50.160611,50.16062480000001,244,3300
2022-06-08 12:48:00.480000,50.163358,50.161175,50.160365,50.160222,50.161218,50.161267599999995,244,3300
2022-06-08 12:48:00.500000,50.162343,50.161483,50.160777,50.162361,50.161385,50.1616698,244,3300
2022-06-08 12:48:00.520000,50.161379,50.160796,50.16039,50.160991,50.16033,50.1607772,244,3300
2022-06-08 12:48:00.540000,50.160936,50.158106,50.159645,50.160019,50.160175,50.159776199999996,244,3300
2022-06-08 12:48:00.560000,50.160285,50.156195,50.159126,50.158778,50.160436,50.158964000000005,244,3300
2022-06-08 12:48:00.580000,50.159905,50.157083,50.159428,50.159259,50.159729,50.1590808,244,3300
2022-06-08 12:48:00.600000,50.16033,50.15842,50.160729,50.157083,50.159493,50.159211,244,3300
2022-06-08 12:48:00.620000,50.160174,50.158819,50.160447,50.160732,50.160287,50.1600918,244,3300
2022-06-08 12:48:00.640000,50.159407,50.159812,50.158181,50.159565,50.160251,50.1594432,244,3300
2022-06-08 12:48:00.660000,50.159858,50.160951,50.157135,50.160278,50.159148,50.159474,244,3300
2022-06-08 12:48:00.680000,50.160172,50.159732,50.158563,50.160537,50.158541,50.159509,244,3300
2022-06-08 12:48:00.700000,50.159033,50.158218,50.160213,50.160148,50.158851,50.1592926,244,3300
2022-06-08 12:48:00.720000,50.158616,50.158265,50.160109,50.158616,50.159509,50.159023000000005,244,3300
2022-06-08 12:48:00.740000,50.159432,50.158322,50.159253,50.158439,50.15895,50.1588792,244,3300
2022-06-08 12:48:00.760000,50.159805,50.157051,50.158659,50.15813,50.158195,50.158368,244,3300
2022-06-08 12:48:00.780000,50.159224,50.156827,50.158152,50.159009,50.159224,50.158487199999996,244,3300
2022-06-08 12:48:00.800000,50.158171,50.159585,50.158291,50.157759,50.160161,50.1587934,244,3300
2022-06-08 12:48:00.820000,50.157955,50.161368,50.158879,50.160601,50.1591,50.1595806,244,3300
2022-06-08 12:48:00.840000,50.158244,50.160071,50.15926,50.15938,50.158226,50.1590362,244,3300
2022-06-08 12:48:00.860000,50.157838,50.158605,50.158876,50.159917,50.158931,50.1588334,244,3300
2022-06-08 12:48:00.880000,50.157228,50.158694,50.158305,50.15912,50.159521,50.1585736,244,3300
2022-06-08 12:48:00.900000,50.157441,50.157853,50.158088,50.154852,50.158608,50.157368399999996,244,3300
2022-06-08 12:48:00.920000,50.158258,50.15569,50.157838,50.155759,50.157456,50.1570002,244,3300
2022-06-08 12:48:00.940000,50.15807,50.156233,50.157448,50.159834,50.157347,50.1577864,244,3300
2022-06-08 12:48:00.960000,50.156595,50.159233,50.156106,50.158755,50.157574,50.157652600000006,244,3300
2022-06-08 12:48:00.980000,50.156381,50.160253,50.155568,50.156264,50.157167,50.15712659999999,244,3300
2022-06-08 12:48:01.000000,50.157385,50.15946,50.157696,50.158065,50.157587,50.1580386,244,3300
2022-06-08 12:48:01.020000,50.157584,50.159104,50.159235,50.161176,50.158743,50.1591684,244,3300
2022-06-08 12:48:01.040000,50.156922,50.159452,50.15832,50.15875,50.158894,50.1584676,244,3300
2022-06-08 12:48:01.060000,50.156874,50.158555,50.156588,50.159185,50.158076,50.1578556,244,3300
2022-06-08 12:48:01.080000,50.156859,50.156646,50.156522,50.155176,50.157063,50.1564532,244,3300
2022-06-08 12:48:01.100000,50.156863,50.156769,50.157717,50.156384,50.156763,50.1568992,244,3300
2022-06-08 12:48:01.120000,50.157236,50.157971,50.15783,50.157449,50.157223,50.157541800000004,244,3300
2022-06-08 12:48:01.140000,50.157355,50.157579,50.157016,50.155278,50.156921,50.156829800000004,244,3300
