Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-03-15 02:45:30.000000,50.057029,50.058471,50.056536,50.057056,50.055966,50.057011599999996,138,2145
2022-03-15 02:45:30.020000,50.057029,50.058471,50.056536,50.057056,50.055966,50.057011599999996,138,2145
2022-03-15 02:45:30.040000,50.058088,50.059328,50.056954,50.055491,50.058301,50.057632399999996,138,2145
2022-03-15 02:45:30.060000,50.058634,50.059292,50.058022,50.055491,50.06,50.0582878,138,2145
2022-03-15 02:45:30.080000,50.058833,50.05899,50.058913,50.055491,50.061129,50.058671200000006,138,2145
2022-03-15 02:45:30.100000,50.059787,50.059172,50.059484,50.055491,50.062614,50.05930959999999,138,2145
2022-03-15 02:45:30.120000,50.059412,50.05787,50.058761,50.070852,50.061009,50.0615808,138,2145
2022-03-15 02:45:30.140000,50.057473,50.055842,50.057162,50.053574,50.055366,50.0558834,138,2145
2022-03-15 02:45:30.160000,50.057116,50.056731,50.056819,50.05463,50.055144,50.056088,138,2145
2022-03-15 02:45:30.180000,50.058199,50.058523,50.057504,50.05999,50.060081,50.0588594,138,2145
2022-03-15 02:45:30.200000,50.057472,50.057148,50.057192,50.062453,50.05849,50.058551,138,2145
2022-03-15 02:45:30.220000,50.056417,50.056089,50.057027,50.046296,50.054941,50.054154,138,2145
2022-03-15 02:45:30.240000,50.057343,50.056899,50.057858,50.060815,50.057201,50.058023199999994,138,2145
2022-03-15 02:45:30.260000,50.057431,50.056568,50.057839,50.060815,50.057789,50.058088399999995,138,2145
2022-03-15 02:45:30.280000,50.057055,50.057468,50.057599,50.060815,50.056556,50.0578986,138,2145
2022-03-15 02:45:30.300000,50.057597,50.058259,50.05729,50.060815,50.056141,50.0580204,138,2145
2022-03-15 02:45:30.320000,50.057047,50.057394,50.056602,50.05425,50.05545,50.0561486,138,2145
2022-03-15 02:45:30.340000,50.056645,50.057903,50.056757,50.054704,50.057302,50.056662200000005,138,2145
2022-03-15 02:45:30.360000,50.057115,50.057695,50.056944,50.064083,50.058647,50.0588968,138,2145
2022-03-15 02:45:30.380000,50.057403,50.05631,50.056425,50.0565,50.056882,50.056704,138,2145
2022-03-15 02:45:30.400000,50.057316,50.055481,50.056051,50.053788,50.055405,50.0556082,138,2145
2022-03-15 02:45:30.420000,50.057052,50.05555,50.056138,50.053481,50.055648,50.0555738,138,2145
2022-03-15 02:45:30.440000,50.057235,50.056339,50.057099,50.050139,50.057433,50.055649,138,2145
2022-03-15 02:45:30.460000,50.057291,50.056375,50.057965,50.050139,50.059149,50.0561838,138,2145
2022-03-15 02:45:30.480000,50.056029,50.054283,50.057232,50.050139,50.056145,50.054765599999996,138,2145
2022-03-15 02:45:30.500000,50.055459,50.054139,50.056963,50.050139,50.053517,50.0540434,138,2145
2022-03-15 02:45:30.520000,50.056721,50.055217,50.05756,50.060501,50.055579,50.0571156,138,2145
2022-03-15 02:45:30.540000,50.056722,50.053862,50.056637,50.058264,50.054705,50.056038,138,2145
2022-03-15 02:45:30.560000,50.055542,50.054019,50.055136,50.052088,50.052786,50.053914199999994,138,2145
2022-03-15 02:45:30.580000,50.055158,50.055587,50.054722,50.051657,50.05463,50.0543508,138,2145
2022-03-15 02:45:30.600000,50.055556,50.055518,50.054666,50.058111,50.056416,50.056053399999996,138,2145
2022-03-15 02:45:30.620000,50.055718,50.055598,50.054585,50.058167,50.056796,50.0561728,138,2145
2022-03-15 02:45:30.640000,50.056226,50.057,50.054812,50.056916,50.05808,50.0566068,138,2145
2022-03-15 02:45:30.660000,50.056737,50.056629,50.054875,50.056916,50.057444,50.0565202,138,2145
2022-03-15 02:45:30.680000,50.055745,50.054931,50.054635,50.056916,50.054152,50.055275800000004,138,2145
