Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-02-09 02:18:04.480000,50.086223,50.085153,50.085086,50.08548733333333,155,2730
2022-02-09 02:18:04.500000,50.084427,50.08533,50.085253,50.08500333333333,155,2730
2022-02-09 02:18:04.520000,50.084385,50.085592,50.085642,50.08520633333333,155,2730
2022-02-09 02:18:04.540000,50.085722,50.08607,50.085604,50.08579866666667,155,2730
2022-02-09 02:18:04.560000,50.085874,50.086111,50.085092,50.085692333333334,155,2730
2022-02-09 02:18:04.580000,50.084828,50.085588,50.08496,50.08512533333334,155,2730
2022-02-09 02:18:04.600000,50.084889,50.08562,50.085263,50.085257333333324,155,2730
2022-02-09 02:18:04.620000,50.085811,50.086065,50.085405,50.08576033333333,155,2730
2022-02-09 02:18:04.640000,50.086196,50.085836,50.085704,50.085912,155,2730
2022-02-09 02:18:04.660000,50.085328,50.085404,50.085252,50.085328,155,2730
2022-02-09 02:18:04.680000,50.084314,50.085377,50.084853,50.084848,155,2730
2022-02-09 02:18:04.700000,50.08474,50.085639,50.085613,50.085330666666664,155,2730
2022-02-09 02:18:04.720000,50.08573,50.085712,50.086144,50.085862,155,2730
2022-02-09 02:18:04.740000,50.086052,50.085791,50.085593,50.085812,155,2730
2022-02-09 02:18:04.760000,50.085738,50.085994,50.085698,50.08581,155,2730
2022-02-09 02:18:04.780000,50.085922,50.086504,50.086619,50.08634833333334,155,2730
2022-02-09 02:18:04.800000,50.086689,50.086658,50.086837,50.086728,155,2730
2022-02-09 02:18:04.820000,50.086669,50.086029,50.086334,50.086344,155,2730
2022-02-09 02:18:04.840000,50.085845,50.085084,50.085731,50.08555333333334,155,2730
2022-02-09 02:18:04.860000,50.085464,50.08411,50.085758,50.08511066666667,155,2730
2022-02-09 02:18:04.880000,50.085762,50.08375,50.086239,50.085250333333335,155,2730
2022-02-09 02:18:04.900000,50.08658,50.083793,50.086228,50.08553366666666,155,2730
2022-02-09 02:18:04.920000,50.087074,50.084201,50.085813,50.085696000000006,155,2730
2022-02-09 02:18:04.940000,50.085748,50.085014,50.085549,50.08543699999999,155,2730
2022-02-09 02:18:04.960000,50.084475,50.085582,50.085477,50.085178000000006,155,2730
2022-02-09 02:18:04.980000,50.08556,50.086021,50.085932,50.08583766666667,155,2730
2022-02-09 02:18:05.000000,50.086516,50.086139,50.086228,50.086294333333335,155,2730
2022-02-09 02:18:05.020000,50.086061,50.085625,50.086019,50.085901666666665,155,2730
2022-02-09 02:18:05.040000,50.085685,50.085218,50.085985,50.08562933333334,155,2730
2022-02-09 02:18:05.060000,50.08573,50.085745,50.08577,50.085748333333335,155,2730
2022-02-09 02:18:05.080000,50.086036,50.086434,50.085905,50.086125,155,2730
2022-02-09 02:18:05.100000,50.087277,50.086373,50.086453,50.086701000000005,155,2730
2022-02-09 02:18:05.120000,50.087273,50.085939,50.086368,50.086526666666664,155,2730
2022-02-09 02:18:05.140000,50.085798,50.085724,50.08559,50.085704,155,2730
2022-02-09 02:18:05.160000,50.085867,50.085662,50.085104,50.08554433333333,155,2730
2022-02-09 02:18:05.180000,50.087143,50.086017,50.08567,50.08627666666666,155,2730
2022-02-09 02:18:05.200000,50.086952,50.086466,50.086502,50.086639999999996,155,2730
2022-02-09 02:18:05.220000,50.085416,50.086439,50.086393,50.08608266666666,155,2730
2022-02-09 02:18:05.240000,50.085765,50.086236,50.085914,50.085971666666666,155,2730
2022-02-09 02:18:05.260000,50.087205,50.086338,50.085845,50.08646266666667,155,2730
2022-02-09 02:18:05.280000,50.086784,50.086649,50.08579,50.08640766666667,155,2730
2022-02-09 02:18:05.300000,50.085139,50.086622,50.085522,50.085761,155,2730
2022-02-09 02:18:05.320000,50.084346,50.086349,50.085393,50.08536266666667,155,2730
2022-02-09 02:18:05.340000,50.085031,50.08608,50.085695,50.085601999999994,155,2730
2022-02-09 02:18:05.360000,50.086218,50.086363,50.086152,50.08624433333333,155,2730
2022-02-09 02:18:05.380000,50.085631,50.08693,50.085834,50.08613166666667,155,2730
2022-02-09 02:18:05.400000,50.084034,50.086844,50.085008,50.085295333333335,155,2730
2022-02-09 02:18:05.420000,50.08501,50.086315,50.084775,50.085366666666665,155,2730
2022-02-09 02:18:05.440000,50.087481,50.086073,50.085687,50.086413666666665,155,2730
2022-02-09 02:18:05.460000,50.086646,50.086124,50.086115,50.086295,155,2730
2022-02-09 02:18:05.480000,50.084116,50.086089,50.085693,50.08529933333333,155,2730
2022-02-09 02:18:05.500000,50.083935,50.085648,50.085654,50.085079,155,2730
2022-02-09 02:18:05.520000,50.085709,50.085508,50.086403,50.08587333333333,155,2730
2022-02-09 02:18:05.540000,50.087002,50.086103,50.086693,50.08659933333333,155,2730
2022-02-09 02:18:05.560000,50.086471,50.086737,50.086072,50.08642666666666,155,2730
2022-02-09 02:18:05.580000,50.085489,50.086756,50.085891,50.08604533333334,155,2730
2022-02-09 02:18:05.600000,50.085712,50.086306,50.086147,50.08605500000001,155,2730
2022-02-09 02:18:05.620000,50.086236,50.085926,50.086319,50.08616033333334,155,2730
2022-02-09 02:18:05.640000,50.085779,50.085656,50.086239,50.085891333333336,155,2730
2022-02-09 02:18:05.660000,50.085469,50.085877,50.086556,50.085967333333336,155,2730
2022-02-09 02:18:05.680000,50.086411,50.086395,50.086934,50.086580000000005,155,2730
2022-02-09 02:18:05.700000,50.087466,50.086406,50.086641,50.08683766666667,155,2730
2022-02-09 02:18:05.720000,50.087484,50.086221,50.086174,50.086626333333335,155,2730
2022-02-09 02:18:05.740000,50.085792,50.086648,50.086009,50.086149666666664,155,2730
2022-02-09 02:18:05.760000,50.084635,50.086959,50.085661,50.08575166666666,155,2730
2022-02-09 02:18:05.780000,50.086478,50.086597,50.085865,50.08631333333333,155,2730
2022-02-09 02:18:05.800000,50.088177,50.086296,50.086632,50.08703500000001,155,2730
2022-02-09 02:18:05.820000,50.087051,50.086338,50.086822,50.086737,155,2730
2022-02-09 02:18:05.840000,50.085744,50.086393,50.086729,50.08628866666666,155,2730
2022-02-09 02:18:05.860000,50.086388,50.086356,50.086854,50.08653266666666,155,2730
2022-02-09 02:18:05.880000,50.087925,50.086527,50.086723,50.08705833333334,155,2730
