Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2022-12-17 00:01:20.000000,50.088329,50.089702,50.089914,50.089315,103,2325
2022-12-17 00:01:20.020000,50.088329,50.089702,50.089914,50.089315,103,2325
2022-12-17 00:01:20.040000,50.088856,50.088009,50.089847,50.08890399999999,103,2325
2022-12-17 00:01:20.060000,50.088967,50.087069,50.089577,50.08853766666667,103,2325
2022-12-17 00:01:20.080000,50.089224,50.087254,50.089601,50.088693,103,2325
2022-12-17 00:01:20.100000,50.089681,50.088988,50.089892,50.08952033333333,103,2325
2022-12-17 00:01:20.120000,50.089977,50.090269,50.090328,50.09019133333334,103,2325
2022-12-17 00:01:20.140000,50.089846,50.090261,50.090453,50.09018666666666,103,2325
2022-12-17 00:01:20.160000,50.089829,50.090714,50.090266,50.090269666666664,103,2325
2022-12-17 00:01:20.180000,50.090569,50.091198,50.090504,50.090757,103,2325
2022-12-17 00:01:20.200000,50.091362,50.090955,50.090985,50.09110066666667,103,2325
2022-12-17 00:01:20.220000,50.09105,50.089782,50.09087,50.09056733333333,103,2325
2022-12-17 00:01:20.240000,50.090334,50.089027,50.090167,50.08984266666667,103,2325
2022-12-17 00:01:20.260000,50.090756,50.088587,50.090443,50.08992866666666,103,2325
2022-12-17 00:01:20.280000,50.091097,50.087351,50.09066,50.089702666666675,103,2325
2022-12-17 00:01:20.300000,50.089958,50.087861,50.090496,50.089438333333334,103,2325
2022-12-17 00:01:20.320000,50.090023,50.091652,50.09091,50.090861666666676,103,2325
2022-12-17 00:01:20.340000,50.091686,50.093657,50.091462,50.09226833333333,103,2325
2022-12-17 00:01:20.360000,50.092115,50.092297,50.090925,50.091779,103,2325
2022-12-17 00:01:20.380000,50.091556,50.091103,50.089913,50.09085733333333,103,2325
2022-12-17 00:01:20.400000,50.091306,50.090662,50.089631,50.090533,103,2325
2022-12-17 00:01:20.420000,50.091468,50.090763,50.090289,50.09083999999999,103,2325
2022-12-17 00:01:20.440000,50.091745,50.090093,50.091152,50.09099666666666,103,2325
2022-12-17 00:01:20.460000,50.091453,50.088732,50.090964,50.090382999999996,103,2325
2022-12-17 00:01:20.480000,50.091204,50.089079,50.090801,50.090361333333334,103,2325
2022-12-17 00:01:20.500000,50.092149,50.091342,50.091808,50.09176633333334,103,2325
2022-12-17 00:01:20.520000,50.093018,50.092495,50.091964,50.09249233333333,103,2325
2022-12-17 00:01:20.540000,50.092355,50.092755,50.090443,50.091851,103,2325
2022-12-17 00:01:20.560000,50.091501,50.093894,50.089682,50.091692333333334,103,2325
2022-12-17 00:01:20.580000,50.091432,50.093847,50.090905,50.09206133333333,103,2325
2022-12-17 00:01:20.600000,50.091403,50.09288,50.092294,50.09219233333334,103,2325
2022-12-17 00:01:20.620000,50.091657,50.092097,50.092706,50.09215333333333,103,2325
2022-12-17 00:01:20.640000,50.092746,50.092815,50.0929,50.09282033333333,103,2325
2022-12-17 00:01:20.660000,50.092719,50.092301,50.093091,50.09270366666667,103,2325
2022-12-17 00:01:20.680000,50.090842,50.08949,50.092372,50.09090133333333,103,2325
2022-12-17 00:01:20.700000,50.090448,50.089564,50.092198,50.090736666666665,103,2325
2022-12-17 00:01:20.720000,50.092357,50.091843,50.092879,50.092359666666674,103,2325
2022-12-17 00:01:20.740000,50.093065,50.093255,50.092936,50.093085333333335,103,2325
2022-12-17 00:01:20.760000,50.092616,50.09437,50.092707,50.093230999999996,103,2325
2022-12-17 00:01:20.780000,50.093041,50.094917,50.092689,50.093549,103,2325
2022-12-17 00:01:20.800000,50.092848,50.0935,50.092422,50.09292333333334,103,2325
2022-12-17 00:01:20.820000,50.091385,50.092986,50.092005,50.092125333333335,103,2325
2022-12-17 00:01:20.840000,50.091305,50.094671,50.092723,50.09289966666666,103,2325
2022-12-17 00:01:20.860000,50.09299,50.094009,50.093394,50.09346433333334,103,2325
2022-12-17 00:01:20.880000,50.093875,50.091478,50.092567,50.092639999999996,103,2325
2022-12-17 00:01:20.900000,50.093316,50.09118,50.091781,50.09209233333333,103,2325
2022-12-17 00:01:20.920000,50.092333,50.093097,50.091853,50.09242766666667,103,2325
2022-12-17 00:01:20.940000,50.09155,50.093861,50.092223,50.09254466666666,103,2325
2022-12-17 00:01:20.960000,50.091509,50.094292,50.092688,50.09282966666667,103,2325
2022-12-17 00:01:20.980000,50.092677,50.095028,50.093332,50.093679,103,2325
2022-12-17 00:01:21.000000,50.093203,50.094449,50.092954,50.093535333333335,103,2325
2022-12-17 00:01:21.020000,50.092041,50.093621,50.091883,50.092515,103,2325
2022-12-17 00:01:21.040000,50.09151,50.093986,50.091892,50.09246266666667,103,2325
2022-12-17 00:01:21.060000,50.093038,50.094189,50.09307,50.09343233333334,103,2325
2022-12-17 00:01:21.080000,50.094064,50.093093,50.093807,50.09365466666667,103,2325
2022-12-17 00:01:21.100000,50.093884,50.092528,50.0939,50.093437333333334,103,2325
2022-12-17 00:01:21.120000,50.093592,50.092885,50.093465,50.093314,103,2325
2022-12-17 00:01:21.140000,50.093236,50.093075,50.093196,50.093168999999996,103,2325
2022-12-17 00:01:21.160000,50.093555,50.094158,50.09317,50.09362766666667,103,2325
2022-12-17 00:01:21.180000,50.094478,50.095458,50.093815,50.094583666666665,103,2325
2022-12-17 00:01:21.200000,50.094954,50.095518,50.094544,50.095005333333326,103,2325
2022-12-17 00:01:21.220000,50.094721,50.094299,50.094634,50.094551333333335,103,2325
2022-12-17 00:01:21.240000,50.094347,50.093694,50.094532,50.094191,103,2325
2022-12-17 00:01:21.260000,50.093398,50.093249,50.094219,50.093622,103,2325
2022-12-17 00:01:21.280000,50.092737,50.093658,50.094278,50.09355766666667,103,2325
2022-12-17 00:01:21.300000,50.094042,50.094946,50.095246,50.094744666666664,103,2325
2022-12-17 00:01:21.320000,50.095935,50.09451,50.096519,50.09565466666667,103,2325
2022-12-17 00:01:21.340000,50.096286,50.093399,50.096484,50.09538966666667,103,2325
2022-12-17 00:01:21.360000,50.095093,50.092334,50.095155,50.094193999999995,103,2325
2022-12-17 00:01:21.380000,50.094306,50.093607,50.094503,50.09413866666667,103,2325
2022-12-17 00:01:21.400000,50.095171,50.096328,50.095369,50.095622666666664,103,2325
2022-12-17 00:01:21.420000,50.095245,50.095787,50.095392,50.09547466666667,103,2325
2022-12-17 00:01:21.440000,50.094186,50.0945,50.094554,50.09441333333333,103,2325
2022-12-17 00:01:21.460000,50.094727,50.094597,50.094681,50.09466833333334,103,2325
2022-12-17 00:01:21.480000,50.096143,50.094541,50.095494,50.09539266666667,103,2325
2022-12-17 00:01:21.500000,50.096264,50.093541,50.095543,50.095116,103,2325
2022-12-17 00:01:21.520000,50.095565,50.092972,50.095315,50.09461733333333,103,2325
2022-12-17 00:01:21.540000,50.095621,50.093708,50.09503,50.09478633333333,103,2325
2022-12-17 00:01:21.560000,50.096162,50.094565,50.094088,50.09493833333334,103,2325
2022-12-17 00:01:21.580000,50.096231,50.095023,50.093384,50.09487933333333,103,2325
2022-12-17 00:01:21.600000,50.096163,50.094902,50.094106,50.095057,103,2325
2022-12-17 00:01:21.620000,50.095681,50.094296,50.095491,50.095156,103,2325
2022-12-17 00:01:21.640000,50.095426,50.095153,50.096468,50.09568233333334,103,2325
2022-12-17 00:01:21.660000,50.095533,50.095987,50.096661,50.096060333333334,103,2325
2022-12-17 00:01:21.680000,50.094685,50.094157,50.095824,50.09488866666666,103,2325
2022-12-17 00:01:21.700000,50.094296,50.092643,50.094934,50.09395766666666,103,2325
2022-12-17 00:01:21.720000,50.096036,50.094459,50.095347,50.09528066666667,103,2325
2022-12-17 00:01:21.740000,50.097352,50.094524,50.095803,50.095893,103,2325
2022-12-17 00:01:21.760000,50.096292,50.093393,50.095245,50.09497666666667,103,2325
2022-12-17 00:01:21.780000,50.095268,50.094208,50.095094,50.094856666666665,103,2325
2022-12-17 00:01:21.800000,50.095638,50.095129,50.095418,50.095394999999996,103,2325
2022-12-17 00:01:21.820000,50.096208,50.095653,50.095945,50.09593533333333,103,2325
2022-12-17 00:01:21.840000,50.095853,50.095307,50.096031,50.095730333333336,103,2325
2022-12-17 00:01:21.860000,50.09506,50.09475,50.0955,50.09510333333333,103,2325
2022-12-17 00:01:21.880000,50.095291,50.095121,50.095289,50.09523366666667,103,2325
2022-12-17 00:01:21.900000,50.095866,50.094823,50.095595,50.095428,103,2325
2022-12-17 00:01:21.920000,50.095551,50.094445,50.095877,50.095291,103,2325
2022-12-17 00:01:21.940000,50.094769,50.095305,50.095649,50.09524100000001,103,2325
2022-12-17 00:01:21.960000,50.094893,50.09563,50.095316,50.09527966666667,103,2325
2022-12-17 00:01:21.980000,50.095514,50.095041,50.095085,50.095213333333334,103,2325
2022-12-17 00:01:22.000000,50.095695,50.095302,50.094973,50.09532333333333,103,2325
2022-12-17 00:01:22.020000,50.095116,50.09644,50.094728,50.095428,103,2325
2022-12-17 00:01:22.040000,50.094461,50.096565,50.094538,50.095188,103,2325
2022-12-17 00:01:22.060000,50.094139,50.095218,50.094231,50.094529333333334,103,2325
2022-12-17 00:01:22.080000,50.094177,50.094658,50.093922,50.09425233333334,103,2325
2022-12-17 00:01:22.100000,50.094755,50.095745,50.09468,50.09506,103,2325
2022-12-17 00:01:22.120000,50.094967,50.095426,50.094942,50.09511166666667,103,2325
