Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-10-19 19:44:20.000000,49.908983,49.909784,49.908703,49.912931,49.91010025,207,2565
2022-10-19 19:44:20.020000,49.908983,49.909784,49.908703,49.912931,49.91010025,207,2565
2022-10-19 19:44:20.040000,49.907278,49.907234,49.906297,49.900824,49.90540825,207,2565
2022-10-19 19:44:20.060000,49.906814,49.908186,49.906111,49.903073,49.906046,207,2565
2022-10-19 19:44:20.080000,49.908412,49.911165,49.908591,49.909028,49.909299,207,2565
2022-10-19 19:44:20.100000,49.908053,49.909708,49.910489,49.911393,49.90991075,207,2565
2022-10-19 19:44:20.120000,49.907988,49.907833,49.911039,49.909111,49.908992749999996,207,2565
2022-10-19 19:44:20.140000,49.910575,49.907958,49.910487,49.913648,49.910667,207,2565
2022-10-19 19:44:20.160000,49.910591,49.906619,49.90846,49.904037,49.90742675,207,2565
2022-10-19 19:44:20.180000,49.908767,49.906602,49.908062,49.906954,49.90759625,207,2565
2022-10-19 19:44:20.200000,49.909618,49.908713,49.909727,49.915092,49.9107875,207,2565
2022-10-19 19:44:20.220000,49.91156,49.909119,49.910145,49.905074,49.9089745,207,2565
2022-10-19 19:44:20.240000,49.911158,49.909727,49.909982,49.915676,49.911635749999995,207,2565
2022-10-19 19:44:20.260000,49.909406,49.911276,49.909537,49.907796,49.90950375,207,2565
2022-10-19 19:44:20.280000,49.910008,49.913918,49.910465,49.907713,49.910526000000004,207,2565
2022-10-19 19:44:20.300000,49.911619,49.913438,49.911623,49.914648,49.912832,207,2565
2022-10-19 19:44:20.320000,49.911623,49.909406,49.911327,49.906611,49.909741749999995,207,2565
2022-10-19 19:44:20.340000,49.912488,49.909147,49.91077,49.911843,49.911062,207,2565
2022-10-19 19:44:20.360000,49.91368,49.910823,49.911665,49.907454,49.9109055,207,2565
2022-10-19 19:44:20.380000,49.91357,49.911819,49.913677,49.91406,49.913281500000004,207,2565
2022-10-19 19:44:20.400000,49.911784,49.910638,49.913292,49.915578,49.91282299999999,207,2565
2022-10-19 19:44:20.420000,49.909037,49.909162,49.91101,49.90513,49.90858475,207,2565
2022-10-19 19:44:20.440000,49.910349,49.912478,49.912077,49.913981,49.912221249999995,207,2565
2022-10-19 19:44:20.460000,49.91285,49.913966,49.913454,49.918657,49.91473175,207,2565
2022-10-19 19:44:20.480000,49.91174,49.912701,49.912499,49.908343,49.91132075,207,2565
2022-10-19 19:44:20.500000,49.912418,49.915587,49.91372,49.909445,49.9127925,207,2565
2022-10-19 19:44:20.520000,49.915521,49.916219,49.915073,49.91987,49.91667075,207,2565
2022-10-19 19:44:20.540000,49.915566,49.912902,49.913945,49.913435,49.913962,207,2565
2022-10-19 19:44:20.560000,49.913434,49.911718,49.913116,49.913741,49.913002250000005,207,2565
2022-10-19 19:44:20.580000,49.912852,49.912214,49.913487,49.909833,49.9120965,207,2565
2022-10-19 19:44:20.600000,49.914014,49.913917,49.914766,49.91813,49.91520675,207,2565
2022-10-19 19:44:20.620000,49.914074,49.913189,49.914672,49.914583,49.9141295,207,2565
2022-10-19 19:44:20.640000,49.912094,49.910283,49.913017,49.909222,49.911154,207,2565
2022-10-19 19:44:20.660000,49.91219,49.912283,49.913166,49.912926,49.91264125,207,2565
2022-10-19 19:44:20.680000,49.913796,49.915865,49.914565,49.912583,49.91420225,207,2565
2022-10-19 19:44:20.700000,49.91472,49.915906,49.914712,49.912852,49.9145475,207,2565
2022-10-19 19:44:20.720000,49.916303,49.915497,49.914379,49.917056,49.91580875,207,2565
2022-10-19 19:44:20.740000,49.916961,49.91638,49.914435,49.91363,49.9153515,207,2565
2022-10-19 19:44:20.760000,49.915663,49.915833,49.914661,49.915324,49.91537025,207,2565
2022-10-19 19:44:20.780000,49.914122,49.913986,49.914877,49.917343,49.915082,207,2565
2022-10-19 19:44:20.800000,49.914223,49.914528,49.915695,49.91637,49.915203999999996,207,2565
2022-10-19 19:44:20.820000,49.91591,49.917134,49.916968,49.92456,49.918643,207,2565
2022-10-19 19:44:20.840000,49.916763,49.917841,49.917392,49.917912,49.917477000000005,207,2565
2022-10-19 19:44:20.860000,49.916684,49.916666,49.916702,49.917297,49.91683724999999,207,2565
2022-10-19 19:44:20.880000,49.916563,49.916571,49.915959,49.916481,49.916393500000005,207,2565
2022-10-19 19:44:20.900000,49.915826,49.917616,49.915772,49.915269,49.91612075,207,2565
2022-10-19 19:44:20.920000,49.914507,49.917694,49.915627,49.914065,49.91547325,207,2565
2022-10-19 19:44:20.940000,49.915926,49.917198,49.91592,49.915435,49.91611975,207,2565
2022-10-19 19:44:20.960000,49.919437,49.917879,49.917257,49.915148,49.917430249999995,207,2565
2022-10-19 19:44:20.980000,49.919885,49.918116,49.918513,49.921889,49.919600749999994,207,2565
2022-10-19 19:44:21.000000,49.918219,49.917245,49.918289,49.912491,49.916561,207,2565
2022-10-19 19:44:21.020000,49.918527,49.918203,49.918304,49.915602,49.917659,207,2565
2022-10-19 19:44:21.040000,49.91996,49.918982,49.91952,49.921658,49.920030000000004,207,2565
2022-10-19 19:44:21.060000,49.919268,49.917759,49.919681,49.926371,49.920769750000005,207,2565
2022-10-19 19:44:21.080000,49.916747,49.917829,49.918336,49.913629,49.91663525,207,2565
2022-10-19 19:44:21.100000,49.91685,49.920133,49.91858,49.917102,49.91816625,207,2565
2022-10-19 19:44:21.120000,49.918888,49.920703,49.919094,49.919681,49.9195915,207,2565
2022-10-19 19:44:21.140000,49.919609,49.919033,49.91873,49.921143,49.919628749999994,207,2565
2022-10-19 19:44:21.160000,49.919979,49.917695,49.918623,49.919685,49.918995499999994,207,2565
2022-10-19 19:44:21.180000,49.92048,49.91814,49.919166,49.918074,49.91896499999999,207,2565
2022-10-19 19:44:21.200000,49.921107,49.920612,49.920887,49.924963,49.92189225,207,2565
2022-10-19 19:44:21.220000,49.921137,49.920772,49.921306,49.919083,49.9205745,207,2565
2022-10-19 19:44:21.240000,49.919942,49.919262,49.920217,49.920241,49.9199155,207,2565
2022-10-19 19:44:21.260000,49.919095,49.91993,49.919793,49.921269,49.92002175,207,2565
2022-10-19 19:44:21.280000,49.920311,49.921699,49.920934,49.918768,49.920428,207,2565
2022-10-19 19:44:21.300000,49.92211,49.921918,49.922114,49.926212,49.9230885,207,2565
2022-10-19 19:44:21.320000,49.923101,49.922764,49.92243,49.919908,49.92205075,207,2565
2022-10-19 19:44:21.340000,49.92392,49.924889,49.922844,49.925954,49.92440175,207,2565
2022-10-19 19:44:21.360000,49.923138,49.923524,49.92225,49.920157,49.922267250000004,207,2565
2022-10-19 19:44:21.380000,49.921165,49.921828,49.921758,49.919444,49.92104875,207,2565
2022-10-19 19:44:21.400000,49.920632,49.921965,49.922926,49.918028,49.92088775,207,2565
2022-10-19 19:44:21.420000,49.921707,49.921568,49.923624,49.928787,49.9239215,207,2565
2022-10-19 19:44:21.440000,49.922976,49.920937,49.922843,49.920139,49.92172375,207,2565
2022-10-19 19:44:21.460000,49.922987,49.921081,49.921715,49.923028,49.92220275,207,2565
2022-10-19 19:44:21.480000,49.923166,49.923414,49.922401,49.922871,49.922962999999996,207,2565
2022-10-19 19:44:21.500000,49.923937,49.925352,49.924676,49.921416,49.92384525,207,2565
2022-10-19 19:44:21.520000,49.924032,49.924409,49.92542,49.923509,49.9243425,207,2565
2022-10-19 19:44:21.540000,49.923823,49.923772,49.924207,49.921092,49.923223500000006,207,2565
2022-10-19 19:44:21.560000,49.923825,49.924756,49.923941,49.931065,49.92589674999999,207,2565
2022-10-19 19:44:21.580000,49.924309,49.926141,49.925032,49.925074,49.925139,207,2565
2022-10-19 19:44:21.600000,49.926034,49.927532,49.92651,49.925916,49.926498,207,2565
2022-10-19 19:44:21.620000,49.92702,49.925645,49.926605,49.930722,49.927498,207,2565
2022-10-19 19:44:21.640000,49.925245,49.921555,49.924371,49.923176,49.92358675,207,2565
2022-10-19 19:44:21.660000,49.924309,49.923183,49.92396,49.919222,49.9226685,207,2565
2022-10-19 19:44:21.680000,49.9259,49.927348,49.926164,49.929768,49.927295,207,2565
2022-10-19 19:44:21.700000,49.926738,49.926668,49.927426,49.925222,49.9265135,207,2565
2022-10-19 19:44:21.720000,49.925709,49.925004,49.926363,49.92987,49.9267365,207,2565
2022-10-19 19:44:21.740000,49.925271,49.925706,49.924936,49.920898,49.92420275,207,2565
2022-10-19 19:44:21.760000,49.926837,49.927547,49.925813,49.922112,49.925577249999996,207,2565
2022-10-19 19:44:21.780000,49.927101,49.927328,49.926644,49.934444,49.92887925000001,207,2565
2022-10-19 19:44:21.800000,49.926155,49.928478,49.927574,49.919287,49.9253735,207,2565
2022-10-19 19:44:21.820000,49.928197,49.93081,49.929292,49.935991,49.9310725,207,2565
2022-10-19 19:44:21.840000,49.928281,49.927033,49.927879,49.932361,49.9288885,207,2565
2022-10-19 19:44:21.860000,49.92551,49.924456,49.925565,49.918769,49.923575,207,2565
2022-10-19 19:44:21.880000,49.926219,49.928538,49.927189,49.931768,49.9284285,207,2565
2022-10-19 19:44:21.900000,49.929769,49.930241,49.93039,49.93226,49.930665000000005,207,2565
2022-10-19 19:44:21.920000,49.930344,49.927391,49.930491,49.93305,49.930319000000004,207,2565
2022-10-19 19:44:21.940000,49.92788,49.926657,49.928257,49.929477,49.92806775,207,2565
2022-10-19 19:44:21.960000,49.927656,49.928959,49.928,49.924509,49.927281,207,2565
2022-10-19 19:44:21.980000,49.929341,49.927959,49.929031,49.926417,49.92818700000001,207,2565
2022-10-19 19:44:22.000000,49.93025,49.926598,49.929913,49.927815,49.928644000000006,207,2565
2022-10-19 19:44:22.020000,49.930375,49.928684,49.931023,49.931723,49.930451250000004,207,2565
2022-10-19 19:44:22.040000,49.92922,49.928553,49.929599,49.93375,49.9302805,207,2565
2022-10-19 19:44:22.060000,49.928586,49.928931,49.928435,49.923111,49.927265750000004,207,2565
2022-10-19 19:44:22.080000,49.930013,49.932084,49.930596,49.931564,49.931064250000006,207,2565
2022-10-19 19:44:22.100000,49.929603,49.930221,49.930915,49.929371,49.9300275,207,2565
2022-10-19 19:44:22.120000,49.928416,49.928014,49.929113,49.923204,49.92718675,207,2565
2022-10-19 19:44:22.140000,49.930197,49.930816,49.929264,49.930806,49.93027075,207,2565
2022-10-19 19:44:22.160000,49.932118,49.931977,49.930633,49.935009,49.93243425000001,207,2565
2022-10-19 19:44:22.180000,49.931523,49.931023,49.930846,49.927667,49.930264750000006,207,2565
2022-10-19 19:44:22.200000,49.931237,49.931422,49.931009,49.931667,49.93133375000001,207,2565
2022-10-19 19:44:22.220000,49.931973,49.931259,49.931481,49.93262,49.93183325,207,2565
2022-10-19 19:44:22.240000,49.931426,49.928939,49.930558,49.931537,49.930614999999996,207,2565
2022-10-19 19:44:22.260000,49.931549,49.930204,49.930159,49.930416,49.930582,207,2565
2022-10-19 19:44:22.280000,49.933586,49.934209,49.931979,49.934426,49.933550000000004,207,2565
2022-10-19 19:44:22.300000,49.933465,49.933681,49.932929,49.933241,49.933329,207,2565
2022-10-19 19:44:22.320000,49.931421,49.932985,49.932482,49.930546,49.9318585,207,2565
2022-10-19 19:44:22.340000,49.932846,49.935916,49.932337,49.936768,49.93446675,207,2565
2022-10-19 19:44:22.360000,49.935283,49.934495,49.932012,49.935982,49.934442999999995,207,2565
2022-10-19 19:44:22.380000,49.933554,49.930839,49.931745,49.927982,49.93103000000001,207,2565
2022-10-19 19:44:22.400000,49.931346,49.932782,49.932469,49.931111,49.931927,207,2565
2022-10-19 19:44:22.420000,49.93206,49.935356,49.933301,49.936899,49.934404,207,2565
2022-10-19 19:44:22.440000,49.933459,49.933523,49.933421,49.930426,49.93270725000001,207,2565
2022-10-19 19:44:22.460000,49.933353,49.931652,49.933362,49.931436,49.932450749999994,207,2565
2022-10-19 19:44:22.480000,49.932919,49.933731,49.934335,49.933713,49.933674499999995,207,2565
2022-10-19 19:44:22.500000,49.933454,49.935825,49.935469,49.932806,49.934388500000004,207,2565
2022-10-19 19:44:22.520000,49.934318,49.935284,49.936209,49.938694,49.93612625,207,2565
2022-10-19 19:44:22.540000,49.935123,49.934416,49.936839,49.935963,49.93558525,207,2565
2022-10-19 19:44:22.560000,49.934212,49.932933,49.934883,49.930611,49.93315975,207,2565
2022-10-19 19:44:22.580000,49.933048,49.934314,49.933585,49.928482,49.93235725,207,2565
2022-10-19 19:44:22.600000,49.935231,49.938343,49.936357,49.937564,49.936873750000004,207,2565
