Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-20 07:41:00.000000,50.06758,50.066672,50.067689,50.067382,50.06733075,160,2880
2022-07-20 07:41:00.020000,50.06758,50.066672,50.067689,50.067382,50.06733075,160,2880
2022-07-20 07:41:00.040000,50.067334,50.067981,50.067783,50.066947,50.06751125,160,2880
2022-07-20 07:41:00.060000,50.067029,50.067851,50.067334,50.066901,50.06727875,160,2880
2022-07-20 07:41:00.080000,50.067816,50.06693,50.066919,50.067395,50.067265,160,2880
2022-07-20 07:41:00.100000,50.068618,50.067374,50.066926,50.067793,50.06767775,160,2880
2022-07-20 07:41:00.120000,50.067893,50.068,50.067287,50.06786,50.06776,160,2880
2022-07-20 07:41:00.140000,50.067378,50.067695,50.067815,50.067876,50.067690999999996,160,2880
2022-07-20 07:41:00.160000,50.067851,50.067205,50.068033,50.067884,50.06774324999999,160,2880
2022-07-20 07:41:00.180000,50.06813,50.067325,50.067792,50.067949,50.067798999999994,160,2880
2022-07-20 07:41:00.200000,50.067842,50.068009,50.068134,50.067984,50.067992249999996,160,2880
2022-07-20 07:41:00.220000,50.067499,50.068287,50.068336,50.068543,50.06816625,160,2880
2022-07-20 07:41:00.240000,50.06762,50.068601,50.06835,50.068905,50.068369000000004,160,2880
2022-07-20 07:41:00.260000,50.068315,50.069046,50.068459,50.06823,50.0685125,160,2880
2022-07-20 07:41:00.280000,50.068264,50.06861,50.068848,50.067885,50.06840175,160,2880
2022-07-20 07:41:00.300000,50.067893,50.068672,50.068602,50.068375,50.0683855,160,2880
2022-07-20 07:41:00.320000,50.068369,50.069542,50.067995,50.068559,50.06861625,160,2880
2022-07-20 07:41:00.340000,50.069144,50.06994,50.067913,50.068395,50.068848,160,2880
2022-07-20 07:41:00.360000,50.069009,50.070366,50.06869,50.068687,50.069188,160,2880
2022-07-20 07:41:00.380000,50.068227,50.070653,50.069237,50.068868,50.069246250000006,160,2880
2022-07-20 07:41:00.400000,50.067839,50.070463,50.068709,50.068923,50.0689835,160,2880
