Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-02-12 01:14:40.000000,49.975412,49.975232,49.976592,49.975016,49.975562999999994,90,3555
2022-02-12 01:14:40.020000,49.975412,49.975232,49.976592,49.975016,49.975562999999994,90,3555
2022-02-12 01:14:40.040000,49.97513,49.974924,49.974445,49.974711,49.974802499999996,90,3555
2022-02-12 01:14:40.060000,49.975302,49.974967,49.974445,49.975173,49.974971749999995,90,3555
2022-02-12 01:14:40.080000,49.975926,49.975098,49.974445,49.976033,49.975375500000006,90,3555
2022-02-12 01:14:40.100000,49.976129,49.975067,49.974445,49.976482,49.975530750000004,90,3555
2022-02-12 01:14:40.120000,49.975602,49.974918,49.977231,49.975829,49.975895,90,3555
2022-02-12 01:14:40.140000,49.975675,49.974672,49.975621,49.975131,49.97527475,90,3555
2022-02-12 01:14:40.160000,49.975575,49.974446,49.975389,49.975268,49.9751695,90,3555
2022-02-12 01:14:40.180000,49.974794,49.974731,49.975824,49.974925,49.97506849999999,90,3555
2022-02-12 01:14:40.200000,49.974144,49.975192,49.974639,49.974502,49.97461925,90,3555
2022-02-12 01:14:40.220000,49.974123,49.975801,49.974084,49.97479,49.9746995,90,3555
2022-02-12 01:14:40.240000,49.974305,49.976088,49.977796,49.97517,49.97583974999999,90,3555
2022-02-12 01:14:40.260000,49.974301,49.975514,49.977796,49.975266,49.975719250000004,90,3555
2022-02-12 01:14:40.280000,49.974333,49.975407,49.977796,49.974973,49.975627249999995,90,3555
2022-02-12 01:14:40.300000,49.974635,49.975914,49.977796,49.974544,49.97572225,90,3555
2022-02-12 01:14:40.320000,49.974602,49.976054,49.974194,49.974076,49.9747315,90,3555
2022-02-12 01:14:40.340000,49.97387,49.975393,49.97388,49.973634,49.974194250000004,90,3555
2022-02-12 01:14:40.360000,49.973435,49.974148,49.97425,49.973707,49.973884999999996,90,3555
2022-02-12 01:14:40.380000,49.973448,49.973791,49.973232,49.973855,49.973581499999995,90,3555
2022-02-12 01:14:40.400000,49.973537,49.974208,49.97281,49.974198,49.97368825,90,3555
2022-02-12 01:14:40.420000,49.97352,49.974374,49.97745,49.97421,49.9748885,90,3555
2022-02-12 01:14:40.440000,49.97352,49.97396,49.973667,49.97406,49.97380175,90,3555
2022-02-12 01:14:40.460000,49.973097,49.973421,49.973667,49.973966,49.97353775,90,3555
2022-02-12 01:14:40.480000,49.972313,49.973138,49.973667,49.973223,49.97308525,90,3555
2022-02-12 01:14:40.500000,49.972032,49.972768,49.973667,49.972294,49.97269025,90,3555
2022-02-12 01:14:40.520000,49.972582,49.972579,49.97312,49.971974,49.972563750000006,90,3555
2022-02-12 01:14:40.540000,49.973121,49.972541,49.974639,49.971951,49.973062999999996,90,3555
2022-02-12 01:14:40.560000,49.972778,49.97256,49.970797,49.972193,49.972082,90,3555
2022-02-12 01:14:40.580000,49.97226,49.972348,49.975685,49.972352,49.97316125,90,3555
2022-02-12 01:14:40.600000,49.972361,49.971742,49.971138,49.972214,49.971863750000004,90,3555
2022-02-12 01:14:40.620000,49.972916,49.971247,49.972195,49.972444,49.9722005,90,3555
2022-02-12 01:14:40.640000,49.972381,49.971468,49.97212,49.972723,49.972173,90,3555
2022-02-12 01:14:40.660000,49.97117,49.972166,49.97212,49.972535,49.97199775,90,3555
2022-02-12 01:14:40.680000,49.971549,49.972316,49.97212,49.972317,49.9720755,90,3555
2022-02-12 01:14:40.700000,49.972078,49.971903,49.97212,49.971756,49.97196425,90,3555
2022-02-12 01:14:40.720000,49.971861,49.971779,49.97125,49.971381,49.97156775,90,3555
2022-02-12 01:14:40.740000,49.971824,49.971639,49.973972,49.972087,49.9723805,90,3555
