Time Stamp,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-04 16:07:02.340000,50.151315,50.146955,50.15203,50.1501,218,2850
2022-01-04 16:07:02.360000,50.15201,50.153388,50.152676,50.15269133333334,218,2850
2022-01-04 16:07:02.380000,50.151401,50.150907,50.152664,50.15165733333333,218,2850
2022-01-04 16:07:02.400000,50.151016,50.154121,50.152047,50.15239466666667,218,2850
2022-01-04 16:07:02.420000,50.151815,50.152824,50.151571,50.15207,218,2850
2022-01-04 16:07:02.440000,50.152551,50.152593,50.151868,50.15233733333334,218,2850
2022-01-04 16:07:02.460000,50.151619,50.150315,50.151964,50.15129933333333,218,2850
2022-01-04 16:07:02.480000,50.150517,50.152509,50.151834,50.15162,218,2850
2022-01-04 16:07:02.500000,50.150718,50.152222,50.151302,50.15141400000001,218,2850
2022-01-04 16:07:02.520000,50.151323,50.149824,50.150362,50.15050299999999,218,2850
2022-01-04 16:07:02.540000,50.151821,50.151944,50.151391,50.15171866666666,218,2850
2022-01-04 16:07:02.560000,50.151931,50.150602,50.153238,50.15192366666667,218,2850
2022-01-04 16:07:02.580000,50.151314,50.153833,50.152572,50.152573,218,2850
2022-01-04 16:07:02.600000,50.151018,50.151982,50.150486,50.151162,218,2850
2022-01-04 16:07:02.620000,50.151678,50.152454,50.149993,50.151375,218,2850
2022-01-04 16:07:02.640000,50.151982,50.153343,50.151415,50.15224666666666,218,2850
2022-01-04 16:07:02.660000,50.151676,50.151963,50.152161,50.15193333333334,218,2850
2022-01-04 16:07:02.680000,50.151444,50.150454,50.151237,50.151045,218,2850
2022-01-04 16:07:02.700000,50.150909,50.15188,50.150643,50.151143999999995,218,2850
2022-01-04 16:07:02.720000,50.150699,50.150769,50.151108,50.150858666666664,218,2850
2022-01-04 16:07:02.740000,50.15128,50.149157,50.151201,50.150546,218,2850
2022-01-04 16:07:02.760000,50.151359,50.149852,50.150904,50.150704999999995,218,2850
2022-01-04 16:07:02.780000,50.151052,50.148213,50.151035,50.1501,218,2850
2022-01-04 16:07:02.800000,50.150848,50.148213,50.151241,50.15010066666667,218,2850
2022-01-04 16:07:02.820000,50.151235,50.148213,50.151152,50.150200000000005,218,2850
2022-01-04 16:07:02.840000,50.152223,50.154638,50.150911,50.15259066666667,218,2850
2022-01-04 16:07:02.860000,50.152444,50.148685,50.150429,50.150519333333335,218,2850
2022-01-04 16:07:02.880000,50.151808,50.152556,50.150379,50.151581,218,2850
2022-01-04 16:07:02.900000,50.151626,50.148824,50.150997,50.150482333333336,218,2850
2022-01-04 16:07:02.920000,50.151836,50.150491,50.151145,50.15115733333334,218,2850
2022-01-04 16:07:02.940000,50.152266,50.148741,50.150535,50.150513999999994,218,2850
2022-01-04 16:07:02.960000,50.152365,50.152083,50.149892,50.151446666666665,218,2850
2022-01-04 16:07:02.980000,50.150988,50.149097,50.149664,50.14991633333333,218,2850
2022-01-04 16:07:03.000000,50.14948,50.148838,50.149637,50.149318333333326,218,2850
2022-01-04 16:07:03.020000,50.149278,50.148806,50.149381,50.149155,218,2850
2022-01-04 16:07:03.040000,50.149507,50.152648,50.148643,50.150265999999995,218,2850
2022-01-04 16:07:03.060000,50.148929,50.147815,50.148931,50.148558333333334,218,2850
2022-01-04 16:07:03.080000,50.148353,50.148982,50.150184,50.149173,218,2850
2022-01-04 16:07:03.100000,50.148409,50.146388,50.150321,50.14837266666667,218,2850
2022-01-04 16:07:03.120000,50.148391,50.148537,50.148956,50.148627999999995,218,2850
2022-01-04 16:07:03.140000,50.149029,50.150815,50.148341,50.149395000000005,218,2850
2022-01-04 16:07:03.160000,50.1501,50.150157,50.148759,50.149672,218,2850
2022-01-04 16:07:03.180000,50.149953,50.15025,50.148903,50.149702,218,2850
2022-01-04 16:07:03.200000,50.149248,50.151806,50.147937,50.14966366666666,218,2850
2022-01-04 16:07:03.220000,50.149016,50.147602,50.147712,50.148109999999996,218,2850
2022-01-04 16:07:03.240000,50.148986,50.147801,50.14891,50.14856566666666,218,2850
2022-01-04 16:07:03.260000,50.149024,50.14406,50.149211,50.14743166666667,218,2850
2022-01-04 16:07:03.280000,50.149085,50.147222,50.148761,50.148356,218,2850
2022-01-04 16:07:03.300000,50.149176,50.148032,50.14874,50.14864933333333,218,2850
2022-01-04 16:07:03.320000,50.148848,50.150977,50.149025,50.14961666666667,218,2850
2022-01-04 16:07:03.340000,50.148455,50.167796,50.149341,50.15519733333333,218,2850
2022-01-04 16:07:03.360000,50.148424,50.147643,50.149402,50.14848966666667,218,2850
2022-01-04 16:07:03.380000,50.147788,50.146231,50.14876,50.147593,218,2850
2022-01-04 16:07:03.400000,50.146994,50.14582,50.148318,50.147043999999994,218,2850
2022-01-04 16:07:03.420000,50.147508,50.14832,50.148841,50.148223,218,2850
2022-01-04 16:07:03.440000,50.148824,50.145568,50.149295,50.14789566666666,218,2850
2022-01-04 16:07:03.460000,50.149072,50.153077,50.147968,50.150039,218,2850
2022-01-04 16:07:03.480000,50.148414,50.144965,50.146935,50.146771333333334,218,2850
2022-01-04 16:07:03.500000,50.147531,50.148623,50.14845,50.14820133333333,218,2850
2022-01-04 16:07:03.520000,50.14703,50.147216,50.149797,50.14801433333333,218,2850
2022-01-04 16:07:03.540000,50.147716,50.14987,50.148564,50.148716666666665,218,2850
2022-01-04 16:07:03.560000,50.148593,50.15111,50.147199,50.14896733333333,218,2850
2022-01-04 16:07:03.580000,50.148401,50.152516,50.147578,50.149498333333334,218,2850
2022-01-04 16:07:03.600000,50.147812,50.1464,50.148507,50.147573,218,2850
2022-01-04 16:07:03.620000,50.148774,50.148327,50.14856,50.148553666666665,218,2850
2022-01-04 16:07:03.640000,50.150118,50.148202,50.148096,50.148805333333335,218,2850
2022-01-04 16:07:03.660000,50.149508,50.147636,50.148805,50.14864966666667,218,2850
2022-01-04 16:07:03.680000,50.147902,50.150961,50.149122,50.14932833333334,218,2850
2022-01-04 16:07:03.700000,50.147573,50.149729,50.147977,50.14842633333333,218,2850
2022-01-04 16:07:03.720000,50.147715,50.147216,50.146795,50.147242,218,2850
2022-01-04 16:07:03.740000,50.147511,50.146653,50.147136,50.1471,218,2850
2022-01-04 16:07:03.760000,50.147411,50.145962,50.14851,50.14729433333334,218,2850
2022-01-04 16:07:03.780000,50.147376,50.141831,50.148739,50.145982000000004,218,2850
2022-01-04 16:07:03.800000,50.146693,50.141822,50.146582,50.145032333333326,218,2850
2022-01-04 16:07:03.820000,50.147073,50.144019,50.145651,50.14558099999999,218,2850
2022-01-04 16:07:03.840000,50.148282,50.146814,50.147548,50.147548,218,2850
2022-01-04 16:07:03.860000,50.148046,50.149398,50.148619,50.14868766666666,218,2850
2022-01-04 16:07:03.880000,50.146995,50.147385,50.147262,50.147214,218,2850
2022-01-04 16:07:03.900000,50.147421,50.144861,50.145997,50.146093,218,2850
2022-01-04 16:07:03.920000,50.14825,50.144569,50.146556,50.14645833333333,218,2850
2022-01-04 16:07:03.940000,50.148529,50.148231,50.148354,50.14837133333333,218,2850
2022-01-04 16:07:03.960000,50.148497,50.148023,50.149368,50.14862933333333,218,2850
2022-01-04 16:07:03.980000,50.147815,50.147074,50.149122,50.148003666666675,218,2850
2022-01-04 16:07:04.000000,50.146634,50.147204,50.148378,50.14740533333333,218,2850
2022-01-04 16:07:04.020000,50.14686,50.147139,50.147795,50.14726466666667,218,2850
2022-01-04 16:07:04.040000,50.148112,50.147352,50.147498,50.147653999999996,218,2850
2022-01-04 16:07:04.060000,50.147921,50.146343,50.146752,50.14700533333333,218,2850
2022-01-04 16:07:04.080000,50.146676,50.145472,50.145908,50.14601866666666,218,2850
2022-01-04 16:07:04.100000,50.146594,50.146815,50.146067,50.146492,218,2850
2022-01-04 16:07:04.120000,50.147208,50.150092,50.146519,50.14793966666667,218,2850
2022-01-04 16:07:04.140000,50.147369,50.148731,50.146599,50.14756633333334,218,2850
2022-01-04 16:07:04.160000,50.146883,50.144528,50.147095,50.146168666666675,218,2850
2022-01-04 16:07:04.180000,50.146024,50.147148,50.147546,50.146906,218,2850
2022-01-04 16:07:04.200000,50.145916,50.145583,50.147281,50.146260000000005,218,2850
2022-01-04 16:07:04.220000,50.146952,50.146657,50.146516,50.14670833333333,218,2850
2022-01-04 16:07:04.240000,50.148212,50.144972,50.146144,50.146442666666665,218,2850
2022-01-04 16:07:04.260000,50.147794,50.149769,50.146421,50.14799466666667,218,2850
2022-01-04 16:07:04.280000,50.146372,50.14525,50.147454,50.146358666666664,218,2850
2022-01-04 16:07:04.300000,50.146204,50.147204,50.14839,50.147266,218,2850
2022-01-04 16:07:04.320000,50.147184,50.148491,50.14759,50.147755,218,2850
2022-01-04 16:07:04.340000,50.14827,50.150861,50.146233,50.14845466666666,218,2850
2022-01-04 16:07:04.360000,50.148061,50.144019,50.146687,50.14625566666666,218,2850
2022-01-04 16:07:04.380000,50.146556,50.146851,50.148361,50.147256,218,2850
2022-01-04 16:07:04.400000,50.146036,50.145213,50.148004,50.14641766666667,218,2850
2022-01-04 16:07:04.420000,50.147372,50.147787,50.146543,50.147234,218,2850
2022-01-04 16:07:04.440000,50.14917,50.145695,50.146935,50.14726666666667,218,2850
2022-01-04 16:07:04.460000,50.148941,50.145592,50.148186,50.147573,218,2850
2022-01-04 16:07:04.480000,50.146607,50.147204,50.147446,50.14708566666667,218,2850
2022-01-04 16:07:04.500000,50.145536,50.147111,50.145869,50.146172,218,2850
2022-01-04 16:07:04.520000,50.146363,50.147111,50.145848,50.14644066666667,218,2850
2022-01-04 16:07:04.540000,50.146695,50.147111,50.147638,50.147147999999994,218,2850
2022-01-04 16:07:04.560000,50.146588,50.147111,50.148901,50.147533333333335,218,2850
2022-01-04 16:07:04.580000,50.147007,50.112592,50.148065,50.135888,218,2850
2022-01-04 16:07:04.600000,50.147658,50.031695,50.146629,50.10866066666666,218,2850
2022-01-04 16:07:04.620000,50.149008,50.155546,50.147112,50.15055533333333,218,2850
2022-01-04 16:07:04.640000,50.150202,50.143477,50.148674,50.147451,218,2850
2022-01-04 16:07:04.660000,50.149261,50.148199,50.148749,50.14873633333334,218,2850
2022-01-04 16:07:04.680000,50.147239,50.148925,50.147392,50.147852,218,2850
2022-01-04 16:07:04.700000,50.14595,50.149102,50.146838,50.14729666666667,218,2850
2022-01-04 16:07:04.720000,50.145406,50.149213,50.147505,50.14737466666667,218,2850
2022-01-04 16:07:04.740000,50.145292,50.151259,50.147536,50.148029,218,2850
2022-01-04 16:07:04.760000,50.145372,50.128713,50.146745,50.140276666666665,218,2850
2022-01-04 16:07:04.780000,50.146084,50.148954,50.146618,50.14721866666667,218,2850
2022-01-04 16:07:04.800000,50.146864,50.275092,50.147048,50.189668000000005,218,2850
2022-01-04 16:07:04.820000,50.147516,50.161787,50.146621,50.15197466666667,218,2850
2022-01-04 16:07:04.840000,50.147954,50.150898,50.145666,50.14817266666666,218,2850
2022-01-04 16:07:04.860000,50.147244,50.142213,50.145211,50.14488933333333,218,2850
2022-01-04 16:07:04.880000,50.146111,50.148481,50.146672,50.147088,218,2850
2022-01-04 16:07:04.900000,50.145901,50.148111,50.14859,50.14753400000001,218,2850
2022-01-04 16:07:04.920000,50.146774,50.147509,50.148213,50.14749866666667,218,2850
2022-01-04 16:07:04.940000,50.146885,50.148657,50.146416,50.147319333333336,218,2850
2022-01-04 16:07:04.960000,50.146195,50.148657,50.145707,50.146853,218,2850
2022-01-04 16:07:04.980000,50.145422,50.148657,50.14634,50.14680633333334,218,2850
2022-01-04 16:07:05.000000,50.144963,50.148657,50.146605,50.146741666666664,218,2850
2022-01-04 16:07:05.020000,50.145246,50.145427,50.146111,50.14559466666666,218,2850
2022-01-04 16:07:05.040000,50.146616,50.14712,50.145924,50.14655333333334,218,2850
2022-01-04 16:07:05.060000,50.147448,50.147181,50.146436,50.14702166666667,218,2850
2022-01-04 16:07:05.080000,50.146951,50.15057,50.146916,50.148145666666665,218,2850
2022-01-04 16:07:05.100000,50.146883,50.150417,50.146425,50.14790833333333,218,2850
2022-01-04 16:07:05.120000,50.147465,50.146833,50.145824,50.14670733333333,218,2850
2022-01-04 16:07:05.140000,50.147211,50.146417,50.14691,50.146846000000004,218,2850
2022-01-04 16:07:05.160000,50.146519,50.146621,50.148184,50.147108,218,2850
2022-01-04 16:07:05.180000,50.146725,50.147102,50.147417,50.147081333333325,218,2850
2022-01-04 16:07:05.200000,50.147325,50.135815,50.145433,50.142857666666664,218,2850
2022-01-04 16:07:05.220000,50.147874,50.040435,50.1456,50.111303,218,2850
2022-01-04 16:07:05.240000,50.148161,50.040435,50.147742,50.11211266666667,218,2850
2022-01-04 16:07:05.260000,50.147886,50.040435,50.148227,50.11218266666666,218,2850
2022-01-04 16:07:05.280000,50.14667,50.040435,50.146421,50.111175333333335,218,2850
2022-01-04 16:07:05.300000,50.146194,50.040435,50.145191,50.11060666666666,218,2850
2022-01-04 16:07:05.320000,50.147426,50.040435,50.145971,50.111277333333334,218,2850
2022-01-04 16:07:05.340000,50.148534,50.040435,50.147118,50.112029,218,2850
2022-01-04 16:07:05.360000,50.148219,50.218879,50.147226,50.17144133333333,218,2850
2022-01-04 16:07:05.380000,50.147603,50.201945,50.146968,50.16550533333333,218,2850
2022-01-04 16:07:05.400000,50.147434,50.149453,50.147785,50.148224,218,2850
2022-01-04 16:07:05.420000,50.147361,50.152852,50.148862,50.14969166666666,218,2850
2022-01-04 16:07:05.440000,50.147609,50.147935,50.148273,50.14793900000001,218,2850
2022-01-04 16:07:05.460000,50.147535,50.146787,50.146035,50.146785666666666,218,2850
2022-01-04 16:07:05.480000,50.146893,50.146787,50.145346,50.146342000000004,218,2850
2022-01-04 16:07:05.500000,50.146432,50.146787,50.147032,50.14675033333333,218,2850
2022-01-04 16:07:05.520000,50.147048,50.146787,50.148069,50.14730133333333,218,2850
2022-01-04 16:07:05.540000,50.147527,50.145421,50.147166,50.146704666666665,218,2850
2022-01-04 16:07:05.560000,50.146571,50.147907,50.146067,50.14684833333333,218,2850
2022-01-04 16:07:05.580000,50.145592,50.145944,50.146599,50.14604500000001,218,2850
2022-01-04 16:07:05.600000,50.145863,50.147533,50.147274,50.146890000000006,218,2850
2022-01-04 16:07:05.620000,50.146124,50.147505,50.146519,50.146716000000005,218,2850
2022-01-04 16:07:05.640000,50.14635,50.148046,50.145946,50.14678066666667,218,2850
2022-01-04 16:07:05.660000,50.146542,50.148759,50.147334,50.147545,218,2850
2022-01-04 16:07:05.680000,50.146088,50.147352,50.148423,50.14728766666667,218,2850
2022-01-04 16:07:05.700000,50.146109,50.146218,50.146756,50.146361000000006,218,2850
2022-01-04 16:07:05.720000,50.147655,50.146399,50.145114,50.14638933333333,218,2850
2022-01-04 16:07:05.740000,50.148804,50.146399,50.146478,50.14722700000001,218,2850
2022-01-04 16:07:05.760000,50.148557,50.146399,50.148484,50.14781333333334,218,2850
2022-01-04 16:07:05.780000,50.148014,50.146399,50.14854,50.147650999999996,218,2850
2022-01-04 16:07:05.800000,50.147331,50.146399,50.146897,50.146875666666666,218,2850
2022-01-04 16:07:05.820000,50.146448,50.146399,50.146023,50.14629,218,2850
2022-01-04 16:07:05.840000,50.145836,50.149311,50.147233,50.14746,218,2850
2022-01-04 16:07:05.860000,50.146506,50.148055,50.148143,50.147568,218,2850
2022-01-04 16:07:05.880000,50.146502,50.145862,50.147368,50.14657733333333,218,2850
2022-01-04 16:07:05.900000,50.146002,50.14706,50.146826,50.14662933333333,218,2850
2022-01-04 16:07:05.920000,50.146828,50.146391,50.148167,50.14712866666667,218,2850
2022-01-04 16:07:05.940000,50.148437,50.146826,50.149968,50.14841033333334,218,2850
2022-01-04 16:07:05.960000,50.149045,50.148441,50.149526,50.149004,218,2850
2022-01-04 16:07:05.980000,50.14884,50.149184,50.147728,50.148584,218,2850
2022-01-04 16:07:06.000000,50.148874,50.148046,50.147244,50.14805466666667,218,2850
2022-01-04 16:07:06.020000,50.149103,50.149431,50.148738,50.149090666666666,218,2850
2022-01-04 16:07:06.040000,50.149887,50.150142,50.149798,50.149942333333335,218,2850
2022-01-04 16:07:06.060000,50.150544,50.14934,50.148896,50.149593333333335,218,2850
2022-01-04 16:07:06.080000,50.149781,50.148722,50.148166,50.14888966666666,218,2850
2022-01-04 16:07:06.100000,50.149441,50.149166,50.149244,50.14928366666667,218,2850
2022-01-04 16:07:06.120000,50.149812,50.146398,50.150436,50.14888199999999,218,2850
2022-01-04 16:07:06.140000,50.149735,50.149033,50.149596,50.149454666666664,218,2850
2022-01-04 16:07:06.160000,50.148797,50.152625,50.148249,50.14989033333333,218,2850
2022-01-04 16:07:06.180000,50.148164,50.148491,50.148737,50.148464,218,2850
2022-01-04 16:07:06.200000,50.148603,50.148491,50.150354,50.149149333333334,218,2850
2022-01-04 16:07:06.220000,50.149523,50.148491,50.150425,50.14947966666667,218,2850
2022-01-04 16:07:06.240000,50.15045,50.148491,50.149317,50.149419333333334,218,2850
2022-01-04 16:07:06.260000,50.15069,50.15313,50.148575,50.150798333333334,218,2850
2022-01-04 16:07:06.280000,50.150069,50.148819,50.149659,50.14951566666667,218,2850
2022-01-04 16:07:06.300000,50.149178,50.145334,50.151005,50.148505666666665,218,2850
2022-01-04 16:07:06.320000,50.149488,50.148139,50.150709,50.14944533333334,218,2850
2022-01-04 16:07:06.340000,50.150343,50.151139,50.149866,50.150449333333334,218,2850
2022-01-04 16:07:06.360000,50.150011,50.153648,50.15008,50.151246333333326,218,2850
2022-01-04 16:07:06.380000,50.149726,50.149528,50.150928,50.15006066666666,218,2850
