Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-25 17:10:00.000000,49.997968,49.997667,49.998926,49.998403,49.99824099999999,122,5955
2022-07-25 17:10:00.020000,49.997968,49.997667,49.998926,49.998403,49.99824099999999,122,5955
2022-07-25 17:10:00.040000,49.996699,49.998732,49.99763,49.997038,49.997524750000004,122,5955
2022-07-25 17:10:00.060000,49.997356,49.999064,49.997409,49.997353,49.9977955,122,5955
2022-07-25 17:10:00.080000,49.998193,49.998579,49.998149,49.998627,49.998386999999994,122,5955
2022-07-25 17:10:00.100000,49.99826,49.998495,49.998991,49.998923,49.99866725,122,5955
2022-07-25 17:10:00.120000,49.998266,49.997857,49.999629,49.998521,49.998568250000005,122,5955
2022-07-25 17:10:00.140000,49.998446,49.996981,49.999596,49.99864,49.99841575,122,5955
2022-07-25 17:10:00.160000,49.998387,49.996852,49.998902,49.999396,49.99838425,122,5955
2022-07-25 17:10:00.180000,49.998338,49.997597,49.99829,49.999723,49.998487,122,5955
2022-07-25 17:10:00.200000,49.999056,49.998251,49.998502,49.998325,49.9985335,122,5955
2022-07-25 17:10:00.220000,49.999523,49.997741,49.999568,49.99702,49.998462999999994,122,5955
2022-07-25 17:10:00.240000,49.998801,49.998198,49.99973,49.998291,49.998755,122,5955
2022-07-25 17:10:00.260000,49.998187,49.999394,49.998522,49.999445,49.998887,122,5955
2022-07-25 17:10:00.280000,49.998084,49.998819,49.997899,49.998861,49.99841575,122,5955
2022-07-25 17:10:00.300000,49.99842,49.996944,49.998653,49.998514,49.998132749999996,122,5955
2022-07-25 17:10:00.320000,49.998814,49.996079,49.998589,49.998326,49.997952,122,5955
2022-07-25 17:10:00.340000,49.998995,49.996301,49.99739,49.997271,49.99748925,122,5955
2022-07-25 17:10:00.360000,49.999089,49.996134,49.997157,49.996324,49.997175999999996,122,5955
2022-07-25 17:10:00.380000,49.998621,49.995945,49.997558,49.996471,49.997148749999994,122,5955
2022-07-25 17:10:00.400000,49.997421,49.996383,49.998116,49.997588,49.99737700000001,122,5955
2022-07-25 17:10:00.420000,49.996496,49.996749,49.998084,49.998827,49.997539,122,5955
2022-07-25 17:10:00.440000,49.996643,49.997097,49.997328,49.999138,49.9975515,122,5955
2022-07-25 17:10:00.460000,49.997211,49.997824,49.9963,49.997431,49.9971915,122,5955
2022-07-25 17:10:00.480000,49.997957,49.998038,49.995546,49.995481,49.99675549999999,122,5955
2022-07-25 17:10:00.500000,49.998066,49.997334,49.996254,49.99587,49.996881,122,5955
2022-07-25 17:10:00.520000,49.997358,49.996751,49.997661,49.997288,49.9972645,122,5955
2022-07-25 17:10:00.540000,49.997161,49.997157,49.997988,49.997525,49.997457749999995,122,5955
2022-07-25 17:10:00.560000,49.996975,49.997291,49.997063,49.996997,49.9970815,122,5955
