Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-08-29 23:30:00.000000,49.95473,49.952403,49.953189,49.950037,49.952653,49.9526024,118,2940
2022-08-29 23:30:00.020000,49.95473,49.952403,49.953189,49.950037,49.952653,49.9526024,118,2940
2022-08-29 23:30:00.040000,49.954559,49.953695,49.953226,49.953722,49.953408,49.953722,118,2940
2022-08-29 23:30:00.060000,49.953935,49.953306,49.953387,49.955871,49.954006,49.954100999999994,118,2940
2022-08-29 23:30:00.080000,49.953227,49.953186,49.953011,49.952907,49.953805,49.9532272,118,2940
2022-08-29 23:30:00.100000,49.952769,49.95438,49.952596,49.953602,49.953651,49.9533996,118,2940
2022-08-29 23:30:00.120000,49.952956,49.954463,49.953222,49.952491,49.953933,49.953413,118,2940
2022-08-29 23:30:00.140000,49.954267,49.953514,49.954144,49.955884,49.95447,49.95445579999999,118,2940
2022-08-29 23:30:00.160000,49.955613,49.954268,49.954285,49.955931,49.954622,49.9549438,118,2940
2022-08-29 23:30:00.180000,49.955245,49.955101,49.954071,49.951917,49.954041,49.954075,118,2940
2022-08-29 23:30:00.200000,49.954139,49.953875,49.954033,49.954027,49.953247,49.9538642,118,2940
2022-08-29 23:30:00.220000,49.953354,49.952643,49.954003,49.952825,49.952852,49.9531354,118,2940
2022-08-29 23:30:00.240000,49.953125,49.952551,49.953536,49.951509,49.95294,49.9527322,118,2940
2022-08-29 23:30:00.260000,49.953183,49.952964,49.953403,49.954972,49.953045,49.953513400000006,118,2940
2022-08-29 23:30:00.280000,49.953467,49.953639,49.953516,49.952028,49.953592,49.95324840000001,118,2940
2022-08-29 23:30:00.300000,49.954232,49.954486,49.953445,49.952889,49.954079,49.9538262,118,2940
2022-08-29 23:30:00.320000,49.954571,49.954487,49.953467,49.954732,49.954078,49.954267,118,2940
2022-08-29 23:30:00.340000,49.954025,49.953259,49.953288,49.95238,49.95354,49.9532984,118,2940
2022-08-29 23:30:00.360000,49.953606,49.952981,49.953055,49.953889,49.953155,49.95333720000001,118,2940
2022-08-29 23:30:00.380000,49.953536,49.955105,49.953834,49.95451,49.954179,49.95423280000001,118,2940
2022-08-29 23:30:00.400000,49.953176,49.956236,49.954247,49.952916,49.955103,49.9543356,118,2940
2022-08-29 23:30:00.420000,49.953065,49.954843,49.953833,49.9575,49.954749,49.954798,118,2940
2022-08-29 23:30:00.440000,49.953953,49.954319,49.953852,49.952907,49.954538,49.953913799999995,118,2940
2022-08-29 23:30:00.460000,49.954942,49.955246,49.953867,49.95438,49.954246,49.95453620000001,118,2940
2022-08-29 23:30:00.480000,49.954942,49.955973,49.953961,49.958296,49.953937,49.955421799999996,118,2940
2022-08-29 23:30:00.500000,49.954942,49.955333,49.954401,49.950685,49.954422,49.9539566,118,2940
2022-08-29 23:30:00.520000,49.954151,49.953837,49.954401,49.954315,49.953426,49.954026000000006,118,2940
2022-08-29 23:30:00.540000,49.953269,49.954685,49.954401,49.953935,49.95245,49.953748,118,2940
2022-08-29 23:30:00.560000,49.953477,49.955911,49.954506,49.952852,49.953671,49.9540834,118,2940
2022-08-29 23:30:00.580000,49.953899,49.954189,49.954972,49.955713,49.954664,49.9546874,118,2940
2022-08-29 23:30:00.600000,49.954251,49.95218,49.954646,49.953297,49.954196,49.953714,118,2940
2022-08-29 23:30:00.620000,49.954819,49.952709,49.954736,49.951824,49.953856,49.95358879999999,118,2940
2022-08-29 23:30:00.640000,49.955061,49.954315,49.954639,49.957542,49.95418,49.9551474,118,2940
2022-08-29 23:30:00.660000,49.95471,49.95475,49.954559,49.952458,49.954737,49.954242799999996,118,2940
2022-08-29 23:30:00.680000,49.954268,49.95437,49.955462,49.952931,49.955088,49.95442380000001,118,2940
2022-08-29 23:30:00.700000,49.954679,49.954648,49.955601,49.957638,49.95555,49.955623200000005,118,2940
2022-08-29 23:30:00.720000,49.955196,49.955166,49.955002,49.953333,49.955681,49.954875599999994,118,2940
2022-08-29 23:30:00.740000,49.954746,49.954685,49.954857,49.956555,49.955126,49.9551938,118,2940
2022-08-29 23:30:00.760000,49.954475,49.954889,49.954718,49.954718,49.95447,49.954654000000005,118,2940
2022-08-29 23:30:00.780000,49.954893,49.955325,49.953849,49.951931,49.954257,49.95405100000001,118,2940
2022-08-29 23:30:00.800000,49.955048,49.954541,49.95419,49.954704,49.954433,49.954583199999995,118,2940
2022-08-29 23:30:00.820000,49.954876,49.954611,49.955574,49.955866,49.955767,49.9553388,118,2940
2022-08-29 23:30:00.840000,49.955292,49.955991,49.956003,49.955958,49.95711,49.956070800000006,118,2940
2022-08-29 23:30:00.860000,49.955624,49.956394,49.955924,49.957764,49.956813,49.95650379999999,118,2940
2022-08-29 23:30:00.880000,49.955453,49.955542,49.95521,49.953768,49.95539,49.9550726,118,2940
2022-08-29 23:30:00.900000,49.954764,49.955481,49.953953,49.954144,49.954246,49.954517599999996,118,2940
2022-08-29 23:30:00.920000,49.95469,49.956263,49.953893,49.955175,49.953979,49.9548,118,2940
