Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-04-14 16:00:03.500000,49.97151,49.972408,49.940414,49.971201,49.96388325,98,2325
2022-04-14 16:00:03.520000,49.971342,49.971885,49.972617,49.972157,49.97200025,98,2325
2022-04-14 16:00:03.540000,49.97092,49.970486,49.970038,49.97223,49.9709185,98,2325
2022-04-14 16:00:03.560000,49.971018,49.970893,49.970512,49.971335,49.9709395,98,2325
2022-04-14 16:00:03.580000,49.970116,49.972088,49.970834,49.970699,49.97093425,98,2325
2022-04-14 16:00:03.600000,49.969472,49.971273,49.971836,49.970685,49.9708165,98,2325
2022-04-14 16:00:03.620000,49.97107,49.969963,49.969313,49.97052,49.9702165,98,2325
2022-04-14 16:00:03.640000,49.972315,49.970583,49.972184,49.970334,49.971354,98,2325
2022-04-14 16:00:03.660000,49.971296,49.97225,49.972184,49.970653,49.97159575,98,2325
2022-04-14 16:00:03.680000,49.970362,49.972245,49.972184,49.97094,49.971432750000005,98,2325
2022-04-14 16:00:03.700000,49.970802,49.971287,49.972184,49.970168,49.971110249999995,98,2325
2022-04-14 16:00:03.720000,49.971528,49.971237,49.971283,49.970328,49.971094,98,2325
2022-04-14 16:00:03.740000,49.971904,49.971814,49.970375,49.971009,49.971275500000004,98,2325
2022-04-14 16:00:03.760000,49.971653,49.971464,49.97001,49.970078,49.97080125,98,2325
2022-04-14 16:00:03.780000,49.971658,49.971138,49.969597,49.969626,49.97050475,98,2325
2022-04-14 16:00:03.800000,49.972381,49.971755,49.97112,49.970784,49.97151,98,2325
2022-04-14 16:00:03.820000,49.973168,49.971422,49.970668,49.97135,49.971652,98,2325
2022-04-14 16:00:03.840000,49.972404,49.970162,49.970857,49.970638,49.97101525,98,2325
2022-04-14 16:00:03.860000,49.970676,49.970366,49.970857,49.97039,49.970572250000004,98,2325
2022-04-14 16:00:03.880000,49.969833,49.971621,49.970857,49.971121,49.97085799999999,98,2325
2022-04-14 16:00:03.900000,49.970333,49.97199,49.970857,49.972072,49.971312999999995,98,2325
2022-04-14 16:00:03.920000,49.971657,49.971931,49.972048,49.972713,49.97208725,98,2325
2022-04-14 16:00:03.940000,49.97206,49.97169,49.971246,49.972006,49.9717505,98,2325
2022-04-14 16:00:03.960000,49.971732,49.971994,49.97112,49.971005,49.97146275,98,2325
2022-04-14 16:00:03.980000,49.971607,49.972616,49.970426,49.970951,49.9714,98,2325
2022-04-14 16:00:04.000000,49.972389,49.972288,49.970688,49.971404,49.971692250000004,98,2325
2022-04-14 16:00:04.020000,49.973103,49.971718,49.970702,49.971568,49.97177275,98,2325
2022-04-14 16:00:04.040000,49.97194,49.972254,49.945551,49.971597,49.9653355,98,2325
2022-04-14 16:00:04.060000,49.970314,49.972967,49.945551,49.972012,49.965211000000004,98,2325
2022-04-14 16:00:04.080000,49.970227,49.972376,49.945551,49.97226,49.9651035,98,2325
2022-04-14 16:00:04.100000,49.969851,49.971999,49.945551,49.971887,49.964822,98,2325
2022-04-14 16:00:04.120000,49.969689,49.971945,49.969843,49.971214,49.97067275,98,2325
2022-04-14 16:00:04.140000,49.97099,49.97132,49.971367,49.971104,49.97119525,98,2325
2022-04-14 16:00:04.160000,49.971574,49.97107,49.971686,49.97195,49.97157,98,2325
2022-04-14 16:00:04.180000,49.97099,49.971325,49.970968,49.972512,49.97144875,98,2325
2022-04-14 16:00:04.200000,49.970814,49.971578,49.971832,49.972116,49.971585,98,2325
2022-04-14 16:00:04.220000,49.971348,49.971278,49.97233,49.971751,49.97167675,98,2325
2022-04-14 16:00:04.240000,49.971837,49.970977,49.972783,49.972199,49.971948999999995,98,2325
2022-04-14 16:00:04.260000,49.972185,49.971214,49.972783,49.972724,49.9722265,98,2325
2022-04-14 16:00:04.280000,49.972334,49.971699,49.972783,49.972049,49.972216249999995,98,2325
2022-04-14 16:00:04.300000,49.97168,49.972559,49.972783,49.971085,49.97202675,98,2325
2022-04-14 16:00:04.320000,49.97136,49.973407,49.97293,49.971793,49.9723725,98,2325
2022-04-14 16:00:04.340000,49.972046,49.972958,49.972504,49.973455,49.97274075,98,2325
2022-04-14 16:00:04.360000,49.972162,49.972653,49.973202,49.973216,49.97280825000001,98,2325
2022-04-14 16:00:04.380000,49.971365,49.972972,49.97221,49.971482,49.97200725,98,2325
2022-04-14 16:00:04.400000,49.971773,49.973366,49.972791,49.971896,49.97245650000001,98,2325
2022-04-14 16:00:04.420000,49.972587,49.973431,49.973186,49.972842,49.9730115,98,2325
2022-04-14 16:00:04.440000,49.972286,49.972922,49.973328,49.972032,49.97264199999999,98,2325
2022-04-14 16:00:04.460000,49.971976,49.972083,49.973328,49.971032,49.97210475,98,2325
2022-04-14 16:00:04.480000,49.971843,49.971931,49.973328,49.971439,49.97213525,98,2325
2022-04-14 16:00:04.500000,49.971958,49.972801,49.973328,49.972871,49.9727395,98,2325
2022-04-14 16:00:04.520000,49.972741,49.972671,49.973727,49.973876,49.97325375,98,2325
2022-04-14 16:00:04.540000,49.973111,49.971754,49.975143,49.97325,49.9733145,98,2325
2022-04-14 16:00:04.560000,49.973448,49.971532,49.972074,49.972569,49.97240575,98,2325
2022-04-14 16:00:04.580000,49.973852,49.971444,49.972806,49.973104,49.9728015,98,2325
2022-04-14 16:00:04.600000,49.973837,49.971139,49.974134,49.974293,49.973350749999994,98,2325
2022-04-14 16:00:04.620000,49.973893,49.97188,49.972954,49.974316,49.973260749999994,98,2325
2022-04-14 16:00:04.640000,49.973862,49.973056,49.973315,49.973445,49.9734195,98,2325
2022-04-14 16:00:04.660000,49.973417,49.972847,49.973315,49.973865,49.973361,98,2325
2022-04-14 16:00:04.680000,49.973269,49.972958,49.973315,49.974834,49.97359399999999,98,2325
2022-04-14 16:00:04.700000,49.973849,49.974315,49.973315,49.974017,49.973873999999995,98,2325
2022-04-14 16:00:04.720000,49.973409,49.974171,49.974306,49.972584,49.97361749999999,98,2325
2022-04-14 16:00:04.740000,49.972663,49.972005,49.973046,49.972668,49.9725955,98,2325
2022-04-14 16:00:04.760000,49.973255,49.971648,49.974328,49.973908,49.973284750000005,98,2325
2022-04-14 16:00:04.780000,49.973253,49.973198,49.974422,49.974462,49.97383375,98,2325
2022-04-14 16:00:04.800000,49.972763,49.973469,49.974301,49.973561,49.9735235,98,2325
2022-04-14 16:00:04.820000,49.973175,49.97205,49.972796,49.973231,49.972813,98,2325
2022-04-14 16:00:04.840000,49.97438,49.972197,49.975398,49.97464,49.97415374999999,98,2325
2022-04-14 16:00:04.860000,49.975519,49.974284,49.975398,49.975555,49.975189,98,2325
2022-04-14 16:00:04.880000,49.975319,49.97456,49.975398,49.974361,49.974909499999995,98,2325
2022-04-14 16:00:04.900000,49.974649,49.973514,49.975398,49.973495,49.974264000000005,98,2325
2022-04-14 16:00:04.920000,49.974519,49.974753,49.975533,49.97487,49.97491875,98,2325
2022-04-14 16:00:04.940000,49.974319,49.976196,49.97487,49.976485,49.9754675,98,2325
2022-04-14 16:00:04.960000,49.974291,49.974539,49.975972,49.975771,49.97514325,98,2325
2022-04-14 16:00:04.980000,49.974805,49.972805,49.973759,49.974037,49.9738515,98,2325
2022-04-14 16:00:05.000000,49.974565,49.974148,49.974458,49.974326,49.97437425,98,2325
