Time Stamp,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-11-11 04:17:10.000000,50.074736,50.074416,50.074723,50.074625,150,2850
2022-11-11 04:17:10.020000,50.074736,50.074416,50.074723,50.074625,150,2850
2022-11-11 04:17:10.040000,50.074323,50.074309,50.07563,50.07475399999999,150,2850
2022-11-11 04:17:10.060000,50.074194,50.074406,50.074889,50.074496333333336,150,2850
2022-11-11 04:17:10.080000,50.074977,50.074584,50.073768,50.074443,150,2850
2022-11-11 04:17:10.100000,50.075463,50.074703,50.076352,50.075506,150,2850
2022-11-11 04:17:10.120000,50.07518,50.074751,50.075278,50.07506966666667,150,2850
2022-11-11 04:17:10.140000,50.075278,50.074304,50.074296,50.074625999999995,150,2850
2022-11-11 04:17:10.160000,50.074958,50.073604,50.074611,50.074391,150,2850
2022-11-11 04:17:10.180000,50.074009,50.073651,50.074755,50.07413833333334,150,2850
2022-11-11 04:17:10.200000,50.07393,50.074585,50.074477,50.07433066666667,150,2850
2022-11-11 04:17:10.220000,50.074811,50.075617,50.075208,50.075212,150,2850
2022-11-11 04:17:10.240000,50.074875,50.075647,50.075005,50.07517566666667,150,2850
2022-11-11 04:17:10.260000,50.074379,50.074952,50.074574,50.074635,150,2850
2022-11-11 04:17:10.280000,50.075139,50.074967,50.075037,50.07504766666667,150,2850
2022-11-11 04:17:10.300000,50.075449,50.075452,50.075797,50.075566,150,2850
2022-11-11 04:17:10.320000,50.074773,50.075693,50.074231,50.074898999999995,150,2850
2022-11-11 04:17:10.340000,50.075518,50.076338,50.075787,50.075881,150,2850
2022-11-11 04:17:10.360000,50.076371,50.076489,50.076231,50.07636366666667,150,2850
2022-11-11 04:17:10.380000,50.075676,50.075878,50.076278,50.075944,150,2850
2022-11-11 04:17:10.400000,50.074921,50.075864,50.076426,50.075737000000004,150,2850
2022-11-11 04:17:10.420000,50.07462,50.075885,50.076945,50.07581666666667,150,2850
2022-11-11 04:17:10.440000,50.074597,50.075444,50.075491,50.07517733333333,150,2850
2022-11-11 04:17:10.460000,50.075015,50.075447,50.075602,50.07535466666667,150,2850
2022-11-11 04:17:10.480000,50.075931,50.076034,50.076778,50.07624766666666,150,2850
2022-11-11 04:17:10.500000,50.076754,50.075974,50.075176,50.075967999999996,150,2850
2022-11-11 04:17:10.520000,50.077352,50.075201,50.075769,50.07610733333333,150,2850
