Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-29 21:52:00.000000,49.966624,49.966853,49.962658,49.966887,49.9657555,152,2955
2022-01-29 21:52:00.020000,49.966624,49.966853,49.962658,49.966887,49.9657555,152,2955
2022-01-29 21:52:00.040000,49.967648,49.966835,49.965963,49.967849,49.96707375,152,2955
2022-01-29 21:52:00.060000,49.967274,49.966697,49.965963,49.967578,49.96687800000001,152,2955
2022-01-29 21:52:00.080000,49.965875,49.966795,49.965963,49.966818,49.96636275,152,2955
2022-01-29 21:52:00.100000,49.965801,49.966996,49.965963,49.96667,49.966357499999994,152,2955
2022-01-29 21:52:00.120000,49.967111,49.967052,49.969324,49.967312,49.96769975,152,2955
2022-01-29 21:52:00.140000,49.967495,49.967154,49.9685,49.967634,49.967695750000004,152,2955
2022-01-29 21:52:00.160000,49.966713,49.967297,49.967426,49.967639,49.967268749999995,152,2955
2022-01-29 21:52:00.180000,49.966555,49.967319,49.965185,49.967907,49.9667415,152,2955
2022-01-29 21:52:00.200000,49.967287,49.967597,49.970098,49.967747,49.96818225,152,2955
2022-01-29 21:52:00.220000,49.967778,49.967617,49.968828,49.967516,49.96793475,152,2955
2022-01-29 21:52:00.240000,49.967555,49.967529,49.969121,49.967939,49.968036,152,2955
2022-01-29 21:52:00.260000,49.966643,49.96764,49.969121,49.968261,49.96791625,152,2955
2022-01-29 21:52:00.280000,49.966565,49.967657,49.969121,49.968237,49.967895,152,2955
2022-01-29 21:52:00.300000,49.967593,49.967513,49.969121,49.967913,49.968035,152,2955
2022-01-29 21:52:00.320000,49.967801,49.967369,49.968157,49.967478,49.96770125,152,2955
2022-01-29 21:52:00.340000,49.967402,49.967532,49.967676,49.967507,49.96752925,152,2955
2022-01-29 21:52:00.360000,49.967884,49.968016,49.966907,49.967855,49.967665499999995,152,2955
2022-01-29 21:52:00.380000,49.968352,49.968297,49.968324,49.967908,49.96822025,152,2955
2022-01-29 21:52:00.400000,49.967713,49.967851,49.967482,49.967644,49.9676725,152,2955
2022-01-29 21:52:00.420000,49.966908,49.967623,49.967408,49.96754,49.96736975,152,2955
2022-01-29 21:52:00.440000,49.967102,49.967874,49.967083,49.968093,49.967538000000005,152,2955
2022-01-29 21:52:00.460000,49.968015,49.968278,49.967083,49.968511,49.967971750000004,152,2955
2022-01-29 21:52:00.480000,49.967871,49.96863,49.967083,49.968098,49.9679205,152,2955
2022-01-29 21:52:00.500000,49.966764,49.968778,49.967083,49.967939,49.967641,152,2955
2022-01-29 21:52:00.520000,49.967129,49.968731,49.966453,49.968478,49.96769775,152,2955
2022-01-29 21:52:00.540000,49.969134,49.969005,49.972509,49.968957,49.96990125000001,152,2955
2022-01-29 21:52:00.560000,49.969787,49.969219,49.9665,49.9691,49.9686515,152,2955
2022-01-29 21:52:00.580000,49.96933,49.968977,49.969815,49.969298,49.969355,152,2955
2022-01-29 21:52:00.600000,49.969861,49.96848,49.968805,49.969171,49.96907925000001,152,2955
2022-01-29 21:52:00.620000,49.970398,49.968435,49.970028,49.969098,49.96948975,152,2955
2022-01-29 21:52:00.640000,49.96999,49.968644,49.969297,49.968879,49.96920250000001,152,2955
2022-01-29 21:52:00.660000,49.96938,49.968658,49.969297,49.968927,49.9690655,152,2955
2022-01-29 21:52:00.680000,49.969621,49.968695,49.969297,49.969331,49.969235999999995,152,2955
2022-01-29 21:52:00.700000,49.970723,49.969334,49.969297,49.969738,49.969773,152,2955
2022-01-29 21:52:00.720000,49.971361,49.970365,49.968056,49.969628,49.9698525,152,2955
2022-01-29 21:52:00.740000,49.969787,49.970971,49.96961,49.969129,49.969874250000004,152,2955
2022-01-29 21:52:00.760000,49.968629,49.97051,49.969426,49.968974,49.96938475,152,2955
2022-01-29 21:52:00.780000,49.969917,49.96985,49.96913,49.969207,49.969526,152,2955
2022-01-29 21:52:00.800000,49.970958,49.969815,49.968732,49.969875,49.96984500000001,152,2955
2022-01-29 21:52:00.820000,49.970185,49.970295,49.971694,49.97046,49.9706585,152,2955
2022-01-29 21:52:00.840000,49.97012,49.97061,49.96888,49.970172,49.969945499999994,152,2955
2022-01-29 21:52:00.860000,49.971337,49.970672,49.96888,49.969391,49.97007,152,2955
2022-01-29 21:52:00.880000,49.971473,49.970862,49.96888,49.969835,49.970262500000004,152,2955
2022-01-29 21:52:00.900000,49.970574,49.970953,49.96888,49.970792,49.97029975000001,152,2955
