Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2022-12-16 21:23:00.000000,49.995255,49.99507,49.993284,49.995656,49.99481625,115,3240
2022-12-16 21:23:00.020000,49.995255,49.99507,49.993284,49.995656,49.99481625,115,3240
2022-12-16 21:23:00.040000,49.995865,49.99519,49.993414,49.991825,49.9940735,115,3240
2022-12-16 21:23:00.060000,49.994893,49.996245,49.993945,49.994743,49.9949565,115,3240
2022-12-16 21:23:00.080000,49.993875,49.995838,49.993904,49.995666,49.994820749999995,115,3240
2022-12-16 21:23:00.100000,49.993834,49.994148,49.993518,49.994585,49.99402125,115,3240
2022-12-16 21:23:00.120000,49.994269,49.993797,49.993528,49.99405,49.993911,115,3240
2022-12-16 21:23:00.140000,49.994765,49.994708,49.993852,49.995531,49.994714,115,3240
2022-12-16 21:23:00.160000,49.994403,49.995055,49.993438,49.99458,49.99436899999999,115,3240
2022-12-16 21:23:00.180000,49.993416,49.995102,49.99291,49.994018,49.993861499999994,115,3240
2022-12-16 21:23:00.200000,49.993093,49.995287,49.992752,49.992376,49.993377,115,3240
2022-12-16 21:23:00.220000,49.993395,49.99544,49.992481,49.995278,49.994148499999994,115,3240
2022-12-16 21:23:00.240000,49.9935,49.995454,49.99263,49.995422,49.9942515,115,3240
2022-12-16 21:23:00.260000,49.993737,49.994802,49.993998,49.994432,49.99424225,115,3240
2022-12-16 21:23:00.280000,49.993606,49.994069,49.994734,49.991679,49.993522,115,3240
2022-12-16 21:23:00.300000,49.993175,49.993361,49.994694,49.993892,49.9937805,115,3240
2022-12-16 21:23:00.320000,49.993518,49.992477,49.994587,49.994706,49.993822,115,3240
2022-12-16 21:23:00.340000,49.993995,49.992371,49.994573,49.99392,49.99371475,115,3240
2022-12-16 21:23:00.360000,49.994134,49.992829,49.994843,49.994559,49.994091250000004,115,3240
2022-12-16 21:23:00.380000,49.994547,49.993611,49.995073,49.992939,49.9940425,115,3240
2022-12-16 21:23:00.400000,49.994903,49.99437,49.99529,49.99306,49.99440575,115,3240
2022-12-16 21:23:00.420000,49.994361,49.994356,49.995494,49.993185,49.994349,115,3240
2022-12-16 21:23:00.440000,49.993904,49.993528,49.995618,49.993591,49.99416025,115,3240
2022-12-16 21:23:00.460000,49.994908,49.993588,49.995615,49.992936,49.99426174999999,115,3240
2022-12-16 21:23:00.480000,49.995875,49.994176,49.995706,49.996246,49.99550074999999,115,3240
2022-12-16 21:23:00.500000,49.995546,49.993389,49.995852,49.993753,49.994634999999995,115,3240
2022-12-16 21:23:00.520000,49.995167,49.991528,49.995576,49.994023,49.9940735,115,3240
2022-12-16 21:23:00.540000,49.994949,49.990717,49.995105,49.994161,49.993733,115,3240
2022-12-16 21:23:00.560000,49.994329,49.991634,49.995043,49.99429,49.993824000000004,115,3240
2022-12-16 21:23:00.580000,49.99418,49.993171,49.995169,49.996834,49.9948385,115,3240
2022-12-16 21:23:00.600000,49.994727,49.993963,49.995212,49.994133,49.99450875,115,3240
2022-12-16 21:23:00.620000,49.994972,49.994236,49.995139,49.994036,49.994595749999995,115,3240
2022-12-16 21:23:00.640000,49.99437,49.993722,49.995133,49.994058,49.99432075,115,3240
2022-12-16 21:23:00.660000,49.994264,49.992778,49.995,49.99443,49.994118,115,3240
2022-12-16 21:23:00.680000,49.994991,49.993236,49.994688,49.996105,49.994755,115,3240
2022-12-16 21:23:00.700000,49.994602,49.993648,49.994473,49.994885,49.994401999999994,115,3240
2022-12-16 21:23:00.720000,49.993148,49.993366,49.994264,49.993578,49.993589,115,3240
2022-12-16 21:23:00.740000,49.993027,49.993282,49.993547,49.992929,49.993196250000004,115,3240
2022-12-16 21:23:00.760000,49.994208,49.993473,49.992612,49.993593,49.993471500000005,115,3240
2022-12-16 21:23:00.780000,49.993964,49.994328,49.992057,49.994735,49.993770999999995,115,3240
2022-12-16 21:23:00.800000,49.991865,49.995055,49.99162,49.992088,49.992657,115,3240
2022-12-16 21:23:00.820000,49.991347,49.993922,49.991799,49.99404,49.99277699999999,115,3240
2022-12-16 21:23:00.840000,49.992574,49.991746,49.99211,49.993899,49.99258225,115,3240
2022-12-16 21:23:00.860000,49.993032,49.990736,49.991984,49.993567,49.992329749999996,115,3240
2022-12-16 21:23:00.880000,49.992486,49.991774,49.991507,49.992544,49.99207775000001,115,3240
2022-12-16 21:23:00.900000,49.992134,49.992579,49.991676,49.993298,49.99242175,115,3240
2022-12-16 21:23:00.920000,49.992472,49.992249,49.992109,49.992949,49.992444750000004,115,3240
2022-12-16 21:23:00.940000,49.992782,49.991897,49.992021,49.994682,49.9928455,115,3240
2022-12-16 21:23:00.960000,49.992014,49.992301,49.991847,49.992395,49.992139249999994,115,3240
2022-12-16 21:23:00.980000,49.991685,49.993561,49.991872,49.993442,49.992639999999994,115,3240
2022-12-16 21:23:01.000000,49.992903,49.994704,49.991948,49.993084,49.993159750000004,115,3240
2022-12-16 21:23:01.020000,49.992981,49.994727,49.992031,49.992346,49.99302125,115,3240
2022-12-16 21:23:01.040000,49.991774,49.993847,49.992163,49.992759,49.992635750000005,115,3240
2022-12-16 21:23:01.060000,49.991954,49.992153,49.992579,49.992778,49.992366000000004,115,3240
2022-12-16 21:23:01.080000,49.993556,49.991361,49.992825,49.991411,49.99228825,115,3240
2022-12-16 21:23:01.100000,49.994259,49.990903,49.992755,49.995131,49.993262,115,3240
2022-12-16 21:23:01.120000,49.993592,49.990797,49.992791,49.991136,49.99207899999999,115,3240
2022-12-16 21:23:01.140000,49.993352,49.992857,49.99322,49.994024,49.99336325,115,3240
2022-12-16 21:23:01.160000,49.993153,49.993792,49.993354,49.991355,49.9929135,115,3240
2022-12-16 21:23:01.180000,49.991954,49.992713,49.993263,49.992645,49.992643750000006,115,3240
2022-12-16 21:23:01.200000,49.991139,49.993343,49.993183,49.992095,49.99244,115,3240
2022-12-16 21:23:01.220000,49.992,49.994574,49.993074,49.993633,49.99332025,115,3240
2022-12-16 21:23:01.240000,49.993306,49.994394,49.992579,49.992074,49.99308825,115,3240
2022-12-16 21:23:01.260000,49.992987,49.993852,49.991979,49.992055,49.992718249999996,115,3240
2022-12-16 21:23:01.280000,49.99194,49.993281,49.992719,49.99517,49.9932775,115,3240
2022-12-16 21:23:01.300000,49.991746,49.992778,49.993636,49.993186,49.9928365,115,3240
2022-12-16 21:23:01.320000,49.991505,49.99343,49.993414,49.989558,49.99197674999999,115,3240
2022-12-16 21:23:01.340000,49.991398,49.993802,49.992972,49.991692,49.992466,115,3240
2022-12-16 21:23:01.360000,49.991778,49.992514,49.992711,49.992074,49.99226925,115,3240
2022-12-16 21:23:01.380000,49.991907,49.991718,49.992229,49.991959,49.99195325,115,3240
2022-12-16 21:23:01.400000,49.991611,49.992125,49.991819,49.991115,49.9916675,115,3240
2022-12-16 21:23:01.420000,49.991362,49.992472,49.991563,49.992491,49.991972,115,3240
2022-12-16 21:23:01.440000,49.991292,49.992528,49.991487,49.991926,49.991808250000005,115,3240
2022-12-16 21:23:01.460000,49.991796,49.992139,49.991723,49.990423,49.99152025,115,3240
2022-12-16 21:23:01.480000,49.99244,49.991685,49.991667,49.992071,49.991965750000006,115,3240
2022-12-16 21:23:01.500000,49.992042,49.99149,49.991471,49.9921,49.991775749999995,115,3240
2022-12-16 21:23:01.520000,49.99107,49.992028,49.991207,49.992098,49.99160075,115,3240
2022-12-16 21:23:01.540000,49.991273,49.992922,49.990986,49.990686,49.99146675,115,3240
2022-12-16 21:23:01.560000,49.992254,49.993038,49.990903,49.989445,49.99141,115,3240
2022-12-16 21:23:01.580000,49.993047,49.992736,49.991161,49.990848,49.991948,115,3240
2022-12-16 21:23:01.600000,49.993376,49.992175,49.991226,49.992906,49.99242075,115,3240
2022-12-16 21:23:01.620000,49.992592,49.991129,49.991214,49.991097,49.991508,115,3240
2022-12-16 21:23:01.640000,49.991783,49.992162,49.991466,49.990548,49.99148975,115,3240
2022-12-16 21:23:01.660000,49.991875,49.994263,49.992044,49.993913,49.99302375,115,3240
2022-12-16 21:23:01.680000,49.99188,49.993907,49.992198,49.992769,49.9926885,115,3240
2022-12-16 21:23:01.700000,49.991991,49.992543,49.991892,49.992938,49.992341,115,3240
2022-12-16 21:23:01.720000,49.99256,49.992426,49.991721,49.990807,49.99187849999999,115,3240
2022-12-16 21:23:01.740000,49.992291,49.992917,49.992251,49.991675,49.9922835,115,3240
2022-12-16 21:23:01.760000,49.991084,49.993394,49.993074,49.992225,49.99244425,115,3240
2022-12-16 21:23:01.780000,49.990652,49.99275,49.993102,49.992226,49.9921825,115,3240
2022-12-16 21:23:01.800000,49.991925,49.991528,49.992644,49.992055,49.992037999999994,115,3240
2022-12-16 21:23:01.820000,49.993,49.990884,49.992325,49.993621,49.9924575,115,3240
2022-12-16 21:23:01.840000,49.992231,49.990977,49.992302,49.994315,49.99245625,115,3240
2022-12-16 21:23:01.860000,49.991337,49.991704,49.992732,49.989872,49.99141125,115,3240
2022-12-16 21:23:01.880000,49.992662,49.991478,49.99373,49.992071,49.99248525,115,3240
2022-12-16 21:23:01.900000,49.993853,49.990284,49.993945,49.993633,49.992928750000004,115,3240
2022-12-16 21:23:01.920000,49.993301,49.990866,49.993242,49.992878,49.992571749999996,115,3240
2022-12-16 21:23:01.940000,49.99274,49.992167,49.992797,49.990559,49.992065749999995,115,3240
2022-12-16 21:23:01.960000,49.992527,49.992556,49.99308,49.991686,49.99246225,115,3240
2022-12-16 21:23:01.980000,49.992246,49.992744,49.993424,49.993489,49.99297575,115,3240
2022-12-16 21:23:02.000000,49.99218,49.992665,49.993158,49.991781,49.992446,115,3240
2022-12-16 21:23:02.020000,49.992884,49.99206,49.992823,49.9932,49.99274175,115,3240
2022-12-16 21:23:02.040000,49.993338,49.991662,49.992985,49.990812,49.99219925,115,3240
2022-12-16 21:23:02.060000,49.993561,49.992973,49.993653,49.994045,49.993558,115,3240
2022-12-16 21:23:02.080000,49.994102,49.994018,49.993513,49.994858,49.994122749999995,115,3240
2022-12-16 21:23:02.100000,49.993754,49.99275,49.992686,49.992786,49.992993999999996,115,3240
2022-12-16 21:23:02.120000,49.993111,49.992528,49.992574,49.990204,49.99210425,115,3240
2022-12-16 21:23:02.140000,49.992663,49.993139,49.992399,49.996166,49.99359175000001,115,3240
2022-12-16 21:23:02.160000,49.991245,49.992265,49.992079,49.991107,49.991673999999996,115,3240
2022-12-16 21:23:02.180000,49.990634,49.99093,49.991842,49.991532,49.9912345,115,3240
2022-12-16 21:23:02.200000,49.991556,49.990579,49.991667,49.992218,49.991505000000004,115,3240
2022-12-16 21:23:02.220000,49.992301,49.990684,49.9912,49.992782,49.99174175,115,3240
2022-12-16 21:23:02.240000,49.992537,49.991153,49.990846,49.994468,49.992250999999996,115,3240
2022-12-16 21:23:02.260000,49.992311,49.992005,49.990768,49.992342,49.991856500000004,115,3240
2022-12-16 21:23:02.280000,49.992288,49.992408,49.990487,49.991528,49.99167775000001,115,3240
2022-12-16 21:23:02.300000,49.992121,49.992241,49.990148,49.989713,49.99105575,115,3240
2022-12-16 21:23:02.320000,49.991468,49.992245,49.990992,49.992935,49.991910000000004,115,3240
2022-12-16 21:23:02.340000,49.990963,49.991824,49.991885,49.995148,49.992455,115,3240
2022-12-16 21:23:02.360000,49.990968,49.990589,49.991334,49.992143,49.9912585,115,3240
2022-12-16 21:23:02.380000,49.99163,49.990606,49.990564,49.98994,49.990685,115,3240
2022-12-16 21:23:02.400000,49.992166,49.991467,49.990504,49.990699,49.991209,115,3240
2022-12-16 21:23:02.420000,49.992047,49.991198,49.990667,49.991643,49.99138875,115,3240
2022-12-16 21:23:02.440000,49.992529,49.990709,49.99094,49.992916,49.9917735,115,3240
2022-12-16 21:23:02.460000,49.992463,49.991088,49.991263,49.991806,49.991655,115,3240
2022-12-16 21:23:02.480000,49.991175,49.991922,49.991668,49.991949,49.9916785,115,3240
2022-12-16 21:23:02.500000,49.99092,49.992208,49.991921,49.991675,49.991681,115,3240
2022-12-16 21:23:02.520000,49.991643,49.991704,49.991954,49.99194,49.99181025,115,3240
2022-12-16 21:23:02.540000,49.992311,49.991301,49.992128,49.99126,49.991749999999996,115,3240
2022-12-16 21:23:02.560000,49.992472,49.991347,49.992088,49.99068,49.99164675,115,3240
2022-12-16 21:23:02.580000,49.991601,49.991403,49.991814,49.989472,49.9910725,115,3240
2022-12-16 21:23:02.600000,49.990814,49.991471,49.99214,49.99038,49.99120125,115,3240
2022-12-16 21:23:02.620000,49.990297,49.991848,49.99259,49.992796,49.99188275,115,3240
2022-12-16 21:23:02.640000,49.989394,49.991496,49.992636,49.992371,49.991474249999996,115,3240
2022-12-16 21:23:02.660000,49.989839,49.990607,49.992475,49.991365,49.9910715,115,3240
2022-12-16 21:23:02.680000,49.991528,49.990162,49.992254,49.991523,49.991366750000005,115,3240
2022-12-16 21:23:02.700000,49.991963,49.990097,49.992339,49.991551,49.991487500000005,115,3240
2022-12-16 21:23:02.720000,49.991305,49.990713,49.992349,49.99206,49.99160675,115,3240
2022-12-16 21:23:02.740000,49.991958,49.991236,49.992149,49.991681,49.991756,115,3240
2022-12-16 21:23:02.760000,49.993564,49.990894,49.992227,49.990829,49.99187849999999,115,3240
2022-12-16 21:23:02.780000,49.993565,49.990064,49.992278,49.992065,49.991993,115,3240
2022-12-16 21:23:02.800000,49.992074,49.989778,49.991983,49.991694,49.99138225,115,3240
2022-12-16 21:23:02.820000,49.991069,49.991024,49.991956,49.990704,49.99118825,115,3240
2022-12-16 21:23:02.840000,49.991296,49.992112,49.992367,49.991796,49.99189275,115,3240
2022-12-16 21:23:02.860000,49.991459,49.99119,49.992601,49.992204,49.99186350000001,115,3240
2022-12-16 21:23:02.880000,49.992065,49.990723,49.992159,49.99031,49.991314249999995,115,3240
2022-12-16 21:23:02.900000,49.993023,49.990805,49.992165,49.992204,49.99204925000001,115,3240
2022-12-16 21:23:02.920000,49.993064,49.990584,49.99249,49.990991,49.99178225,115,3240
2022-12-16 21:23:02.940000,49.991843,49.990703,49.992099,49.9915,49.99153625,115,3240
2022-12-16 21:23:02.960000,49.990546,49.9907,49.991486,49.989879,49.99065275,115,3240
2022-12-16 21:23:02.980000,49.990249,49.989787,49.991391,49.993746,49.99129325,115,3240
2022-12-16 21:23:03.000000,49.990875,49.988992,49.991072,49.991533,49.990618000000005,115,3240
2022-12-16 21:23:03.020000,49.992348,49.989472,49.991222,49.991241,49.99107075,115,3240
2022-12-16 21:23:03.040000,49.993589,49.990949,49.991713,49.992495,49.992186499999995,115,3240
2022-12-16 21:23:03.060000,49.993959,49.992486,49.991534,49.991236,49.992303750000005,115,3240
2022-12-16 21:23:03.080000,49.993884,49.992741,49.990839,49.992116,49.992395,115,3240
2022-12-16 21:23:03.100000,49.992927,49.992208,49.99025,49.991078,49.99161575000001,115,3240
2022-12-16 21:23:03.120000,49.991139,49.992087,49.990297,49.990153,49.990919,115,3240
2022-12-16 21:23:03.140000,49.991231,49.992135,49.990623,49.991552,49.99138524999999,115,3240
2022-12-16 21:23:03.160000,49.992958,49.991093,49.990517,49.992222,49.991697499999994,115,3240
2022-12-16 21:23:03.180000,49.993241,49.990236,49.990534,49.990273,49.991071,115,3240
2022-12-16 21:23:03.200000,49.99237,49.99087,49.990857,49.991667,49.991441,115,3240
2022-12-16 21:23:03.220000,49.991666,49.991273,49.990752,49.992921,49.991653,115,3240
2022-12-16 21:23:03.240000,49.991014,49.991236,49.990401,49.991524,49.991043749999996,115,3240
2022-12-16 21:23:03.260000,49.990218,49.992004,49.990733,49.990963,49.9909795,115,3240
2022-12-16 21:23:03.280000,49.989565,49.992286,49.991231,49.991231,49.99107825,115,3240
2022-12-16 21:23:03.300000,49.989528,49.991542,49.991421,49.99169,49.99104525,115,3240
2022-12-16 21:23:03.320000,49.990384,49.990884,49.990825,49.989852,49.990486250000004,115,3240
2022-12-16 21:23:03.340000,49.990756,49.991116,49.990019,49.989602,49.99037325,115,3240
2022-12-16 21:23:03.360000,49.990542,49.992177,49.990896,49.989995,49.9909025,115,3240
2022-12-16 21:23:03.380000,49.991153,49.992162,49.992142,49.99207,49.991881750000005,115,3240
2022-12-16 21:23:03.400000,49.991435,49.990171,49.991854,49.990991,49.99111275,115,3240
2022-12-16 21:23:03.420000,49.989816,49.988829,49.991166,49.990805,49.990154,115,3240
2022-12-16 21:23:03.440000,49.988796,49.989389,49.990742,49.992926,49.990463250000005,115,3240
2022-12-16 21:23:03.460000,49.989471,49.991342,49.990183,49.990009,49.99025125,115,3240
2022-12-16 21:23:03.480000,49.987434,49.99281,49.990288,49.99025,49.9901955,115,3240
2022-12-16 21:23:03.500000,49.983672,49.992245,49.990749,49.990305,49.98924275,115,3240
2022-12-16 21:23:03.520000,49.987359,49.991241,49.990887,49.989583,49.989767500000006,115,3240
2022-12-16 21:23:03.540000,49.995024,49.992328,49.99125,49.991227,49.99245725,115,3240
2022-12-16 21:23:03.560000,49.99599,49.993367,49.991646,49.993635,49.99365949999999,115,3240
2022-12-16 21:23:03.580000,49.991431,49.992764,49.991317,49.991523,49.99175875,115,3240
2022-12-16 21:23:03.600000,49.987759,49.991718,49.990698,49.990269,49.990111,115,3240
2022-12-16 21:23:03.620000,49.988175,49.990152,49.990311,49.990282,49.98973,115,3240
