Time Stamp,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-07 03:22:04.360000,50.001967,50.001798,50.0018825,360,3780
2022-01-07 03:22:04.380000,50.001452,50.001881,50.0016665,360,3780
2022-01-07 03:22:04.400000,50.000815,50.001126,50.0009705,360,3780
2022-01-07 03:22:04.420000,50.000608,50.000281,50.0004445,360,3780
2022-01-07 03:22:04.440000,50.00052,49.999733,50.0001265,360,3780
2022-01-07 03:22:04.460000,50.000816,50.000013,50.000414500000005,360,3780
2022-01-07 03:22:04.480000,50.000884,50.001199,50.0010415,360,3780
2022-01-07 03:22:04.500000,50.00079,50.001747,50.0012685,360,3780
2022-01-07 03:22:04.520000,50.000976,50.001663,50.0013195,360,3780
2022-01-07 03:22:04.540000,50.00093,50.001469,50.0011995,360,3780
2022-01-07 03:22:04.560000,50.00066,50.001173,50.0009165,360,3780
2022-01-07 03:22:04.580000,50.000092,50.000975,50.0005335,360,3780
2022-01-07 03:22:04.600000,49.99884,50.00052,49.99968,360,3780
2022-01-07 03:22:04.620000,49.997895,50.000093,49.998993999999996,360,3780
2022-01-07 03:22:04.640000,49.998319,49.999702,49.9990105,360,3780
2022-01-07 03:22:04.660000,49.998815,49.998915,49.998864999999995,360,3780
2022-01-07 03:22:04.680000,49.999093,49.99857,49.9988315,360,3780
2022-01-07 03:22:04.700000,50.000046,49.998645,49.999345500000004,360,3780
2022-01-07 03:22:04.720000,50.000277,49.998521,49.999399,360,3780
2022-01-07 03:22:04.740000,49.9994,49.999038,49.999219,360,3780
2022-01-07 03:22:04.760000,49.998969,49.999509,49.999239,360,3780
2022-01-07 03:22:04.780000,49.99888,49.998983,49.9989315,360,3780
2022-01-07 03:22:04.800000,49.998545,49.998711,49.998628,360,3780
2022-01-07 03:22:04.820000,49.998393,49.998876,49.9986345,360,3780
2022-01-07 03:22:04.840000,49.998752,49.998727,49.9987395,360,3780
2022-01-07 03:22:04.860000,49.999018,49.998372,49.998695,360,3780
2022-01-07 03:22:04.880000,49.998555,49.997793,49.998174000000006,360,3780
2022-01-07 03:22:04.900000,49.998105,49.99728,49.9976925,360,3780
2022-01-07 03:22:04.920000,49.997922,49.997437,49.997679500000004,360,3780
2022-01-07 03:22:04.940000,49.997426,49.997675,49.9975505,360,3780
2022-01-07 03:22:04.960000,49.996731,49.997359,49.997045,360,3780
2022-01-07 03:22:04.980000,49.996358,49.996665,49.9965115,360,3780
2022-01-07 03:22:05.000000,49.996014,49.996078,49.996046,360,3780
2022-01-07 03:22:05.020000,49.996126,49.996133,49.996129499999995,360,3780
2022-01-07 03:22:05.040000,49.996849,49.997121,49.996984999999995,360,3780
2022-01-07 03:22:05.060000,49.997338,49.997535,49.9974365,360,3780
2022-01-07 03:22:05.080000,49.99686,49.996738,49.996798999999996,360,3780
2022-01-07 03:22:05.100000,49.996119,49.995882,49.9960005,360,3780
2022-01-07 03:22:05.120000,49.996036,49.995799,49.9959175,360,3780
2022-01-07 03:22:05.140000,49.99579,49.995624,49.995706999999996,360,3780
2022-01-07 03:22:05.160000,49.995431,49.994989,49.99521,360,3780
2022-01-07 03:22:05.180000,49.995726,49.995301,49.9955135,360,3780
2022-01-07 03:22:05.200000,49.996471,49.996387,49.996429,360,3780
