Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-03-21 13:09:00.000000,49.944496,49.945477,49.944423,49.946213,49.945495,49.9452208,85,1170
2022-03-21 13:09:00.020000,49.944496,49.945477,49.944423,49.946213,49.945495,49.9452208,85,1170
2022-03-21 13:09:00.040000,49.945246,49.944417,49.945174,49.942222,49.943941,49.9442,85,1170
2022-03-21 13:09:00.060000,49.946884,49.945156,49.946033,49.942222,49.944189,49.9448968,85,1170
2022-03-21 13:09:00.080000,49.947708,49.94627,49.945612,49.942222,49.946611,49.9456846,85,1170
2022-03-21 13:09:00.100000,49.946198,49.945604,49.944744,49.942222,49.948155,49.9453846,85,1170
2022-03-21 13:09:00.120000,49.944968,49.944874,49.945161,49.948741,49.947958,49.946340400000004,85,1170
2022-03-21 13:09:00.140000,49.945496,49.945855,49.946449,49.948352,49.947281,49.94668660000001,85,1170
2022-03-21 13:09:00.160000,49.945379,49.946171,49.94644,49.948657,49.945362,49.946401800000004,85,1170
2022-03-21 13:09:00.180000,49.944166,49.943472,49.944749,49.937584,49.942756,49.9425454,85,1170
2022-03-21 13:09:00.200000,49.945454,49.941617,49.943651,49.937009,49.943791,49.9423044,85,1170
2022-03-21 13:09:00.220000,49.947529,49.944265,49.944015,49.946093,49.947068,49.945794,85,1170
2022-03-21 13:09:00.240000,49.946654,49.947259,49.944944,49.951241,49.946588,49.9473372,85,1170
2022-03-21 13:09:00.260000,49.94457,49.946977,49.945049,49.951241,49.943684,49.9463042,85,1170
2022-03-21 13:09:00.280000,49.943191,49.944798,49.944116,49.951241,49.942165,49.94510220000001,85,1170
2022-03-21 13:09:00.300000,49.943997,49.943414,49.94406,49.951241,49.943417,49.9452258,85,1170
2022-03-21 13:09:00.320000,49.946149,49.944434,49.945536,49.950203,49.94743,49.9467504,85,1170
2022-03-21 13:09:00.340000,49.946122,49.946395,49.946904,49.948778,49.949496,49.947539000000006,85,1170
2022-03-21 13:09:00.360000,49.945272,49.946804,49.94726,49.945565,49.948001,49.9465804,85,1170
2022-03-21 13:09:00.380000,49.945173,49.945914,49.946158,49.941065,49.945563,49.9447746,85,1170
2022-03-21 13:09:00.400000,49.945505,49.94532,49.945468,49.936185,49.945265,49.9435486,85,1170
2022-03-21 13:09:00.420000,49.945841,49.944913,49.945382,49.948759,49.946667,49.9463124,85,1170
