Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-07-04 18:27:40.000000,50.083616,50.085491,50.081169,50.084106,50.083253,50.08352699999999,140,1980
2022-07-04 18:27:40.020000,50.083616,50.085491,50.081169,50.084106,50.083253,50.08352699999999,140,1980
2022-07-04 18:27:40.040000,50.083943,50.085078,50.083203,50.08575,50.083692,50.0843332,140,1980
2022-07-04 18:27:40.060000,50.082794,50.084018,50.083921,50.084653,50.084047,50.0838866,140,1980
2022-07-04 18:27:40.080000,50.080582,50.08339,50.083352,50.083273,50.083855,50.0828904,140,1980
2022-07-04 18:27:40.100000,50.080558,50.082875,50.083265,50.081454,50.083293,50.082288999999996,140,1980
2022-07-04 18:27:40.120000,50.082645,50.082259,50.083787,50.082593,50.083518,50.082960400000005,140,1980
2022-07-04 18:27:40.140000,50.083734,50.08267,50.084228,50.083797,50.08424,50.0837338,140,1980
2022-07-04 18:27:40.160000,50.083371,50.083588,50.084442,50.085528,50.084365,50.0842588,140,1980
2022-07-04 18:27:40.180000,50.083186,50.083639,50.084449,50.084018,50.084305,50.0839194,140,1980
2022-07-04 18:27:40.200000,50.083989,50.083477,50.083947,50.082889,50.084004,50.0836612,140,1980
2022-07-04 18:27:40.220000,50.084291,50.084158,50.083885,50.083954,50.083168,50.083891200000004,140,1980
2022-07-04 18:27:40.240000,50.083945,50.085084,50.084183,50.083398,50.083174,50.083956799999996,140,1980
2022-07-04 18:27:40.260000,50.08369,50.084713,50.084229,50.085602,50.083596,50.084366,140,1980
2022-07-04 18:27:40.280000,50.08329,50.083842,50.083993,50.084121,50.083642,50.083777600000005,140,1980
2022-07-04 18:27:40.300000,50.083627,50.084018,50.083813,50.086102,50.083823,50.084276599999995,140,1980
2022-07-04 18:27:40.320000,50.085045,50.084009,50.083918,50.084111,50.084272,50.084271,140,1980
2022-07-04 18:27:40.340000,50.08503,50.082667,50.084303,50.083121,50.084472,50.083918600000004,140,1980
2022-07-04 18:27:40.360000,50.083864,50.08207,50.084699,50.085055,50.084375,50.0840126,140,1980
2022-07-04 18:27:40.380000,50.084069,50.083593,50.084603,50.085685,50.084361,50.084462200000004,140,1980
2022-07-04 18:27:40.400000,50.084162,50.084473,50.084699,50.082778,50.084618,50.084146,140,1980
2022-07-04 18:27:40.420000,50.083199,50.084213,50.084781,50.083713,50.084933,50.0841678,140,1980
2022-07-04 18:27:40.440000,50.083016,50.085042,50.084761,50.083777,50.084929,50.08430499999999,140,1980
2022-07-04 18:27:40.460000,50.083827,50.085986,50.084509,50.080667,50.08445,50.0838878,140,1980
2022-07-04 18:27:40.480000,50.083913,50.085681,50.084442,50.085416,50.084,50.08469040000001,140,1980
2022-07-04 18:27:40.500000,50.083762,50.084976,50.08478,50.084065,50.083847,50.084286,140,1980
2022-07-04 18:27:40.520000,50.084284,50.084736,50.084892,50.085259,50.084009,50.084636,140,1980
2022-07-04 18:27:40.540000,50.084806,50.084412,50.085249,50.082379,50.084385,50.0842462,140,1980
2022-07-04 18:27:40.560000,50.084064,50.083458,50.085194,50.087102,50.084028,50.0847692,140,1980
2022-07-04 18:27:40.580000,50.082522,50.082848,50.084624,50.084453,50.082818,50.083453,140,1980
2022-07-04 18:27:40.600000,50.082376,50.084208,50.084266,50.085343,50.082276,50.083693800000006,140,1980
2022-07-04 18:27:40.620000,50.083193,50.085676,50.084729,50.083084,50.083106,50.0839576,140,1980
2022-07-04 18:27:40.640000,50.08337,50.085843,50.084993,50.08599,50.083953,50.08482980000001,140,1980
2022-07-04 18:27:40.660000,50.083309,50.085676,50.084645,50.084584,50.084381,50.084519,140,1980
2022-07-04 18:27:40.680000,50.083493,50.086005,50.084322,50.083638,50.084601,50.084411800000005,140,1980
2022-07-04 18:27:40.700000,50.083979,50.086027,50.084048,50.086917,50.084687,50.0851316,140,1980
2022-07-04 18:27:40.720000,50.085425,50.084537,50.084222,50.083315,50.08479,50.0844578,140,1980
2022-07-04 18:27:40.740000,50.085963,50.083722,50.084328,50.082805,50.084715,50.084306600000005,140,1980
2022-07-04 18:27:40.760000,50.084352,50.084603,50.084388,50.084296,50.083798,50.0842874,140,1980
2022-07-04 18:27:40.780000,50.083873,50.08419,50.084318,50.08362,50.082954,50.083791,140,1980
2022-07-04 18:27:40.800000,50.084884,50.082777,50.083946,50.082037,50.083263,50.08338139999999,140,1980
2022-07-04 18:27:40.820000,50.085226,50.083334,50.083727,50.084028,50.083815,50.08402600000001,140,1980
2022-07-04 18:27:40.840000,50.084913,50.08469,50.083746,50.082713,50.084293,50.084070999999994,140,1980
2022-07-04 18:27:40.860000,50.085305,50.084902,50.084019,50.085083,50.084662,50.084794200000005,140,1980
2022-07-04 18:27:40.880000,50.085863,50.085194,50.084267,50.08475,50.08486,50.0849868,140,1980
2022-07-04 18:27:40.900000,50.085589,50.08624,50.084278,50.085269,50.084839,50.08524299999999,140,1980
2022-07-04 18:27:40.920000,50.085081,50.085949,50.08408,50.084731,50.084515,50.0848712,140,1980
2022-07-04 18:27:40.940000,50.084847,50.084616,50.083987,50.084389,50.083812,50.084330200000004,140,1980
2022-07-04 18:27:40.960000,50.084126,50.084047,50.083887,50.085157,50.083543,50.084152,140,1980
2022-07-04 18:27:40.980000,50.083698,50.084681,50.083682,50.081852,50.084017,50.083586000000004,140,1980
2022-07-04 18:27:41.000000,50.084399,50.084509,50.083583,50.086102,50.08448,50.084614599999995,140,1980
2022-07-04 18:27:41.020000,50.085487,50.083899,50.083602,50.081065,50.084322,50.08367500000001,140,1980
2022-07-04 18:27:41.040000,50.085502,50.084903,50.084213,50.081935,50.084493,50.0842092,140,1980
2022-07-04 18:27:41.060000,50.084986,50.085884,50.084501,50.085769,50.084855,50.085199,140,1980
2022-07-04 18:27:41.080000,50.084746,50.085042,50.084375,50.08287,50.084629,50.08433240000001,140,1980
2022-07-04 18:27:41.100000,50.083662,50.084666,50.084103,50.086389,50.084459,50.0846558,140,1980
2022-07-04 18:27:41.120000,50.082913,50.08563,50.084119,50.082277,50.084563,50.0839004,140,1980
2022-07-04 18:27:41.140000,50.083758,50.085005,50.083638,50.083972,50.084569,50.0841884,140,1980
2022-07-04 18:27:41.160000,50.084424,50.083427,50.082841,50.085583,50.084263,50.084107599999996,140,1980
2022-07-04 18:27:41.180000,50.084435,50.083199,50.083556,50.085583,50.083457,50.084046,140,1980
2022-07-04 18:27:41.200000,50.084484,50.083403,50.084396,50.081769,50.083065,50.0834234,140,1980
2022-07-04 18:27:41.220000,50.083935,50.083287,50.084339,50.085296,50.083245,50.0840204,140,1980
2022-07-04 18:27:41.240000,50.082705,50.083376,50.08401,50.082315,50.083196,50.0831204,140,1980
2022-07-04 18:27:41.260000,50.082455,50.083772,50.083763,50.083621,50.082876,50.0832974,140,1980
2022-07-04 18:27:41.280000,50.083317,50.084518,50.084029,50.082945,50.083239,50.0836096,140,1980
2022-07-04 18:27:41.300000,50.082814,50.084959,50.084703,50.085917,50.083982,50.084475,140,1980
2022-07-04 18:27:41.320000,50.08217,50.083722,50.084833,50.083472,50.084252,50.083689799999995,140,1980
2022-07-04 18:27:41.340000,50.083193,50.082107,50.084222,50.083759,50.083846,50.083425399999996,140,1980
2022-07-04 18:27:41.360000,50.083445,50.082125,50.083974,50.083241,50.083236,50.0832042,140,1980
2022-07-04 18:27:41.380000,50.082659,50.081769,50.083688,50.080944,50.083001,50.08241220000001,140,1980
2022-07-04 18:27:41.400000,50.082545,50.080111,50.083609,50.084047,50.082938,50.08265,140,1980
2022-07-04 18:27:41.420000,50.082276,50.080097,50.083531,50.081537,50.082329,50.081953999999996,140,1980
2022-07-04 18:27:41.440000,50.08208,50.081833,50.083212,50.080833,50.081941,50.081979800000006,140,1980
2022-07-04 18:27:41.460000,50.082841,50.082885,50.082764,50.08412,50.083095,50.083141,140,1980
2022-07-04 18:27:41.480000,50.083147,50.083024,50.08252,50.084176,50.084264,50.083426200000005,140,1980
2022-07-04 18:27:41.500000,50.082841,50.084069,50.082668,50.081871,50.083611,50.083012,140,1980
2022-07-04 18:27:41.520000,50.083041,50.084769,50.083078,50.084287,50.082866,50.0836082,140,1980
2022-07-04 18:27:41.540000,50.083473,50.083647,50.083437,50.081361,50.082407,50.082865000000005,140,1980
2022-07-04 18:27:41.560000,50.082418,50.082119,50.083143,50.082639,50.081677,50.0823992,140,1980
2022-07-04 18:27:41.580000,50.081118,50.08073,50.082749,50.086528,50.081646,50.0825542,140,1980
2022-07-04 18:27:41.600000,50.080869,50.079537,50.082508,50.079907,50.081836,50.0809314,140,1980
2022-07-04 18:27:41.620000,50.080768,50.079265,50.082067,50.083139,50.081611,50.08137000000001,140,1980
2022-07-04 18:27:41.640000,50.080965,50.079977,50.081759,50.078195,50.081486,50.080476399999995,140,1980
2022-07-04 18:27:41.660000,50.08198,50.080606,50.081632,50.0835,50.081516,50.0818468,140,1980
2022-07-04 18:27:41.680000,50.083045,50.080537,50.081843,50.081074,50.081359,50.0815716,140,1980
2022-07-04 18:27:41.700000,50.082904,50.081093,50.082064,50.082084,50.081319,50.081892800000006,140,1980
2022-07-04 18:27:41.720000,50.081869,50.082819,50.082016,50.080857,50.0814,50.0817922,140,1980
2022-07-04 18:27:41.740000,50.081485,50.083005,50.081603,50.079393,50.081658,50.081428800000005,140,1980
2022-07-04 18:27:41.760000,50.082016,50.080843,50.081141,50.082806,50.081516,50.0816644,140,1980
2022-07-04 18:27:41.780000,50.081932,50.079569,50.080588,50.080343,50.081184,50.0807232,140,1980
2022-07-04 18:27:41.800000,50.081947,50.079477,50.08039,50.0805,50.080897,50.0806422,140,1980
2022-07-04 18:27:41.820000,50.082382,50.079431,50.080792,50.081861,50.080774,50.081047999999996,140,1980
2022-07-04 18:27:41.840000,50.082764,50.079402,50.080935,50.081167,50.080754,50.0810044,140,1980
2022-07-04 18:27:41.860000,50.08282,50.07956,50.08086,50.082518,50.08119,50.0813896,140,1980
2022-07-04 18:27:41.880000,50.082334,50.080047,50.080477,50.080741,50.081583,50.0810364,140,1980
2022-07-04 18:27:41.900000,50.081882,50.080732,50.080426,50.081462,50.081625,50.0812254,140,1980
2022-07-04 18:27:41.920000,50.081727,50.081176,50.08071,50.079722,50.081044,50.0808758,140,1980
2022-07-04 18:27:41.940000,50.08195,50.082149,50.081017,50.082417,50.080513,50.081609199999995,140,1980
2022-07-04 18:27:41.960000,50.08191,50.083408,50.08069,50.081546,50.080861,50.081683,140,1980
2022-07-04 18:27:41.980000,50.081766,50.083055,50.080454,50.081399,50.081158,50.0815664,140,1980
2022-07-04 18:27:42.000000,50.081247,50.081856,50.080528,50.081583,50.080748,50.0811924,140,1980
2022-07-04 18:27:42.020000,50.080258,50.081602,50.080536,50.081028,50.080815,50.0808478,140,1980
2022-07-04 18:27:42.040000,50.080679,50.082245,50.080584,50.080074,50.081542,50.0810248,140,1980
2022-07-04 18:27:42.060000,50.081798,50.081611,50.080564,50.081704,50.081825,50.0815004,140,1980
2022-07-04 18:27:42.080000,50.081439,50.080528,50.080508,50.080833,50.081367,50.080935,140,1980
2022-07-04 18:27:42.100000,50.079838,50.081199,50.080538,50.082917,50.080725,50.0810434,140,1980
2022-07-04 18:27:42.120000,50.078641,50.08157,50.080538,50.079722,50.080752,50.0802446,140,1980
2022-07-04 18:27:42.140000,50.079364,50.080703,50.080488,50.078491,50.080449,50.079899,140,1980
2022-07-04 18:27:42.160000,50.080096,50.080713,50.080073,50.080648,50.078348,50.0799756,140,1980
