Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2023-02-13 14:08:10.000000,50.040816,50.039642,50.039698,50.040052,355,2625
2023-02-13 14:08:10.020000,50.040816,50.039642,50.039698,50.040052,355,2625
2023-02-13 14:08:10.040000,50.040314,50.036982,50.039236,50.038844000000005,355,2625
2023-02-13 14:08:10.060000,50.040838,50.040649,50.040538,50.040675,355,2625
2023-02-13 14:08:10.080000,50.040653,50.041725,50.041792,50.04139,355,2625
2023-02-13 14:08:10.100000,50.039134,50.035435,50.040646,50.038405000000004,355,2625
2023-02-13 14:08:10.120000,50.038967,50.033752,50.039209,50.03730933333333,355,2625
2023-02-13 14:08:10.140000,50.040009,50.038301,50.039057,50.03912233333333,355,2625
2023-02-13 14:08:10.160000,50.040505,50.038809,50.038992,50.03943533333334,355,2625
2023-02-13 14:08:10.180000,50.040421,50.037895,50.03836,50.038892,355,2625
2023-02-13 14:08:10.200000,50.039565,50.04119,50.037754,50.039503,355,2625
2023-02-13 14:08:10.220000,50.038445,50.041293,50.037901,50.039213,355,2625
2023-02-13 14:08:10.240000,50.038264,50.03795,50.038287,50.038166999999994,355,2625
2023-02-13 14:08:10.260000,50.038694,50.040411,50.039118,50.03940766666667,355,2625
2023-02-13 14:08:10.280000,50.038764,50.043257,50.039699,50.04057333333333,355,2625
2023-02-13 14:08:10.300000,50.038185,50.038485,50.038999,50.03855633333333,355,2625
2023-02-13 14:08:10.320000,50.037796,50.036077,50.03751,50.03712766666666,355,2625
2023-02-13 14:08:10.340000,50.037565,50.040466,50.03712,50.038383666666675,355,2625
2023-02-13 14:08:10.360000,50.03758,50.040358,50.038211,50.038716333333326,355,2625
2023-02-13 14:08:10.380000,50.037708,50.03632,50.038842,50.03762333333333,355,2625
2023-02-13 14:08:10.400000,50.037727,50.037961,50.038879,50.038188999999996,355,2625
2023-02-13 14:08:10.420000,50.037533,50.042398,50.038372,50.03943433333333,355,2625
2023-02-13 14:08:10.440000,50.036675,50.040582,50.037454,50.038237,355,2625
2023-02-13 14:08:10.460000,50.036254,50.037418,50.037724,50.03713200000001,355,2625
2023-02-13 14:08:10.480000,50.03694,50.040173,50.038676,50.03859633333334,355,2625
2023-02-13 14:08:10.500000,50.036828,50.041427,50.037738,50.03866433333334,355,2625
2023-02-13 14:08:10.520000,50.036699,50.038709,50.03631,50.03723933333333,355,2625
2023-02-13 14:08:10.540000,50.037231,50.040816,50.03635,50.03813233333333,355,2625
2023-02-13 14:08:10.560000,50.03663,50.042777,50.037109,50.03883866666666,355,2625
2023-02-13 14:08:10.580000,50.034728,50.037036,50.036918,50.03622733333333,355,2625
2023-02-13 14:08:10.600000,50.035226,50.033801,50.03631,50.03511233333334,355,2625
2023-02-13 14:08:10.620000,50.038055,50.039846,50.036616,50.038172333333335,355,2625
2023-02-13 14:08:10.640000,50.038375,50.042002,50.037347,50.03924133333334,355,2625
2023-02-13 14:08:10.660000,50.036538,50.036523,50.037774,50.036945,355,2625
