Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2023-02-09 00:13:04.680000,49.991963,49.992694,49.993232,49.992629666666666,154,2550
2023-02-09 00:13:04.700000,49.99305,49.993237,49.993552,49.993279666666666,154,2550
2023-02-09 00:13:04.720000,49.992546,49.99238,49.99332,49.99274866666667,154,2550
2023-02-09 00:13:04.740000,49.991547,49.991449,49.992708,49.99190133333334,154,2550
2023-02-09 00:13:04.760000,49.990866,49.992088,49.992827,49.991927000000004,154,2550
2023-02-09 00:13:04.780000,49.990519,49.991348,49.992283,49.99138333333334,154,2550
2023-02-09 00:13:04.800000,49.989615,49.989856,49.990281,49.98991733333333,154,2550
2023-02-09 00:13:04.820000,49.989875,49.992097,49.990262,49.99074466666667,154,2550
2023-02-09 00:13:04.840000,49.991888,49.994463,49.992399,49.99291666666667,154,2550
2023-02-09 00:13:04.860000,49.992681,49.993162,49.992931,49.99292466666666,154,2550
2023-02-09 00:13:04.880000,49.991741,49.992542,49.992852,49.992378333333335,154,2550
2023-02-09 00:13:04.900000,49.991352,49.993055,49.993213,49.99254,154,2550
2023-02-09 00:13:04.920000,49.990861,49.992195,49.992941,49.991999,154,2550
2023-02-09 00:13:04.940000,49.98975,49.991584,49.991841,49.991058333333335,154,2550
2023-02-09 00:13:04.960000,49.989746,49.992514,49.991389,49.991216333333334,154,2550
2023-02-09 00:13:04.980000,49.99043,49.992722,49.991572,49.99157466666667,154,2550
2023-02-09 00:13:05.000000,49.989796,49.991574,49.99175,49.99104,154,2550
2023-02-09 00:13:05.020000,49.989209,49.990885,49.991042,49.990378666666665,154,2550
2023-02-09 00:13:05.040000,49.990138,49.991981,49.99018,49.99076633333334,154,2550
2023-02-09 00:13:05.060000,49.99045,49.993348,49.989366,49.99105466666666,154,2550
2023-02-09 00:13:05.080000,49.989013,49.993153,49.989223,49.990463000000005,154,2550
2023-02-09 00:13:05.100000,49.988588,49.991811,49.989545,49.98998133333333,154,2550
2023-02-09 00:13:05.120000,49.98887,49.990254,49.989564,49.989562666666664,154,2550
2023-02-09 00:13:05.140000,49.988755,49.990716,49.990045,49.989838666666664,154,2550
2023-02-09 00:13:05.160000,49.98982,49.992435,49.990525,49.99092666666667,154,2550
2023-02-09 00:13:05.180000,49.990912,49.991667,49.990318,49.99096566666666,154,2550
2023-02-09 00:13:05.200000,49.991047,49.991445,49.990533,49.99100833333333,154,2550
2023-02-09 00:13:05.220000,49.99094,49.992421,49.990315,49.99122533333334,154,2550
2023-02-09 00:13:05.240000,49.989819,49.992514,49.988852,49.990395,154,2550
2023-02-09 00:13:05.260000,49.988617,49.992658,49.9883,49.98985833333333,154,2550
2023-02-09 00:13:05.280000,49.989589,49.991903,49.988193,49.989895,154,2550
2023-02-09 00:13:05.300000,49.990426,49.990788,49.987575,49.98959633333333,154,2550
2023-02-09 00:13:05.320000,49.989596,49.991621,49.987757,49.989658,154,2550
2023-02-09 00:13:05.340000,49.989948,49.992092,49.988318,49.99011933333333,154,2550
2023-02-09 00:13:05.360000,49.990102,49.991161,49.988848,49.990037,154,2550
2023-02-09 00:13:05.380000,49.988667,49.989684,49.989078,49.989143000000006,154,2550
2023-02-09 00:13:05.400000,49.988283,49.98992,49.988808,49.98900366666667,154,2550
2023-02-09 00:13:05.420000,49.98957,49.992078,49.988778,49.990142,154,2550
2023-02-09 00:13:05.440000,49.990402,49.992611,49.988721,49.990578,154,2550
2023-02-09 00:13:05.460000,49.990305,49.991274,49.98856,49.99004633333333,154,2550
2023-02-09 00:13:05.480000,49.990268,49.990406,49.988688,49.98978733333333,154,2550
2023-02-09 00:13:05.500000,49.990403,49.990167,49.989492,49.99002066666666,154,2550
2023-02-09 00:13:05.520000,49.991274,49.990282,49.989958,49.99050466666667,154,2550
2023-02-09 00:13:05.540000,49.991617,49.99008,49.98968,49.990458999999994,154,2550
