Time Stamp,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2023-01-04 00:16:35.460000,49.918546,49.921849,49.927495,49.92263,103,2265
2023-01-04 00:16:35.480000,49.918624,49.921643,49.915135,49.91846733333333,103,2265
2023-01-04 00:16:35.500000,49.921485,49.922119,49.92113,49.921578000000004,103,2265
2023-01-04 00:16:35.520000,49.923851,49.922216,49.919835,49.921967333333335,103,2265
2023-01-04 00:16:35.540000,49.924619,49.922223,49.923873,49.92357166666667,103,2265
2023-01-04 00:16:35.560000,49.924419,49.921821,49.926116,49.924118666666665,103,2265
2023-01-04 00:16:35.580000,49.923272,49.920668,49.921822,49.921920666666665,103,2265
2023-01-04 00:16:35.600000,49.922982,49.920702,49.916367,49.920017,103,2265
2023-01-04 00:16:35.620000,49.922158,49.921454,49.92796,49.92385733333333,103,2265
2023-01-04 00:16:35.640000,49.919009,49.92076,49.921211,49.920326666666675,103,2265
2023-01-04 00:16:35.660000,49.917907,49.920279,49.918471,49.918885666666675,103,2265
2023-01-04 00:16:35.680000,49.919698,49.920548,49.923481,49.92124233333333,103,2265
2023-01-04 00:16:35.700000,49.920717,49.920325,49.919881,49.920307666666666,103,2265
2023-01-04 00:16:35.720000,49.921202,49.920073,49.92039,49.920555,103,2265
2023-01-04 00:16:35.740000,49.9228,49.921154,49.918204,49.92071933333333,103,2265
2023-01-04 00:16:35.760000,49.92399,49.92213,49.925417,49.92384566666667,103,2265
2023-01-04 00:16:35.780000,49.923992,49.922034,49.919461,49.921829,103,2265
2023-01-04 00:16:35.800000,49.923083,49.921597,49.923888,49.922855999999996,103,2265
2023-01-04 00:16:35.820000,49.920343,49.920946,49.918446,49.91991166666667,103,2265
2023-01-04 00:16:35.840000,49.91881,49.921203,49.920973,49.92032866666667,103,2265
2023-01-04 00:16:35.860000,49.920184,49.922025,49.91863,49.920279666666666,103,2265
2023-01-04 00:16:35.880000,49.921027,49.922062,49.927789,49.92362599999999,103,2265
2023-01-04 00:16:35.900000,49.920117,49.921312,49.917771,49.91973333333334,103,2265
2023-01-04 00:16:35.920000,49.920783,49.92122,49.921653,49.92121866666667,103,2265
2023-01-04 00:16:35.940000,49.922218,49.92107,49.922922,49.92207,103,2265
2023-01-04 00:16:35.960000,49.922407,49.920057,49.919322,49.92059533333333,103,2265
2023-01-04 00:16:35.980000,49.922292,49.919193,49.917208,49.919564333333334,103,2265
2023-01-04 00:16:36.000000,49.922472,49.91947,49.919721,49.920554333333335,103,2265
2023-01-04 00:16:36.020000,49.922301,49.920687,49.922338,49.92177533333333,103,2265
2023-01-04 00:16:36.040000,49.920186,49.921083,49.9274,49.92288966666667,103,2265
2023-01-04 00:16:36.060000,49.917857,49.92018,49.912625,49.916887333333335,103,2265
2023-01-04 00:16:36.080000,49.918795,49.920777,49.917641,49.919071,103,2265
2023-01-04 00:16:36.100000,49.919797,49.921412,49.926934,49.92271433333334,103,2265
2023-01-04 00:16:36.120000,49.919848,49.920832,49.918769,49.91981633333333,103,2265
2023-01-04 00:16:36.140000,49.921074,49.920751,49.919699,49.920508000000005,103,2265
2023-01-04 00:16:36.160000,49.921671,49.920661,49.923227,49.921853,103,2265
2023-01-04 00:16:36.180000,49.922005,49.920283,49.919,49.920429333333324,103,2265
2023-01-04 00:16:36.200000,49.921976,49.919907,49.922222,49.921368333333334,103,2265
2023-01-04 00:16:36.220000,49.920977,49.919454,49.918602,49.919677666666665,103,2265
2023-01-04 00:16:36.240000,49.920148,49.919272,49.920176,49.91986533333333,103,2265
2023-01-04 00:16:36.260000,49.919537,49.919156,49.915796,49.918163,103,2265
2023-01-04 00:16:36.280000,49.91875,49.919184,49.920986,49.919639999999994,103,2265
2023-01-04 00:16:36.300000,49.918848,49.919808,49.919018,49.91922466666667,103,2265
2023-01-04 00:16:36.320000,49.920042,49.920876,49.921685,49.92086766666667,103,2265
2023-01-04 00:16:36.340000,49.9203,49.920978,49.922611,49.92129633333334,103,2265
