Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CL_Santiago_USACH,CIO,Potencia,Inicio
2023-02-24 11:33:50.000000,50.036404,50.036098,50.038289,50.0,50.02769775,105,2295
2023-02-24 11:33:50.020000,50.036404,50.036098,50.038289,50.0,50.02769775,105,2295
2023-02-24 11:33:50.040000,50.03681,50.035674,50.038567,50.0,50.02776275,105,2295
2023-02-24 11:33:50.060000,50.036222,50.03447,50.037607,50.0,50.027074750000004,105,2295
2023-02-24 11:33:50.080000,50.036195,50.036054,50.03675,50.0,50.027249749999996,105,2295
2023-02-24 11:33:50.100000,50.037468,50.038631,50.036845,50.0,50.028236,105,2295
2023-02-24 11:33:50.120000,50.037874,50.039283,50.037389,50.0,50.0286365,105,2295
2023-02-24 11:33:50.140000,50.036551,50.038854,50.03684,50.0,50.02806125,105,2295
2023-02-24 11:33:50.160000,50.035399,50.037931,50.035799,50.0,50.02728225,105,2295
2023-02-24 11:33:50.180000,50.035148,50.035701,50.035611,50.0,50.02661500000001,105,2295
2023-02-24 11:33:50.200000,50.035121,50.03399,50.036269,50.0,50.026345,105,2295
2023-02-24 11:33:50.220000,50.03625,50.034655,50.037002,50.0,50.02697675,105,2295
2023-02-24 11:33:50.240000,50.037722,50.036169,50.037496,50.0,50.02784675,105,2295
2023-02-24 11:33:50.260000,50.037754,50.038041,50.0374,50.0,50.02829875,105,2295
2023-02-24 11:33:50.280000,50.037444,50.040392,50.036682,50.0,50.028629499999994,105,2295
2023-02-24 11:33:50.300000,50.036633,50.04094,50.036559,50.0,50.028532999999996,105,2295
2023-02-24 11:33:50.320000,50.035584,50.037704,50.036974,50.0,50.027565499999994,105,2295
2023-02-24 11:33:50.340000,50.035653,50.035043,50.036581,50.0,50.02681925,105,2295
2023-02-24 11:33:50.360000,50.036388,50.035763,50.03514,50.0,50.02682275,105,2295
2023-02-24 11:33:50.380000,50.036787,50.035119,50.034404,50.0,50.0265775,105,2295
2023-02-24 11:33:50.400000,50.036065,50.033398,50.034941,50.0,50.026101,105,2295
2023-02-24 11:33:50.420000,50.035287,50.035118,50.035774,50.0,50.02654475,105,2295
2023-02-24 11:33:50.440000,50.035565,50.037604,50.035839,50.0,50.027252000000004,105,2295
2023-02-24 11:33:50.460000,50.036005,50.038281,50.035099,50.0,50.02734625,105,2295
2023-02-24 11:33:50.480000,50.035777,50.039404,50.034882,50.0,50.02751575,105,2295
2023-02-24 11:33:50.500000,50.035078,50.039398,50.035901,50.0,50.02759425,105,2295
2023-02-24 11:33:50.520000,50.035046,50.036994,50.036321,50.0,50.02709025,105,2295
2023-02-24 11:33:50.540000,50.035509,50.034914,50.035131,50.0,50.0263885,105,2295
2023-02-24 11:33:50.560000,50.035912,50.034598,50.03413,50.0,50.026160000000004,105,2295
2023-02-24 11:33:50.580000,50.036269,50.034789,50.033953,50.0,50.02625275,105,2295
2023-02-24 11:33:50.600000,50.036299,50.035932,50.034572,50.0,50.02670075,105,2295
2023-02-24 11:33:50.620000,50.036046,50.038442,50.036773,50.0,50.02781525,105,2295
2023-02-24 11:33:50.640000,50.035714,50.039913,50.037871,50.0,50.0283745,105,2295
2023-02-24 11:33:50.660000,50.035186,50.038664,50.035899,50.0,50.02743725,105,2295
2023-02-24 11:33:50.680000,50.035171,50.037478,50.03417,50.0,50.02670475,105,2295
2023-02-24 11:33:50.700000,50.035736,50.036675,50.034785,50.0,50.026799,105,2295
2023-02-24 11:33:50.720000,50.035579,50.034415,50.036127,50.0,50.02653025,105,2295
2023-02-24 11:33:50.740000,50.035907,50.032442,50.036939,50.0,50.026322,105,2295
2023-02-24 11:33:50.760000,50.03736,50.03357,50.036634,50.0,50.026891,105,2295
2023-02-24 11:33:50.780000,50.037523,50.035534,50.035923,50.0,50.027245,105,2295
2023-02-24 11:33:50.800000,50.035796,50.035913,50.036221,50.0,50.0269825,105,2295
2023-02-24 11:33:50.820000,50.034894,50.036727,50.036559,50.0,50.027045,105,2295
2023-02-24 11:33:50.840000,50.035172,50.037047,50.035446,50.0,50.02691625,105,2295
2023-02-24 11:33:50.860000,50.035426,50.03534,50.033826,50.0,50.026148,105,2295
2023-02-24 11:33:50.880000,50.035319,50.034709,50.033162,50.0,50.0257975,105,2295
2023-02-24 11:33:50.900000,50.034976,50.034706,50.033639,50.0,50.02583025,105,2295
2023-02-24 11:33:50.920000,50.034894,50.032748,50.034462,50.0,50.025526,105,2295
2023-02-24 11:33:50.940000,50.035533,50.032351,50.035157,50.0,50.02576025,105,2295
2023-02-24 11:33:50.960000,50.035144,50.035563,50.035083,50.0,50.0264475,105,2295
2023-02-24 11:33:50.980000,50.034676,50.037704,50.035522,50.0,50.0269755,105,2295
2023-02-24 11:33:51.000000,50.035555,50.037429,50.036462,50.0,50.0273615,105,2295
2023-02-24 11:33:51.020000,50.035676,50.036713,50.037143,50.0,50.027383,105,2295
2023-02-24 11:33:51.040000,50.034838,50.035522,50.037022,50.0,50.0268455,105,2295
2023-02-24 11:33:51.060000,50.03519,50.033941,50.035612,50.0,50.026185749999996,105,2295
2023-02-24 11:33:51.080000,50.035986,50.03376,50.034418,50.0,50.026041000000006,105,2295
2023-02-24 11:33:51.100000,50.035588,50.035005,50.034838,50.0,50.02635775,105,2295
2023-02-24 11:33:51.120000,50.034115,50.034611,50.034951,50.0,50.02591925,105,2295
2023-02-24 11:33:51.140000,50.032917,50.033405,50.034194,50.0,50.025129,105,2295
2023-02-24 11:33:51.160000,50.032829,50.034491,50.033466,50.0,50.0251965,105,2295
2023-02-24 11:33:51.180000,50.034056,50.035218,50.033215,50.0,50.02562225,105,2295
2023-02-24 11:33:51.200000,50.035203,50.033141,50.034212,50.0,50.025639,105,2295
2023-02-24 11:33:51.220000,50.035848,50.03195,50.03594,50.0,50.025934500000005,105,2295
2023-02-24 11:33:51.240000,50.036681,50.032655,50.035901,50.0,50.02630925,105,2295
2023-02-24 11:33:51.260000,50.036181,50.03201,50.033977,50.0,50.025542,105,2295
2023-02-24 11:33:51.280000,50.034597,50.031365,50.032901,50.0,50.02471575,105,2295
2023-02-24 11:33:51.300000,50.034167,50.03299,50.033966,50.0,50.02528075,105,2295
