Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2023-02-18 16:43:50.000000,49.952361,49.951037,49.952677,49.952025,150,3120
2023-02-18 16:43:50.020000,49.952361,49.951037,49.952677,49.952025,150,3120
2023-02-18 16:43:50.040000,49.953328,49.95492,49.951591,49.95327966666667,150,3120
2023-02-18 16:43:50.060000,49.952704,49.953231,49.950931,49.95228866666667,150,3120
2023-02-18 16:43:50.080000,49.951338,49.950428,49.951377,49.951047666666675,150,3120
2023-02-18 16:43:50.100000,49.950782,49.951677,49.952545,49.951668000000005,150,3120
2023-02-18 16:43:50.120000,49.95113,49.951256,49.953123,49.95183633333334,150,3120
2023-02-18 16:43:50.140000,49.951356,49.947604,49.952084,49.950348,150,3120
2023-02-18 16:43:50.160000,49.951195,49.948491,49.95112,49.950268666666666,150,3120
2023-02-18 16:43:50.180000,49.95138,49.952026,49.951263,49.951556333333336,150,3120
2023-02-18 16:43:50.200000,49.952417,49.950469,49.951292,49.95139266666666,150,3120
2023-02-18 16:43:50.220000,49.952638,49.948909,49.950886,49.950810999999995,150,3120
2023-02-18 16:43:50.240000,49.951468,49.953017,49.950472,49.95165233333333,150,3120
2023-02-18 16:43:50.260000,49.950528,49.954529,49.95005,49.95170233333334,150,3120
2023-02-18 16:43:50.280000,49.950301,49.949594,49.950107,49.950000666666675,150,3120
2023-02-18 16:43:50.300000,49.950689,49.94716,49.950833,49.94956066666666,150,3120
2023-02-18 16:43:50.320000,49.951278,49.949508,49.950603,49.950463000000006,150,3120
2023-02-18 16:43:50.340000,49.951477,49.949069,49.949228,49.94992466666667,150,3120
2023-02-18 16:43:50.360000,49.951486,49.946528,49.948638,49.948884,150,3120
2023-02-18 16:43:50.380000,49.951676,49.947448,49.949437,49.94952033333334,150,3120
2023-02-18 16:43:50.400000,49.951084,49.948458,49.950403,49.949981666666666,150,3120
2023-02-18 16:43:50.420000,49.949833,49.946033,49.950179,49.948681666666666,150,3120
2023-02-18 16:43:50.440000,49.949893,49.947018,49.949397,49.94876933333333,150,3120
2023-02-18 16:43:50.460000,49.950708,49.95217,49.94904,49.950639333333335,150,3120
2023-02-18 16:43:50.480000,49.950222,49.95175,49.949074,49.95034866666666,150,3120
2023-02-18 16:43:50.500000,49.949061,49.947519,49.949469,49.948682999999996,150,3120
2023-02-18 16:43:50.520000,49.949019,49.948654,49.950164,49.949279,150,3120
